"strain","num_nodes","mean_diameter","sd_diameter","n","se_diameter","ci_lower","ci_upper"
"Grande",80,11.46,0.55626561832194,300,0.0321160104479106,11.3967979501875,11.5232020498125
"Grande",85,11.6266666666667,0.617976703641029,300,0.0356789016200066,11.556453097609,11.6968802357244
"Grande",90,11.79,0.653700554318045,300,0.0377414191004931,11.7157275415995,11.8642724584005
"Grande",95,11.9833333333333,0.67669437202674,300,0.0390689677848743,11.9064483524897,12.060218314177
"Grande",100,12.1466666666667,0.647988053346527,300,0.0374116077031279,12.0730432539002,12.2202900794331
"Grande",105,12.27,0.641721138865543,300,0.0370497872268694,12.1970886244837,12.3429113755163
"Grande",110,12.43,0.610745473536084,300,0.0352614063552404,12.3606080322605,12.4993919677395
"Grande",115,12.6,0.584069451132157,300,0.0337212654836588,12.5336389211763,12.6663610788237
"Grande",120,12.76,0.513105829213861,300,0.0296241788619389,12.7017016994959,12.8182983005041
"Grande",125,12.8866666666667,0.46318176422573,300,0.0267418116259451,12.8340406621634,12.9392926711699
"Grande",130,13.0066666666667,0.40887588236467,300,0.0236064600748388,12.9602108135038,13.0531225198296
"Grande",135,13.0666666666667,0.442955514147793,300,0.0255740485332257,13.0163387378,13.1169945955333
"Grande",140,13.1266666666667,0.459702778292804,300,0.0265409522794569,13.0744359392307,13.1788973941027
"Grande",145,13.2466666666667,0.489852433812397,300,0.0282816434524781,13.1910103814266,13.3023229519067
"Grande",150,13.33,0.531074508689001,300,0.0306616010551343,13.2696601255825,13.3903398744175
"Grande",155,13.4,0.536307204930346,300,0.0309637109134871,13.339065594629,13.460934405371
"Grande",160,13.4833333333333,0.563424392184005,300,0.0325293224495436,13.4193179145703,13.5473487520964
"Grande",165,13.5566666666667,0.566738797953615,300,0.0327206797558725,13.4922746701831,13.6210586631502
"Grande",170,13.6366666666667,0.593714757212582,300,0.0342781374898538,13.5692097029001,13.7041236304333
"Grande",175,13.73,0.646911882158298,300,0.0373494749306061,13.65649886016,13.80350113984
"Grande",180,13.8133333333333,0.673300329224139,300,0.038873012632302,13.7368339784483,13.8898326882184
"Grande",185,13.9166666666667,0.691362540759023,300,0.0399158349014845,13.8381151108985,13.9952182224348
"Grande",190,13.9866666666667,0.684141105618482,300,0.0394989051492519,13.9089355993278,14.0643977340055
"Grande",195,14.07,0.66324932382313,300,0.0382927175649121,13.9946426249949,14.1453573750051
"Grande",200,14.1766666666667,0.668539732152931,300,0.0385981594322455,14.1007082035486,14.2526251297847
"Grande",205,14.25,0.660014188557329,300,0.0381059369432546,14.1750101961218,14.3249898038782
"Grande",210,14.3166666666667,0.661701128532026,300,0.0382033324681045,14.2414851952455,14.3918481380878
"Grande",215,14.39,0.631847109062603,300,0.0364797098503981,14.3182104966665,14.4617895033335
"Grande",220,14.45,0.607230678564552,300,0.0350584795729443,14.3810073778961,14.5189926221039
"Grande",225,14.5133333333333,0.603630783369265,300,0.034850639526939,14.4447497258224,14.5819169408443
"Grande",230,14.6033333333333,0.589191006689201,300,0.0340169586316117,14.5363903511908,14.6702763154759
"Grande",235,14.6733333333333,0.560657362223077,300,0.0323695679002639,14.6096323002876,14.7370343663791
"Grande",240,14.74,0.535433434901765,300,0.030913263777366,14.6791648710449,14.8008351289551
"Grande",245,14.8066666666667,0.500122615957523,300,0.0288745926950896,14.7498434990198,14.8634898343135
"Grande",250,14.8533333333333,0.468208950105347,300,0.0270320563380314,14.8001361476499,14.9065305190168
"Grande",255,14.9166666666667,0.458719559574995,300,0.026484186120317,14.8645476510394,14.9687856822939
"Grande",260,14.9533333333333,0.460284435351641,300,0.0265745342654065,14.9010365189108,15.0056301477558
"Grande",265,15.01,0.473265182651722,300,0.0273239780602049,14.9562283328984,15.0637716671016
"Grande",270,15.07,0.502601925635163,300,0.0290177357060686,15.0128951369749,15.1271048630251
"Grande",275,15.1233333333333,0.505609558494522,300,0.029191381470166,15.0658867476572,15.1807799190095
"Grande",280,15.1566666666667,0.516084650787203,300,0.0297961612056626,15.0980299170058,15.2153034163276
"Grande",285,15.19,0.536837014309847,300,0.0309942994722745,15.1290053984966,15.2509946015034
"Grande",290,15.23,0.545979528448595,300,0.0315221427721821,15.1679666400061,15.2920333599939
"Grande",295,15.28,0.543985047994402,300,0.0314069913894699,15.2181932498286,15.3418067501714
"Grande",300,15.3233333333333,0.553603780733444,300,0.0319623291830849,15.2604337174415,15.3862329492252
"Grande",305,15.36,0.564027561650141,300,0.0325641464549077,15.2959160500436,15.4240839499564
"Grande",310,15.4133333333333,0.597505031861004,300,0.0344969690987107,15.3454457243511,15.4812209423155
"Grande",315,15.46,0.596870321428371,300,0.0344603240747968,15.3921845058476,15.5278154941524
"Grande",320,15.5166666666667,0.614530483055346,300,0.0354799339817234,15.4468446519275,15.5864886814058
"Grande",325,15.54,0.624258757772383,300,0.0360415961843867,15.4690726735483,15.6109273264517
"Grande",330,15.5733333333333,0.626576050755338,300,0.0361753851571367,15.5021427195927,15.6445239470739
"Grande",335,15.6066666666667,0.637686733531937,300,0.0368168607263317,15.5342136741215,15.6791196592119
"Grande",340,15.6566666666667,0.627242909710021,300,0.0362138862768365,15.5854002854303,15.727933047903
"Grande",345,15.7133333333333,0.631785352257113,300,0.0364761443195707,15.6415508467137,15.7851158199529
"Grande",350,15.75,0.649800586853833,300,0.0375162543739637,15.6761706499453,15.8238293500547
"Grande",355,15.7833333333333,0.646360188956939,300,0.0373176229087746,15.7098948760322,15.8567717906345
"Grande",360,15.81,0.654723000480249,300,0.0378004500571911,15.7356113728284,15.8843886271716
"Grande",365,15.85,0.684882139605423,300,0.0395416887664358,15.7721847375116,15.9278152624884
"Grande",370,15.9,0.691564074808125,300,0.0399274704752345,15.821425546241,15.978574453759
"Grande",375,15.9433333333333,0.684361056563975,300,0.0395116040230108,15.8655772755041,16.0210893911626
"Grande",380,15.99,0.671866565825572,300,0.0387902342638903,15.9136635471221,16.0663364528779
"Grande",385,16.0133333333333,0.669314696360966,300,0.0386429020116576,15.9372868199658,16.0893798467009
"Grande",390,16.04,0.663224110490403,300,0.0382912618724684,15.9646454896952,16.1153545103048
"Grande",395,16.07,0.673258933823565,300,0.0388706226677356,15.9935053483971,16.1464946516029
"Grande",400,16.12,0.678578092355441,300,0.0391777244287596,16.0429009937302,16.1970990062698
"Grande",405,16.18,0.670146991313514,300,0.0386909545831475,16.1038589225513,16.2561410774486
"Grande",410,16.2133333333333,0.680218995492126,300,0.0392724620155276,16.1360478901557,16.2906187765109
"Grande",415,16.25,0.679981309993002,300,0.0392587392368374,16.1727415622857,16.3272584377143
"Grande",420,16.2833333333333,0.671733808827546,300,0.0387825695350356,16.2070119641027,16.3596547025639
"Grande",425,16.32,0.667646993823236,300,0.038546617160749,16.2441429684472,16.3958570315528
"Grande",430,16.3833333333333,0.661701128532026,300,0.0382033324681045,16.3081518619122,16.4585148047545
"Grande",435,16.42,0.66714587013646,300,0.0385176847712032,16.344199905355,16.495800094645
"Grande",440,16.4633333333333,0.675903128428144,300,0.0390232853144099,16.3865382523787,16.540128414288
"Grande",445,16.51,0.666870091594716,300,0.038501762689672,16.4342312388917,16.5857687611083
"Grande",450,16.54,0.655616332865291,300,0.0378520266264891,16.4655098737675,16.6144901262325
"Grande",455,16.5833333333333,0.656627306993743,300,0.0379103952450096,16.5087283417647,16.657938324902
"Grande",460,16.6133333333333,0.631255760374172,300,0.036445568317953,16.5416110181345,16.6850556485322
"Grande",465,16.63,0.628024454714196,300,0.0362590087986909,16.5586448208141,16.7013551791859
"Grande",470,16.6633333333333,0.609283439724043,300,0.0351769957937458,16.5941074796422,16.7325591870244
"Grande",475,16.6933333333333,0.594812206295468,300,0.0343414987421964,16.6257516790784,16.7609149875883
"Grande",480,16.73,0.5872958266154,300,0.0339075403590345,16.6632723453224,16.7967276546776
"Grande",485,16.7666666666667,0.553694392684741,300,0.0319675606665321,16.7037567555833,16.82957657775
"Grande",490,16.7966666666667,0.544343569781159,300,0.0314276906544794,16.7348191817975,16.8585141515358
"Grande",495,16.8266666666667,0.520440598863476,300,0.0300476519851038,16.7675350008394,16.8857983324939
"Grande",500,16.87,0.523462871583479,300,0.0302221429819496,16.8105249481631,16.9294750518369
"Grande",505,16.8933333333333,0.51915375786296,300,0.0299733561852986,16.8343478764148,16.9523187902519
"Grande",510,16.92,0.504428548493359,300,0.0291231958259573,16.8626875988761,16.9773124011239
"Grande",515,16.9466666666667,0.494608614117688,300,0.0285562416504355,16.8904699914858,17.0028633418476
"Grande",520,16.9666666666667,0.489579256488161,300,0.0282658715523097,16.9110414194169,17.0222919139165
"Grande",525,16.98,0.476469738148434,300,0.0275089931580709,16.9258642361981,17.0341357638019
"Grande",530,17.0166666666667,0.487010767005707,300,0.0281175797428991,16.9613332472683,17.072000086065
"Grande",535,17.0433333333333,0.485359800569555,300,0.0280222611512656,16.9881874942195,17.0984791724472
"Grande",540,17.0733333333333,0.478244653621918,300,0.0276114679507114,17.0189959063467,17.12767076032
"Grande",545,17.09,0.499397630461976,300,0.0288327356379883,17.0332592040977,17.1467407959023
"Grande",550,17.12,0.50310075322243,300,0.0290465355302474,17.0628384609465,17.1771615390535
"Grande",555,17.1366666666667,0.515306405154123,300,0.0297512291730871,17.0781183400858,17.1952149932476
"Grande",560,17.1466666666667,0.528602203793242,300,0.0305188624654258,17.0866076917548,17.2067256415785
"Grande",565,17.16,0.531043019879944,300,0.0306597830478957,17.0996637032929,17.2203362967071
"Grande",570,17.1833333333333,0.539157855238246,300,0.0311282932857503,17.1220750414289,17.2445916252377
"Grande",575,17.1966666666667,0.552878350504954,300,0.0319204464493152,17.1338494730492,17.2594838602841
"Grande",580,17.22,0.540902256268284,300,0.031229006326177,17.1585435119153,17.2814564880847
"Grande",585,17.2433333333333,0.564373351445324,300,0.0325841106380409,17.1792100952686,17.3074565713981
"Grande",590,17.26,0.571684128234217,300,0.0330061985327462,17.1950461226443,17.3249538773557
"Grande",595,17.29,0.577649486943325,300,0.0333506086783978,17.2243683477004,17.3556316522996
"Grande",600,17.3166666666667,0.597980622572445,300,0.0345244273412381,17.2487250217943,17.384608311539
"Grande",605,17.3366666666667,0.59820429913246,300,0.0345373413134517,17.2686996080053,17.4046337253281
"Grande",610,17.3566666666667,0.603325972965199,300,0.034833041290055,17.2881176912482,17.4252156420852
"Grande",615,17.38,0.597318422333401,300,0.0344861951926111,17.3121335933073,17.4478664066927
"Grande",620,17.39,0.599247019155336,300,0.0345975427820414,17.3219144690825,17.4580855309175
"Grande",625,17.41,0.60811128184213,300,0.0351093212268802,17.3409073250969,17.4790926749031
"Grande",630,17.4266666666667,0.604848488910526,300,0.0349209437891431,17.3579447053122,17.4953886280211
"Grande",635,17.45,0.607230678564552,300,0.0350584795729443,17.3810073778961,17.5189926221039
"Grande",640,17.48,0.619850019619861,300,0.0357870575684722,17.4095735876424,17.5504264123576
"Grande",645,17.5066666666667,0.636111374807447,300,0.0367259073479662,17.4343926639732,17.5789406693601
"Grande",650,17.5266666666667,0.635585387527396,300,0.0366955394581935,17.4544524258445,17.5988809074888
"Grande",655,17.56,0.638560253479979,300,0.0368672934240461,17.4874477594527,17.6325522405473
"Grande",660,17.57,0.6479450408173,300,0.0374091243735951,17.4963814742514,17.6436185257486
"Grande",665,17.59,0.645462681786171,300,0.0372658053081103,17.5166635160925,17.6633364839075
"Grande",670,17.6033333333333,0.65376876714314,300,0.0377453573697862,17.5290531246958,17.6776135419708
"Grande",675,17.6366666666667,0.662913067204989,300,0.0382733037800121,17.5613474966248,17.7119858367085
"Grande",680,17.6566666666667,0.658458386722888,300,0.0380161126824626,17.5818536306163,17.731479702717
"Grande",685,17.6866666666667,0.650563600953183,300,0.0375603070135293,17.6127506241155,17.7605827092178
"Grande",690,17.7133333333333,0.652616720724694,300,0.0376788439388053,17.6391840184501,17.7874826482166
"Grande",695,17.7366666666667,0.669939014512597,300,0.038678947036948,17.6605492192244,17.8127841141089
"Grande",700,17.7533333333333,0.668814822236844,300,0.0386140417656454,17.6773436149002,17.8293230517665
"Grande",705,17.7766666666667,0.669539517959361,300,0.0386558820926929,17.7005946094126,17.8527387239208
"Grande",710,17.8066666666667,0.666410207081617,300,0.0384752112449286,17.7309501569342,17.8823831763991
"Grande",715,17.8233333333333,0.663518206424217,300,0.038308241509124,17.7479454082978,17.8987212583689
"Grande",720,17.8433333333333,0.668539732152931,300,0.0385981594322455,17.7673748702153,17.9192917964514
"Grande",725,17.8533333333333,0.668314574225814,300,0.0385851599332624,17.777400452315,17.9292662143516
"Grande",730,17.87,0.679193895604257,300,0.0392132778459069,17.7928310271057,17.9471689728943
"Grande",735,17.89,0.672861408401751,300,0.0388476715268062,17.8135505146283,17.9664494853717
"Grande",740,17.9333333333333,0.671111160330853,300,0.038746620907318,17.8570827084738,18.0095839581929
"Grande",745,17.9533333333333,0.672803416320297,300,0.0388443233524223,17.8768904369333,18.0297762297333
"Grande",750,17.9766666666667,0.661498922880551,300,0.0381916581193734,17.9015081695427,18.0518251637906
"Grande",755,17.99,0.666870091594716,300,0.038501762689672,17.9142312388917,18.0657687611083
"Grande",760,18.0133333333333,0.684141105618482,300,0.0394989051492519,17.9356022659945,18.0910644006722
"Grande",765,18.0266666666667,0.678840903400289,300,0.0391928978315085,17.9495378002074,18.103795533126
"Grande",770,18.04,0.683097411485796,300,0.0394386474404061,17.9623875155942,18.1176124844058
"Grande",775,18.07,0.692844459324063,300,0.0400013935097289,17.9912800709082,18.1487199290918
"Grande",780,18.08,0.68446693366268,300,0.0395177168401546,18.0022319125765,18.1577680874235
"Grande",785,18.09,0.68566302165438,300,0.0395867730125528,18.012096014886,18.167903985114
"Grande",790,18.11,0.687611347018427,300,0.039699259629893,18.0318746491344,18.1881253508656
"Grande",795,18.1333333333333,0.695582493723164,300,0.040159473999466,18.0543023129557,18.212364353711
"Grande",800,18.1566666666667,0.702686356735371,300,0.0405696157217044,18.0768285162253,18.236504817108
"Grande",805,18.1766666666667,0.707429911123873,300,0.0408434849620161,18.0962895608219,18.2570437725115
"Grande",810,18.2,0.717669957030445,300,0.0414346942880834,18.1184594357818,18.2815405642182
"Grande",815,18.23,0.724926475339968,300,0.0418536495680217,18.1476349612564,18.3123650387436
"Grande",820,18.2433333333333,0.729769896997747,300,0.0421332846478135,18.1604179924197,18.326248674247
"Grande",825,18.26,0.735438349025526,300,0.0424605528782261,18.176440618226,18.343559381774
"Grande",830,18.2666666666667,0.737587740184486,300,0.0425846480346481,18.1828630743526,18.3504702589808
"Grande",835,18.29,0.721782446215999,300,0.0416721289619154,18.2079921810427,18.3720078189573
"Grande",840,18.2966666666667,0.723695150685684,300,0.0417825590059607,18.2144415291494,18.378891804184
"Grande",845,18.3233333333333,0.716822855086343,300,0.0413857868345376,18.241889015544,18.4047776511226
"Grande",850,18.3333333333333,0.719221677668052,300,0.0415242829208664,18.2516164649867,18.41505020168
"Grande",855,18.35,0.708878241451953,300,0.0409271043524954,18.2694583370758,18.4305416629242
"Grande",860,18.36,0.701455724746234,300,0.0404985651506842,18.2803016720854,18.4396983279146
"Grande",865,18.39,0.702051461205375,300,0.0405329600111893,18.3102339854189,18.4697660145811
"Grande",870,18.4033333333333,0.699251072527117,300,0.0403712794954665,18.3238854946361,18.4827811720306
"Grande",875,18.42,0.682019429101724,300,0.0393764100984435,18.342509994306,18.497490005694
"Grande",880,18.4366666666667,0.68377436348263,300,0.0394777312821661,18.3589772680091,18.5143560653242
"Grande",885,18.4633333333333,0.67093671520364,300,0.0387365493132025,18.3871025286627,18.539564138004
"Grande",890,18.4733333333333,0.676373040950014,300,0.0390504157265096,18.3964848616358,18.5501818050309
"Grande",895,18.49,0.671866565825572,300,0.0387902342638903,18.4136635471221,18.5663364528779
"Grande",900,18.52,0.666644369749767,300,0.0384887306328776,18.4442568850629,18.5957431149371
"Grande",905,18.5433333333333,0.650280790050409,300,0.0375439789184446,18.4694494233249,18.6172172433417
"Grande",910,18.5633333333333,0.643456039267996,300,0.0371499517483068,18.4902248410835,18.6364418255832
"Grande",915,18.5866666666667,0.64592022107652,300,0.0372922213513551,18.513278197844,18.6600551354894
"Grande",920,18.61,0.631847109062603,300,0.0364797098503981,18.5382104966665,18.6817895033335
"Grande",925,18.63,0.622676282275438,300,0.035950231918972,18.5592524719969,18.7007475280031
"Grande",930,18.65,0.618148059457741,300,0.0356887948526972,18.5797669617562,18.7202330382438
"Grande",935,18.6566666666667,0.616486610852246,300,0.0355928710727344,18.5866223996754,18.7267109336579
"Grande",940,18.6766666666667,0.611037460512354,300,0.0352782642311753,18.607241523813,18.7460918095203
"Grande",945,18.6933333333333,0.605953370466315,300,0.0349847341555088,18.6244858370243,18.7621808296423
"Grande",950,18.71,0.600362209510805,300,0.0346619283272342,18.6417877628578,18.7782122371422
"Grande",955,18.7266666666667,0.599851337956093,300,0.0346324331442707,18.6585124739701,18.7948208593632
"Grande",960,18.74,0.594624751686074,300,0.0343306760452769,18.6724396440514,18.8075603559486
"Grande",965,18.7633333333333,0.578883328991403,300,0.0334218445822573,18.697561493785,18.8291051728817
"Grande",970,18.7766666666667,0.578420946653312,300,0.0333951489255208,18.7109473622933,18.8423859710401
"Grande",975,18.7933333333333,0.564225181768202,300,0.0325755560577437,18.729226930081,18.8574397365857
"Grande",980,18.8066666666667,0.557066692496076,300,0.0321622604869184,18.7433736000302,18.8699597333031
"Grande",985,18.82,0.549490490664856,300,0.0317248482702494,18.7575677298424,18.8824322701576
"Grande",990,18.8333333333333,0.565646008482274,300,0.0326575875263278,18.7690654979202,18.8976011687465
"Grande",995,18.84,0.555664054808317,300,0.0320812791622581,18.776866298915,18.903133701085
"Grande",1000,18.8733333333333,0.521082827644938,300,0.0300847310810896,18.814128698453,18.9325379682137
"Grande",1005,18.88,0.522663617946652,300,0.0301759980517123,18.8206157581404,18.9393842418596
"Grande",1010,18.89,0.515219860852357,300,0.029746232535495,18.8314615064505,18.9485384935495
"Grande",1015,18.8933333333333,0.51915375786296,300,0.0299733561852986,18.8343478764148,18.9523187902519
"Grande",1020,18.9033333333333,0.517896009327303,300,0.0299007400397351,18.8444907798821,18.9621758867845
"Grande",1025,18.91,0.506050349789168,300,0.029216830567428,18.8525033322903,18.9674966677097
"Grande",1030,18.9166666666667,0.500557103236875,300,0.0288996778298589,18.8597941332389,18.9735392000945
"Grande",1035,18.9433333333333,0.517379125419928,300,0.0298708977334289,18.8845495074421,19.0021171592246
"Grande",1040,18.9533333333333,0.534266185290352,300,0.0308458725896299,18.892630825496,19.0140358411707
"Grande",1045,18.9633333333333,0.538164434677166,300,0.0310709381229144,18.9021879123555,19.0244787543111
"Grande",1050,18.9866666666667,0.536140882332168,300,0.030954108273804,18.9257511586152,19.0475821747182
"Grande",1055,19.0033333333333,0.533169567945163,300,0.0307825593576856,18.9427554214836,19.0639112451831
"Grande",1060,19.01,0.533085923662114,300,0.0307777301527522,18.9494315916859,19.0705684083141
"Grande",1065,19.0266666666667,0.529360902825621,300,0.0305626659744836,18.9665214895297,19.0868118438036
"Grande",1070,19.0433333333333,0.525078960988852,300,0.0303154479472723,18.9836746638869,19.1029920027798
"Grande",1075,19.06,0.520226346415689,300,0.0300352821142634,19.0008926772086,19.1191073227914
"Grande",1080,19.07,0.522183478563121,300,0.0301482771914793,19.0106703108437,19.1293296891563
"Grande",1085,19.0833333333333,0.520215631476986,300,0.0300346634869889,19.0242272279569,19.1424394387098
"Grande",1090,19.1,0.526869977550579,300,0.0304188523366759,19.0401378379877,19.1598621620123
"Grande",1095,19.1033333333333,0.535672823155247,300,0.0309270848646249,19.0424710054505,19.1641956612161
"Grande",1100,19.1133333333333,0.530496916879149,300,0.0306282537764443,19.053059084015,19.1736075826517
"Grande",1105,19.1233333333333,0.531410273220075,300,0.0306809864293743,19.0629553098628,19.1837113568039
"Grande",1110,19.14,0.542877259666994,300,0.0313430332005665,19.0783191150461,19.2016808849539
"Grande",1115,19.15,0.549399185367928,300,0.0317195767564734,19.0875781038107,19.2124218961893
"Grande",1120,19.1633333333333,0.557696728541275,300,0.0321986356349479,19.0999686829639,19.2266979837028
"Grande",1125,19.1666666666667,0.565646008482274,300,0.0326575875263278,19.1023988312535,19.2309345020798
"Grande",1130,19.1733333333333,0.569535005623879,300,0.0328821188809862,19.1086236360057,19.238043030661
"Grande",1135,19.19,0.572998917274129,300,0.0330821079133583,19.1248967383221,19.2551032616779
"Grande",1140,19.2,0.57831493196624,300,0.0333890281647089,19.1342927408534,19.2657072591466
"Grande",1145,19.22,0.559144114221215,300,0.0322822004861413,19.1564708998806,19.2835291001194
"Grande",1150,19.2266666666667,0.562444101025292,300,0.032472725313107,19.1627626270876,19.2905707062457
"Grande",1155,19.2466666666667,0.56588246610083,300,0.0326712394133003,19.1823719653001,19.3109613680332
"Grande",1160,19.25,0.567367918122844,300,0.0327570020257781,19.1855365238438,19.3144634761562
"Grande",1165,19.2566666666667,0.570268570966637,300,0.0329244712957971,19.1918736227654,19.321459710568
"Grande",1170,19.28,0.579701226241316,300,0.033469065901998,19.2141352322155,19.3458647677845
"Grande",1175,19.2966666666667,0.58003767224751,300,0.0334884906212224,19.2307636724009,19.3625696609324
"Grande",1180,19.3066666666667,0.583458339846709,300,0.033685982957143,19.2403750213737,19.3729583119597
"Grande",1185,19.3166666666667,0.575173862522733,300,0.0332076784358337,19.251316291032,19.3820170423013
"Grande",1190,19.33,0.579268365669042,300,0.0334440746852056,19.2641844131725,19.3958155868275
"Grande",1195,19.34,0.582119297270053,300,0.0336086732979341,19.2738604946791,19.4061395053209
"Grande",1200,19.3433333333333,0.57726337046895,300,0.0333283162333559,19.2777455509977,19.408921115669
"Grande",1205,19.3533333333333,0.574097129356471,300,0.033145513217495,19.2881052944762,19.4185613721904
"Grande",1210,19.3633333333333,0.582339494204704,300,0.0336213863738836,19.297168809573,19.4294978570936
"Grande",1215,19.3833333333333,0.580959495438384,300,0.033541712107962,19.3173256029248,19.4493410637419
"Grande",1220,19.3833333333333,0.580959495438384,300,0.033541712107962,19.3173256029248,19.4493410637419
"Grande",1225,19.39,0.5822629134115,300,0.0336169649797265,19.3238441772325,19.4561558227675
"Grande",1230,19.4066666666667,0.585175463685798,300,0.0337851211482159,19.3401799243861,19.4731534089472
"Grande",1235,19.42,0.575648536398898,300,0.0332350837448518,19.3545956926446,19.4854043073554
"Grande",1240,19.4233333333333,0.57610346834838,300,0.0332613492532014,19.3578773373048,19.4887893293619
"Grande",1245,19.43,0.576954291240304,300,0.0333104715357699,19.3644473347742,19.4955526652258
"Grande",1250,19.4366666666667,0.57772667927146,300,0.0333550653795406,19.3710262438926,19.5023070894407
"Grande",1255,19.45,0.579037374386537,300,0.0334307383972921,19.3842106580492,19.5157893419508
"Grande",1260,19.4666666666667,0.585975066149906,300,0.0338312862180057,19.4000890747756,19.5332442585577
"Grande",1265,19.48,0.586583555479122,300,0.0338664173658079,19.4133532724809,19.5466467275191
"Grande",1270,19.49,0.586840072679951,300,0.0338812273933029,19.4233241273884,19.5566758726116
"Grande",1275,19.4966666666667,0.592587057140008,300,0.0342130296958072,19.4293378304597,19.5639955028737
"Grande",1280,19.5033333333333,0.592587057140008,300,0.0342130296958072,19.4360044971263,19.5706621695403
"Grande",1285,19.51,0.59812974957313,300,0.034533037192637,19.4420414115457,19.5779585884543
"Grande",1290,19.5233333333333,0.597756862314186,300,0.0345115085367042,19.4554171117597,19.5912495549069
"Grande",1295,19.5366666666667,0.597085078408778,300,0.0344727230748417,19.4688267721542,19.6045065611791
"Grande",1300,19.5466666666667,0.601966306090118,300,0.0347545408864214,19.4782721745215,19.6150611588118
