"date","strain","time_lapse_replicate","id_file","file_id","replicate","timepoint","LABEL","ID","TRACK_ID","QUALITY","POSITION_X","POSITION_Y","POSITION_Z","POSITION_T","FRAME","RADIUS","VISIBILITY","MANUAL_SPOT_COLOR","MEAN_INTENSITY_CH1","MEDIAN_INTENSITY_CH1","MIN_INTENSITY_CH1","MAX_INTENSITY_CH1","TOTAL_INTENSITY_CH1","STD_INTENSITY_CH1","CONTRAST_CH1","SNR_CH1","ELLIPSE_X0","ELLIPSE_Y0","ELLIPSE_MAJOR","ELLIPSE_MINOR","ELLIPSE_THETA","ELLIPSE_ASPECTRATIO","AREA","PERIMETER","CIRCULARITY","SOLIDITY","SHAPE_INDEX","minutes","division_id","spot_num","percentage_cell_cycle","division_number","dt_minutes","percentage_max_area","Strain"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID3062",3062,151,776,54.949873647985,43.7810483610406,0,17400,58,2.30262666101925,1,NA,7784.54015544041,7865,6091,9628,6009665,745.616114421182,-0.965387539488013,-582.39399592942,0.00186361280718542,0.0203946455681137,2.40290397107325,2.26647085959433,-1.47370982475526,1.06019627867765,16.6570055476545,15.0234475447011,0.92740105259908,0.982857142857143,3.6810451113011,290,"2022nov22_gob8_6_151_58",8,0.466666666666667,1,35,69.7611536728256,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID8183",8183,151,-1,52.298293623305,50.4401027325284,0,10800,36,0.892420153665928,1,NA,9007.22480620155,8807,8331,10555,1161932,532.267778594426,-0.013341982725568,-0.457661675495266,0,0,0.892420153665928,0.892420153665928,0,1,2.50200752548814,5.6072411973447,1,1,3.54490770181103,180,"2022nov22_gob8_6_151_37",1,0,1,0,10.1316446140281,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID3063",3063,151,1052,53.640630409521,48.4794850970782,0,17400,58,2.68384658564576,1,NA,8248.61773117255,8260,6287,10286,8652800,927.454526420803,-0.962183733252648,-452.582654799803,-0.00409525361432066,0.0013410563825164,2.95111802340638,2.49257047469149,-1.44349858772705,1.18396573070683,22.6289939707477,17.4680256102888,0.931938966129162,0.984550561797753,3.67207207266623,290,"2022nov22_gob8_6_151_54",8,0.583333333333333,2,35,86.9367507234394,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID3064",3064,151,737,48.7409357225107,50.8709986500815,0,17400,58,2.24539088678419,1,NA,8431.46258503401,8358,7184,10405,6197125,617.830098777294,-0.961649514693917,-684.399688998019,-0.00764739076089428,-9.73741691360383e-05,2.42016647913829,2.11182252119836,-1.01127785931758,1.14600846181191,15.8392197455733,14.8214997060653,0.906064987551009,0.981333333333333,3.72413364458527,290,"2022nov22_gob8_6_151_52",9,0.666666666666667,1,40,81.6417082640044,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2041",2041,151,439,48.1310527064574,57.3607291255039,0,3000,10,1.73315676773119,1,NA,8499.86697247706,8480,6815,10302,3705942,791.802135222845,-0.961604091918034,-537.696011899093,-0.0034543054089123,0.0859130290650096,1.93508511739288,1.69882056433218,2.42243876183583,1.13907563754597,9.43681774243735,11.5015449355771,0.896443805139063,0.978794642857143,3.74406514642854,50,"2022nov22_gob8_6_151_3",4,0.230769230769231,1,15,42.6141885325559,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID4089",4089,151,1014,41.153068002132,33.8012152744477,0,33000,110,2.63100217693712,1,NA,8849.09792284866,8861,7260,11138,8946438,632.840620375827,-0.961574641651919,-699.841551910925,-0.00906881718743883,-0.00535014542554328,2.95441927171262,2.37550147215266,0.92205934325712,1.24370340593195,21.7466461316601,17.0792513339725,0.936837987523923,0.986334797462177,3.66245827612316,550,"2022nov22_gob8_6_151_99",14,0.95,1,95,96.0551330798479,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2044",2044,151,895,48.9208879453239,60.8616273319469,0,3000,10,2.46984677034744,1,NA,9009.046875,9038,6670,11052,8072106,1018.89526220421,-0.95851944908382,-408.635142570743,-0.022278327840724,0.0519764818789224,2.68063386384217,2.37012021159998,2.43546809017804,1.13101177346299,19.1641646514035,16.6455142344433,0.869171194058306,0.961663066954643,3.80235156958652,50,"2022nov22_gob8_6_151_2",4,0.25,2,15,87.3467385973516,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID3069",3069,151,332,52.7509468097141,44.0196229457432,0,20700,69,1.51034153299671,1,NA,8790.73573573574,8782,7495,10255,2927315,540.940080709412,-0.959221176984982,-764.522251833705,0.00470803748427955,0.00806926870652318,1.60147160979805,1.47123452014881,1.26419806584253,1.08852231773087,7.16638610771183,9.75282634734372,0.946780019594727,0.98813056379822,3.64317799326083,345,"2022nov22_gob8_6_151_77",3,0.263157894736842,1,25,33.4841628959276,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID8190",8190,151,-1,50.8802005750807,54.3031837949324,0,6300,21,0.892420153665928,1,NA,9003.34108527132,9043,7868,10141,1161431,494.02175268599,-0.0114396349589355,-0.421790310869513,0,0,0.892420153665928,0.892420153665928,0,1,2.50200752548814,5.6072411973447,1,1,3.54490770181103,105,"2022nov22_gob8_6_151_17",1,0,1,0,9.75340788137349,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID3070",3070,151,416,46.1453850032774,48.0808351811847,0,20100,67,1.69418198736114,1,NA,7864.7619047619,7842,6861,9677,3303200,561.889308250899,-0.964354029429064,-757.339942006972,0.00670269316346629,0.0165654310036934,1.77094521873639,1.65045961702987,1.37199588150099,1.07300124187428,9.01716450189567,11.3516500302895,0.879350206375052,0.972157772621809,3.78028024789978,335,"2022nov22_gob8_6_151_70",3,0.285714285714286,1,20,39.6217494089835,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2047",2047,151,524,48.5160382223687,57.6024130060651,0,3300,11,1.88735988607354,1,NA,8513.98262548263,8538,7129,10170,4410243,727.253436310875,-0.96160540387187,-586.41323684275,0.0358071775200079,0.16955362173951,2.09505841279289,1.90309028056855,1.98363359518911,1.10087179477739,11.1907530811116,12.5273781647055,0.896084163221889,0.986717267552182,3.74481640827618,55,"2022nov22_gob8_6_151_3",5,0.307692307692308,1,20,50.5344995140914,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2692",2692,152,1034,77.0655030009992,68.0906269686787,0,12900,43,2.6639920607209,1,NA,10361.8445945946,10218,6885,13893,10734871,1815.46846537545,-0.950842860362407,-220.800730668233,-0.0137496802585293,0.0068311235332699,2.92566793308073,2.46163385010343,-0.572224478266068,1.18850654127859,22.2954234462146,17.4771028844167,0.917247852047238,0.98292220113852,3.70136215620404,215,"2022nov22_gob8_6_152_22",12,1,1,70,100,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2564",2564,152,995,76.5353174290485,68.208218491117,0,12300,41,2.61205740829585,1,NA,10346.4238476954,10151,7003,13705,10325731,1721.87862513929,-0.95117353303094,-234.111195822509,-0.0101646580678311,0.00733616717774683,2.84230221572184,2.42175168067099,2.56684628245257,1.17365551489339,21.4345962861291,17.0040166772268,0.931584229008347,0.984676223430549,3.67277114863361,205,"2022nov22_gob8_6_152_22",10,0.857142857142857,1,60,96.1389961389962,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID3334",3334,152,905,91.1808464603907,60.1383846499632,0,22800,76,2.49399726432521,1,NA,10931.778021978,10971,7636,13684,9947918,1547.16359277058,-0.948341804496005,-259.424045033087,-0.00271625916955445,5.16120601971053e-05,2.88782586924242,2.1981865044223,-0.502384921085237,1.31373105213443,19.540776533941,16.3225921490394,0.921665697121578,0.986420423682781,3.6924805807588,380,"2022nov22_gob8_6_152_73",7,0.866666666666667,1,65,100,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2311",2311,152,551,68.5215003666297,69.2860258914999,0,6000,20,1.94103958900188,1,NA,10213.3829401089,10181,7464,13099,5627574,1477.30217885025,-0.953649159048196,-284.486252908953,-0.00114791357796062,0.0145619388726849,1.99457170931742,1.953283536468,1.4056155141712,1.02113782872715,11.8363734511757,12.6241299756306,0.933309332704042,0.987432675044881,3.66937525332303,100,"2022nov22_gob8_6_152_8",8,0.466666666666667,1,35,49.5272399819901,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2952",2952,152,1301,84.0294760614653,63.8864074857996,0,18900,63,2.98303002063591,1,NA,10599.5115384615,10495,7041,14316,13779365,1918.57764924217,-0.949721177712634,-208.71203512497,0.00123104349715645,0.0131064136914228,3.38168358417513,2.65816784958788,-0.805528014712618,1.27218587219743,27.9553620237768,19.5052861240397,0.923358462959871,0.985210466439136,3.68909437021217,315,"2022nov22_gob8_6_152_69",1,0,2,0,88.79015721121,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID3213",3213,152,811,82.1432780441607,65.3032401331307,0,15900,53,2.36789472683318,1,NA,10387.7802197802,10150,7694,13284,8507592,1461.06712284435,-0.9519340118613,-281.612254191509,-0.00966307947302023,0.021203894131521,2.67498514739682,2.14661645379788,-0.839259632448146,1.24614024208383,17.6146757632497,16.0022842828832,0.864411536902427,0.970361588618849,3.81280552849879,265,"2022nov22_gob8_6_152_51",7,0.5,1,45,62.1488230827639,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID3085",3085,152,533,88.3905568426128,60.6854551467815,0,20100,67,1.90631972943656,1,NA,9958.21280602637,9977,7638,12026,5287811,1055.63545822689,-0.954074683487215,-391.947269112396,-0.111067830599128,0.065411792246598,2.25473862055487,1.76177863962262,2.32667258810455,1.27980812676776,11.416720210634,13.2686718232879,0.814884986678478,0.958446251129178,3.92696267819943,335,"2022nov22_gob8_6_152_73",4,0.266666666666667,1,20,58.4251101321585,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID3086",3086,152,1252,83.1800753281601,64.5608368671795,0,17400,58,2.92739753870126,1,NA,10427.0103916867,10189,7219,13968,13044190,1802.8334039206,-0.950976501100718,-224.388030553456,0.00287219241449868,-0.00414305434538955,3.20555519449786,2.71236464538253,-0.75001261513332,1.18183047399432,26.9223694316742,18.8055219290151,0.956648424753235,0.99167657550535,3.624338493581,290,"2022nov22_gob8_6_152_51",12,0.777777777777778,1,70,94.98861047836,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2576",2576,152,1109,70.1647380510282,70.2388252610031,0,8400,28,2.75811474442684,1,NA,10404.9738738739,10213,6663,14184,11549521,1803.44974859572,-0.951040835189479,-224.146575587982,-0.0376222322422889,0.0126817427224291,3.01788425707395,2.58180123695435,-0.00175908608816568,1.16890650367572,23.8987140318738,18.0973831370302,0.916965159684842,0.981874447391689,3.70193266107464,140,"2022nov22_gob8_6_152_8",16,1,1,75,100,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2320",2320,152,626,68.938461572166,69.4459523168292,0,6300,21,2.07411518171159,1,NA,10420.4410828025,10319,7638,13344,6544037,1458.31990287007,-0.952240747778059,-284.939421612341,-0.062165084621352,0.028755443908895,2.30366632117945,2.01989966965143,-0.0209176030583592,1.14048551806387,13.5149864133424,13.6517481932818,0.911273915758331,0.978955572876072,3.71347464006823,105,"2022nov22_gob8_6_152_8",9,0.533333333333333,1,40,56.5511031067087,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID3091",3091,152,1467,84.2257258988051,63.6688248614983,0,20100,67,3.16573976582932,1,NA,9941.67669172932,9803,5492,13809,14544673,1988.3366461398,-0.953042304432456,-202.957505913924,0.045222839456679,-0.0112846315164948,3.57110486938295,2.8769077809878,2.32306647650792,1.24129973612042,31.4847533801273,20.8769489975762,0.907770571273897,0.97630964297631,3.72063341650089,335,"2022nov22_gob8_6_152_69",5,0.307692307692308,2,20,100,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID8211",8211,152,-1,66.8581972477455,68.6919382583803,0,3900,13,0.892420153665928,1,NA,9301.51937984496,9137,8620,11089,1199896,510.504363056392,-0.00564460556084456,-0.206859941669233,0,0,0.892420153665928,0.892420153665928,0,1,2.50200752548814,5.6072411973447,1,1,3.54490770181103,65,"2022nov22_gob8_6_152_8",1,0,1,0,10.4692140428611,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2452",2452,152,354,74.0248916285708,68.8484830128244,0,9600,32,1.55833623178564,1,NA,9758.02535211268,9759,7676,11708,3464099,987.115656123686,-0.955806237734536,-427.595162266772,0.00139961020557295,-0.00341550196977474,1.67341478547302,1.49797238502057,-0.371251250913109,1.11711991636618,7.62908070625779,10.0671498141357,0.945951804555935,0.990223463687151,3.64477251141228,160,"2022nov22_gob8_6_152_22",2,0.214285714285714,1,15,34.2181467181468,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID8213",8213,152,-1,67.0782461690216,68.9486619998691,0,4200,14,1.1858187153675,1,NA,9551.59728506787,9458,8154,11776,2110903,719.030310267589,0.00174927359896726,0.0463935393833766,0,0,1.1858187153675,1.1858187153675,0,1,4.41760085611639,7.45071872937564,1,1,3.54490770181103,70,"2022nov22_gob8_6_152_8",2,0.0666666666666667,1,5,18.4846801808023,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID3609",3609,152,891,90.6480132266618,59.9577417170512,0,22500,75,2.46637739544991,1,NA,10768.8108108108,10918,7416,13586,9562704,1651.61602670841,-0.949451002813628,-244.933770286403,-0.0120125843412698,0.0380101044700957,2.83744549704232,2.215582001589,2.638840779553,1.28067726448731,19.1103629538982,16.2682072763073,0.90740131667521,0.980132450331125,3.72139037003058,375,"2022nov22_gob8_6_152_73",6,0.8,1,60,97.7973568281938,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2972",2972,152,866,82.4897783175695,65.2411915933149,0,16200,54,2.43703966201355,1,NA,10464.4480369515,10265,7673,13570,9062212,1553.20000541923,-0.951479488337809,-264.236614528272,0.0123472881866071,-0.000301765908756134,2.72229913260977,2.25561381431383,2.42446260354138,1.20689947691153,18.6584286948533,16.0514266409388,0.910034075911332,0.983550765740215,3.71600341720177,270,"2022nov22_gob8_6_152_51",8,0.555555555555556,1,50,65.8314350797267,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2334",2334,152,945,69.5518752868522,70.039193817095,0,7500,25,2.5463222071228,1,NA,10615.6285714286,10412,7336,14162,10031769,1690.59151361886,-0.951190586891027,-244.737761741156,-0.0146836991490906,0.0153241250696113,2.81785892213441,2.35598943473694,0.104654948402464,1.19604055968487,20.3693226755232,16.8294621193372,0.903745151369093,0.976276431150077,3.7289103468058,125,"2022nov22_gob8_6_152_8",13,0.8,1,60,85.231877532643,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID8223",8223,152,-1,72.7261684817769,69.4254346626342,0,8700,29,0.892420153665928,1,NA,9592.37984496124,9420,8707,11172,1237417,569.301232787266,0.00186491600509792,0.0627284197603608,0,0,0.892420153665928,0.892420153665928,0,1,2.50200752548814,5.6072411973447,1,1,3.54490770181103,145,"2022nov22_gob8_6_152_22",1,0,1,0,11.2220677554027,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2851",2851,152,1066,82.8692933603973,63.9784487186162,0,16800,56,2.70545498175565,1,NA,10378.7481343284,10169,7351,13774,11126018,1718.45266751557,-0.951295860910309,-235.932152560376,-0.000263068921129446,0.00367916023557906,2.9854282982943,2.48901018296499,-0.667965977723341,1.1994439873034,22.9948455137841,17.4305980904652,0.95107722483893,0.990268767377201,3.63493827986974,280,"2022nov22_gob8_6_152_51",10,0.666666666666667,1,60,81.1313591495825,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2468",2468,152,441,74.7014245185846,68.8341133488094,0,10200,34,1.7449738825653,1,NA,10179.2387387387,10126,7559,12573,4519582,1207.81794433908,-0.952945066314485,-341.355196475221,-0.0238545785491534,-0.00216937465422587,1.8775136428649,1.69990684461735,-0.416432168240117,1.10448031244178,9.56594181645018,11.2827745696922,0.944290840302149,0.987777777777778,3.64797659686443,170,"2022nov22_gob8_6_152_22",4,0.357142857142857,1,25,42.9054054054055,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID3239",3239,152,1242,83.5101661586321,63.9145789671079,0,17700,59,2.92036896304073,1,NA,10565.9036918138,10308,7291,14198,13165116,1836.21009079696,-0.950231120008818,-219.728128028804,0.00367941636068865,0.00400204344228278,3.15419365791201,2.72717143417322,-0.786966177242995,1.15658063090128,26.7932453576613,18.9527654730902,0.93732458456047,0.981474182104847,3.66150749945221,295,"2022nov22_gob8_6_152_51",13,0.833333333333333,1,75,94.5330296127564,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID8236",8236,152,-1,79.3887608204167,66.3814245849804,0,13200,44,0.892420153665928,1,NA,9878.63565891473,9787,8520,11586,1274344,664.692374076917,0.0143744456644991,0.421210388063479,0,0,0.892420153665928,0.892420153665928,0,1,2.50200752548814,5.6072411973447,1,1,3.54490770181103,220,"2022nov22_gob8_6_152_51",1,0,1,0,8.82768579696067,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2734",2734,152,427,80.768534758243,65.6882490356973,0,14100,47,1.71128013130842,1,NA,9689.37529137529,9675,7408,11687,4156742,988.661597154012,-0.955548068988018,-421.347106212707,-0.0128105105593886,-0.00227750480362911,1.86394224171488,1.61486005427968,-0.764993452218449,1.15424382241364,9.20009027341382,11.2314354856305,0.916497783819296,0.979381443298968,3.70287645684078,235,"2022nov22_gob8_6_152_51",4,0.166666666666667,1,15,32.4601366742597,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID8238",8238,152,-1,79.7310591424019,65.9902265027116,0,13500,45,1.1858187153675,1,NA,9606.10859728507,9682,7893,10776,2122950,641.023823815057,0.0186093278331981,0.547553242476214,0,0,1.1858187153675,1.1858187153675,0,1,4.41760085611639,7.45071872937564,1,1,3.54490770181103,225,"2022nov22_gob8_6_152_51",2,0.0555555555555556,1,5,15.5863609269407,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2480",2480,152,434,75.3069986622056,68.8228220573269,0,10800,36,1.71427974821399,1,NA,10480.8974358974,10538,7615,12860,4496305,1402.77055088421,-0.951265673815779,-291.681366996952,0.0155461073120687,0.0920462594162011,1.79396254863456,1.60140273881802,3.03587734043689,1.1202444614018,9.23237129191704,14.98724298553,0.516511064086269,0.860581745235707,4.93247755352921,180,"2022nov22_gob8_6_152_22",5,0.5,1,35,41.4092664092665,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2358",2358,152,935,69.2821250538317,70.1303888571546,0,7200,24,2.53688885611891,1,NA,10513.743343983,10348,7466,13935,9872405,1642.99991796492,-0.951555361760729,-251.384310326801,-0.00801202034983381,-0.00409985539993777,2.72663314317971,2.39648328061838,0.22709279696946,1.13776430873999,20.2186779225083,16.4439753342174,0.939612930753644,0.985317252228631,3.6570461387398,120,"2022nov22_gob8_6_152_8",12,0.733333333333333,1,55,84.6015308419631,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID8249",8249,152,-1,86.723724862956,61.5892480771881,0,18900,63,0.892420153665928,1,NA,9732.96124031008,9685,8444,11272,1255552,683.653368435678,0.00664454310649201,0.187943803329934,0,0,0.892420153665928,0.892420153665928,0,1,2.50200752548814,5.6072411973447,1,1,3.54490770181103,315,"2022nov22_gob8_6_152_73",1,0,1,0,12.8040332539617,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID3130",3130,152,1309,83.7841697971609,63.6969874029427,0,18300,61,3.00362655999758,1,NA,10583.2429764617,10339,7048,14279,13938131,1942.62431159336,-0.949982104918733,-206.942626280486,-0.00337288006572943,-0.00623586879611263,3.29264848675744,2.77373504658767,-0.753426388297623,1.18708111317559,28.3427342458152,19.5252115448995,0.934243560069529,0.98614751029577,3.66754013861416,305,"2022nov22_gob8_6_152_51",15,0.944444444444444,1,85,100,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2234",2234,152,516,68.3922074390883,68.8621488671198,0,5700,19,1.87735212272466,1,NA,10002.4688715953,9973,7490,12741,5141269,1376.01470622181,-0.954796706986262,-307.082429089424,-0.0223646676760673,0.00310945423932014,1.96132244234098,1.84996950322917,0.703068461307537,1.06019177014402,11.0723893465998,12.3726991960235,0.908912976301679,0.972589792060491,3.71829446499098,95,"2022nov22_gob8_6_152_8",7,0.4,1,30,46.3304817649707,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2620",2620,152,1009,76.9335430344274,68.3474996649885,0,12600,42,2.631653012365,1,NA,10412.3277227723,10202,7060,13899,10516451,1728.481628443,-0.950709285796518,-232.378359501629,-0.00582655381833094,0.0041176875800173,2.84424806374589,2.46034740787616,-0.528917344752235,1.15603514147668,21.7574064711611,17.121320905871,0.932701026239821,0.984420642648491,3.67057163930209,210,"2022nov22_gob8_6_152_22",11,0.928571428571429,1,65,97.5868725868727,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2751",2751,152,269,80.1271830246948,66.0315136629475,0,13800,46,1.36752215823684,1,NA,9792.84249084249,9872,7802,11114,2673446,755.392803513282,-0.955269368412282,-553.715579945841,-0.00458031801283919,0.0196450549006983,1.50538459273798,1.30118630267761,-0.96772446588316,1.15693240056413,5.87514536758358,9.18452914327375,0.875214869811226,0.968085106382979,3.78920051950515,230,"2022nov22_gob8_6_152_51",3,0.111111111111111,1,10,20.7289293849659,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID3008",3008,152,1367,83.9081694682907,63.6573153113713,0,19200,64,3.06346788636059,1,NA,10393.5787172012,10394,6434,14189,14259990,1930.72125397187,-0.950544937766089,-206.936656751912,0.0114773478624242,-0.0171347389021745,3.52053566210138,2.70730074107886,2.32502230470833,1.30038588202744,29.4833302329286,20.1658304899374,0.911075097800773,0.985257101761956,3.71387980160248,320,"2022nov22_gob8_6_152_69",2,0.0769230769230769,2,5,93.6431989063569,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2881",2881,152,910,76.2650686633675,68.3476268873741,0,11700,39,2.50632690573587,1,NA,10314.2962962963,10202,7001,13216,9468524,1604.67369784703,-0.951332573034789,-251.290948614415,0.0321537634364956,0.0196276591653534,2.696127453503,2.37660444009012,-0.412253471408438,1.13444518070528,19.7344626449602,16.4592419322892,0.915409703165287,0.98443370907139,3.70507647268126,195,"2022nov22_gob8_6_152_22",8,0.714285714285714,1,50,88.5135135135136,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2243",2243,152,464,68.342117924087,68.7123131584961,0,5400,18,1.77030704521109,1,NA,9834.7352297593,9811,7526,12495,4494474,1257.93361168611,-0.955379787715839,-334.795308320216,-0.0342112588239781,0.00293524176168576,1.85579638188885,1.75786805882631,0.743648063453965,1.0557085741281,9.84571064347795,11.6669228006409,0.90895897830581,0.9828141783029,3.71820037319715,90,"2022nov22_gob8_6_152_8",6,0.333333333333333,1,25,41.1976587122918,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2885",2885,152,1273,83.6387078028685,63.9279064283752,0,18000,60,2.95592411087404,1,NA,10591.1481191223,10333,7150,14341,13514305,1905.51950057278,-0.949917246704713,-210.842043354276,0.00643931461336554,0.00198470546395818,3.22772062260775,2.73682282764647,-0.77941724906912,1.17936776542581,27.4496260672266,19.4001453866017,0.916508142056561,0.981153846153846,3.70285553210508,300,"2022nov22_gob8_6_152_51",14,0.888888888888889,1,80,96.8488990129083,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID3397",3397,152,743,91.2147783489231,59.9426615707723,0,23100,77,2.26210807172755,1,NA,11204.3386880857,11399,7874,13627,8369641,1577.0029815772,-0.947638667590249,-257.167328715072,0.010848020233125,-0.011233691040081,2.7445099084737,1.905250884669,-0.401398522389464,1.44049790531944,16.0759472145968,15.5213558193859,0.838546451592868,0.956466069142125,3.87116220718326,385,"2022nov22_gob8_6_152_73",8,0.933333333333333,1,70,82.2687224669602,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID3014",3014,152,1156,82.9638320155322,64.2276585226018,0,17100,57,2.81526789675866,1,NA,10375.6735751295,10129,7281,14006,12015030,1793.19133836359,-0.951286020781093,-225.983729470054,-0.00444186492530228,0.0135245259572724,3.05579349336653,2.63371588073511,-0.648021341212765,1.16025935664465,24.8994256054732,18.3223226295949,0.93204770267178,0.986359761295823,3.6718578668554,285,"2022nov22_gob8_6_152_51",11,0.722222222222222,1,65,87.8511769172362,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID3143",3143,152,636,88.6165370910774,60.6355108373719,0,20400,68,2.0889246015499,1,NA,10055.5510204082,10041,7650,12148,6405386,1141.81122776989,-0.953438037424312,-360.663968455259,-0.0327821697928764,0.0145733039289262,2.31578824993311,1.95628802731334,-0.812438551819937,1.18376650963482,13.7086725243617,13.7852510723126,0.906516900744482,0.975497702909647,3.72320525873393,340,"2022nov22_gob8_6_152_73",5,0.333333333333333,1,25,70.1541850220264,"Grande"
"2022nov22","grande",6,"2022nov22_gob8_6","2022nov22_grande_6","ancestor","t0","ID2506",2506,152,653,75.7334008514285,69.1971453647685,0,11100,37,2.11580600045056,1,NA,10435.7672281776,10399,7464,13180,6814556,1456.49201462932,-0.951176461518367,-279.17602156068,0.0295054281699605,-0.00192228052812731,2.30741690826826,2.03049450907491,-0.34695048724272,1.13638175230502,14.0637637278969,14.0055998180129,0.900965164481149,0.977561705310397,3.73465881417226,185,"2022nov22_gob8_6_152_22",6,0.571428571428571,1,40,63.0791505791507,"Grande"
