file_num,sim_number,cluster_size,overlap_vol,not_added_nodes
1,7,425,1.171783e+02,0
1,7,430,1.194642e+02,0
1,7,435,1.210990e+02,0
1,7,440,1.222631e+02,0
1,7,445,1.259404e+02,0
1,7,450,1.287228e+02,0
1,7,455,1.320680e+02,0
1,7,460,1.333751e+02,0
1,7,465,1.366469e+02,0
1,7,470,1.412049e+02,0
1,7,475,1.438509e+02,0
1,7,480,1.442119e+02,0
1,7,485,1.479413e+02,0
1,7,490,1.526648e+02,0
1,7,495,1.553409e+02,0
1,7,500,1.594929e+02,0
1,8,5,1.849417e-01,0
1,8,10,1.148018e+00,0
1,8,15,1.376978e+00,0
1,8,20,2.720471e+00,0
1,8,25,2.730515e+00,0
1,8,30,3.846604e+00,0
1,8,35,4.392034e+00,0
1,8,40,4.753987e+00,0
1,8,45,4.904864e+00,0
1,8,50,5.762461e+00,0
1,8,55,6.020873e+00,0
1,8,60,7.219635e+00,0
1,8,65,7.699347e+00,0
1,8,70,8.606645e+00,0
1,8,75,1.096551e+01,0
1,8,80,1.223108e+01,0
1,8,85,1.241513e+01,0
1,8,90,1.400525e+01,0
1,8,95,1.444128e+01,0
1,8,100,1.596499e+01,0
1,8,105,1.724233e+01,0
1,8,110,1.895913e+01,0
1,8,115,2.021439e+01,0
1,8,120,2.276197e+01,0
1,8,125,2.495241e+01,0
1,8,130,2.638754e+01,0
1,8,135,2.728397e+01,0
1,8,140,2.767163e+01,0
1,8,145,2.871954e+01,0
1,8,150,3.143122e+01,0
1,8,155,3.185390e+01,0
1,8,160,3.298998e+01,0
1,8,165,3.393850e+01,0
1,8,170,3.615561e+01,0
1,8,175,3.829922e+01,0
1,8,180,3.966322e+01,0
1,8,185,4.118968e+01,0
1,8,190,4.132579e+01,0
1,8,195,4.444318e+01,0
1,8,200,4.554949e+01,0
1,8,205,4.922725e+01,0
1,8,210,5.060803e+01,0
1,8,215,5.328055e+01,0
1,8,220,5.434812e+01,0
1,8,225,5.602715e+01,0
1,8,230,5.834931e+01,0
1,8,235,5.904988e+01,0
1,8,240,6.250707e+01,0
1,8,245,6.302808e+01,0
1,8,250,6.392550e+01,0
1,8,255,6.855245e+01,0
1,8,260,7.106606e+01,0
1,8,265,7.208080e+01,0
1,8,270,7.328514e+01,0
1,8,275,7.581291e+01,0
1,8,280,7.816853e+01,0
1,8,285,8.019480e+01,0
1,8,290,8.533932e+01,0
1,8,295,8.668978e+01,0
1,8,300,8.894291e+01,0
1,8,305,8.915894e+01,0
1,8,310,9.533883e+01,0
1,8,315,9.786343e+01,0
1,8,320,1.000701e+02,0
1,8,325,1.009499e+02,0
1,8,330,1.045640e+02,0
1,8,335,1.057189e+02,0
1,8,340,1.068082e+02,0
1,8,345,1.069270e+02,0
1,8,350,1.086991e+02,0
1,8,355,1.098309e+02,0
1,8,360,1.168162e+02,0
1,8,365,1.199253e+02,0
1,8,370,1.220610e+02,0
1,8,375,1.241279e+02,0
1,8,380,1.276919e+02,0
1,8,385,1.290315e+02,0
1,8,390,1.298062e+02,0
1,8,395,1.329275e+02,0
1,8,400,1.331272e+02,0
1,8,405,1.365836e+02,0
1,8,410,1.376117e+02,0
1,8,415,1.406888e+02,0
1,8,420,1.442854e+02,0
1,8,425,1.477987e+02,0
1,8,430,1.506678e+02,0
1,8,435,1.542116e+02,0
1,8,440,1.591657e+02,0
1,8,445,1.601272e+02,0
1,8,450,1.621887e+02,0
1,8,455,1.658175e+02,0
1,8,460,1.671465e+02,0
1,8,465,1.681248e+02,0
1,8,470,1.747348e+02,0
1,8,475,1.770419e+02,0
1,8,480,1.802214e+02,0
1,8,485,1.838866e+02,0
1,8,490,1.867261e+02,0
1,8,495,1.896010e+02,0
1,8,500,1.913195e+02,0
1,9,5,0,0
1,9,10,9.729201e-02,0
1,9,15,1.130528e-01,0
1,9,20,6.424517e-01,0
1,9,25,8.214114e-01,0
1,9,30,8.547872e-01,0
1,9,35,1.846467e+00,0
1,9,40,2.243623e+00,0
1,9,45,2.278175e+00,0
1,9,50,3.435798e+00,0
1,9,55,4.119849e+00,0
1,9,60,4.987079e+00,0
1,9,65,6.180570e+00,0
1,9,70,6.474127e+00,0
1,9,75,7.552718e+00,0
1,9,80,7.928531e+00,0
1,9,85,8.642240e+00,0
1,9,90,9.776942e+00,0
1,9,95,9.836772e+00,0
