"sim_number","transfer","time","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","experiment"
43,3,955,"petite","second-15min",277,250,40454,59669,527,100123,30845,26910,4176307,5876175,57755,10052482,"Equal Growth Rates"
43,4,955,"petite","second-15min",237,271,35803,64256,508,100059,27186,29089,3696136,6326157,56275,10022293,"Equal Growth Rates"
43,5,955,"petite","second-15min",223,304,31153,69255,527,100408,23623,31346,3209047,6830628,54969,10039675,"Equal Growth Rates"
43,6,960,"petite","second-15min",174,302,27919,72167,476,100086,21788,33661,2959282,7297590,55449,10256872,"Equal Growth Rates"
43,7,960,"petite","second-15min",171,324,25640,74400,495,100040,20045,34647,2716562,7518474,54692,10235036,"Equal Growth Rates"
43,8,960,"petite","second-15min",145,336,21632,78644,481,100276,16727,36464,2287141,7955350,53191,10242491,"Equal Growth Rates"
43,9,960,"petite","second-15min",112,355,15551,84562,467,100113,12064,39343,1642105,8543267,51407,10185372,"Equal Growth Rates"
43,10,960,"petite","second-15min",83,384,12328,87719,467,100047,9590,40665,1302579,8853696,50255,10156275,"Equal Growth Rates"
43,11,960,"petite","second-15min",82,384,11340,89083,466,100423,8900,41277,1204052,8997186,50177,10201238,"Equal Growth Rates"
43,12,960,"petite","second-15min",69,395,9917,90238,464,100155,7597,42056,1047289,9119819,49653,10167108,"Equal Growth Rates"
43,13,960,"petite","second-15min",54,394,7379,92679,448,100058,5762,43082,781076,9370611,48844,10151687,"Equal Growth Rates"
43,14,960,"petite","second-15min",44,417,6279,93941,461,100220,4926,43669,665766,9493647,48595,10159413,"Equal Growth Rates"
43,15,960,"petite","second-15min",38,404,5855,94193,442,100048,4562,43823,620910,9513425,48385,10134335,"Equal Growth Rates"
43,16,960,"petite","second-15min",38,419,6048,94137,457,100185,4681,43645,639995,9512255,48326,10152250,"Equal Growth Rates"
43,17,960,"petite","second-15min",36,407,5478,94751,443,100229,4304,44105,578970,9589887,48409,10168857,"Equal Growth Rates"
43,18,960,"petite","second-15min",29,425,3309,96764,454,100073,2596,45059,349108,9781679,47655,10130787,"Equal Growth Rates"
43,19,960,"petite","second-15min",21,422,2830,97337,443,100167,2171,45298,297375,9834147,47469,10131522,"Equal Growth Rates"
43,20,960,"petite","second-15min",12,417,1735,98574,429,100309,1360,45699,184053,9947308,47059,10131361,"Equal Growth Rates"
43,21,960,"petite","second-15min",16,434,1957,98170,450,100127,1558,45627,207995,9926488,47185,10134483,"Equal Growth Rates"
43,22,960,"petite","second-15min",4,426,741,99398,430,100139,567,46139,78276,10035373,46706,10113649,"Equal Growth Rates"
43,23,960,"petite","second-15min",6,420,1050,98991,426,100041,838,46203,110943,10006675,47041,10117618,"Equal Growth Rates"
43,24,960,"petite","second-15min",5,433,731,99291,438,100022,574,46077,77630,10035400,46651,10113030,"Equal Growth Rates"
43,25,960,"petite","second-15min",6,427,573,99663,433,100236,442,46274,60225,10062742,46716,10122967,"Equal Growth Rates"
43,26,960,"petite","second-15min",2,419,190,99888,421,100078,158,46356,20315,10091576,46514,10111891,"Equal Growth Rates"
43,27,960,"petite","second-15min",1,431,157,100047,432,100204,126,46429,16652,10108640,46555,10125292,"Equal Growth Rates"
43,28,960,"petite","second-15min",2,427,351,99743,429,100094,270,46329,37521,10071806,46599,10109327,"Equal Growth Rates"
43,29,960,"petite","second-15min",3,417,434,99625,420,100059,333,46151,45771,10061852,46484,10107623,"Equal Growth Rates"
44,1,955,"petite","second-15min",363,222,50050,50148,585,100198,38692,22650,5163174,4946113,61342,10109287,"Equal Growth Rates"
44,2,955,"petite","second-15min",289,245,41981,58108,534,100089,31923,26311,4327670,5724857,58234,10052527,"Equal Growth Rates"
44,3,955,"petite","second-15min",270,269,39181,61019,539,100200,29654,27540,4038676,6000670,57194,10039346,"Equal Growth Rates"
44,4,955,"petite","second-15min",236,280,34457,65565,516,100022,26074,29723,3554619,6456458,55797,10011077,"Equal Growth Rates"
44,5,960,"petite","second-15min",185,307,28230,71937,492,100167,22013,33511,2985697,7272909,55524,10258606,"Equal Growth Rates"
44,6,960,"petite","second-15min",172,330,25099,75216,502,100315,19561,35010,2652814,7604001,54571,10256815,"Equal Growth Rates"
44,7,960,"petite","second-15min",170,327,24980,75086,497,100066,19475,34896,2639597,7579445,54371,10219042,"Equal Growth Rates"
44,8,960,"petite","second-15min",133,343,19812,80297,476,100109,15458,37145,2099534,8104632,52603,10204166,"Equal Growth Rates"
44,9,960,"petite","second-15min",122,351,18204,81838,473,100042,14132,38036,1919025,8261062,52168,10180087,"Equal Growth Rates"
44,10,960,"petite","second-15min",113,362,16697,83390,475,100087,12952,38801,1765335,8438451,51753,10203786,"Equal Growth Rates"
44,11,960,"petite","second-15min",87,360,12353,87664,447,100017,9654,40825,1304613,8852781,50479,10157394,"Equal Growth Rates"
44,12,960,"petite","second-15min",62,400,8012,92060,462,100072,6177,42790,847479,9306006,48967,10153485,"Equal Growth Rates"
44,13,960,"petite","second-15min",38,413,5585,94429,451,100014,4381,43887,593465,9547086,48268,10140551,"Equal Growth Rates"
44,14,960,"petite","second-15min",35,406,4808,95405,441,100213,3748,44336,506653,9634531,48084,10141184,"Equal Growth Rates"
44,15,960,"petite","second-15min",22,437,3032,97251,459,100283,2390,45164,322377,9822065,47554,10144442,"Equal Growth Rates"
44,16,960,"petite","second-15min",15,423,2123,97915,438,100038,1646,45433,223829,9893186,47079,10117015,"Equal Growth Rates"
44,17,960,"petite","second-15min",12,413,1852,98179,425,100031,1442,45701,196510,9929827,47143,10126337,"Equal Growth Rates"
44,18,960,"petite","second-15min",11,425,1811,98369,436,100180,1369,45801,191846,9947876,47170,10139722,"Equal Growth Rates"
44,19,960,"petite","second-15min",10,431,1325,98844,441,100169,1029,45823,140994,9999582,46852,10140576,"Equal Growth Rates"
44,20,960,"petite","second-15min",9,431,1179,99299,440,100478,916,46049,125836,10045571,46965,10171407,"Equal Growth Rates"
44,21,960,"petite","second-15min",6,437,917,99266,443,100183,715,46124,96092,10017580,46839,10113672,"Equal Growth Rates"
44,22,960,"petite","second-15min",3,422,546,99592,425,100138,408,46192,56404,10049914,46600,10106318,"Equal Growth Rates"
44,23,960,"petite","second-15min",2,420,323,99863,422,100186,259,46474,33879,10095780,46733,10129659,"Equal Growth Rates"
44,24,960,"petite","second-15min",1,423,121,100102,424,100223,93,46444,12633,10121883,46537,10134516,"Equal Growth Rates"
10,1,955,"petite","second-15min",369,235,50087,50188,604,100275,38606,22784,5166665,4937473,61390,10104138,"Equal Growth Rates"
10,2,955,"petite","second-15min",293,254,40429,59633,547,100062,30598,26926,4167388,5870086,57524,10037474,"Equal Growth Rates"
10,3,955,"petite","second-15min",237,281,35660,64656,518,100316,27248,29170,3683304,6372765,56418,10056069,"Equal Growth Rates"
10,4,960,"petite","second-15min",193,318,27595,72514,511,100109,21449,33736,2917738,7334091,55185,10251829,"Equal Growth Rates"
10,5,960,"petite","second-15min",170,331,25324,74752,501,100076,19692,34882,2682087,7565366,54574,10247453,"Equal Growth Rates"
10,6,960,"petite","second-15min",127,351,18854,81315,478,100169,14676,37797,1993207,8214281,52473,10207488,"Equal Growth Rates"
10,7,960,"petite","second-15min",102,363,15132,84897,465,100029,11837,39339,1603968,8570981,51176,10174949,"Equal Growth Rates"
10,8,960,"petite","second-15min",84,372,12018,88136,456,100154,9276,40879,1268501,8900706,50155,10169207,"Equal Growth Rates"
10,9,960,"petite","second-15min",75,383,10794,89431,458,100225,8473,41459,1146079,9021648,49932,10167727,"Equal Growth Rates"
10,10,960,"petite","second-15min",61,387,9061,90975,448,100036,7019,42297,956059,9183991,49316,10140050,"Equal Growth Rates"
10,11,960,"petite","second-15min",61,404,9056,91038,465,100094,7082,42233,960984,9195453,49315,10156437,"Equal Growth Rates"
10,12,960,"petite","second-15min",50,407,6839,93475,457,100314,5307,43361,725484,9440937,48668,10166421,"Equal Growth Rates"
10,13,960,"petite","second-15min",32,408,4257,95806,440,100063,3313,44471,449181,9671613,47784,10120794,"Equal Growth Rates"
10,14,960,"petite","second-15min",24,419,3443,96732,443,100175,2672,44870,364533,9768957,47542,10133490,"Equal Growth Rates"
10,15,960,"petite","second-15min",20,428,2915,97421,448,100336,2261,45305,306956,9838951,47566,10145907,"Equal Growth Rates"
10,16,960,"petite","second-15min",9,431,1119,98977,440,100096,896,46024,119586,10003486,46920,10123072,"Equal Growth Rates"
10,17,960,"petite","second-15min",4,421,650,99714,425,100364,518,46362,68210,10072396,46880,10140606,"Equal Growth Rates"
10,18,960,"petite","second-15min",2,421,230,99847,423,100077,184,46390,24567,10080195,46574,10104762,"Equal Growth Rates"
10,19,960,"petite","second-15min",2,431,384,99635,433,100019,300,46369,40351,10067745,46669,10108096,"Equal Growth Rates"
10,20,960,"petite","second-15min",3,430,521,99512,433,100033,404,46208,54364,10056715,46612,10111079,"Equal Growth Rates"
10,21,960,"petite","second-15min",1,435,108,99905,436,100013,84,46456,11269,10089424,46540,10100693,"Equal Growth Rates"
17,1,955,"petite","second-15min",371,234,50093,50241,605,100334,38478,22878,5159908,4957747,61356,10117655,"Equal Growth Rates"
17,2,955,"petite","second-15min",302,251,43003,57149,553,100152,32562,25920,4433031,5636466,58482,10069497,"Equal Growth Rates"
17,3,955,"petite","second-15min",245,283,35227,64958,528,100185,26804,29473,3641957,6392279,56277,10034236,"Equal Growth Rates"
17,4,960,"petite","second-15min",211,294,31732,68353,505,100085,24832,31612,3359728,6887394,56444,10247122,"Equal Growth Rates"
17,5,960,"petite","second-15min",168,329,23875,76329,497,100204,18602,35393,2533151,7714373,53995,10247524,"Equal Growth Rates"
17,6,960,"petite","second-15min",142,357,19329,80908,499,100237,15084,37545,2043487,8171893,52629,10215380,"Equal Growth Rates"
17,7,960,"petite","second-15min",111,363,16429,83763,474,100192,12732,38904,1731794,8458430,51636,10190224,"Equal Growth Rates"
17,8,960,"petite","second-15min",102,378,14904,85193,480,100097,11666,39422,1581257,8591525,51088,10172782,"Equal Growth Rates"
17,9,960,"petite","second-15min",76,376,11214,88856,452,100070,8748,41418,1189956,8987316,50166,10177272,"Equal Growth Rates"
17,10,960,"petite","second-15min",52,399,7221,92845,451,100066,5680,43217,764671,9376064,48897,10140735,"Equal Growth Rates"
17,11,960,"petite","second-15min",45,412,7130,93104,457,100234,5605,43162,754411,9391230,48767,10145641,"Equal Growth Rates"
17,12,960,"petite","second-15min",48,395,6543,93688,443,100231,5052,43540,691919,9460609,48592,10152528,"Equal Growth Rates"
17,13,960,"petite","second-15min",32,398,4576,95526,430,100102,3540,44224,484096,9644340,47764,10128436,"Equal Growth Rates"
17,14,960,"petite","second-15min",24,419,3747,96355,443,100102,2919,44742,398934,9735239,47661,10134173,"Equal Growth Rates"
17,15,960,"petite","second-15min",18,408,2987,97175,426,100162,2314,45118,315563,9816094,47432,10131657,"Equal Growth Rates"
17,16,960,"petite","second-15min",15,429,2026,97983,444,100009,1581,45467,214406,9890698,47048,10105104,"Equal Growth Rates"
17,17,960,"petite","second-15min",11,441,1831,98216,452,100047,1411,45512,193876,9919655,46923,10113531,"Equal Growth Rates"
17,18,960,"petite","second-15min",9,431,1475,98679,440,100154,1120,45709,156933,9966365,46829,10123298,"Equal Growth Rates"
17,19,960,"petite","second-15min",11,421,1772,98384,432,100156,1384,45658,187000,9932679,47042,10119679,"Equal Growth Rates"
17,20,960,"petite","second-15min",8,435,906,99272,443,100178,706,46213,96097,10032474,46919,10128571,"Equal Growth Rates"
17,21,960,"petite","second-15min",4,426,423,99588,430,100011,324,46315,44507,10052006,46639,10096513,"Equal Growth Rates"
17,22,960,"petite","second-15min",2,441,222,100326,443,100548,180,46747,23896,10148340,46927,10172236,"Equal Growth Rates"
17,23,960,"petite","second-15min",1,435,138,99888,436,100026,104,46452,14423,10097719,46556,10112142,"Equal Growth Rates"
28,1,955,"petite","second-15min",379,236,50026,50230,615,100256,38620,22897,5175883,4946782,61517,10122665,"Equal Growth Rates"
28,2,955,"petite","second-15min",308,242,44785,55220,550,100005,34042,25071,4620434,5434473,59113,10054907,"Equal Growth Rates"
28,3,955,"petite","second-15min",257,261,38448,61868,518,100316,29047,27987,3962338,6090810,57034,10053148,"Equal Growth Rates"
28,4,955,"petite","second-15min",226,285,34144,65961,511,100105,25816,29747,3515303,6489066,55563,10004369,"Equal Growth Rates"
28,5,960,"petite","second-15min",204,314,29465,70581,518,100046,22901,32680,3115522,7128885,55581,10244407,"Equal Growth Rates"
28,6,960,"petite","second-15min",153,344,22406,77814,497,100220,17493,36199,2368467,7858564,53692,10227031,"Equal Growth Rates"
28,7,960,"petite","second-15min",134,348,19533,80745,482,100278,15211,37537,2069486,8163770,52748,10233256,"Equal Growth Rates"
28,8,960,"petite","second-15min",98,376,14494,85670,474,100164,11219,39818,1530029,8650656,51037,10180685,"Equal Growth Rates"
28,9,960,"petite","second-15min",97,378,13876,86220,475,100096,10779,40131,1468916,8720008,50910,10188924,"Equal Growth Rates"
28,10,960,"petite","second-15min",86,358,13375,86837,444,100212,10477,40359,1418752,8772381,50836,10191133,"Equal Growth Rates"
28,11,960,"petite","second-15min",69,392,10540,89952,461,100492,8182,41799,1115906,9085242,49981,10201148,"Equal Growth Rates"
28,12,960,"petite","second-15min",51,388,7213,92942,439,100155,5607,43231,762772,9394815,48838,10157587,"Equal Growth Rates"
28,13,960,"petite","second-15min",45,405,6852,93275,450,100127,5321,43262,727688,9415195,48583,10142883,"Equal Growth Rates"
28,14,960,"petite","second-15min",38,425,5905,94096,463,100001,4570,43615,624496,9506257,48185,10130753,"Equal Growth Rates"
28,15,960,"petite","second-15min",34,402,5520,94581,436,100101,4290,44176,583623,9555694,48466,10139317,"Equal Growth Rates"
28,16,960,"petite","second-15min",22,416,3348,96873,438,100221,2629,45131,353984,9783093,47760,10137077,"Equal Growth Rates"
28,17,960,"petite","second-15min",7,426,852,99220,433,100072,678,46190,90030,10025197,46868,10115227,"Equal Growth Rates"
28,18,960,"petite","second-15min",2,430,330,99735,432,100065,238,46150,34495,10066594,46388,10101089,"Equal Growth Rates"
21,1,955,"petite","second-15min",365,230,50028,50016,595,100044,38488,22535,5159894,4917479,61023,10077373,"Equal Growth Rates"
21,2,955,"petite","second-15min",285,240,41119,59181,525,100300,31260,26771,4237346,5818548,58031,10055894,"Equal Growth Rates"
21,3,955,"petite","second-15min",250,269,37919,62184,519,100103,28828,28085,3909998,6119693,56913,10029691,"Equal Growth Rates"
21,4,955,"petite","second-15min",201,286,29868,70160,487,100028,22596,31851,3077962,6922222,54447,10000184,"Equal Growth Rates"
21,5,960,"petite","second-15min",154,324,22157,77851,478,100008,17166,36132,2344994,7866368,53298,10211362,"Equal Growth Rates"
21,6,960,"petite","second-15min",127,351,18632,81623,478,100255,14483,37891,1971211,8239825,52374,10211036,"Equal Growth Rates"
21,7,960,"petite","second-15min",105,369,15755,84369,474,100124,12143,39217,1665125,8530122,51360,10195247,"Equal Growth Rates"
21,8,960,"petite","second-15min",83,388,12409,87744,471,100153,9768,40824,1315119,8866801,50592,10181920,"Equal Growth Rates"
21,9,960,"petite","second-15min",64,404,8660,91448,468,100108,6738,42580,914996,9243765,49318,10158761,"Equal Growth Rates"
21,10,960,"petite","second-15min",32,403,4636,95634,435,100270,3629,44416,490474,9663123,48045,10153597,"Equal Growth Rates"
21,11,960,"petite","second-15min",17,432,2860,97284,449,100144,2220,45365,303610,9848443,47585,10152053,"Equal Growth Rates"
21,12,960,"petite","second-15min",13,418,2114,98014,431,100128,1626,45455,223571,9911367,47081,10134938,"Equal Growth Rates"
21,13,960,"petite","second-15min",15,428,1865,98303,443,100168,1431,45659,198035,9935388,47090,10133423,"Equal Growth Rates"
21,14,960,"petite","second-15min",14,421,1761,98706,435,100467,1370,45675,186504,9968291,47045,10154795,"Equal Growth Rates"
21,15,960,"petite","second-15min",10,432,1479,98629,442,100108,1140,45767,155952,9963817,46907,10119769,"Equal Growth Rates"
21,16,960,"petite","second-15min",9,439,1198,98897,448,100095,910,45993,125665,10000041,46903,10125706,"Equal Growth Rates"
21,17,960,"petite","second-15min",10,422,1268,98765,432,100033,1029,45919,134890,9980069,46948,10114959,"Equal Growth Rates"
21,18,960,"petite","second-15min",8,436,1303,98773,444,100076,1016,45917,137419,9981644,46933,10119063,"Equal Growth Rates"
21,19,960,"petite","second-15min",3,439,381,99960,442,100341,292,46489,40734,10102041,46781,10142775,"Equal Growth Rates"
26,1,955,"petite","second-15min",387,243,50107,50039,630,100146,38472,22631,5157916,4928880,61103,10086796,"Equal Growth Rates"
26,2,955,"petite","second-15min",280,254,39237,60904,534,100141,29795,27568,4040439,6001639,57363,10042078,"Equal Growth Rates"
26,3,955,"petite","second-15min",225,293,33021,67001,518,100022,24957,30379,3403860,6609362,55336,10013222,"Equal Growth Rates"
26,4,960,"petite","second-15min",198,314,28148,71896,512,100044,21975,33524,2979631,7266764,55499,10246395,"Equal Growth Rates"
26,5,960,"petite","second-15min",173,329,25515,74612,502,100127,19926,34728,2699348,7546987,54654,10246335,"Equal Growth Rates"
26,6,960,"petite","second-15min",152,331,21919,78109,483,100028,17067,36367,2321613,7893722,53434,10215335,"Equal Growth Rates"
26,7,960,"petite","second-15min",122,341,18303,81781,463,100084,14269,37905,1937796,8258080,52174,10195876,"Equal Growth Rates"
26,8,960,"petite","second-15min",102,367,14845,85234,469,100079,11649,39734,1576887,8606671,51383,10183558,"Equal Growth Rates"
26,9,960,"petite","second-15min",86,392,12691,87433,478,100124,9912,40701,1338022,8843055,50613,10181077,"Equal Growth Rates"
26,10,960,"petite","second-15min",65,397,8782,91307,462,100089,6817,42404,930082,9232535,49221,10162617,"Equal Growth Rates"
26,11,960,"petite","second-15min",47,392,6887,93246,439,100133,5361,43363,728386,9419254,48724,10147640,"Equal Growth Rates"
26,12,960,"petite","second-15min",37,399,5875,94194,436,100069,4557,43750,619576,9512476,48307,10132052,"Equal Growth Rates"
26,13,960,"petite","second-15min",36,408,5270,94824,444,100094,4086,44209,556841,9582987,48295,10139828,"Equal Growth Rates"
26,14,960,"petite","second-15min",23,424,3126,96996,447,100122,2422,45158,330541,9806385,47580,10136926,"Equal Growth Rates"
26,15,960,"petite","second-15min",18,422,2677,97768,440,100445,2092,45657,282200,9889941,47749,10172141,"Equal Growth Rates"
26,16,960,"petite","second-15min",9,433,1249,98982,442,100231,956,46078,129977,10002810,47034,10132787,"Equal Growth Rates"
26,17,960,"petite","second-15min",6,431,745,99326,437,100071,551,46153,78356,10031960,46704,10110316,"Equal Growth Rates"
26,18,960,"petite","second-15min",2,448,258,99792,450,100050,196,46306,27156,10086875,46502,10114031,"Equal Growth Rates"
26,19,960,"petite","second-15min",4,430,494,99558,434,100052,387,46243,52621,10044679,46630,10097300,"Equal Growth Rates"
26,20,960,"petite","second-15min",5,433,594,99534,438,100128,474,46034,63500,10031482,46508,10094982,"Equal Growth Rates"
26,21,960,"petite","second-15min",1,453,215,99828,454,100043,170,46375,23027,10085834,46545,10108861,"Equal Growth Rates"
26,22,960,"petite","second-15min",1,442,122,99937,443,100059,84,46457,12591,10094918,46541,10107509,"Equal Growth Rates"
19,1,955,"petite","second-15min",369,228,50127,50104,597,100231,38618,22651,5176807,4940517,61269,10117324,"Equal Growth Rates"
19,2,955,"petite","second-15min",280,245,41883,58134,525,100017,31795,26435,4322960,5724021,58230,10046981,"Equal Growth Rates"
19,3,955,"petite","second-15min",259,275,36928,63171,534,100099,28061,28538,3805457,6222542,56599,10027999,"Equal Growth Rates"
19,4,955,"petite","second-15min",227,297,33410,67039,524,100449,25427,30347,3448957,6600750,55774,10049707,"Equal Growth Rates"
19,5,960,"petite","second-15min",193,304,28471,71629,497,100100,22112,33271,3014436,7237107,55383,10251543,"Equal Growth Rates"
19,6,960,"petite","second-15min",161,328,23039,77137,489,100176,17915,35784,2436061,7790759,53699,10226820,"Equal Growth Rates"
19,7,960,"petite","second-15min",142,330,20898,79290,472,100188,16201,36797,2213161,8004162,52998,10217323,"Equal Growth Rates"
19,8,960,"petite","second-15min",103,379,14396,85845,482,100241,11207,39872,1525911,8665737,51079,10191648,"Equal Growth Rates"
19,9,960,"petite","second-15min",74,373,11347,88699,447,100046,8878,41108,1203407,8947133,49986,10150540,"Equal Growth Rates"
19,10,960,"petite","second-15min",62,394,8737,91550,456,100287,6808,42458,923482,9240470,49266,10163952,"Equal Growth Rates"
19,11,960,"petite","second-15min",53,397,7878,92127,450,100005,6139,42869,834909,9294233,49008,10129142,"Equal Growth Rates"
19,12,960,"petite","second-15min",56,399,8109,91967,455,100076,6314,42720,861816,9286624,49034,10148440,"Equal Growth Rates"
19,13,960,"petite","second-15min",51,388,7229,92877,439,100106,5681,43063,766024,9379643,48744,10145667,"Equal Growth Rates"
19,14,960,"petite","second-15min",45,404,6132,93915,449,100047,4803,43551,652374,9479560,48354,10131934,"Equal Growth Rates"
19,15,960,"petite","second-15min",30,408,4224,95790,438,100014,3272,44538,447740,9675732,47810,10123472,"Equal Growth Rates"
19,16,960,"petite","second-15min",14,417,1952,98134,431,100086,1503,45705,206630,9918421,47208,10125051,"Equal Growth Rates"
19,17,960,"petite","second-15min",6,440,964,99067,446,100031,751,45793,100955,10002177,46544,10103132,"Equal Growth Rates"
19,18,960,"petite","second-15min",2,431,184,100287,433,100471,148,46632,19825,10131770,46780,10151595,"Equal Growth Rates"
45,1,955,"petite","second-15min",365,235,50113,50092,600,100205,38572,22704,5167271,4934561,61276,10101832,"Equal Growth Rates"
45,2,955,"petite","second-15min",298,240,42649,57432,538,100081,32335,25955,4400307,5651890,58290,10052197,"Equal Growth Rates"
45,3,955,"petite","second-15min",255,261,37986,62022,516,100008,28956,28082,3919531,6114875,57038,10034406,"Equal Growth Rates"
45,4,960,"petite","second-15min",213,294,30649,69370,507,100019,23826,32195,3242338,7012450,56021,10254788,"Equal Growth Rates"
45,5,960,"petite","second-15min",158,332,22772,77352,490,100124,17789,35826,2415840,7814316,53615,10230156,"Equal Growth Rates"
45,6,960,"petite","second-15min",111,365,16190,83887,476,100077,12658,38992,1714899,8464888,51650,10179787,"Equal Growth Rates"
45,7,960,"petite","second-15min",109,357,16425,83910,466,100335,12707,39022,1734195,8479314,51729,10213509,"Equal Growth Rates"
45,8,960,"petite","second-15min",101,379,15072,85092,480,100164,11774,39559,1594973,8600999,51333,10195972,"Equal Growth Rates"
45,9,960,"petite","second-15min",79,384,12016,88093,463,100109,9347,40761,1267855,8900893,50108,10168748,"Equal Growth Rates"
45,10,960,"petite","second-15min",62,394,8768,91430,456,100198,6873,42627,930266,9246913,49500,10177179,"Equal Growth Rates"
45,11,960,"petite","second-15min",41,397,5986,94132,438,100118,4700,43596,635660,9498494,48296,10134154,"Equal Growth Rates"
45,12,960,"petite","second-15min",32,410,4826,95240,442,100066,3782,44373,511174,9624343,48155,10135517,"Equal Growth Rates"
45,13,960,"petite","second-15min",23,407,3261,96742,430,100003,2590,45000,345159,9772975,47590,10118134,"Equal Growth Rates"
45,14,960,"petite","second-15min",12,418,1535,98481,430,100016,1220,45602,164625,9938297,46822,10102922,"Equal Growth Rates"
45,15,960,"petite","second-15min",10,411,1142,98947,421,100089,872,46022,119563,9996818,46894,10116381,"Equal Growth Rates"
45,16,960,"petite","second-15min",3,420,413,99756,423,100169,314,46594,43249,10085621,46908,10128870,"Equal Growth Rates"
42,1,955,"petite","second-15min",374,231,50125,50181,605,100306,38660,22820,5177725,4942678,61480,10120403,"Equal Growth Rates"
42,2,955,"petite","second-15min",322,227,46786,53268,549,100054,35591,24109,4829155,5246220,59700,10075375,"Equal Growth Rates"
42,3,955,"petite","second-15min",275,251,40971,59200,526,100171,31111,26740,4221230,5825041,57851,10046271,"Equal Growth Rates"
42,4,955,"petite","second-15min",271,276,40330,60413,547,100743,30528,27298,4158241,5948142,57826,10106383,"Equal Growth Rates"
42,5,955,"petite","second-15min",209,290,28932,71537,499,100469,22039,32541,2983208,7050571,54580,10033779,"Equal Growth Rates"
42,6,955,"petite","second-15min",183,311,27669,72502,494,100171,21013,32833,2857116,7145730,53846,10002846,"Equal Growth Rates"
42,7,960,"petite","second-15min",168,337,23333,76714,505,100047,18153,35803,2467039,7769750,53956,10236789,"Equal Growth Rates"
42,8,960,"petite","second-15min",139,343,20849,79201,482,100050,16225,36869,2204798,8008136,53094,10212934,"Equal Growth Rates"
42,9,960,"petite","second-15min",108,347,14956,85184,455,100140,11647,39645,1585284,8609470,51292,10194754,"Equal Growth Rates"
42,10,960,"petite","second-15min",85,380,13372,86777,465,100149,10384,40156,1413687,8756708,50540,10170395,"Equal Growth Rates"
42,11,960,"petite","second-15min",77,377,11673,88534,454,100207,9103,41104,1236384,8942606,50207,10178990,"Equal Growth Rates"
42,12,960,"petite","second-15min",61,382,8771,91229,443,100000,6852,42474,928035,9223938,49326,10151973,"Equal Growth Rates"
42,13,960,"petite","second-15min",43,401,5985,94085,444,100070,4686,43674,637991,9500591,48360,10138582,"Equal Growth Rates"
42,14,960,"petite","second-15min",35,414,5518,94689,449,100207,4340,44029,584726,9574831,48369,10159557,"Equal Growth Rates"
42,15,960,"petite","second-15min",36,418,5052,95086,454,100138,3869,44129,533386,9604611,47998,10137997,"Equal Growth Rates"
42,16,960,"petite","second-15min",31,417,3601,96445,448,100046,2836,44605,384448,9734338,47441,10118786,"Equal Growth Rates"
42,17,960,"petite","second-15min",20,417,3038,97179,437,100217,2367,45189,320412,9820033,47556,10140445,"Equal Growth Rates"
42,18,960,"petite","second-15min",9,424,1305,98841,433,100146,1024,45883,138288,9994544,46907,10132832,"Equal Growth Rates"
42,19,960,"petite","second-15min",4,423,491,99674,427,100165,399,46205,52953,10061729,46604,10114682,"Equal Growth Rates"
42,20,960,"petite","second-15min",3,424,389,99815,427,100204,324,46222,42513,10089303,46546,10131816,"Equal Growth Rates"
42,21,960,"petite","second-15min",3,427,275,100123,430,100398,202,46543,28412,10122745,46745,10151157,"Equal Growth Rates"
27,1,955,"petite","second-15min",369,230,50031,50184,599,100215,38469,22774,5163664,4945494,61243,10109158,"Equal Growth Rates"
27,2,955,"petite","second-15min",305,249,41833,58214,554,100047,31835,26421,4326697,5747615,58256,10074312,"Equal Growth Rates"
27,3,955,"petite","second-15min",252,276,36895,63351,528,100246,28043,28691,3802818,6232467,56734,10035285,"Equal Growth Rates"
27,4,960,"petite","second-15min",197,293,28254,71792,490,100046,21897,33481,2986112,7262420,55378,10248532,"Equal Growth Rates"
27,5,960,"petite","second-15min",167,338,24076,76197,505,100273,18802,35291,2548240,7687658,54093,10235898,"Equal Growth Rates"
27,6,960,"petite","second-15min",132,344,19123,80933,476,100056,14856,37698,2018921,8183528,52554,10202449,"Equal Growth Rates"
27,7,960,"petite","second-15min",104,370,14109,86116,474,100225,11027,40217,1495829,8711812,51244,10207641,"Equal Growth Rates"
27,8,960,"petite","second-15min",74,384,10465,89536,458,100001,8226,41522,1107867,9051590,49748,10159457,"Equal Growth Rates"
27,9,960,"petite","second-15min",67,384,10273,89763,451,100036,7915,41787,1081601,9063733,49702,10145334,"Equal Growth Rates"
27,10,960,"petite","second-15min",55,385,7783,92396,440,100179,6057,42937,822715,9349893,48994,10172608,"Equal Growth Rates"
27,11,960,"petite","second-15min",46,411,6430,93645,457,100075,5001,43566,678914,9455332,48567,10134246,"Equal Growth Rates"
27,12,960,"petite","second-15min",39,426,5748,94299,465,100047,4410,43904,609535,9542076,48314,10151611,"Equal Growth Rates"
27,13,960,"petite","second-15min",40,410,6613,93619,450,100232,5068,43452,696882,9464380,48520,10161262,"Equal Growth Rates"
27,14,960,"petite","second-15min",38,402,4830,95354,440,100184,3778,44326,511167,9632701,48104,10143868,"Equal Growth Rates"
