"sim_number","bootstrap_num","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","carr_cap"
9,27,"petite","second",37670,41321,3704943,6295198,82642,12590396,2830,4225,303407,696919,8450,1393838,"100mill-boot"
9,28,"petite","second",37691,41295,3691075,6309003,82590,12618006,2889,4229,307578,692493,8458,1384986,"100mill-boot"
9,29,"petite","second",37650,41203,3687399,6312643,82406,12625286,2910,4229,306166,694276,8458,1388552,"100mill-boot"
9,30,"petite","second",37558,41386,3693303,6306698,82772,12613396,2896,4214,305642,695097,8428,1390194,"100mill-boot"
34,1,"petite","second",37068,42637,3621755,6378256,85274,12756512,2880,4392,302519,697778,8784,1395556,"100mill-boot"
34,2,"petite","second",36942,42650,3619628,6380430,85300,12760860,2861,4359,301126,699046,8718,1398092,"100mill-boot"
34,3,"petite","second",36787,42925,3586619,6413398,85850,12826796,2842,4419,298881,701686,8838,1403372,"100mill-boot"
34,4,"petite","second",36902,42805,3598149,6401902,85610,12803804,2793,4395,292704,707483,8790,1414966,"100mill-boot"
34,5,"petite","second",36690,42898,3577146,6422938,85796,12845876,2789,4380,290454,710406,8760,1420812,"100mill-boot"
34,6,"petite","second",36799,42869,3592580,6407461,85738,12814922,2882,4315,300907,699645,8630,1399290,"100mill-boot"
34,7,"petite","second",36948,42825,3620258,6379756,85650,12759512,2797,4336,295036,705011,8672,1410022,"100mill-boot"
34,8,"petite","second",36824,42889,3596240,6403834,85778,12807668,2843,4368,301969,698178,8736,1396356,"100mill-boot"
34,9,"petite","second",37122,42646,3625959,6374310,85292,12748620,2860,4356,302307,697873,8712,1395746,"100mill-boot"
34,10,"petite","second",36724,42753,3597739,6402302,85506,12804604,2813,4358,299356,700757,8716,1401514,"100mill-boot"
34,11,"petite","second",37000,42704,3613337,6386770,85408,12773540,2846,4364,298277,701734,8728,1403468,"100mill-boot"
34,12,"petite","second",37021,42736,3612914,6387172,85472,12774344,2810,4406,294664,705436,8812,1410872,"100mill-boot"
34,13,"petite","second",37013,42683,3607200,6392833,85366,12785666,2707,4454,282446,718473,8908,1436946,"100mill-boot"
34,14,"petite","second",37191,42681,3632688,6367500,85362,12735000,2775,4371,292474,707626,8742,1415252,"100mill-boot"
34,15,"petite","second",37226,42663,3631030,6369052,85326,12738104,2856,4355,300378,699887,8710,1399774,"100mill-boot"
34,16,"petite","second",37215,42715,3632308,6367809,85430,12735618,2878,4361,304024,696865,8722,1393730,"100mill-boot"
34,17,"petite","second",37392,42666,3645250,6354750,85332,12709500,2844,4355,298680,701745,8710,1403490,"100mill-boot"
34,18,"petite","second",36705,42877,3583786,6416376,85754,12832752,2784,4384,295049,705177,8768,1410354,"100mill-boot"
34,19,"petite","second",36990,42671,3615987,6384116,85342,12768232,2884,4304,308270,691811,8608,1383622,"100mill-boot"
34,20,"petite","second",37426,42354,3654381,6345727,84708,12691454,2911,4331,302742,697368,8662,1394736,"100mill-boot"
34,21,"petite","second",37289,42577,3637726,6362306,85154,12724612,2759,4413,287988,712404,8826,1424808,"100mill-boot"
34,22,"petite","second",37053,42870,3610583,6389490,85740,12778980,2806,4405,295471,704883,8810,1409766,"100mill-boot"
34,23,"petite","second",36835,42929,3584191,6415838,85858,12831676,2798,4403,295218,705145,8806,1410290,"100mill-boot"
34,24,"petite","second",37102,42821,3612150,6388097,85642,12776194,2865,4368,300713,699633,8736,1399266,"100mill-boot"
34,25,"petite","second",36869,42628,3598665,6401467,85256,12802934,2852,4403,295917,704110,8806,1408220,"100mill-boot"
34,26,"petite","second",37012,42770,3616210,6383935,85540,12767870,2781,4389,295314,704759,8778,1409518,"100mill-boot"
34,27,"petite","second",37240,42629,3631328,6368688,85258,12737376,2867,4356,300354,700014,8712,1400028,"100mill-boot"
34,28,"petite","second",36886,42687,3607655,6392417,85374,12784834,2773,4410,294566,705563,8820,1411126,"100mill-boot"
34,29,"petite","second",37360,42502,3639019,6361086,85004,12722172,2928,4303,309147,690959,8606,1381918,"100mill-boot"
34,30,"petite","second",36934,42924,3603635,6396398,85848,12792796,2875,4377,301141,699272,8754,1398544,"100mill-boot"
7,1,"petite","second",37695,40914,3682407,6317600,81828,12635200,2877,4212,304169,696379,8424,1392758,"100mill-boot"
7,2,"petite","second",37328,41042,3652466,6347587,82084,12695174,2796,4231,293430,707155,8462,1414310,"100mill-boot"
7,3,"petite","second",37476,40803,3684324,6315915,81606,12631830,2821,4189,301526,698943,8378,1397886,"100mill-boot"
7,4,"petite","second",37830,40947,3703107,6296953,81894,12593906,2898,4220,310244,689819,8440,1379638,"100mill-boot"
7,5,"petite","second",37864,40905,3694508,6305507,81810,12611014,2938,4173,308116,691971,8346,1383942,"100mill-boot"
7,6,"petite","second",37817,40841,3696788,6303242,81682,12606484,2907,4193,307627,692539,8386,1385078,"100mill-boot"
7,7,"petite","second",37867,40771,3703463,6296716,81542,12593432,2806,4237,298361,701724,8474,1403448,"100mill-boot"
7,8,"petite","second",37963,40684,3713393,6286700,81368,12573400,2802,4205,298384,701868,8410,1403736,"100mill-boot"
7,9,"petite","second",37642,40850,3668286,6331839,81700,12663678,2904,4185,305173,695140,8370,1390280,"100mill-boot"
7,10,"petite","second",37645,40927,3670799,6329242,81854,12658484,2887,4221,304165,696057,8442,1392114,"100mill-boot"
7,11,"petite","second",37730,40974,3666325,6333693,81948,12667386,2872,4175,305207,694867,8350,1389734,"100mill-boot"
7,12,"petite","second",37708,40746,3697643,6302569,81492,12605138,2823,4217,297697,702731,8434,1405462,"100mill-boot"
7,13,"petite","second",37868,40766,3707611,6292428,81532,12584856,2786,4207,297362,702678,8414,1405356,"100mill-boot"
7,14,"petite","second",37622,41094,3669793,6330274,82188,12660548,2804,4235,300505,699596,8470,1399192,"100mill-boot"
7,15,"petite","second",37474,40927,3658256,6341760,81854,12683520,2860,4213,300830,699207,8426,1398414,"100mill-boot"
7,16,"petite","second",38079,40652,3714784,6285248,81304,12570496,2898,4213,303113,697095,8426,1394190,"100mill-boot"
7,17,"petite","second",37831,40916,3699272,6300797,81832,12601594,2766,4306,289154,711513,8612,1423026,"100mill-boot"
7,18,"petite","second",37701,40925,3689745,6310266,81850,12620532,2860,4154,303249,697152,8308,1394304,"100mill-boot"
7,19,"petite","second",37762,40791,3699104,6300949,81582,12601898,2823,4197,298929,701078,8394,1402156,"100mill-boot"
7,20,"petite","second",37714,40939,3676075,6324051,81878,12648102,2867,4252,301498,698773,8504,1397546,"100mill-boot"
7,21,"petite","second",37672,40770,3689701,6310401,81540,12620802,2802,4282,295747,704423,8564,1408846,"100mill-boot"
7,22,"petite","second",37557,40969,3683237,6316793,81938,12633586,2852,4211,301347,699226,8422,1398452,"100mill-boot"
7,23,"petite","second",37815,40736,3696244,6303791,81472,12607582,2846,4246,299562,700982,8492,1401964,"100mill-boot"
7,24,"petite","second",37593,40958,3663273,6336829,81916,12673658,2888,4222,298756,701518,8444,1403036,"100mill-boot"
7,25,"petite","second",37450,41181,3638873,6361221,82362,12722442,2820,4273,293786,706731,8546,1413462,"100mill-boot"
7,26,"petite","second",37559,40961,3670282,6329741,81922,12659482,2893,4222,302884,697308,8444,1394616,"100mill-boot"
7,27,"petite","second",37545,40925,3670820,6329181,81850,12658362,2890,4175,305519,694734,8350,1389468,"100mill-boot"
7,28,"petite","second",37508,40927,3663329,6336675,81854,12673350,2834,4214,299557,700536,8428,1401072,"100mill-boot"
7,29,"petite","second",37752,40879,3692462,6307543,81758,12615086,2791,4205,293539,706475,8410,1412950,"100mill-boot"
7,30,"petite","second",37334,41133,3649558,6350552,82266,12701104,2771,4295,289017,711179,8590,1422358,"100mill-boot"
6,1,"petite","second",37349,41452,3631874,6368240,82904,12736480,2861,4254,301685,698428,8508,1396856,"100mill-boot"
6,2,"petite","second",37214,41408,3633237,6366767,82816,12733534,2778,4261,293084,707582,8522,1415164,"100mill-boot"
6,3,"petite","second",36824,41682,3592826,6407435,83364,12814870,2796,4260,293918,706367,8520,1412734,"100mill-boot"
6,4,"petite","second",37086,41568,3623295,6376726,83136,12753452,2748,4310,289392,710756,8620,1421512,"100mill-boot"
6,5,"petite","second",37207,41526,3639796,6360260,83052,12720520,2885,4232,308381,692757,8464,1385514,"100mill-boot"
6,6,"petite","second",37157,41335,3629237,6370791,82670,12741582,2792,4267,291637,708534,8534,1417068,"100mill-boot"
6,7,"petite","second",37525,41277,3665618,6334500,82554,12669000,2767,4293,288574,711719,8586,1423438,"100mill-boot"
6,8,"petite","second",37198,41329,3631624,6368501,82658,12737002,2835,4236,296159,704182,8472,1408364,"100mill-boot"
6,9,"petite","second",37113,41405,3634165,6365855,82810,12731710,2828,4281,297436,702708,8562,1405416,"100mill-boot"
6,10,"petite","second",37431,41390,3660972,6339081,82780,12678162,2819,4223,295339,704786,8446,1409572,"100mill-boot"
6,11,"petite","second",37209,41478,3628613,6371489,82956,12742978,2840,4287,297795,702267,8574,1404534,"100mill-boot"
6,12,"petite","second",37521,41152,3666770,6333461,82304,12666922,2836,4183,300008,700799,8366,1401598,"100mill-boot"
6,13,"petite","second",37425,41547,3646114,6353994,83094,12707988,2743,4331,286167,713992,8662,1427984,"100mill-boot"
6,14,"petite","second",37191,41533,3636347,6363768,83066,12727536,2711,4344,284557,716038,8688,1432076,"100mill-boot"
6,15,"petite","second",36967,41549,3609505,6390545,83098,12781090,2707,4315,280885,719118,8630,1438236,"100mill-boot"
6,16,"petite","second",37337,41292,3644398,6355981,82584,12711962,2769,4301,291710,708762,8602,1417524,"100mill-boot"
6,17,"petite","second",37402,41268,3651332,6348936,82536,12697872,2883,4201,303416,696885,8402,1393770,"100mill-boot"
6,18,"petite","second",36823,41712,3596717,6403409,83424,12806818,2783,4290,292401,707763,8580,1415526,"100mill-boot"
6,19,"petite","second",37193,41396,3633903,6366273,82792,12732546,2802,4256,294084,706276,8512,1412552,"100mill-boot"
6,20,"petite","second",37205,41327,3637096,6362965,82654,12725930,2868,4217,302236,697822,8434,1395644,"100mill-boot"
6,21,"petite","second",37571,41219,3661796,6338236,82438,12676472,2874,4182,301848,698249,8364,1396498,"100mill-boot"
6,22,"petite","second",37082,41318,3631078,6368958,82636,12737916,2844,4233,299332,701148,8466,1402296,"100mill-boot"
6,23,"petite","second",37113,41608,3614381,6385749,83216,12771498,2740,4358,285900,714582,8716,1429164,"100mill-boot"
6,24,"petite","second",37316,41438,3644845,6355264,82876,12710528,2856,4295,295256,704813,8590,1409626,"100mill-boot"
6,25,"petite","second",37261,41283,3636072,6363988,82566,12727976,2864,4239,299744,700692,8478,1401384,"100mill-boot"
6,26,"petite","second",37349,41322,3655111,6344931,82644,12689862,2784,4302,295567,704604,8604,1409208,"100mill-boot"
6,27,"petite","second",37545,41152,3669958,6330129,82304,12660258,2826,4241,298751,701317,8482,1402634,"100mill-boot"
6,28,"petite","second",37402,41294,3662330,6337914,82588,12675828,2856,4255,297883,702188,8510,1404376,"100mill-boot"
6,29,"petite","second",37533,41136,3677745,6322302,82272,12644604,2852,4244,299654,700615,8488,1401230,"100mill-boot"
6,30,"petite","second",37138,41539,3628664,6371392,83078,12742784,2788,4264,296027,704185,8528,1408370,"100mill-boot"
1,1,"petite","second",37548,41710,3666166,6333912,83420,12667824,2827,4301,298878,701528,8602,1403056,"100mill-boot"
1,2,"petite","second",37754,41343,3691137,6308919,82686,12617838,2945,4245,309248,690909,8490,1381818,"100mill-boot"
1,3,"petite","second",37501,41483,3672179,6327829,82966,12655658,2844,4368,297179,703352,8736,1406704,"100mill-boot"
1,4,"petite","second",37521,41658,3657876,6342183,83316,12684366,2848,4337,295305,704873,8674,1409746,"100mill-boot"
1,5,"petite","second",37716,41500,3690074,6309958,83000,12619916,2865,4238,304790,695362,8476,1390724,"100mill-boot"
1,6,"petite","second",37827,41555,3692904,6307214,83110,12614428,2884,4270,304209,696049,8540,1392098,"100mill-boot"
1,7,"petite","second",37477,41640,3666104,6333933,83280,12667866,2787,4316,296823,703836,8632,1407672,"100mill-boot"
1,8,"petite","second",37735,41618,3680808,6319223,83236,12638446,2922,4231,307894,692385,8462,1384770,"100mill-boot"
1,9,"petite","second",37794,41515,3688774,6311253,83030,12622506,2921,4314,305390,694786,8628,1389572,"100mill-boot"
1,10,"petite","second",37539,41639,3669675,6330338,83278,12660676,2863,4327,301388,698634,8654,1397268,"100mill-boot"
1,11,"petite","second",37362,41695,3649155,6350941,83390,12701882,2789,4359,292779,707445,8718,1414890,"100mill-boot"
1,12,"petite","second",37582,41730,3664150,6335863,83460,12671726,2923,4319,306439,693950,8638,1387900,"100mill-boot"
1,13,"petite","second",37591,41700,3662954,6337167,83400,12674334,2815,4365,293752,706290,8730,1412580,"100mill-boot"
1,14,"petite","second",37471,41739,3659091,6341055,83478,12682110,2807,4291,297387,702756,8582,1405512,"100mill-boot"
1,15,"petite","second",37483,41708,3668220,6331813,83416,12663626,2907,4299,305260,694901,8598,1389802,"100mill-boot"
1,16,"petite","second",37942,41595,3702070,6298009,83190,12596018,2855,4308,299253,700809,8616,1401618,"100mill-boot"
1,17,"petite","second",37817,41686,3687173,6312969,83372,12625938,2847,4321,297447,702834,8642,1405668,"100mill-boot"
1,18,"petite","second",37964,41396,3705989,6294176,82792,12588352,2898,4270,301954,698585,8540,1397170,"100mill-boot"
1,19,"petite","second",37716,41517,3692110,6308004,83034,12616008,2842,4295,295287,704942,8590,1409884,"100mill-boot"
1,20,"petite","second",37316,41656,3650492,6349638,83312,12699276,2823,4314,297252,703173,8628,1406346,"100mill-boot"
1,21,"petite","second",37875,41411,3711667,6288352,82822,12576704,2793,4295,293252,706977,8590,1413954,"100mill-boot"
1,22,"petite","second",37565,41815,3649131,6350942,83630,12701884,2820,4384,292183,707881,8768,1415762,"100mill-boot"
1,23,"petite","second",37980,41718,3692872,6307150,83436,12614300,2864,4293,304471,695607,8586,1391214,"100mill-boot"
1,24,"petite","second",37551,41691,3666681,6333353,83382,12666706,2900,4283,305384,695401,8566,1390802,"100mill-boot"
1,25,"petite","second",37569,41520,3682198,6317873,83040,12635746,2854,4287,296953,703177,8574,1406354,"100mill-boot"
1,26,"petite","second",37611,41551,3678562,6321466,83102,12642932,2842,4264,301306,699042,8528,1398084,"100mill-boot"
1,27,"petite","second",37662,41591,3683799,6316231,83182,12632462,2934,4247,305890,694415,8494,1388830,"100mill-boot"
1,28,"petite","second",37525,41715,3666356,6333752,83430,12667504,2884,4262,302803,697829,8524,1395658,"100mill-boot"
1,29,"petite","second",37852,41539,3689298,6310762,83078,12621524,2906,4222,308895,691448,8444,1382896,"100mill-boot"
1,30,"petite","second",37607,41624,3680824,6319213,83248,12638426,2818,4314,295730,704304,8628,1408608,"100mill-boot"
8,1,"petite","second",37605,40980,3673844,6326299,81960,12652598,2828,4298,296518,704166,8596,1408332,"100mill-boot"
8,2,"petite","second",37630,41057,3676766,6323234,82114,12646468,2867,4225,301086,699050,8450,1398100,"100mill-boot"
8,3,"petite","second",37353,41244,3640071,6359970,82488,12719940,2822,4242,300753,699861,8484,1399722,"100mill-boot"
8,4,"petite","second",37587,41172,3664965,6335057,82344,12670114,2852,4286,299919,700176,8572,1400352,"100mill-boot"
8,5,"petite","second",37462,41185,3670222,6329823,82370,12659646,2758,4311,287760,712904,8622,1425808,"100mill-boot"
8,6,"petite","second",37887,41049,3683292,6316726,82098,12633452,2897,4222,303680,696492,8444,1392984,"100mill-boot"
8,7,"petite","second",37480,41092,3661742,6338413,82184,12676826,2799,4268,292976,707080,8536,1414160,"100mill-boot"
8,8,"petite","second",37550,41095,3667850,6332222,82190,12664444,2804,4283,293519,706750,8566,1413500,"100mill-boot"
8,9,"petite","second",37848,41031,3680466,6319601,82062,12639202,2970,4164,308941,691618,8328,1383236,"100mill-boot"
8,10,"petite","second",37481,41171,3658959,6341185,82342,12682370,2917,4219,304876,695172,8438,1390344,"100mill-boot"
8,11,"petite","second",37378,41132,3645142,6354916,82264,12709832,2834,4220,301006,699273,8440,1398546,"100mill-boot"
8,12,"petite","second",37367,41301,3655519,6344554,82602,12689108,2903,4255,305577,695381,8510,1390762,"100mill-boot"
8,13,"petite","second",37145,41226,3619900,6380176,82452,12760352,2903,4266,300363,700503,8532,1401006,"100mill-boot"
8,14,"petite","second",37464,41215,3645575,6354499,82430,12708998,2831,4271,296824,703666,8542,1407332,"100mill-boot"
8,15,"petite","second",37412,41183,3664268,6335734,82366,12671468,2757,4344,285911,714633,8688,1429266,"100mill-boot"
8,16,"petite","second",37783,41182,3675655,6324433,82364,12648866,2890,4216,299338,700971,8432,1401942,"100mill-boot"
8,17,"petite","second",37625,41151,3666528,6333501,82302,12667002,2804,4350,296340,703841,8700,1407682,"100mill-boot"
8,18,"petite","second",37669,41082,3674691,6325383,82164,12650766,2684,4345,281543,718772,8690,1437544,"100mill-boot"
8,19,"petite","second",37496,41230,3660761,6339386,82460,12678772,2825,4312,295587,704766,8624,1409532,"100mill-boot"
8,20,"petite","second",37486,40901,3667687,6332385,81802,12664770,2858,4197,303275,697332,8394,1394664,"100mill-boot"
8,21,"petite","second",37668,41019,3685076,6314964,82038,12629928,2890,4277,304346,695920,8554,1391840,"100mill-boot"
8,22,"petite","second",37739,41133,3677694,6322355,82266,12644710,2808,4264,296645,703527,8528,1407054,"100mill-boot"
8,23,"petite","second",37595,40983,3674326,6325752,81966,12651504,2825,4195,300669,699350,8390,1398700,"100mill-boot"
8,24,"petite","second",37560,41065,3662236,6337823,82130,12675646,2825,4236,294476,705678,8472,1411356,"100mill-boot"
8,25,"petite","second",37834,40950,3675323,6324814,81900,12649628,2853,4249,297278,703014,8498,1406028,"100mill-boot"
8,26,"petite","second",37600,41240,3653604,6346470,82480,12692940,2815,4268,295590,704589,8536,1409178,"100mill-boot"
8,27,"petite","second",37852,40981,3693785,6306291,81962,12612582,2845,4274,296477,703691,8548,1407382,"100mill-boot"
8,28,"petite","second",37666,40958,3677357,6322679,81916,12645358,2813,4265,295516,704889,8530,1409778,"100mill-boot"
8,29,"petite","second",37657,40835,3676428,6323635,81670,12647270,2897,4256,299627,700740,8512,1401480,"100mill-boot"
8,30,"petite","second",37490,41215,3670537,6329537,82430,12659074,2826,4278,294890,705245,8556,1410490,"100mill-boot"
35,1,"petite","second",38391,41399,3722111,6277908,82798,12555816,2969,4271,309790,690462,8542,1380924,"100mill-boot"
35,2,"petite","second",38586,41136,3765785,6234333,82272,12468666,2937,4236,308938,691277,8472,1382554,"100mill-boot"
35,3,"petite","second",38480,41277,3746705,6253346,82554,12506692,2976,4228,314757,685307,8456,1370614,"100mill-boot"
35,4,"petite","second",38375,41227,3744916,6255096,82454,12510192,2900,4251,304830,695855,8502,1391710,"100mill-boot"
35,5,"petite","second",38593,41197,3751129,6248897,82394,12497794,2928,4264,307310,693070,8528,1386140,"100mill-boot"
35,6,"petite","second",38739,41336,3762840,6237181,82672,12474362,2977,4219,312006,688328,8438,1376656,"100mill-boot"
35,7,"petite","second",38457,41335,3740808,6259360,82670,12518720,2853,4306,299359,700758,8612,1401516,"100mill-boot"
35,8,"petite","second",38575,41243,3744645,6255380,82486,12510760,2956,4252,307887,692350,8504,1384700,"100mill-boot"
35,9,"petite","second",38614,41204,3753248,6246842,82408,12493684,3003,4208,310689,689476,8416,1378952,"100mill-boot"
35,10,"petite","second",38384,41339,3734727,6265339,82678,12530678,2972,4176,312980,687289,8352,1374578,"100mill-boot"
35,11,"petite","second",38318,41236,3740876,6259216,82472,12518432,2840,4336,296971,703562,8672,1407124,"100mill-boot"
35,12,"petite","second",38381,41461,3739658,6260395,82922,12520790,2980,4266,314262,686374,8532,1372748,"100mill-boot"
35,13,"petite","second",38498,41295,3731303,6268859,82590,12537718,2987,4201,312198,687856,8402,1375712,"100mill-boot"
35,14,"petite","second",38264,41483,3710699,6289351,82966,12578702,2886,4279,299369,700858,8558,1401716,"100mill-boot"
35,15,"petite","second",38441,41305,3726379,6273645,82610,12547290,3006,4243,315723,684600,8486,1369200,"100mill-boot"
35,16,"petite","second",38449,41574,3723340,6276726,83148,12553452,3015,4246,314945,685286,8492,1370572,"100mill-boot"
35,17,"petite","second",38686,41181,3762381,6237684,82362,12475368,2947,4239,311291,689174,8478,1378348,"100mill-boot"
35,18,"petite","second",38586,41300,3745816,6254197,82600,12508394,2917,4238,306972,693307,8476,1386614,"100mill-boot"
35,19,"petite","second",38341,41389,3722394,6277720,82778,12555440,2936,4277,306652,693632,8554,1387264,"100mill-boot"
35,20,"petite","second",38509,41343,3736206,6263902,82686,12527804,2914,4272,304845,695402,8544,1390804,"100mill-boot"
35,21,"petite","second",38579,41360,3752533,6247549,82720,12495098,2854,4308,299971,700404,8616,1400808,"100mill-boot"
35,22,"petite","second",38373,41597,3715097,6284981,83194,12569962,2915,4315,302416,698070,8630,1396140,"100mill-boot"
35,23,"petite","second",38476,41481,3733947,6266085,82962,12532170,2896,4240,307070,692953,8480,1385906,"100mill-boot"
35,24,"petite","second",38494,41458,3724929,6275108,82916,12550216,2938,4250,305100,695071,8500,1390142,"100mill-boot"
35,25,"petite","second",38440,41423,3728614,6271442,82846,12542884,2867,4299,300200,700169,8598,1400338,"100mill-boot"
35,26,"petite","second",38623,41073,3761446,6238619,82146,12477238,2841,4249,301746,698324,8498,1396648,"100mill-boot"
35,27,"petite","second",38416,41443,3735552,6264555,82886,12529110,2927,4323,306217,693878,8646,1387756,"100mill-boot"
35,28,"petite","second",38328,41408,3721341,6278707,82816,12557414,2874,4270,304949,696046,8540,1392092,"100mill-boot"
35,29,"petite","second",38697,41182,3752542,6247517,82364,12495034,2929,4226,306082,694152,8452,1388304,"100mill-boot"
35,30,"petite","second",38629,41281,3750496,6249607,82562,12499214,2929,4256,306353,694035,8512,1388070,"100mill-boot"
32,1,"petite","second",38450,41387,3748770,6251251,82774,12502502,2956,4266,309174,690855,8532,1381710,"100mill-boot"
32,2,"petite","second",38001,41365,3734835,6265237,82730,12530474,2913,4303,304721,695351,8606,1390702,"100mill-boot"
32,3,"petite","second",38181,41356,3740384,6259664,82712,12519328,2824,4326,298008,702258,8652,1404516,"100mill-boot"
32,4,"petite","second",38435,41329,3753564,6246492,82658,12492984,2993,4259,311533,688563,8518,1377126,"100mill-boot"
32,5,"petite","second",38534,41268,3776139,6223931,82536,12447862,2963,4216,314362,685918,8432,1371836,"100mill-boot"
32,6,"petite","second",38319,41369,3740961,6259144,82738,12518288,2928,4235,311947,688494,8470,1376988,"100mill-boot"
32,7,"petite","second",38617,41200,3773263,6226834,82400,12453668,2959,4223,311934,688224,8446,1376448,"100mill-boot"
32,8,"petite","second",38628,41279,3779876,6220157,82558,12440314,2922,4276,307341,692872,8552,1385744,"100mill-boot"
32,9,"petite","second",38497,41180,3762876,6237216,82360,12474432,2842,4269,303171,696861,8538,1393722,"100mill-boot"
32,10,"petite","second",38299,41169,3753735,6246350,82338,12492700,2915,4252,307791,692393,8504,1384786,"100mill-boot"
32,11,"petite","second",38267,41359,3736802,6263222,82718,12526444,2830,4364,296507,703549,8728,1407098,"100mill-boot"
32,12,"petite","second",38202,41483,3741148,6258877,82966,12517754,2950,4261,309469,690584,8522,1381168,"100mill-boot"
32,13,"petite","second",38266,41455,3743586,6256455,82910,12512910,2942,4282,309711,690461,8564,1380922,"100mill-boot"
32,14,"petite","second",38005,41628,3700152,6300002,83256,12600004,2821,4389,293485,706625,8778,1413250,"100mill-boot"
32,15,"petite","second",38228,41454,3733537,6266463,82908,12532926,2878,4274,302764,697597,8548,1395194,"100mill-boot"
32,16,"petite","second",38387,41369,3745943,6254068,82738,12508136,2838,4301,300381,699729,8602,1399458,"100mill-boot"
32,17,"petite","second",38429,41335,3751005,6249013,82670,12498026,2918,4279,310100,689913,8558,1379826,"100mill-boot"
32,18,"petite","second",38104,41435,3712534,6287549,82870,12575098,2803,4343,296564,703466,8686,1406932,"100mill-boot"
32,19,"petite","second",38115,41524,3719662,6280392,83048,12560784,2785,4336,295670,704682,8672,1409364,"100mill-boot"
32,20,"petite","second",38361,41289,3748236,6251886,82578,12503772,2932,4266,310914,689320,8532,1378640,"100mill-boot"
32,21,"petite","second",38233,41340,3743365,6256691,82680,12513382,2938,4231,312393,687670,8462,1375340,"100mill-boot"
32,22,"petite","second",38253,41593,3722215,6277845,83186,12555690,2874,4330,299911,700194,8660,1400388,"100mill-boot"
32,23,"petite","second",38490,41228,3748551,6251484,82456,12502968,2945,4226,309302,690831,8452,1381662,"100mill-boot"
32,24,"petite","second",38524,41378,3747146,6252904,82756,12505808,2868,4284,298091,702328,8568,1404656,"100mill-boot"
32,25,"petite","second",38063,41353,3732923,6267101,82706,12534202,2986,4202,316465,683657,8404,1367314,"100mill-boot"
32,26,"petite","second",38195,41251,3729890,6270188,82502,12540376,2838,4292,301402,698763,8584,1397526,"100mill-boot"
32,27,"petite","second",38303,41299,3742374,6257724,82598,12515448,2877,4293,301302,698714,8586,1397428,"100mill-boot"
32,28,"petite","second",38327,41332,3737857,6262220,82664,12524440,2900,4245,306961,693373,8490,1386746,"100mill-boot"
32,29,"petite","second",38336,41458,3739383,6260774,82916,12521548,2919,4279,306998,693212,8558,1386424,"100mill-boot"
32,30,"petite","second",38011,41567,3704585,6295500,83134,12591000,2913,4266,306867,693228,8532,1386456,"100mill-boot"
50,1,"petite","second",36917,41651,3631466,6368567,83302,12737134,2827,4288,302010,698115,8576,1396230,"100mill-boot"
50,2,"petite","second",37224,41477,3661068,6339084,82954,12678168,2788,4285,295353,704750,8570,1409500,"100mill-boot"
50,3,"petite","second",36845,41781,3624727,6375323,83562,12750646,2749,4325,292514,707870,8650,1415740,"100mill-boot"
50,4,"petite","second",36835,41886,3627669,6372417,83772,12744834,2828,4318,300439,699667,8636,1399334,"100mill-boot"
50,5,"petite","second",37355,41724,3658869,6341190,83448,12682380,2791,4345,295042,705310,8690,1410620,"100mill-boot"
50,6,"petite","second",37321,41594,3670114,6329918,83188,12659836,2866,4290,303496,696563,8580,1393126,"100mill-boot"
50,7,"petite","second",37055,41773,3642386,6357720,83546,12715440,2808,4293,299433,700598,8586,1401196,"100mill-boot"
50,8,"petite","second",37018,41804,3628459,6371629,83608,12743258,2732,4361,289045,710973,8722,1421946,"100mill-boot"
50,9,"petite","second",37386,41343,3697837,6302181,82686,12604362,2769,4347,293638,706507,8694,1413014,"100mill-boot"
50,10,"petite","second",37203,41490,3667636,6332405,82980,12664810,2782,4290,296307,703698,8580,1407396,"100mill-boot"
50,11,"petite","second",37129,41824,3644268,6355756,83648,12711512,2775,4344,290912,709261,8688,1418522,"100mill-boot"
50,12,"petite","second",37194,41700,3649194,6350838,83400,12701676,2756,4308,289389,710761,8616,1421522,"100mill-boot"
50,13,"petite","second",36870,41804,3622937,6377226,83608,12754452,2864,4224,308022,692009,8448,1384018,"100mill-boot"
50,14,"petite","second",37028,41724,3642185,6357866,83448,12715732,2826,4299,296185,704374,8598,1408748,"100mill-boot"
50,15,"petite","second",36965,41641,3647931,6352174,83282,12704348,2751,4310,295112,705019,8620,1410038,"100mill-boot"
50,16,"petite","second",37134,41480,3658039,6342002,82960,12684004,2815,4267,299224,700801,8534,1401602,"100mill-boot"
50,17,"petite","second",37285,41666,3659976,6340232,83332,12680464,2831,4311,298200,702271,8622,1404542,"100mill-boot"
50,18,"petite","second",36769,41837,3617288,6382835,83674,12765670,2714,4329,289268,711090,8658,1422180,"100mill-boot"
50,19,"petite","second",36981,41476,3649517,6350535,82952,12701070,2869,4307,301883,698592,8614,1397184,"100mill-boot"
50,20,"petite","second",37163,41636,3659806,6340248,83272,12680496,2820,4287,297285,702831,8574,1405662,"100mill-boot"
50,21,"petite","second",37129,41635,3659556,6340629,83270,12681258,2779,4357,292442,707665,8714,1415330,"100mill-boot"
