"sim_number","transfer","time","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","carr_cap"
16,5,845,"petite","second",1,60,166,10201,61,10367,102,6552,10365,1001775,6654,1012140,"1mill"
16,6,855,"petite","second",4,67,488,9520,71,10008,319,6402,32302,985082,6721,1017384,"1mill"
16,7,850,"petite","second",1,59,117,9990,60,10107,82,6610,7723,1007758,6692,1015481,"1mill"
29,1,890,"petite","second",50,38,5083,5116,88,10199,3850,4259,377604,647445,8109,1025049,"1mill"
29,2,870,"petite","second",31,43,3176,6880,74,10056,2330,5132,229194,779276,7462,1008470,"1mill"
29,3,860,"petite","second",15,54,1671,8377,69,10048,1149,5863,114220,895474,7012,1009694,"1mill"
29,4,855,"petite","second",9,57,880,9182,66,10062,599,6248,59183,952456,6847,1011639,"1mill"
29,5,855,"petite","second",6,58,781,9224,64,10005,524,6355,51785,957322,6879,1009107,"1mill"
29,6,850,"petite","second",2,65,138,9887,67,10025,95,6586,9242,994906,6681,1004148,"1mill"
29,7,850,"petite","second",1,61,125,9941,62,10066,81,6552,8143,1000161,6633,1008304,"1mill"
29,8,850,"petite","second",2,61,186,9967,63,10153,122,6541,11885,1002742,6663,1014627,"1mill"
29,9,850,"petite","second",2,60,203,9907,62,10110,135,6518,13102,996712,6653,1009814,"1mill"
29,10,850,"petite","second",1,67,65,9947,68,10012,43,6553,4224,1000292,6596,1004516,"1mill"
29,11,850,"petite","second",1,60,138,9915,61,10053,86,6515,8699,996625,6601,1005324,"1mill"
11,1,890,"petite","second",49,34,5049,5052,83,10101,3768,4181,371134,640536,7949,1011670,"1mill"
11,2,875,"petite","second",40,40,4073,6055,80,10128,3040,4631,299674,704451,7671,1004125,"1mill"
11,3,870,"petite","second",23,47,2445,7567,70,10012,1784,5585,176221,849354,7369,1025575,"1mill"
11,4,860,"petite","second",12,56,1426,8601,68,10027,1017,5995,97838,918883,7012,1016721,"1mill"
11,5,855,"petite","second",5,57,577,9449,62,10026,399,6471,38802,981746,6870,1020548,"1mill"
11,6,855,"petite","second",4,57,474,9585,61,10059,336,6520,31397,996348,6856,1027745,"1mill"
11,7,850,"petite","second",3,60,249,9779,63,10028,160,6499,16179,988034,6659,1004213,"1mill"
11,8,850,"petite","second",1,62,128,9924,63,10052,86,6559,8528,1003035,6645,1011563,"1mill"
11,9,850,"petite","second",2,60,200,9839,62,10039,131,6488,12923,987429,6619,1000352,"1mill"
37,1,890,"petite","second",499,328,50085,50175,827,100260,37831,41858,3694424,6387205,79689,10081629,"10mill"
37,2,870,"petite","second",303,416,31285,68722,719,100007,22570,50815,2248015,7757450,73385,10005465,"10mill"
37,3,860,"petite","second",160,496,17702,82427,656,100129,12268,57725,1211723,8807300,69993,10019023,"10mill"
37,4,855,"petite","second",90,549,9862,90695,639,100557,6614,61663,655553,9427588,68277,10083141,"10mill"
37,5,855,"petite","second",43,597,4707,95494,640,100201,3147,64909,312697,9911473,68056,10224170,"10mill"
37,6,850,"petite","second",23,612,1992,98224,635,100216,1322,65034,129584,9914562,66356,10044146,"10mill"
37,7,850,"petite","second",11,616,1015,99012,627,100027,678,65445,66041,9994860,66123,10060901,"10mill"
37,8,850,"petite","second",4,608,305,99742,612,100047,204,65955,19911,10063468,66159,10083379,"10mill"
37,9,850,"petite","second",2,614,144,99934,616,100078,101,66102,9360,10081822,66203,10091182,"10mill"
30,1,890,"petite","second",497,330,50025,50112,827,100137,37782,41762,3693074,6349176,79544,10042250,"10mill"
30,2,870,"petite","second",271,450,28316,71758,721,100074,20489,53232,2033282,8117765,73721,10151047,"10mill"
30,3,860,"petite","second",135,518,14514,85680,653,100194,10036,59985,988906,9151438,70021,10140344,"10mill"
30,4,855,"petite","second",81,562,9093,90975,643,100068,6126,61660,606107,9432283,67786,10038390,"10mill"
30,5,855,"petite","second",37,595,3515,96839,632,100354,2393,65919,234759,10051336,68312,10286095,"10mill"
30,6,850,"petite","second",17,602,1712,98645,619,100357,1125,65209,111299,9941607,66334,10052906,"10mill"
30,7,850,"petite","second",8,610,941,99143,618,100084,600,65328,60726,9995170,65928,10055896,"10mill"
30,8,850,"petite","second",4,604,382,99711,608,100093,250,66067,24958,10057561,66317,10082519,"10mill"
39,1,890,"petite","second",497,326,50010,50047,823,100057,37848,41710,3690919,6354432,79558,10045351,"10mill"
39,2,870,"petite","second",283,432,29374,70755,715,100129,21462,52429,2116521,8000241,73891,10116762,"10mill"
39,3,860,"petite","second",155,498,16281,83818,653,100099,11198,58489,1112627,8947518,69687,10060145,"10mill"
39,4,855,"petite","second",82,530,9438,90586,612,100024,6296,61610,627227,9393723,67906,10020950,"10mill"
39,5,855,"petite","second",38,585,4003,96199,623,100202,2685,65526,264380,9971284,68211,10235664,"10mill"
39,6,850,"petite","second",13,608,1632,98448,621,100080,1048,65156,105067,9932672,66204,10037739,"10mill"
39,7,850,"petite","second",10,592,912,99135,602,100047,603,65455,60335,9999227,66058,10059562,"10mill"
39,8,850,"petite","second",3,620,267,99737,623,100004,174,65804,17401,10046375,65978,10063776,"10mill"
4,1,890,"petite","second",507,322,50070,50020,829,100090,37785,41555,3698720,6334707,79340,10033427,"10mill"
4,2,875,"petite","second",292,430,32117,67909,722,100026,24040,51942,2369479,7908997,75982,10278476,"10mill"
4,3,865,"petite","second",173,495,19192,80831,668,100023,13482,58263,1344146,8871084,71745,10215230,"10mill"
4,4,860,"petite","second",104,541,11005,89139,645,100144,7516,62541,751799,9531577,70057,10283376,"10mill"
4,5,855,"petite","second",50,575,5060,95021,625,100081,3428,64667,337317,9870003,68095,10207320,"10mill"
4,6,855,"petite","second",23,569,2468,97570,592,100038,1649,66238,164032,10117572,67887,10281604,"10mill"
4,7,850,"petite","second",18,614,1435,98778,632,100213,930,65155,92433,9950763,66085,10043196,"10mill"
4,8,850,"petite","second",4,609,461,99796,613,100257,306,66045,29913,10053009,66351,10082922,"10mill"
4,9,850,"petite","second",3,615,313,99797,618,100110,201,66017,20304,10066241,66218,10086545,"10mill"
4,10,850,"petite","second",1,629,36,100041,630,100077,23,66047,2160,10079033,66070,10081193,"10mill"
3,1,890,"petite","second",502,330,50051,50050,832,100101,37799,41767,3694561,6367415,79566,10061976,"10mill"
3,2,870,"petite","second",297,436,30943,69384,733,100327,22605,51496,2226586,7851058,74101,10077644,"10mill"
3,3,860,"petite","second",140,520,14581,85462,660,100043,9989,59674,993737,9139669,69663,10133406,"10mill"
3,4,855,"petite","second",73,564,7701,92494,637,100195,5143,62791,510517,9592494,67934,10103011,"10mill"
3,5,855,"petite","second",40,587,4306,95763,627,100069,2903,64958,287269,9926880,67861,10214149,"10mill"
3,6,850,"petite","second",19,607,2423,97648,626,100071,1590,64568,157342,9853844,66158,10011186,"10mill"
3,7,850,"petite","second",11,605,1244,98810,616,100054,806,65520,81155,9963611,66326,10044766,"10mill"
3,8,850,"petite","second",5,599,358,99839,604,100197,241,65775,23435,10064139,66016,10087574,"10mill"
3,9,850,"petite","second",3,613,198,99869,616,100067,125,65888,12588,10075905,66013,10088493,"10mill"
2,1,890,"petite","second",508,338,50024,50085,846,100109,37649,41654,3695468,6361649,79303,10057117,"10mill"
2,2,870,"petite","second",279,430,29080,71045,709,100125,21197,52690,2095616,8030546,73887,10126162,"10mill"
2,3,860,"petite","second",161,509,16764,83364,670,100128,11519,58360,1143218,8907774,69879,10050992,"10mill"
2,4,855,"petite","second",73,558,7496,92573,631,100069,4975,62888,496529,9605387,67863,10101916,"10mill"
2,5,855,"petite","second",30,597,3206,96873,627,100079,2149,65904,213773,10069040,68053,10282813,"10mill"
2,6,850,"petite","second",19,592,1959,98151,611,100110,1279,64881,126896,9906517,66160,10033413,"10mill"
2,7,850,"petite","second",15,610,1423,98755,625,100178,911,65256,91017,9948032,66167,10039049,"10mill"
2,8,850,"petite","second",5,599,767,99239,604,100006,488,65548,50150,10000840,66036,10050990,"10mill"
2,9,850,"petite","second",6,631,678,99498,637,100176,451,65584,44473,10033017,66035,10077490,"10mill"
2,10,850,"petite","second",4,601,429,99586,605,100015,287,65709,28165,10034614,65996,10062779,"10mill"
2,11,850,"petite","second",3,626,230,99809,629,100039,156,65795,15138,10057863,65951,10073001,"10mill"
2,12,850,"petite","second",3,600,340,99881,603,100221,222,65966,21643,10071402,66188,10093045,"10mill"
2,13,850,"petite","second",3,599,372,99674,602,100046,243,66022,24106,10051788,66265,10075894,"10mill"
2,14,850,"petite","second",3,629,329,99744,632,100073,213,66049,20843,10063182,66262,10084025,"10mill"
38,1,890,"petite","second",509,307,50088,50085,816,100173,38009,41616,3702774,6355775,79625,10058549,"10mill"
38,2,875,"petite","second",310,420,33281,66755,730,100036,24816,50786,2452596,7759679,75602,10212275,"10mill"
38,3,865,"petite","second",189,505,18905,81223,694,100128,13511,58452,1328108,8919770,71963,10247878,"10mill"
38,4,855,"petite","second",83,551,8631,91772,634,100403,5726,62184,572439,9525479,67910,10097918,"10mill"
38,5,855,"petite","second",49,576,5001,95095,625,100096,3348,64576,334531,9879600,67924,10214131,"10mill"
38,6,850,"petite","second",18,579,1954,98208,597,100162,1274,64667,126630,9891419,65941,10018049,"10mill"
38,7,850,"petite","second",8,607,649,99519,615,100168,409,65910,41529,10044381,66319,10085910,"10mill"
38,8,850,"petite","second",1,612,81,99985,613,100066,55,66247,5318,10101126,66302,10106444,"10mill"
38,9,850,"petite","second",1,602,106,100050,603,100156,71,66346,6983,10093862,66417,10100845,"10mill"
5,1,890,"petite","second",491,331,50083,50173,822,100256,37814,41596,3696548,6365485,79410,10062033,"10mill"
5,2,870,"petite","second",281,435,29217,70928,716,100145,21263,52665,2104193,8031290,73928,10135483,"10mill"
5,3,860,"petite","second",145,520,15426,84574,665,100000,10599,59300,1052619,9028473,69899,10081092,"10mill"
5,4,855,"petite","second",77,555,7873,92198,632,100071,5278,62804,523923,9571633,68082,10095556,"10mill"
5,5,855,"petite","second",40,580,4345,95791,620,100136,2906,65029,289027,9925369,67935,10214396,"10mill"
5,6,850,"petite","second",15,610,1549,98518,625,100067,1017,65011,100350,9932890,66028,10033240,"10mill"
5,7,850,"petite","second",10,593,960,99104,603,100064,608,65585,61347,9985385,66193,10046732,"10mill"
5,8,850,"petite","second",3,604,253,100009,607,100262,169,66160,16577,10076664,66329,10093241,"10mill"
31,1,890,"petite","second",504,325,50001,50208,829,100209,37849,41657,3696490,6362427,79506,10058917,"10mill"
31,2,870,"petite","second",276,394,30717,69312,670,100029,22386,51399,2210279,7840830,73785,10051109,"10mill"
31,3,860,"petite","second",156,510,15879,84401,666,100280,11023,59177,1084314,9009035,70200,10093349,"10mill"
31,4,855,"petite","second",64,566,7136,92935,630,100071,4764,63127,473919,9633393,67891,10107312,"10mill"
31,5,855,"petite","second",34,584,3456,96590,618,100046,2339,65643,228917,10018481,67982,10247398,"10mill"
31,6,850,"petite","second",23,607,2463,97672,630,100135,1599,64263,159410,9840591,65862,10000001,"10mill"
31,7,850,"petite","second",13,602,1357,98646,615,100003,876,65058,87815,9943319,65934,10031134,"10mill"
31,8,850,"petite","second",7,601,709,99374,608,100083,454,65520,46325,10017440,65974,10063765,"10mill"
31,9,850,"petite","second",4,609,425,99713,613,100138,276,65972,27248,10050098,66248,10077346,"10mill"
31,10,850,"petite","second",2,599,98,99910,601,100008,63,66243,6335,10082531,66306,10088866,"10mill"
36,1,890,"petite","second",521,325,50001,50039,846,100040,37778,41590,3683153,6344682,79368,10027835,"10mill"
36,2,870,"petite","second",274,429,29283,70761,703,100044,21240,52434,2101708,7989460,73674,10091168,"10mill"
36,3,860,"petite","second",158,518,16896,83144,676,100040,11612,58117,1152132,8876379,69729,10028511,"10mill"
36,4,855,"petite","second",91,561,9514,90705,652,100219,6446,61690,631965,9409757,68136,10041722,"10mill"
36,5,855,"petite","second",40,583,4267,95854,623,100121,2811,65129,282764,9946028,67940,10228792,"10mill"
36,6,855,"petite","second",25,600,2648,97398,625,100046,1782,66356,176171,10111351,68138,10287522,"10mill"
36,7,850,"petite","second",15,597,1526,98490,612,100016,1000,65061,99118,9918202,66061,10017320,"10mill"
36,8,850,"petite","second",6,613,637,99428,619,100065,427,65831,40855,10034991,66258,10075846,"10mill"
36,9,850,"petite","second",2,620,242,99947,622,100189,162,66025,15684,10073748,66187,10089432,"10mill"
36,10,850,"petite","second",3,592,437,99684,595,100121,279,65879,28256,10048319,66158,10076575,"10mill"
36,11,850,"petite","second",1,586,60,100227,587,100287,39,66150,3817,10109132,66189,10112949,"10mill"
14,1,890,"petite","second",507,329,50106,50070,836,100176,37809,41739,3702782,6357626,79548,10060408,"10mill"
14,2,870,"petite","second",291,429,30593,69505,720,100098,22390,51541,2207087,7854140,73931,10061227,"10mill"
14,3,860,"petite","second",172,498,17969,82117,670,100086,12353,57566,1225630,8776974,69919,10002604,"10mill"
14,4,855,"petite","second",89,547,9196,90960,636,100156,6175,61828,612141,9438995,68003,10051136,"10mill"
14,5,855,"petite","second",47,586,4739,95312,633,100051,3178,64635,315221,9877532,67813,10192753,"10mill"
14,6,850,"petite","second",18,612,2014,97997,630,100011,1326,64795,129437,9871102,66121,10000539,"10mill"
14,7,850,"petite","second",10,604,931,99178,614,100109,641,65678,61452,9989999,66319,10051451,"10mill"
14,8,850,"petite","second",6,609,542,99466,615,100008,345,65871,34900,10034439,66216,10069339,"10mill"
14,9,850,"petite","second",4,614,393,99772,618,100165,262,65853,25716,10052081,66115,10077797,"10mill"
14,10,850,"petite","second",2,607,177,99959,609,100136,112,65884,11443,10071208,65996,10082651,"10mill"
13,1,890,"petite","second",510,334,50051,50109,844,100160,37869,41739,3699124,6364768,79608,10063892,"10mill"
13,2,870,"petite","second",282,439,29921,70140,721,100061,21744,51915,2157850,7942356,73659,10100206,"10mill"
13,3,865,"petite","second",169,490,18384,81727,659,100111,13020,59013,1284061,8992912,72033,10276973,"10mill"
13,4,855,"petite","second",92,551,9997,90018,643,100015,6770,61244,666793,9343606,68014,10010399,"10mill"
13,5,855,"petite","second",49,581,5183,94823,630,100006,3469,64332,344872,9840860,67801,10185732,"10mill"
13,6,855,"petite","second",28,582,2867,97294,610,100161,1933,66091,190200,10082744,68024,10272944,"10mill"
13,7,850,"petite","second",11,601,1075,99128,612,100203,716,65584,70036,9988953,66300,10058989,"10mill"
13,8,850,"petite","second",4,604,535,99538,608,100073,346,65884,34300,10038011,66230,10072311,"10mill"
13,9,850,"petite","second",3,614,262,99894,617,100156,177,66090,16833,10067761,66267,10084594,"10mill"
13,10,850,"petite","second",1,587,40,100088,588,100128,26,66159,2428,10092728,66185,10095156,"10mill"
13,11,850,"petite","second",1,598,55,100127,599,100182,36,66476,3354,10099690,66512,10103044,"10mill"
25,1,890,"petite","second",511,318,50063,50333,829,100396,37835,41741,3697364,6382175,79576,10079539,"10mill"
25,2,870,"petite","second",267,459,27575,72544,726,100119,20099,53991,1986581,8204763,74090,10191344,"10mill"
25,3,860,"petite","second",146,530,15010,85270,676,100280,10359,59616,1025527,9093413,69975,10118940,"10mill"
25,4,855,"petite","second",56,578,5942,94061,634,100003,4013,64041,395455,9763299,68054,10158754,"10mill"
25,5,850,"petite","second",28,593,2578,97580,621,100158,1693,64374,166693,9845702,66067,10012395,"10mill"
25,6,850,"petite","second",8,595,827,99256,603,100083,541,65465,54133,10011166,66006,10065299,"10mill"
25,7,850,"petite","second",5,604,383,99643,609,100026,243,65990,24657,10040676,66233,10065333,"10mill"
22,1,890,"petite","second",501,337,50010,50201,838,100211,37912,41693,3692100,6364542,79605,10056642,"10mill"
22,2,870,"petite","second",266,448,27493,72680,714,100173,19918,53786,1973260,8224350,73704,10197610,"10mill"
22,3,860,"petite","second",135,498,15108,84954,633,100062,10376,59481,1030655,9073761,69857,10104416,"10mill"
22,4,855,"petite","second",71,592,6926,93110,663,100036,4618,63179,459685,9663227,67797,10122912,"10mill"
22,5,855,"petite","second",30,590,3516,96505,620,100021,2338,65707,233604,10025923,68045,10259527,"10mill"
22,6,850,"petite","second",16,607,1722,98350,623,100072,1116,65017,110482,9928375,66133,10038857,"10mill"
22,7,850,"petite","second",6,608,759,99259,614,100018,497,65808,49317,10009476,66305,10058793,"10mill"
22,8,850,"petite","second",4,612,442,99763,616,100205,297,65940,28881,10061825,66237,10090706,"10mill"
22,9,850,"petite","second",2,612,158,99952,614,100110,101,66159,10119,10089719,66260,10099838,"10mill"
22,10,850,"petite","second",2,618,162,99851,620,100013,109,65976,10580,10062419,66085,10072999,"10mill"
22,11,850,"petite","second",1,608,77,99987,609,100064,47,66138,4940,10087514,66185,10092454,"10mill"
49,1,890,"petite","second",508,329,50066,50186,837,100252,37747,41667,3696388,6360452,79414,10056840,"10mill"
49,2,870,"petite","second",267,433,28974,71119,700,100093,20984,52753,2085240,8043317,73737,10128557,"10mill"
49,3,860,"petite","second",155,512,16468,83595,667,100063,11417,58515,1125605,8922656,69932,10048261,"10mill"
49,4,855,"petite","second",82,569,8770,91487,651,100257,5887,62376,585870,9506551,68263,10092421,"10mill"
49,5,855,"petite","second",53,587,5593,94427,640,100020,3758,64277,370986,9799831,68035,10170817,"10mill"
49,6,855,"petite","second",26,601,3288,96742,627,100030,2195,65790,218682,10040799,67985,10259481,"10mill"
49,7,850,"petite","second",7,614,594,99573,621,100167,400,65880,38654,10036340,66280,10074994,"10mill"
49,8,850,"petite","second",5,610,340,99801,615,100141,228,66038,21919,10059976,66266,10081895,"10mill"
49,9,850,"petite","second",2,620,129,99878,622,100007,85,65876,8543,10072908,65961,10081451,"10mill"
47,1,890,"petite","second",502,322,50058,50006,824,100064,37663,41642,3690398,6344468,79305,10034866,"10mill"
47,2,870,"petite","second",294,403,31780,68316,697,100096,23178,50797,2286747,7735668,73975,10022415,"10mill"
47,3,860,"petite","second",157,507,17315,83164,664,100479,12012,58307,1185915,8896780,70319,10082695,"10mill"
47,4,855,"petite","second",84,540,9408,90694,624,100102,6309,61480,625492,9407881,67789,10033373,"10mill"
47,5,855,"petite","second",34,576,3418,96719,610,100137,2318,65946,227709,10047378,68264,10275087,"10mill"
47,6,850,"petite","second",16,614,1618,98589,630,100207,1051,65340,104690,9947922,66391,10052612,"10mill"
47,7,850,"petite","second",9,604,1005,99146,613,100151,664,65461,65871,10004512,66125,10070383,"10mill"
47,8,850,"petite","second",4,615,583,99570,619,100153,375,66031,37144,10064096,66406,10101240,"10mill"
47,9,850,"petite","second",2,612,247,99921,614,100168,170,66039,16136,10072374,66209,10088510,"10mill"
47,10,850,"petite","second",2,605,345,99739,607,100084,227,65712,22468,10051068,65939,10073536,"10mill"
47,11,850,"petite","second",2,610,135,99914,612,100049,84,65851,9029,10072185,65935,10081214,"10mill"
40,1,890,"petite","second",498,328,50033,50015,826,100048,37663,41489,3694885,6335622,79152,10030507,"10mill"
40,2,870,"petite","second",261,430,27731,72338,691,100069,20240,53619,1992868,8183071,73859,10175939,"10mill"
40,3,860,"petite","second",119,526,12981,87106,645,100087,9009,61027,885089,9304163,70036,10189252,"10mill"
40,4,855,"petite","second",66,582,7757,92379,648,100136,5190,62690,515975,9580469,67880,10096444,"10mill"
40,5,855,"petite","second",41,581,4552,95608,622,100160,3030,65015,301759,9935370,68045,10237129,"10mill"
40,6,850,"petite","second",21,615,2338,97800,636,100138,1533,64680,151441,9868305,66213,10019746,"10mill"
40,7,850,"petite","second",16,599,1741,98394,615,100135,1120,64870,111726,9911126,65990,10022852,"10mill"
40,8,850,"petite","second",10,613,1003,99294,623,100297,653,65373,65029,9991648,66026,10056677,"10mill"
40,9,850,"petite","second",5,609,419,99759,614,100178,283,65844,27669,10063862,66127,10091531,"10mill"
40,10,850,"petite","second",5,619,483,99536,624,100019,303,65791,30930,10025435,66094,10056365,"10mill"
40,11,850,"petite","second",5,610,602,99599,615,100201,397,65719,39498,10028472,66116,10067970,"10mill"
40,12,850,"petite","second",4,602,452,99733,606,100185,287,66045,29510,10068330,66332,10097840,"10mill"
40,13,850,"petite","second",2,612,162,99885,614,100047,107,66106,10093,10078662,66213,10088755,"10mill"
40,14,850,"petite","second",1,614,67,100099,615,100166,46,66066,4234,10095329,66112,10099563,"10mill"
23,1,890,"petite","second",503,336,50007,50116,839,100123,37792,41545,3690432,6355762,79337,10046194,"10mill"
23,2,870,"petite","second",284,437,30298,69926,721,100224,22071,52115,2176752,7920186,74186,10096938,"10mill"
23,3,860,"petite","second",165,526,16816,83254,691,100070,11591,58431,1149745,8891823,70022,10041568,"10mill"
23,4,855,"petite","second",78,545,8662,91744,623,100406,5788,62398,575671,9519495,68186,10095166,"10mill"
23,5,855,"petite","second",44,584,4561,95590,628,100151,3056,65133,304908,9920825,68189,10225733,"10mill"
23,6,855,"petite","second",22,585,2597,97520,607,100117,1751,66354,172946,10118978,68105,10291924,"10mill"
23,7,850,"petite","second",18,588,2153,97990,606,100143,1406,64711,139270,9876828,66117,10016098,"10mill"
23,8,850,"petite","second",8,606,583,99540,614,100123,376,65849,37957,10043839,66225,10081796,"10mill"
23,9,850,"petite","second",3,623,323,99717,626,100040,202,65578,20577,10043598,65780,10064175,"10mill"
23,10,850,"petite","second",1,602,109,99906,603,100015,75,65925,7069,10076997,66000,10084066,"10mill"
23,11,850,"petite","second",1,612,109,99987,613,100096,75,66346,6982,10081331,66421,10088313,"10mill"
23,12,850,"petite","second",1,611,109,99910,612,100019,76,65932,7327,10080606,66008,10087933,"10mill"
23,13,850,"petite","second",1,609,124,99970,610,100094,87,65935,8316,10082458,66022,10090774,"10mill"
24,1,890,"petite","second",503,329,50008,50040,832,100048,37705,41586,3692558,6351350,79291,10043908,"10mill"
24,2,870,"petite","second",286,424,31194,68855,710,100049,22609,51094,2242882,7796088,73703,10038970,"10mill"
24,3,860,"petite","second",146,497,15838,84395,643,100233,10903,59179,1082152,9013320,70082,10095472,"10mill"
24,4,855,"petite","second",80,557,8362,91642,637,100004,5644,62381,556016,9502389,68025,10058405,"10mill"
24,5,855,"petite","second",35,588,3245,96771,623,100016,2169,65934,217046,10051577,68103,10268623,"10mill"
24,6,850,"petite","second",13,608,1558,98487,621,100045,1061,65195,102469,9935769,66256,10038238,"10mill"
24,7,850,"petite","second",7,601,617,99520,608,100137,415,65791,40276,10038685,66206,10078961,"10mill"
24,8,850,"petite","second",5,612,468,99743,617,100211,305,65778,29801,10058526,66083,10088327,"10mill"
24,9,850,"petite","second",2,612,301,99921,614,100222,200,65975,19603,10074738,66175,10094341,"10mill"
24,10,850,"petite","second",4,632,316,99810,636,100126,205,66177,20574,10072605,66382,10093179,"10mill"
12,1,890,"petite","second",517,334,50116,50196,851,100312,37828,41702,3696857,6366922,79530,10063779,"10mill"
12,2,870,"petite","second",290,426,29958,70166,716,100124,21686,52333,2155695,7945916,74019,10101611,"10mill"
12,3,860,"petite","second",150,539,16226,83868,689,100094,11203,58700,1109063,8959436,69903,10068499,"10mill"
12,4,855,"petite","second",87,551,9734,90475,638,100209,6519,61358,647804,9380199,67877,10028003,"10mill"
12,5,855,"petite","second",46,595,5331,94752,641,100083,3536,64510,351765,9822715,68046,10174480,"10mill"
12,6,855,"petite","second",26,590,2608,97581,616,100189,1741,66383,173935,10116997,68124,10290932,"10mill"
12,7,850,"petite","second",10,613,1344,98730,623,100074,876,65410,85754,9968111,66286,10053865,"10mill"
12,8,850,"petite","second",3,596,293,99721,599,100014,189,65828,18540,10052262,66017,10070802,"10mill"
12,9,850,"petite","second",4,611,382,99636,615,100018,243,65689,25080,10040370,65932,10065450,"10mill"
12,10,850,"petite","second",1,608,61,99975,609,100036,40,65959,4007,10078493,65999,10082500,"10mill"
15,1,890,"petite","second",493,332,50017,50047,825,100064,37460,41728,3688993,6360974,79188,10049967,"10mill"
15,2,875,"petite","second",299,408,32303,67765,707,100068,24105,51817,2381852,7884602,75922,10266454,"10mill"
15,3,860,"petite","second",162,511,17494,82560,673,100054,12075,57831,1194005,8817852,69906,10011857,"10mill"
15,4,855,"petite","second",81,541,8540,91490,622,100030,5687,62246,566424,9508494,67933,10074918,"10mill"
15,5,855,"petite","second",50,584,5295,94966,634,100261,3534,64420,351221,9848569,67954,10199790,"10mill"
15,6,855,"petite","second",23,581,2418,97753,604,100171,1619,66371,160095,10127837,67990,10287932,"10mill"
15,7,850,"petite","second",13,598,1249,98936,611,100185,811,65296,81558,9975753,66107,10057311,"10mill"
15,8,850,"petite","second",5,591,482,99609,596,100091,314,65771,32042,10030788,66085,10062830,"10mill"
15,9,850,"petite","second",1,604,127,100017,605,100144,78,66057,8342,10088319,66135,10096661,"10mill"
41,1,890,"petite","second",502,301,50102,50162,803,100264,37848,41737,3702187,6363298,79585,10065485,"10mill"
41,2,870,"petite","second",284,425,29792,70519,709,100311,21600,52480,2139991,7985941,74080,10125932,"10mill"
41,3,860,"petite","second",154,505,16512,83619,659,100131,11379,58484,1130430,8921948,69863,10052378,"10mill"
41,4,855,"petite","second",82,586,8564,91576,668,100140,5789,62277,571113,9496204,68066,10067317,"10mill"
41,5,855,"petite","second",34,586,3559,96644,620,100203,2439,65743,236673,10041029,68182,10277702,"10mill"
41,6,850,"petite","second",11,611,1065,99368,622,100433,711,65775,69368,10018382,66486,10087750,"10mill"
46,1,890,"petite","second",488,323,50027,50116,811,100143,37862,41741,3696269,6356441,79603,10052710,"10mill"
46,2,870,"petite","second",299,418,31332,68730,717,100062,22788,51054,2256827,7774181,73842,10031008,"10mill"
46,3,860,"petite","second",160,501,16647,83454,661,100101,11411,58441,1132926,8914349,69852,10047275,"10mill"
46,4,855,"petite","second",75,560,8315,91910,635,100225,5562,62553,550661,9533642,68115,10084303,"10mill"
46,5,855,"petite","second",22,604,2237,97770,626,100007,1487,66276,148679,10130416,67763,10279095,"10mill"
46,6,850,"petite","second",13,607,1349,98667,620,100016,866,65273,86133,9950415,66139,10036548,"10mill"
46,7,850,"petite","second",4,617,498,99591,621,100089,332,65769,32658,10038437,66101,10071095,"10mill"
46,8,850,"petite","second",2,606,165,100064,608,100229,110,66134,11028,10081466,66244,10092494,"10mill"
46,9,850,"petite","second",2,598,210,99842,600,100052,128,65860,13681,10068650,65988,10082331,"10mill"
48,1,890,"petite","second",506,324,50071,50005,830,100076,37781,41598,3692749,6341913,79379,10034662,"10mill"
48,2,875,"petite","second",316,410,32965,67194,726,100159,24595,51275,2429675,7830576,75870,10260251,"10mill"
48,3,865,"petite","second",186,506,19290,80721,692,100011,13661,58128,1353099,8872291,71789,10225390,"10mill"
48,4,855,"petite","second",86,572,9136,90895,658,100031,6170,62084,607019,9445065,68254,10052084,"10mill"
48,5,855,"petite","second",42,586,3825,96227,628,100052,2542,65446,254888,9982548,67988,10237436,"10mill"
48,6,850,"petite","second",11,587,1187,98855,598,100042,768,65324,76734,9961116,66092,10037850,"10mill"
48,7,850,"petite","second",2,629,220,100003,631,100223,154,66184,14598,10105232,66338,10119830,"10mill"
33,1,890,"petite","second",510,327,50016,50005,837,100021,37757,41708,3697093,6347153,79465,10044246,"10mill"
33,2,875,"petite","second",301,425,32964,67083,726,100047,24590,51171,2431403,7803309,75761,10234712,"10mill"
33,3,865,"petite","second",170,504,18434,81644,674,100078,13111,58869,1289833,8973265,71980,10263098,"10mill"
33,4,855,"petite","second",107,568,10898,89540,675,100438,7290,60773,722964,9279160,68063,10002124,"10mill"
33,5,855,"petite","second",45,571,5214,94954,616,100168,3503,64540,348357,9851612,68043,10199969,"10mill"
33,6,855,"petite","second",18,563,1941,98149,581,100090,1303,66529,127805,10161348,67832,10289153,"10mill"
33,7,850,"petite","second",6,591,652,99369,597,100021,425,65651,42038,10024947,66076,10066985,"10mill"
33,8,850,"petite","second",2,613,140,100225,615,100365,89,66221,8930,10093971,66310,10102901,"10mill"
