"sim_number","bootstrap_num","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","carr_cap"
18,2,"petite","second",37217,42033,3616186,6383922,84066,12767844,178,3855,34872,965328,7710,1930656,"100mill-boot"
18,3,"petite","second",37315,41722,3624234,6375900,83444,12751800,175,3850,33673,966746,7700,1933492,"100mill-boot"
18,4,"petite","second",36922,42017,3590376,6409638,84034,12819276,146,3859,29594,970471,7718,1940942,"100mill-boot"
18,5,"petite","second",37110,41984,3597586,6402525,83968,12805050,185,3794,36372,967144,7588,1934288,"100mill-boot"
18,6,"petite","second",37043,42002,3598574,6401550,84004,12803100,151,3852,29676,974260,7704,1948520,"100mill-boot"
18,7,"petite","second",37707,41640,3661480,6338621,83280,12677242,190,3814,38932,963004,7628,1926008,"100mill-boot"
18,8,"petite","second",37686,41779,3647743,6352374,83558,12704748,185,3853,36218,966667,7706,1933334,"100mill-boot"
18,9,"petite","second",37067,41830,3618469,6381544,83660,12763088,205,3861,39164,964387,7722,1928774,"100mill-boot"
18,10,"petite","second",37196,41922,3602981,6397270,83844,12794540,175,3828,34447,967775,7656,1935550,"100mill-boot"
18,11,"petite","second",37171,42104,3604777,6395484,84208,12790968,153,3855,30555,970002,7710,1940004,"100mill-boot"
18,12,"petite","second",37092,41954,3611167,6388997,83908,12777994,182,3849,35246,966731,7698,1933462,"100mill-boot"
18,13,"petite","second",37035,41920,3594194,6405817,83840,12811634,145,3858,28599,971975,7716,1943950,"100mill-boot"
18,14,"petite","second",37269,41886,3614883,6385357,83772,12770714,139,3856,27925,972221,7712,1944442,"100mill-boot"
18,15,"petite","second",37252,41941,3630725,6369325,83882,12738650,193,3827,37229,963119,7654,1926238,"100mill-boot"
18,16,"petite","second",37441,41857,3643097,6356906,83714,12713812,156,3846,30321,971886,7692,1943772,"100mill-boot"
18,17,"petite","second",37412,41741,3628974,6371189,83482,12742378,172,3842,34981,967537,7684,1935074,"100mill-boot"
18,18,"petite","second",37538,41734,3650504,6349567,83468,12699134,171,3791,33922,967955,7582,1935910,"100mill-boot"
18,19,"petite","second",37195,41954,3620008,6380025,83908,12760050,168,3882,32371,969677,7764,1939354,"100mill-boot"
18,20,"petite","second",37540,41775,3636791,6363227,83550,12726454,194,3849,37149,964975,7698,1929950,"100mill-boot"
18,21,"petite","second",37414,41649,3634349,6365891,83298,12731782,191,3807,38460,961834,7614,1923668,"100mill-boot"
18,22,"petite","second",37349,41876,3624293,6375755,83752,12751510,181,3846,36103,967192,7692,1934384,"100mill-boot"
18,23,"petite","second",37488,41818,3639657,6360468,83636,12720936,169,3860,32546,971544,7720,1943088,"100mill-boot"
18,24,"petite","second",37252,41910,3618992,6381096,83820,12762192,169,3862,32603,967913,7724,1935826,"100mill-boot"
18,25,"petite","second",37354,41933,3626920,6373189,83866,12746378,190,3837,37440,962975,7674,1925950,"100mill-boot"
18,26,"petite","second",37199,42028,3617551,6382517,84056,12765034,163,3867,31476,969459,7734,1938918,"100mill-boot"
18,27,"petite","second",37400,41970,3620583,6379474,83940,12758948,190,3843,37506,963058,7686,1926116,"100mill-boot"
18,28,"petite","second",37578,41927,3645990,6354151,83854,12708302,194,3870,37347,964457,7740,1928914,"100mill-boot"
18,29,"petite","second",37363,41830,3634348,6365707,83660,12731414,179,3860,34607,967993,7720,1935986,"100mill-boot"
18,30,"petite","second",37134,41970,3602414,6397618,83940,12795236,167,3872,32449,969736,7744,1939472,"100mill-boot"
20,1,"petite","second",37877,41289,3720811,6279231,82578,12558462,142,3872,28289,972062,7744,1944124,"100mill-boot"
20,2,"petite","second",38027,41487,3716214,6283911,82974,12567822,127,3916,27175,975157,7832,1950314,"100mill-boot"
20,3,"petite","second",37859,41356,3713944,6286069,82712,12572138,146,3873,27836,973152,7746,1946304,"100mill-boot"
20,4,"petite","second",37622,41606,3681985,6318031,83212,12636062,148,3841,29569,973001,7682,1946002,"100mill-boot"
20,5,"petite","second",37729,41536,3690787,6309236,83072,12618472,142,3851,29082,973184,7702,1946368,"100mill-boot"
20,6,"petite","second",38198,41378,3725973,6274054,82756,12548108,161,3831,32027,968305,7662,1936610,"100mill-boot"
20,7,"petite","second",37957,41429,3706663,6293403,82858,12586806,123,3895,24023,977261,7790,1954522,"100mill-boot"
20,8,"petite","second",38326,41279,3749654,6250451,82558,12500902,145,3890,28668,973592,7780,1947184,"100mill-boot"
20,9,"petite","second",37997,41348,3718037,6282066,82696,12564132,142,3865,27076,975294,7730,1950588,"100mill-boot"
20,10,"petite","second",38111,41423,3709042,6290995,82846,12581990,135,3882,28030,973386,7764,1946772,"100mill-boot"
20,11,"petite","second",37981,41451,3714051,6285999,82902,12571998,135,3849,26402,974067,7698,1948134,"100mill-boot"
20,12,"petite","second",37881,41473,3699454,6300597,82946,12601194,157,3867,30636,971908,7734,1943816,"100mill-boot"
20,13,"petite","second",38081,41212,3738348,6261656,82424,12523312,160,3863,32548,968453,7726,1936906,"100mill-boot"
20,14,"petite","second",37799,41506,3697239,6302763,83012,12605526,153,3878,30061,970391,7756,1940782,"100mill-boot"
20,15,"petite","second",37788,41377,3705037,6295117,82754,12590234,159,3842,32115,969432,7684,1938864,"100mill-boot"
20,16,"petite","second",38021,41463,3727185,6272834,82926,12545668,144,3906,29178,971944,7812,1943888,"100mill-boot"
20,17,"petite","second",38200,41188,3735030,6265039,82376,12530078,129,3851,25319,974903,7702,1949806,"100mill-boot"
20,18,"petite","second",38201,41086,3754860,6245180,82172,12490360,144,3839,30722,969664,7678,1939328,"100mill-boot"
20,19,"petite","second",37732,41356,3699955,6300137,82712,12600274,151,3823,30159,971202,7646,1942404,"100mill-boot"
20,20,"petite","second",38046,41341,3725813,6274313,82682,12548626,171,3899,34684,967498,7798,1934996,"100mill-boot"
20,21,"petite","second",37721,41591,3689545,6310465,83182,12620930,150,3899,29577,971650,7798,1943300,"100mill-boot"
20,22,"petite","second",38054,41331,3721991,6278011,82662,12556022,148,3847,29274,970798,7694,1941596,"100mill-boot"
20,23,"petite","second",37776,41506,3707027,6293193,83012,12586386,137,3906,27569,973869,7812,1947738,"100mill-boot"
20,24,"petite","second",38007,41405,3707363,6292651,82810,12585302,159,3838,32109,968357,7676,1936714,"100mill-boot"
20,25,"petite","second",37772,41390,3713255,6286872,82780,12573744,145,3887,30013,970110,7774,1940220,"100mill-boot"
20,26,"petite","second",38008,41565,3726416,6273603,83130,12547206,160,3893,31687,968963,7786,1937926,"100mill-boot"
20,27,"petite","second",38009,41593,3720925,6279129,83186,12558258,166,3893,34399,966814,7786,1933628,"100mill-boot"
20,28,"petite","second",37872,41349,3710110,6289943,82698,12579886,142,3842,27798,976596,7684,1953192,"100mill-boot"
20,29,"petite","second",37989,41383,3714212,6285812,82766,12571624,160,3880,31792,968705,7760,1937410,"100mill-boot"
20,30,"petite","second",38114,41154,3731794,6268363,82308,12536726,142,3855,27160,973808,7710,1947616,"100mill-boot"
16,1,"petite","second",38168,41252,3711836,6288221,82504,12576442,179,3809,38516,963349,7618,1926698,"100mill-boot"
16,2,"petite","second",37866,41378,3676333,6323722,82756,12647444,183,3776,39477,963771,7552,1927542,"100mill-boot"
16,3,"petite","second",38006,41314,3703833,6296209,82628,12592418,178,3791,37498,966012,7582,1932024,"100mill-boot"
16,4,"petite","second",38192,41207,3712261,6287861,82414,12575722,151,3797,32810,969566,7594,1939132,"100mill-boot"
16,5,"petite","second",37524,41637,3657481,6342545,83274,12685090,170,3857,35462,969247,7714,1938494,"100mill-boot"
16,6,"petite","second",37766,41461,3669592,6330476,82922,12660952,179,3813,37340,962940,7626,1925880,"100mill-boot"
16,7,"petite","second",37798,41450,3685969,6314085,82900,12628170,143,3865,30421,973409,7730,1946818,"100mill-boot"
16,8,"petite","second",38075,41421,3708281,6291823,82842,12583646,151,3825,32443,970068,7650,1940136,"100mill-boot"
16,9,"petite","second",38351,41299,3724901,6275161,82598,12550322,152,3861,32744,970637,7722,1941274,"100mill-boot"
16,10,"petite","second",38089,41190,3700831,6299173,82380,12598346,164,3784,35750,964953,7568,1929906,"100mill-boot"
16,11,"petite","second",37973,41508,3678364,6321780,83016,12643560,161,3795,34007,966933,7590,1933866,"100mill-boot"
16,12,"petite","second",38099,41428,3711051,6288990,82856,12577980,156,3828,34689,967013,7656,1934026,"100mill-boot"
16,13,"petite","second",37997,41368,3701917,6298162,82736,12596324,166,3815,36793,964577,7630,1929154,"100mill-boot"
16,14,"petite","second",38006,41441,3689863,6310221,82882,12620442,156,3817,33420,967042,7634,1934084,"100mill-boot"
16,15,"petite","second",38226,41145,3728133,6271945,82290,12543890,201,3828,42356,957745,7656,1915490,"100mill-boot"
16,16,"petite","second",37710,41513,3671741,6328358,83026,12656716,162,3770,33579,967224,7540,1934448,"100mill-boot"
16,17,"petite","second",38023,41360,3692315,6307754,82720,12615508,142,3820,31078,969980,7640,1939960,"100mill-boot"
16,18,"petite","second",38046,41377,3706782,6293291,82754,12586582,140,3817,29678,971944,7634,1943888,"100mill-boot"
16,19,"petite","second",38081,41193,3717614,6282398,82386,12564796,159,3803,33193,968696,7606,1937392,"100mill-boot"
16,20,"petite","second",38179,41364,3711583,6288466,82728,12576932,154,3819,32452,968289,7638,1936578,"100mill-boot"
16,21,"petite","second",38323,41121,3718331,6281701,82242,12563402,157,3827,33328,967696,7654,1935392,"100mill-boot"
16,22,"petite","second",37878,41464,3685394,6314674,82928,12629348,157,3793,33587,966618,7586,1933236,"100mill-boot"
16,23,"petite","second",37973,41335,3693417,6306702,82670,12613404,146,3798,31692,968657,7596,1937314,"100mill-boot"
16,24,"petite","second",38060,41374,3704012,6296013,82748,12592026,166,3810,35829,965295,7620,1930590,"100mill-boot"
16,25,"petite","second",38269,41243,3715647,6284535,82486,12569070,199,3766,42631,959296,7532,1918592,"100mill-boot"
16,26,"petite","second",38232,41378,3707148,6292954,82756,12585908,176,3800,36797,963621,7600,1927242,"100mill-boot"
16,27,"petite","second",37788,41657,3673556,6326669,83314,12653338,148,3845,30936,972309,7690,1944618,"100mill-boot"
16,28,"petite","second",38096,41354,3697850,6302358,82708,12604716,166,3791,34540,966966,7582,1933932,"100mill-boot"
16,29,"petite","second",38111,41303,3700677,6299363,82606,12598726,150,3837,31810,973298,7674,1946596,"100mill-boot"
16,30,"petite","second",38001,41209,3698812,6301297,82418,12602594,125,3877,27554,973321,7754,1946642,"100mill-boot"
29,1,"petite","second",37983,41637,3713743,6286298,83274,12572596,165,3897,31968,968814,7794,1937628,"100mill-boot"
29,2,"petite","second",37919,41596,3697308,6302882,83192,12605764,209,3815,40584,959744,7630,1919488,"100mill-boot"
29,3,"petite","second",37908,41582,3700429,6299614,83164,12599228,208,3860,40093,962686,7720,1925372,"100mill-boot"
29,4,"petite","second",37665,41856,3664140,6336127,83712,12672254,199,3896,39876,960736,7792,1921472,"100mill-boot"
29,5,"petite","second",37578,41838,3652979,6347114,83676,12694228,187,3865,36521,963487,7730,1926974,"100mill-boot"
29,6,"petite","second",37829,41694,3678492,6321582,83388,12643164,206,3847,42128,958892,7694,1917784,"100mill-boot"
29,7,"petite","second",37677,41751,3666766,6333353,83502,12666706,172,3854,33062,967241,7708,1934482,"100mill-boot"
29,8,"petite","second",37830,41802,3669086,6330958,83604,12661916,185,3829,35378,966300,7658,1932600,"100mill-boot"
29,9,"petite","second",37657,41804,3670029,6329992,83608,12659984,196,3860,39354,963200,7720,1926400,"100mill-boot"
29,10,"petite","second",38117,41551,3715790,6284265,83102,12568530,200,3894,41468,959247,7788,1918494,"100mill-boot"
29,11,"petite","second",37618,41770,3671871,6328169,83540,12656338,213,3788,42306,958610,7576,1917220,"100mill-boot"
29,12,"petite","second",37766,41760,3677575,6322436,83520,12644872,202,3888,39819,961276,7776,1922552,"100mill-boot"
29,13,"petite","second",37815,41666,3678607,6321505,83332,12643010,202,3803,40473,961032,7606,1922064,"100mill-boot"
29,14,"petite","second",37961,41721,3691962,6308203,83442,12616406,179,3904,35887,964587,7808,1929174,"100mill-boot"
29,15,"petite","second",37784,41903,3677668,6322350,83806,12644700,189,3900,36705,965495,7800,1930990,"100mill-boot"
29,16,"petite","second",37390,41894,3642484,6357626,83788,12715252,183,3833,35314,966426,7666,1932852,"100mill-boot"
29,17,"petite","second",37885,41656,3680242,6319785,83312,12639570,187,3884,37451,964026,7768,1928052,"100mill-boot"
29,18,"petite","second",38023,41729,3700253,6299760,83458,12599520,193,3901,37108,964329,7802,1928658,"100mill-boot"
29,19,"petite","second",37668,41636,3685633,6314465,83272,12628930,204,3847,40588,960468,7694,1920936,"100mill-boot"
29,20,"petite","second",38152,41525,3707314,6292720,83050,12585440,182,3891,35822,965502,7782,1931004,"100mill-boot"
29,21,"petite","second",37944,41746,3686159,6314003,83492,12628006,184,3885,36876,963170,7770,1926340,"100mill-boot"
29,22,"petite","second",37887,41685,3690777,6309424,83370,12618848,185,3862,35915,964315,7724,1928630,"100mill-boot"
29,23,"petite","second",37726,41695,3667465,6332673,83390,12665346,185,3835,35073,965330,7670,1930660,"100mill-boot"
29,24,"petite","second",38388,41523,3731522,6268549,83046,12537098,197,3883,38263,961754,7766,1923508,"100mill-boot"
29,25,"petite","second",37860,41777,3684518,6315649,83554,12631298,179,3855,36030,965874,7710,1931748,"100mill-boot"
29,26,"petite","second",37338,41962,3632585,6367596,83924,12735192,204,3839,41188,959423,7678,1918846,"100mill-boot"
29,27,"petite","second",37705,41812,3669775,6330290,83624,12660580,178,3859,36684,963360,7718,1926720,"100mill-boot"
29,28,"petite","second",37709,41817,3673064,6326978,83634,12653956,185,3856,37909,964187,7712,1928374,"100mill-boot"
29,29,"petite","second",38123,41526,3710524,6289578,83052,12579156,167,3894,33830,968535,7788,1937070,"100mill-boot"
29,30,"petite","second",37743,41725,3667034,6333072,83450,12666144,183,3822,36389,965777,7644,1931554,"100mill-boot"
11,1,"petite","second",37274,41934,3639369,6360705,83868,12721410,143,3950,26890,973674,7900,1947348,"100mill-boot"
11,2,"petite","second",37330,41750,3670316,6329720,83500,12659440,188,3932,34119,967148,7864,1934296,"100mill-boot"
11,3,"petite","second",36642,42152,3594888,6405117,84304,12810234,153,3950,27342,973771,7900,1947542,"100mill-boot"
11,4,"petite","second",36926,41937,3622521,6377510,83874,12755020,153,3942,27844,972456,7884,1944912,"100mill-boot"
11,5,"petite","second",37359,41627,3663598,6336443,83254,12672886,146,3949,25975,974094,7898,1948188,"100mill-boot"
11,6,"petite","second",37070,41986,3625302,6374744,83972,12749488,166,3934,30195,970392,7868,1940784,"100mill-boot"
11,7,"petite","second",37344,41827,3658756,6341246,83654,12682492,163,3932,29759,971186,7864,1942372,"100mill-boot"
11,8,"petite","second",37346,41870,3654642,6345414,83740,12690828,153,3943,27731,973642,7886,1947284,"100mill-boot"
11,9,"petite","second",37085,41686,3651387,6348724,83372,12697448,167,3917,31922,968705,7834,1937410,"100mill-boot"
11,10,"petite","second",37288,41983,3647195,6352963,83966,12705926,182,3938,32898,968222,7876,1936444,"100mill-boot"
11,11,"petite","second",37149,41989,3625061,6375061,83978,12750122,162,3896,29302,973882,7792,1947764,"100mill-boot"
11,12,"petite","second",37047,41897,3625090,6375046,83794,12750092,159,3855,28930,971072,7710,1942144,"100mill-boot"
11,13,"petite","second",37165,41927,3642291,6357820,83854,12715640,168,3947,31126,969947,7894,1939894,"100mill-boot"
11,14,"petite","second",37054,41930,3636160,6363895,83860,12727790,155,3911,28736,971949,7822,1943898,"100mill-boot"
11,15,"petite","second",37069,42012,3637605,6362457,84024,12724914,145,3962,26055,976544,7924,1953088,"100mill-boot"
11,16,"petite","second",37153,41873,3640209,6360009,83746,12720018,150,3936,27627,973906,7872,1947812,"100mill-boot"
11,17,"petite","second",37507,41645,3676601,6323520,83290,12647040,136,3966,24934,976444,7932,1952888,"100mill-boot"
11,18,"petite","second",37227,41710,3649254,6350825,83420,12701650,153,3952,28217,974326,7904,1948652,"100mill-boot"
11,19,"petite","second",37622,41661,3680260,6319940,83322,12639880,154,3946,26957,974686,7892,1949372,"100mill-boot"
11,20,"petite","second",37280,41925,3646854,6353211,83850,12706422,124,3953,23327,977980,7906,1955960,"100mill-boot"
11,21,"petite","second",37112,41957,3631776,6368224,83914,12736448,110,3945,19900,981203,7890,1962406,"100mill-boot"
11,22,"petite","second",37344,41670,3662784,6337290,83340,12674580,172,3930,31854,973251,7860,1946502,"100mill-boot"
11,23,"petite","second",37220,41892,3647391,6352912,83784,12705824,168,3953,30518,969787,7906,1939574,"100mill-boot"
11,24,"petite","second",37248,41882,3641617,6358475,83764,12716950,177,3948,31305,968949,7896,1937898,"100mill-boot"
11,25,"petite","second",37188,41877,3640362,6359652,83754,12719304,150,3915,26768,976143,7830,1952286,"100mill-boot"
11,26,"petite","second",37078,41893,3646089,6353975,83786,12707950,149,3924,27518,974010,7848,1948020,"100mill-boot"
11,27,"petite","second",37234,41666,3648856,6351281,83332,12702562,148,3925,27838,977195,7850,1954390,"100mill-boot"
11,28,"petite","second",36936,41903,3628773,6371274,83806,12742548,153,3926,28019,972786,7852,1945572,"100mill-boot"
11,29,"petite","second",37141,41937,3630692,6369317,83874,12738634,160,3950,28842,972342,7900,1944684,"100mill-boot"
11,30,"petite","second",37385,41783,3663624,6336454,83566,12672908,159,3932,29554,971653,7864,1943306,"100mill-boot"
37,1,"petite","second",376528,410396,36777864,63222172,820792,126444344,1350,38687,282587,9740188,77374,19480376,"1bill-boot"
37,2,"petite","second",377660,409535,36909123,63090964,819070,126181928,1395,38548,286789,9720383,77096,19440766,"1bill-boot"
37,3,"petite","second",377687,409989,36904215,63095811,819978,126191622,1415,38585,294574,9705547,77170,19411094,"1bill-boot"
37,4,"petite","second",377981,409656,36939622,63060440,819312,126120880,1411,38799,290892,9727467,77598,19454934,"1bill-boot"
37,5,"petite","second",377595,409666,36909520,63090591,819332,126181182,1400,38581,289755,9716408,77162,19432816,"1bill-boot"
37,6,"petite","second",377640,409622,36911111,63089032,819244,126178064,1351,38569,282268,9724482,77138,19448964,"1bill-boot"
37,7,"petite","second",378088,409703,36933687,63066406,819406,126132812,1419,38681,293531,9720772,77362,19441544,"1bill-boot"
37,8,"petite","second",378166,409507,36957520,63042497,819014,126084994,1389,38541,289209,9711813,77082,19423626,"1bill-boot"
37,9,"petite","second",377661,409342,36878516,63121560,818684,126243120,1335,38717,275889,9742546,77434,19485092,"1bill-boot"
37,10,"petite","second",377745,409285,36949457,63050747,818570,126101494,1422,38619,296443,9715740,77238,19431480,"1bill-boot"
37,11,"petite","second",377801,409536,36885124,63114946,819072,126229892,1445,38561,299836,9728057,77122,19456114,"1bill-boot"
37,12,"petite","second",378088,409715,36940977,63059026,819430,126118052,1350,38791,280601,9740069,77582,19480138,"1bill-boot"
37,13,"petite","second",377717,409719,36895685,63104371,819438,126208742,1401,38731,288631,9751415,77462,19502830,"1bill-boot"
37,14,"petite","second",377391,410063,36865597,63134560,820126,126269120,1395,38699,288882,9714543,77398,19429086,"1bill-boot"
37,15,"petite","second",379388,409305,37060685,62939402,818610,125878804,1393,38816,287474,9742090,77632,19484180,"1bill-boot"
37,16,"petite","second",377332,409875,36855967,63144180,819750,126288360,1368,38704,282821,9741591,77408,19483182,"1bill-boot"
37,17,"petite","second",377427,410116,36897366,63102728,820232,126205456,1360,38631,285166,9715540,77262,19431080,"1bill-boot"
37,18,"petite","second",378220,410146,36928830,63071239,820292,126142478,1363,38825,283982,9730867,77650,19461734,"1bill-boot"
37,19,"petite","second",377419,410224,36871992,63128161,820448,126256322,1382,38816,286746,9734693,77632,19469386,"1bill-boot"
37,20,"petite","second",377345,410338,36844836,63155262,820676,126310524,1467,38671,307377,9706689,77342,19413378,"1bill-boot"
37,21,"petite","second",378401,410050,36902550,63097555,820100,126195110,1371,38759,283218,9736240,77518,19472480,"1bill-boot"
37,22,"petite","second",377686,409559,36897965,63102286,819118,126204572,1360,38691,283051,9738230,77382,19476460,"1bill-boot"
37,23,"petite","second",378285,409425,36977677,63022430,818850,126044860,1429,38733,294929,9727535,77466,19455070,"1bill-boot"
37,24,"petite","second",378110,409810,36946227,63053801,819620,126107602,1435,38717,295072,9707011,77434,19414022,"1bill-boot"
37,25,"petite","second",377949,409721,36948085,63051966,819442,126103932,1446,38587,300559,9709669,77174,19419338,"1bill-boot"
37,26,"petite","second",378349,409814,36988498,63011726,819628,126023452,1409,38831,293196,9723809,77662,19447618,"1bill-boot"
37,27,"petite","second",378342,409065,36976931,63023225,818130,126046450,1409,38667,290130,9713690,77334,19427380,"1bill-boot"
37,28,"petite","second",378009,410039,36930801,63069294,820078,126138588,1409,38657,293427,9723961,77314,19447922,"1bill-boot"
37,29,"petite","second",377842,410051,36899871,63100218,820102,126200436,1335,38705,275371,9732178,77410,19464356,"1bill-boot"
37,30,"petite","second",377650,409481,36897542,63102525,818962,126205050,1457,38577,300419,9707538,77154,19415076,"1bill-boot"
30,1,"petite","second",380412,410258,37098917,62901171,820516,125802342,1539,37707,321538,9691253,75414,19382506,"1bill-boot"
30,2,"petite","second",382223,409814,37259537,62740506,819628,125481012,1480,37808,307807,9715381,75616,19430762,"1bill-boot"
30,3,"petite","second",380781,410605,37141854,62858216,821210,125716432,1526,37642,320006,9684215,75284,19368430,"1bill-boot"
30,4,"petite","second",380885,410611,37140652,62859411,821222,125718822,1441,37992,298473,9718315,75984,19436630,"1bill-boot"
30,5,"petite","second",380517,410530,37090624,62909565,821060,125819130,1426,37838,298932,9723821,75676,19447642,"1bill-boot"
30,6,"petite","second",381296,410383,37170731,62829390,820766,125658780,1399,37921,291993,9726065,75842,19452130,"1bill-boot"
30,7,"petite","second",381196,410321,37175282,62824734,820642,125649468,1413,37885,291831,9720537,75770,19441074,"1bill-boot"
30,8,"petite","second",382131,409304,37243107,62756939,818608,125513878,1500,37810,311136,9698175,75620,19396350,"1bill-boot"
30,9,"petite","second",380563,410758,37106139,62893887,821516,125787774,1478,37865,306962,9702226,75730,19404452,"1bill-boot"
30,10,"petite","second",381025,409898,37154012,62846039,819796,125692078,1484,37696,311431,9691504,75392,19383008,"1bill-boot"
30,11,"petite","second",380791,410572,37071315,62928779,821144,125857558,1431,37739,298423,9702548,75478,19405096,"1bill-boot"
30,12,"petite","second",380619,410628,37161561,62838536,821256,125677072,1515,37775,317800,9688090,75550,19376180,"1bill-boot"
30,13,"petite","second",380572,410352,37116064,62884099,820704,125768198,1549,37757,319509,9694822,75514,19389644,"1bill-boot"
30,14,"petite","second",381868,409842,37227816,62772462,819684,125544924,1458,37776,305032,9713041,75552,19426082,"1bill-boot"
30,15,"petite","second",381014,410347,37139366,62860646,820694,125721292,1481,37636,309434,9700389,75272,19400778,"1bill-boot"
30,16,"petite","second",381522,410156,37183802,62816306,820312,125632612,1564,37640,326422,9679264,75280,19358528,"1bill-boot"
30,17,"petite","second",381627,410490,37190823,62809192,820980,125618384,1517,37826,319003,9683594,75652,19367188,"1bill-boot"
30,18,"petite","second",380912,410764,37114671,62885471,821528,125770942,1478,37763,309598,9692348,75526,19384696,"1bill-boot"
30,19,"petite","second",380637,410329,37087702,62912306,820658,125824612,1549,37734,323797,9691472,75468,19382944,"1bill-boot"
30,20,"petite","second",381489,410182,37187384,62812631,820364,125625262,1517,37872,317855,9693707,75744,19387414,"1bill-boot"
30,21,"petite","second",381108,410777,37134265,62865794,821554,125731588,1412,37890,293088,9707155,75780,19414310,"1bill-boot"
30,22,"petite","second",380679,410775,37075477,62924590,821550,125849180,1485,37827,309877,9693791,75654,19387582,"1bill-boot"
30,23,"petite","second",380847,410713,37148495,62851580,821426,125703160,1454,37883,302525,9716803,75766,19433606,"1bill-boot"
30,24,"petite","second",379396,411353,36999384,63000649,822706,126001298,1477,37698,308171,9694612,75396,19389224,"1bill-boot"
30,25,"petite","second",380726,410634,37110137,62889879,821268,125779758,1458,37724,305234,9709258,75448,19418516,"1bill-boot"
30,26,"petite","second",381630,410365,37179050,62821189,820730,125642378,1447,37877,300271,9709432,75754,19418864,"1bill-boot"
30,27,"petite","second",380728,410235,37117840,62882164,820470,125764328,1388,37781,287730,9725811,75562,19451622,"1bill-boot"
30,28,"petite","second",381690,410601,37172189,62827922,821202,125655844,1516,37764,320370,9684333,75528,19368666,"1bill-boot"
30,29,"petite","second",380639,410697,37115771,62884334,821394,125768668,1527,37765,315527,9691914,75530,19383828,"1bill-boot"
30,30,"petite","second",380822,410011,37189744,62810390,820022,125620780,1463,37778,304974,9707371,75556,19414742,"1bill-boot"
39,1,"petite","second",380146,410755,36921590,63078508,821510,126157016,960,38943,196258,9811085,77886,19622170,"1bill-boot"
39,2,"petite","second",380616,410739,36961707,63038345,821478,126076690,931,39022,191556,9815102,78044,19630204,"1bill-boot"
39,3,"petite","second",381518,410236,37052150,62947920,820472,125895840,1154,39015,236012,9776805,78030,19553610,"1bill-boot"
39,4,"petite","second",380567,410327,36955360,63044793,820654,126089586,996,39005,202822,9807593,78010,19615186,"1bill-boot"
39,5,"petite","second",381203,410770,36957687,63042341,821540,126084682,943,38935,194677,9812158,77870,19624316,"1bill-boot"
39,6,"petite","second",381058,410757,36966399,63033621,821514,126067242,955,38990,193803,9815438,77980,19630876,"1bill-boot"
39,7,"petite","second",380471,410524,36944634,63055382,821048,126110764,1021,38947,209044,9797638,77894,19595276,"1bill-boot"
39,8,"petite","second",380470,410318,36954298,63045715,820636,126091430,1005,38877,205055,9806457,77754,19612914,"1bill-boot"
39,9,"petite","second",380904,410816,36960901,63039114,821632,126078228,1102,39082,218221,9793196,78164,19586392,"1bill-boot"
39,10,"petite","second",381466,410025,37021357,62978648,820050,125957296,1160,38855,237002,9764126,77710,19528252,"1bill-boot"
39,11,"petite","second",380729,410397,36946191,63053833,820794,126107666,961,39076,199650,9805163,78152,19610326,"1bill-boot"
39,12,"petite","second",380955,410419,36991226,63008834,820838,126017668,1057,39024,210716,9802354,78048,19604708,"1bill-boot"
39,13,"petite","second",380679,410376,36983655,63016490,820752,126032980,1033,38808,213927,9787125,77616,19574250,"1bill-boot"
39,14,"petite","second",381368,410252,36998670,63001432,820504,126002864,989,38967,203948,9803850,77934,19607700,"1bill-boot"
39,15,"petite","second",381126,410171,36992804,63007276,820342,126014552,983,38941,202633,9806113,77882,19612226,"1bill-boot"
39,16,"petite","second",381217,410412,36989150,63010902,820824,126021804,1000,38959,207363,9800994,77918,19601988,"1bill-boot"
39,17,"petite","second",381057,410369,37010481,62989561,820738,125979122,983,39011,203915,9808773,78022,19617546,"1bill-boot"
39,18,"petite","second",381180,410461,36993568,63006515,820922,126013030,995,38923,203259,9805661,77846,19611322,"1bill-boot"
39,19,"petite","second",380953,410863,36961886,63038133,821726,126076266,1085,38965,217238,9786680,77930,19573360,"1bill-boot"
39,20,"petite","second",380841,410401,36993210,63006967,820802,126013934,971,38985,201522,9807196,77970,19614392,"1bill-boot"
39,21,"petite","second",381384,409890,37026637,62973439,819780,125946878,970,39003,198902,9828453,78006,19656906,"1bill-boot"
39,22,"petite","second",381193,410208,37010734,62989348,820416,125978696,958,38924,196168,9812383,77848,19624766,"1bill-boot"
39,23,"petite","second",379943,410857,36931909,63068162,821714,126136324,1119,38900,223703,9781010,77800,19562020,"1bill-boot"
39,24,"petite","second",379774,410869,36897295,63102781,821738,126205562,989,38896,204247,9800036,77792,19600072,"1bill-boot"
39,25,"petite","second",380669,410638,36959279,63040723,821276,126081446,1015,38893,208319,9805070,77786,19610140,"1bill-boot"
39,26,"petite","second",381764,409962,37049405,62950631,819924,125901262,949,39037,194283,9809546,78074,19619092,"1bill-boot"
39,27,"petite","second",380064,410463,36934386,63065800,820926,126131600,968,38960,197341,9811606,77920,19623212,"1bill-boot"
