"sim_number","generation_number","diff_minutes","experiment","percent_cell_cycle","experiment_name"
1,86,22.4063,"slow_first_div",0.212717934321812,"Slow First Division"
1,86,41.2088,"slow_first_div",0.391222594175775,"Slow First Division"
1,86,36.1056,"slow_first_div",0.342774516517658,"Slow First Division"
1,86,14.9978,"slow_first_div",0.142384107834478,"Slow First Division"
1,86,22.5078,"slow_first_div",0.213681541447203,"Slow First Division"
1,86,38.4143,"slow_first_div",0.364692543812159,"Slow First Division"
1,86,38.5055,"slow_first_div",0.365558366175072,"Slow First Division"
1,86,28.7994,"slow_first_div",0.273411892088724,"Slow First Division"
1,86,20.6671,"slow_first_div",0.196206549962391,"Slow First Division"
1,86,14.2061,"slow_first_div",0.134867972256423,"Slow First Division"
1,86,37.8131,"slow_first_div",0.358984951656637,"Slow First Division"
1,86,32.3762,"slow_first_div",0.307368837567552,"Slow First Division"
1,86,25.8958,"slow_first_div",0.24584608273614,"Slow First Division"
1,86,30.3239,"slow_first_div",0.28788498630212,"Slow First Division"
1,86,46.8187,"slow_first_div",0.444481112527843,"Slow First Division"
1,86,20.3691,"slow_first_div",0.193377437416906,"Slow First Division"
1,86,53.6888,"slow_first_div",0.509703549100783,"Slow First Division"
1,86,25.8779,"slow_first_div",0.245676146110086,"Slow First Division"
1,86,32.2809,"slow_first_div",0.306464091172972,"Slow First Division"
1,86,62.4335,"slow_first_div",0.592722812444751,"Slow First Division"
1,86,25.598,"slow_first_div",0.243018868923907,"Slow First Division"
1,86,20.2025,"slow_first_div",0.191795792617987,"Slow First Division"
1,86,24.5214,"slow_first_div",0.232797987828373,"Slow First Division"
1,86,49.2398,"slow_first_div",0.467466227909969,"Slow First Division"
1,86,50.4628,"slow_first_div",0.47907698174597,"Slow First Division"
1,87,11.8595,"slow_first_div",0.112590135010668,"Slow First Division"
1,87,26.3017,"slow_first_div",0.249699561871081,"Slow First Division"
1,87,39.4658,"slow_first_div",0.374675133884566,"Slow First Division"
1,87,53.4591,"slow_first_div",0.507522853960858,"Slow First Division"
1,87,23.8627,"slow_first_div",0.2265445098629,"Slow First Division"
1,87,33.7343,"slow_first_div",0.320262185715281,"Slow First Division"
1,87,12.9801,"slow_first_div",0.123228737421642,"Slow First Division"
1,87,10.5379,"slow_first_div",0.10004330568143,"Slow First Division"
1,87,15.3939,"slow_first_div",0.146144549040071,"Slow First Division"
1,87,61.2977,"slow_first_div",0.581939906306624,"Slow First Division"
1,87,20.9394,"slow_first_div",0.198791675284993,"Slow First Division"
1,87,11.0152,"slow_first_div",0.104574632587336,"Slow First Division"
1,87,17.9125,"slow_first_div",0.170055296882549,"Slow First Division"
1,87,38.685,"slow_first_div",0.367262479268745,"Slow First Division"
1,87,34.737,"slow_first_div",0.329781484874199,"Slow First Division"
1,87,46.5702,"slow_first_div",0.442121936462229,"Slow First Division"
1,87,20.9614,"slow_first_div",0.199000535942714,"Slow First Division"
1,87,0.481599999999986,"slow_first_div",0.0045721496708239,"Slow First Division"
1,87,34.4347,"slow_first_div",0.326911549563796,"Slow First Division"
1,87,17.5917,"slow_first_div",0.167009728746335,"Slow First Division"
1,87,28.1802,"slow_first_div",0.267533413940522,"Slow First Division"
1,87,59.0398,"slow_first_div",0.560504157258133,"Slow First Division"
1,87,40.0075,"slow_first_div",0.379817852897617,"Slow First Division"
1,87,22.0047,"slow_first_div",0.208905277951789,"Slow First Division"
1,87,44.5747,"slow_first_div",0.423177325440365,"Slow First Division"
1,87,45.2533,"slow_first_div",0.429619727364413,"Slow First Division"
1,87,27.6971,"slow_first_div",0.262947023770308,"Slow First Division"
1,87,49.1916,"slow_first_div",0.467008633196236,"Slow First Division"
1,87,28.9363,"slow_first_div",0.274711574999721,"Slow First Division"
1,87,29.3652,"slow_first_div",0.278783408458642,"Slow First Division"
1,87,21.4459,"slow_first_div",0.203600217245692,"Slow First Division"
1,87,38.0827,"slow_first_div",0.361544444080337,"Slow First Division"
1,87,28.5188,"slow_first_div",0.270747969336164,"Slow First Division"
1,87,34.7784,"slow_first_div",0.330174522657364,"Slow First Division"
1,87,35.1496,"slow_first_div",0.333698571573082,"Slow First Division"
1,87,16.5384,"slow_first_div",0.15701005007466,"Slow First Division"
1,87,38.4294,"slow_first_div",0.364835898172685,"Slow First Division"
1,87,9.5346,"slow_first_div",0.090518310322755,"Slow First Division"
1,87,48.7776,"slow_first_div",0.463078255364589,"Slow First Division"
1,87,30.5803,"slow_first_div",0.290319162331188,"Slow First Division"
1,87,47.5424,"slow_first_div",0.451351678800217,"Slow First Division"
1,87,25.5123,"slow_first_div",0.242205261725424,"Slow First Division"
1,87,35.1943,"slow_first_div",0.334122938454905,"Slow First Division"
1,87,34.4753,"slow_first_div",0.327296992413953,"Slow First Division"
1,87,35.4819,"slow_first_div",0.336853316871286,"Slow First Division"
1,87,30.8056,"slow_first_div",0.29245808533957,"Slow First Division"
1,87,63.641,"slow_first_div",0.604186414453721,"Slow First Division"
1,87,31.8716,"slow_first_div",0.302578333572747,"Slow First Division"
1,87,28.0566,"slow_first_div",0.266359996790784,"Slow First Division"
1,87,20.2375,"slow_first_div",0.192128070937087,"Slow First Division"
1,87,42.5505,"slow_first_div",0.40396024619684,"Slow First Division"
1,87,13.5097,"slow_first_div",0.128256583072947,"Slow First Division"
1,87,17.6425,"slow_first_div",0.167492006992344,"Slow First Division"
1,87,36.8975,"slow_first_div",0.350292550828965,"Slow First Division"
1,87,24.444,"slow_first_div",0.232063178059848,"Slow First Division"
1,87,17.0071,"slow_first_div",0.16145973145073,"Slow First Division"
1,87,18.7019,"slow_first_div",0.177549597028206,"Slow First Division"
1,87,24.2512,"slow_first_div",0.230232799204917,"Slow First Division"
1,87,40.2186,"slow_first_div",0.381821965845107,"Slow First Division"
1,87,24.3268,"slow_first_div",0.230950520374174,"Slow First Division"
1,87,48.0558,"slow_first_div",0.45622572705811,"Slow First Division"
1,88,18.232,"slow_first_div",0.173088523252624,"Slow First Division"
1,88,27.5099,"slow_first_div",0.261169809446433,"Slow First Division"
1,88,14.1024,"slow_first_div",0.133883479065259,"Slow First Division"
1,88,43.5134,"slow_first_div",0.41310169743861,"Slow First Division"
1,88,45.3095,"slow_first_div",0.430153271408226,"Slow First Division"
1,88,22.6903,"slow_first_div",0.215414135539656,"Slow First Division"
1,88,30.7402,"slow_first_div",0.291837199566165,"Slow First Division"
1,88,32.8232,"slow_first_div",0.311612506385779,"Slow First Division"
1,88,34.9673,"slow_first_div",0.331967876213881,"Slow First Division"
1,88,5.29119999999999,"slow_first_div",0.0502328869150001,"Slow First Division"
1,88,31.4609,"slow_first_div",0.298679284839759,"Slow First Division"
1,88,8.05880000000001,"slow_first_div",0.0765075576562224,"Slow First Division"
1,88,25.7735,"slow_first_div",0.24468500735254,"Slow First Division"
1,88,29.5701,"slow_first_div",0.280728660675319,"Slow First Division"
1,88,18.8462,"slow_first_div",0.178919533069526,"Slow First Division"
1,88,21.3842,"slow_first_div",0.203014458037449,"Slow First Division"
1,88,5.8143,"slow_first_div",0.055199023735615,"Slow First Division"
1,88,39.6775,"slow_first_div",0.376684943031812,"Slow First Division"
1,88,15.7659,"slow_first_div",0.149676192888797,"Slow First Division"
1,88,26.5623,"slow_first_div",0.252173611298441,"Slow First Division"
1,88,22.0285,"slow_first_div",0.209131227208777,"Slow First Division"
1,88,37.774,"slow_first_div",0.35861374930587,"Slow First Division"
1,88,44.5427,"slow_first_div",0.422873528120045,"Slow First Division"
1,88,16.5225,"slow_first_div",0.156859100781126,"Slow First Division"
1,88,10.8686,"slow_first_div",0.103182861113617,"Slow First Division"
1,88,37.6609,"slow_first_div",0.357540015651862,"Slow First Division"
1,88,15.103,"slow_first_div",0.143382841525032,"Slow First Division"
1,88,30.632,"slow_first_div",0.290809984876831,"Slow First Division"
1,88,29.7335,"slow_first_div",0.282279925742206,"Slow First Division"
1,88,30.2737,"slow_first_div",0.287408404255867,"Slow First Division"
1,88,17.5686,"slow_first_div",0.166790425055729,"Slow First Division"
1,88,21.5028,"slow_first_div",0.204140406855886,"Slow First Division"
1,88,62.9107,"slow_first_div",0.597253189984031,"Slow First Division"
1,88,39.1479,"slow_first_div",0.371657097380507,"Slow First Division"
1,88,51.6717,"slow_first_div",0.490553874887704,"Slow First Division"
1,88,33.2863,"slow_first_div",0.316009023230793,"Slow First Division"
1,88,27.3706,"slow_first_div",0.259847341736412,"Slow First Division"
1,88,19.6862,"slow_first_div",0.18689421272794,"Slow First Division"
1,88,24.0775,"slow_first_div",0.228583749375552,"Slow First Division"
1,88,28.1535,"slow_first_div",0.267279933051379,"Slow First Division"
1,88,13.8665,"slow_first_div",0.131643923194521,"Slow First Division"
1,88,34.2011,"slow_first_div",0.324693829125456,"Slow First Division"
1,88,54.0725,"slow_first_div",0.513346268844752,"Slow First Division"
1,88,29.7898,"slow_first_div",0.282814419152645,"Slow First Division"
1,88,26.1606,"slow_first_div",0.248360005561792,"Slow First Division"
1,88,38.4341,"slow_first_div",0.364880518404107,"Slow First Division"
1,88,25.1962,"slow_first_div",0.239204313820632,"Slow First Division"
1,88,5.4791,"slow_first_div",0.0520167468052574,"Slow First Division"
1,88,45.2315,"slow_first_div",0.429412765439944,"Slow First Division"
1,88,29.92,"slow_first_div",0.284050494499699,"Slow First Division"
1,88,20.7828,"slow_first_div",0.197304967148675,"Slow First Division"
1,88,15.9315,"slow_first_div",0.151248344021456,"Slow First Division"
1,88,16.4058,"slow_first_div",0.155751189928582,"Slow First Division"
1,88,10.4065,"slow_first_div",0.0987958379348636,"Slow First Division"
1,88,35.1611,"slow_first_div",0.333807748735072,"Slow First Division"
1,88,50.0497,"slow_first_div",0.475155148213956,"Slow First Division"
1,88,48.0425,"slow_first_div",0.456099461296851,"Slow First Division"
1,88,27.2967,"slow_first_div",0.259145759799797,"Slow First Division"
1,88,5.89450000000001,"slow_first_div",0.0559604157696684,"Slow First Division"
1,88,39.0988,"slow_first_div",0.37119095836714,"Slow First Division"
1,88,26.7366,"slow_first_div",0.253828357327562,"Slow First Division"
1,88,22.0544,"slow_first_div",0.209377113164912,"Slow First Division"
1,88,32.2393,"slow_first_div",0.306069154656556,"Slow First Division"
1,88,48.462,"slow_first_div",0.460082054292928,"Slow First Division"
1,88,30.8966,"slow_first_div",0.293322008969231,"Slow First Division"
1,88,49.3956,"slow_first_div",0.46894534111328,"Slow First Division"
1,88,17.629,"slow_first_div",0.167363842497834,"Slow First Division"
1,88,14.1095,"slow_first_div",0.133950884095705,"Slow First Division"
1,88,22.6509,"slow_first_div",0.215040085089012,"Slow First Division"
1,88,28.246,"slow_first_div",0.268158097180431,"Slow First Division"
1,88,39.3245,"slow_first_div",0.373333678842026,"Slow First Division"
1,88,28.6539,"slow_first_div",0.272030563647892,"Slow First Division"
1,89,26.2789,"slow_first_div",0.249483106280352,"Slow First Division"
1,89,51.3452,"slow_first_div",0.487454192853808,"Slow First Division"
1,89,19.1757,"slow_first_div",0.182047696102202,"Slow First Division"
1,89,32.4183,"slow_first_div",0.307768520917099,"Slow First Division"
1,89,38.3605,"slow_first_div",0.36418178456737,"Slow First Division"
1,89,31.2061,"slow_first_div",0.296260298676706,"Slow First Division"
1,89,25.9979,"slow_first_div",0.246815386061287,"Slow First Division"
1,89,26.7994,"slow_first_div",0.254424559568691,"Slow First Division"
1,89,16.5495,"slow_first_div",0.157115429770146,"Slow First Division"
1,89,50.7427,"slow_first_div",0.481734258932148,"Slow First Division"
1,89,42.1922,"slow_first_div",0.400558665575876,"Slow First Division"
1,89,22.5809,"slow_first_div",0.214375528450811,"Slow First Division"
1,89,51.964,"slow_first_div",0.493328873535507,"Slow First Division"
1,89,30.9256,"slow_first_div",0.293597325290772,"Slow First Division"
1,89,35.078,"slow_first_div",0.333018825068865,"Slow First Division"
1,89,25.7009,"slow_first_div",0.243995767182063,"Slow First Division"
1,89,27.0133,"slow_first_div",0.256455254781708,"Slow First Division"
1,89,29.808,"slow_first_div",0.282987203878577,"Slow First Division"
1,89,14.1882,"slow_first_div",0.134698035630369,"Slow First Division"
1,89,35.8595,"slow_first_div",0.340438125251068,"Slow First Division"
1,89,30.9558,"slow_first_div",0.293884034011824,"Slow First Division"
1,89,9.3669,"slow_first_div",0.0889262224909502,"Slow First Division"
1,89,51.6745,"slow_first_div",0.490580457153232,"Slow First Division"
1,89,28.3863,"slow_first_div",0.269490058556711,"Slow First Division"
1,89,21.6593,"slow_first_div",0.205626165625579,"Slow First Division"
1,89,34.2059,"slow_first_div",0.324739398723504,"Slow First Division"
1,89,65.6146,"slow_first_div",0.62292311418449,"Slow First Division"
1,89,29.4696,"slow_first_div",0.279774547216187,"Slow First Division"
1,89,51.0225,"slow_first_div",0.484390586751701,"Slow First Division"
1,89,51.6005,"slow_first_div",0.489877925849991,"Slow First Division"
1,89,30.2001,"slow_first_div",0.28670967041913,"Slow First Division"
1,89,26.1541,"slow_first_div",0.248298296731102,"Slow First Division"
1,89,38.0121,"slow_first_div",0.36087419124238,"Slow First Division"
1,89,36.9592,"slow_first_div",0.350878310037208,"Slow First Division"
1,89,16.0796,"slow_first_div",0.152654355994564,"Slow First Division"
1,89,19.6996,"slow_first_div",0.187021427855825,"Slow First Division"
1,89,29.5449,"slow_first_div",0.280489420285567,"Slow First Division"
1,89,19.1798,"slow_first_div",0.182086620133868,"Slow First Division"
1,89,26.9358,"slow_first_div",0.255719495646557,"Slow First Division"
1,89,24.8798,"slow_first_div",0.236200517815963,"Slow First Division"
1,89,25.6439,"slow_first_div",0.243454628205242,"Slow First Division"
1,89,35.8546,"slow_first_div",0.340391606286394,"Slow First Division"
1,89,29.3972,"slow_first_div",0.279087205778962,"Slow First Division"
1,89,35.631,"slow_first_div",0.338268822510654,"Slow First Division"
1,89,5.6356,"slow_first_div",0.0535025055749499,"Slow First Division"
1,89,48.7807,"slow_first_div",0.463107685729995,"Slow First Division"
1,89,15.0111,"slow_first_div",0.142510373595736,"Slow First Division"
1,89,19.7665,"slow_first_div",0.18765655412862,"Slow First Division"
1,89,14.7283,"slow_first_div",0.139825564777404,"Slow First Division"
1,89,29.3823,"slow_first_div",0.278945750151688,"Slow First Division"
1,89,41.8292,"slow_first_div",0.39711246472349,"Slow First Division"
1,89,16.7547,"slow_first_div",0.159063530086701,"Slow First Division"
1,89,38.0659,"slow_first_div",0.361384950487169,"Slow First Division"
1,89,23.7214,"slow_first_div",0.22520305482036,"Slow First Division"
1,89,0.25269999999999,"slow_first_div",0.00239904946390612,"Slow First Division"
1,89,18.5881,"slow_first_div",0.176469217807816,"Slow First Division"
1,90,27.4489,"slow_first_div",0.260590695804572,"Slow First Division"
1,90,40.7076,"slow_first_div",0.386464368646255,"Slow First Division"
1,90,30.6537,"slow_first_div",0.291015997434673,"Slow First Division"
1,90,22.1754,"slow_first_div",0.210525846782374,"Slow First Division"
1,90,28.2993,"slow_first_div",0.26866410959209,"Slow First Division"
1,90,30.2557,"slow_first_div",0.287237518263187,"Slow First Division"
1,90,31.5913,"slow_first_div",0.299917258920065,"Slow First Division"
1,90,33.6524,"slow_first_div",0.319484654448585,"Slow First Division"
1,90,39.3323,"slow_first_div",0.373407729438854,"Slow First Division"
1,90,14.4973,"slow_first_div",0.13763252787134,"Slow First Division"
1,90,12.208,"slow_first_div",0.115898677702284,"Slow First Division"
1,90,20.8622,"slow_first_div",0.19805876424972,"Slow First Division"
1,90,24.3014,"slow_first_div",0.230709381251169,"Slow First Division"
1,90,37.7122,"slow_first_div",0.358027040731001,"Slow First Division"
1,90,11.8373,"slow_first_div",0.112379375619695,"Slow First Division"
1,90,35.8985,"slow_first_div",0.340808378235209,"Slow First Division"
1,90,25.2965,"slow_first_div",0.240156528546512,"Slow First Division"
1,90,33.4968,"slow_first_div",0.318007439978527,"Slow First Division"
1,90,12.9484,"slow_first_div",0.1229277882012,"Slow First Division"
1,90,17.9095,"slow_first_div",0.170026815883769,"Slow First Division"
1,90,31.2258,"slow_first_div",0.296447323902029,"Slow First Division"
1,90,24.6321,"slow_first_div",0.233848936683357,"Slow First Division"
1,90,29.2917,"slow_first_div",0.27808562398853,"Slow First Division"
1,90,45.2997,"slow_first_div",0.430060233478877,"Slow First Division"
1,90,20.6011,"slow_first_div",0.19557996798923,"Slow First Division"
1,90,39.4479,"slow_first_div",0.374505197258512,"Slow First Division"
1,90,21.5659,"slow_first_div",0.204739457196894,"Slow First Division"
1,90,28.5288,"slow_first_div",0.270842905998764,"Slow First Division"
1,90,29.8921,"slow_first_div",0.283785621211044,"Slow First Division"
1,90,22.2165,"slow_first_div",0.21091603646566,"Slow First Division"
1,90,20.8912,"slow_first_div",0.19833408057126,"Slow First Division"
1,90,26.5264,"slow_first_div",0.251832788679706,"Slow First Division"
1,90,33.2818,"slow_first_div",0.315966301732623,"Slow First Division"
1,90,31.2741,"slow_first_div",0.296905867982387,"Slow First Division"
1,90,9.68770000000001,"slow_first_div",0.0919717906271636,"Slow First Division"
1,90,30.4847,"slow_first_div",0.28941156783673,"Slow First Division"
1,90,19.3517,"slow_first_div",0.183718581363965,"Slow First Division"
1,90,31.7766,"slow_first_div",0.301676435278046,"Slow First Division"
1,90,62.1911,"slow_first_div",0.590421547743323,"Slow First Division"
1,90,43.6833,"slow_first_div",0.414714671336186,"Slow First Division"
1,90,36.0922,"slow_first_div",0.342647301389774,"Slow First Division"
1,90,52.7687,"slow_first_div",0.500968426774942,"Slow First Division"
1,90,33.3504,"slow_first_div",0.31661756723806,"Slow First Division"
1,90,28.0047,"slow_first_div",0.265867275511889,"Slow First Division"
1,90,31.6931,"slow_first_div",0.300883714145334,"Slow First Division"
1,90,25.2795,"slow_first_div",0.239995136220092,"Slow First Division"
1,90,21.5235,"slow_first_div",0.204336925747469,"Slow First Division"
1,90,16.7958,"slow_first_div",0.159453719769988,"Slow First Division"
1,90,33.1342,"slow_first_div",0.314565036592645,"Slow First Division"
1,90,36.9048,"slow_first_div",0.350361854592664,"Slow First Division"
1,90,20.4184,"slow_first_div",0.193845475163525,"Slow First Division"
1,90,35.9618,"slow_first_div",0.341409327309468,"Slow First Division"
1,90,38.478,"slow_first_div",0.365297290352922,"Slow First Division"
1,91,33.1655,"slow_first_div",0.314862188346583,"Slow First Division"
1,91,28.3402,"slow_first_div",0.269052400542125,"Slow First Division"
1,91,18.8968,"slow_first_div",0.179399912582283,"Slow First Division"
1,91,7.3039,"slow_first_div",0.0693407889965358,"Slow First Division"
1,91,26.2383,"slow_first_div",0.249097663430196,"Slow First Division"
1,91,5.4849,"slow_first_div",0.0520718100695654,"Slow First Division"
1,91,22.3147,"slow_first_div",0.211848314492394,"Slow First Division"
1,91,41.415,"slow_first_div",0.393180188158591,"Slow First Division"
1,91,27.2595,"slow_first_div",0.258792595414925,"Slow First Division"
1,91,27.4662,"slow_first_div",0.26075493623087,"Slow First Division"
1,91,34.1082,"slow_first_div",0.323811867529901,"Slow First Division"
1,91,22.1719,"slow_first_div",0.210492618950464,"Slow First Division"
1,91,1.0502,"slow_first_div",0.00997024830626955,"Slow First Division"
1,91,53.4344,"slow_first_div",0.507288360404235,"Slow First Division"
1,91,43.9818,"slow_first_div",0.417548530714801,"Slow First Division"
1,91,32.3239,"slow_first_div",0.306872318822153,"Slow First Division"
1,91,30.2566,"slow_first_div",0.28724606256282,"Slow First Division"
1,91,28.2357,"slow_first_div",0.268060312417953,"Slow First Division"
1,91,15.3065,"slow_first_div",0.145314802608945,"Slow First Division"
1,91,32.7465,"slow_first_div",0.310884342183636,"Slow First Division"
1,91,40.5723,"slow_first_div",0.385179875601275,"Slow First Division"
1,91,51.3739,"slow_first_div",0.487726661075471,"Slow First Division"
1,91,27.173,"slow_first_div",0.257971393283433,"Slow First Division"
1,91,7.9828,"slow_first_div",0.0757860390204611,"Slow First Division"
1,91,22.0697,"slow_first_div",0.20952236625869,"Slow First Division"
1,91,26.3715,"slow_first_div",0.25036221977603,"Slow First Division"
1,91,51.6142,"slow_first_div",0.490007989077753,"Slow First Division"
1,91,39.1917,"slow_first_div",0.372072919962695,"Slow First Division"
1,91,35.8802,"slow_first_div",0.34063464414265,"Slow First Division"
1,91,17.5342,"slow_first_div",0.166463842936384,"Slow First Division"
1,91,22.8451,"slow_first_div",0.216883755076707,"Slow First Division"
1,91,34.4744,"slow_first_div",0.327288448114319,"Slow First Division"
1,91,22.082,"slow_first_div",0.209639138353688,"Slow First Division"
1,91,32.2266,"slow_first_div",0.305948585095053,"Slow First Division"
1,91,11.5307,"slow_first_div",0.109468617544374,"Slow First Division"
1,91,9.89030000000001,"slow_first_div",0.093895207411443,"Slow First Division"
1,91,27.3573,"slow_first_div",0.259721075975154,"Slow First Division"
1,91,17.5071,"slow_first_div",0.166206564580738,"Slow First Division"
1,91,38.1418,"slow_first_div",0.362105519756304,"Slow First Division"
1,91,15.8785,"slow_first_div",0.150745179709675,"Slow First Division"
1,91,34.0324,"slow_first_div",0.323092247627391,"Slow First Division"
1,91,42.6212,"slow_first_div",0.404631448401423,"Slow First Division"
1,91,17.5694,"slow_first_div",0.166798019988737,"Slow First Division"
1,91,53.4626,"slow_first_div",0.507556081792768,"Slow First Division"
1,91,22.061,"slow_first_div",0.209439771362228,"Slow First Division"
1,91,38.0096,"slow_first_div",0.36085045707673,"Slow First Division"
1,91,42.6647,"slow_first_div",0.405044422883733,"Slow First Division"
1,91,31.7165,"slow_first_div",0.301105865935819,"Slow First Division"
1,91,10.7029,"slow_first_div",0.101609760614332,"Slow First Division"
1,91,31.9344,"slow_first_div",0.303174535813877,"Slow First Division"
1,91,36.8859,"slow_first_div",0.350182424300349,"Slow First Division"
1,91,33.337,"slow_first_div",0.316490352110176,"Slow First Division"
1,91,15.0833,"slow_first_div",0.143195816299709,"Slow First Division"
1,91,38.3045,"slow_first_div",0.363650139256809,"Slow First Division"
1,91,29.6128,"slow_first_div",0.281134040224622,"Slow First Division"
1,91,47.4408,"slow_first_div",0.450387122308199,"Slow First Division"
1,91,38.6927,"slow_first_div",0.367335580498947,"Slow First Division"
1,91,39.4296,"slow_first_div",0.374331463165953,"Slow First Division"
1,91,25.2534,"slow_first_div",0.239747351530705,"Slow First Division"
1,91,27.9892,"slow_first_div",0.265720123684859,"Slow First Division"
1,91,27.7522,"slow_first_div",0.263470124781235,"Slow First Division"
1,91,35.926,"slow_first_div",0.341069454057359,"Slow First Division"
1,91,20.8888,"slow_first_div",0.198311295772236,"Slow First Division"
1,91,42.2239,"slow_first_div",0.400859614796318,"Slow First Division"
1,91,27.3375,"slow_first_div",0.259533101383206,"Slow First Division"
1,91,19.9955,"slow_first_div",0.189830603702164,"Slow First Division"
1,91,19.8861,"slow_first_div",0.188791996613318,"Slow First Division"
1,91,45.7339,"slow_first_div",0.434182383368977,"Slow First Division"
1,91,32.647,"slow_first_div",0.309939722390764,"Slow First Division"
1,91,35.3758,"slow_first_div",0.335846038881098,"Slow First Division"
1,91,27.1215,"slow_first_div",0.257482469471042,"Slow First Division"
1,91,24.856,"slow_first_div",0.235974568558974,"Slow First Division"
1,91,26.1865,"slow_first_div",0.248605891517927,"Slow First Division"
1,91,18.9775,"slow_first_div",0.180166051449466,"Slow First Division"
1,91,24.2905,"slow_first_div",0.230605900288935,"Slow First Division"
1,91,5.9204,"slow_first_div",0.0562063017258027,"Slow First Division"
1,91,29.972,"slow_first_div",0.28454416514522,"Slow First Division"
1,92,27.4562,"slow_first_div",0.26065999956827,"Slow First Division"
1,92,17.5688,"slow_first_div",0.166792323788981,"Slow First Division"
1,92,29.597,"slow_first_div",0.280984040297714,"Slow First Division"
1,92,23.3982,"slow_first_div",0.222134701885122,"Slow First Division"
1,92,43.69,"slow_first_div",0.414778278900129,"Slow First Division"
1,92,22.7178,"slow_first_div",0.215675211361807,"Slow First Division"
1,92,23.7986,"slow_first_div",0.225935965855633,"Slow First Division"
1,92,21.2437,"slow_first_div",0.201680597927916,"Slow First Division"
1,92,27.4295,"slow_first_div",0.260406518679127,"Slow First Division"
1,92,22.4131,"slow_first_div",0.21278249125238,"Slow First Division"
1,92,40.4099,"slow_first_div",0.383638104200648,"Slow First Division"
1,92,11.2338,"slow_first_div",0.106649948031775,"Slow First Division"
1,92,21.2856,"slow_first_div",0.202078382544211,"Slow First Division"
1,92,23.7906,"slow_first_div",0.225860016525553,"Slow First Division"
1,92,11.5398,"slow_first_div",0.10955500990734,"Slow First Division"
1,92,31.0693,"slow_first_div",0.294961565132336,"Slow First Division"
1,92,57.4691,"slow_first_div",0.545592455663524,"Slow First Division"
1,92,32.6716,"slow_first_div",0.310173266580761,"Slow First Division"
1,92,20.4419,"slow_first_div",0.194068576320635,"Slow First Division"
1,92,33.0647,"slow_first_div",0.313905226787573,"Slow First Division"
1,92,39.5937,"slow_first_div",0.375889373799222,"Slow First Division"
1,92,19.494,"slow_first_div",0.185069530072765,"Slow First Division"
1,92,24.4358,"slow_first_div",0.231985329996515,"Slow First Division"
1,92,25.8029,"slow_first_div",0.244964121140584,"Slow First Division"
1,92,19.9431,"slow_first_div",0.189333135590139,"Slow First Division"
1,92,0.88300000000001,"slow_first_div",0.00838290730759482,"Slow First Division"
1,92,55.6023,"slow_first_div",0.527869679489325,"Slow First Division"
1,92,8.24300000000001,"slow_first_div",0.0782562909813175,"Slow First Division"
1,92,27.799,"slow_first_div",0.263914428362203,"Slow First Division"
1,92,42.1073,"slow_first_div",0.3997526533104,"Slow First Division"
1,92,23.5104,"slow_first_div",0.223199891239496,"Slow First Division"
1,92,10.6262,"slow_first_div",0.100881596412189,"Slow First Division"
1,92,36.3547,"slow_first_div",0.345139388783028,"Slow First Division"
1,92,13.3517,"slow_first_div",0.126756583803865,"Slow First Division"
1,92,22.15,"slow_first_div",0.210284707659369,"Slow First Division"
1,92,37.1378,"slow_first_div",0.352573878831247,"Slow First Division"
1,92,10.8496,"slow_first_div",0.103002481454677,"Slow First Division"
1,92,22.8991,"slow_first_div",0.217396413054748,"Slow First Division"
1,92,37.5999,"slow_first_div",0.356960902010001,"Slow First Division"
1,92,23.4238,"slow_first_div",0.222377739741379,"Slow First Division"
1,92,30.2438,"slow_first_div",0.287124543634692,"Slow First Division"
1,92,27.3569,"slow_first_div",0.25971727850865,"Slow First Division"
1,92,9.0055,"slow_first_div",0.0854952115045802,"Slow First Division"
1,92,29.8506,"slow_first_div",0.283391634061254,"Slow First Division"
1,92,33.6858,"slow_first_div",0.31980174290167,"Slow First Division"
1,92,34.3582,"slow_first_div",0.326185284094905,"Slow First Division"
1,92,28.2443,"slow_first_div",0.268141957947789,"Slow First Division"
1,92,53.556,"slow_first_div",0.508442790221453,"Slow First Division"
1,92,31.3008,"slow_first_div",0.29715934887153,"Slow First Division"
1,93,30.1644,"slow_first_div",0.286370746533647,"Slow First Division"
1,93,42.7811,"slow_first_div",0.406149485636399,"Slow First Division"
1,93,34.7427,"slow_first_div",0.329835598771881,"Slow First Division"
1,93,29.7522,"slow_first_div",0.282457457301268,"Slow First Division"
1,93,8.5044,"slow_first_div",0.0807379353416859,"Slow First Division"
1,93,41.3004,"slow_first_div",0.392092214005193,"Slow First Division"
1,93,14.3934,"slow_first_div",0.136646135946924,"Slow First Division"
1,93,38.3165,"slow_first_div",0.363764063251929,"Slow First Division"
1,93,29.7123,"slow_first_div",0.282078660017493,"Slow First Division"
1,93,42.4907,"slow_first_div",0.403392524954491,"Slow First Division"
1,93,43.6177,"slow_first_div",0.414091886829529,"Slow First Division"
1,93,40.9755,"slow_first_div",0.389007721837313,"Slow First Division"
1,93,23.2035,"slow_first_div",0.220286285064297,"Slow First Division"
1,93,34.3027,"slow_first_div",0.325658385617474,"Slow First Division"
1,93,35.8996,"slow_first_div",0.340818821268095,"Slow First Division"
1,93,15.3066,"slow_first_div",0.145315751975571,"Slow First Division"
1,93,23.6422,"slow_first_div",0.224451156452566,"Slow First Division"
