"sim_number","bootstrap_num","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","carr_cap"
21,6,"petite","second",37425,41386,3634598,6365622,82772,12731244,2895,4242,302761,697399,8484,1394798,"100mill-boot"
21,7,"petite","second",37478,41201,3632410,6367757,82402,12735514,2878,4211,299659,700398,8422,1400796,"100mill-boot"
21,8,"petite","second",37133,41489,3611260,6388765,82978,12777530,2734,4298,288106,711989,8596,1423978,"100mill-boot"
21,9,"petite","second",37590,41171,3651559,6348519,82342,12697038,2912,4223,302676,697347,8446,1394694,"100mill-boot"
21,10,"petite","second",37054,41348,3598080,6402040,82696,12804080,2862,4215,299608,700786,8430,1401572,"100mill-boot"
21,11,"petite","second",37569,41107,3654146,6345985,82214,12691970,2792,4303,292375,707665,8606,1415330,"100mill-boot"
21,12,"petite","second",37647,41246,3659330,6340725,82492,12681450,2861,4245,296698,703479,8490,1406958,"100mill-boot"
21,13,"petite","second",37422,41347,3630658,6369516,82694,12739032,2776,4257,288087,711974,8514,1423948,"100mill-boot"
21,14,"petite","second",37487,41163,3648850,6351390,82326,12702780,2825,4245,295420,704650,8490,1409300,"100mill-boot"
21,15,"petite","second",37386,41285,3640860,6359189,82570,12718378,2702,4340,283029,717510,8680,1435020,"100mill-boot"
21,16,"petite","second",37095,41624,3600829,6399228,83248,12798456,2765,4321,288378,711793,8642,1423586,"100mill-boot"
21,17,"petite","second",37329,41345,3629109,6370992,82690,12741984,2772,4249,292278,707841,8498,1415682,"100mill-boot"
21,18,"petite","second",37219,41426,3614588,6385489,82852,12770978,2761,4303,288139,712135,8606,1424270,"100mill-boot"
21,19,"petite","second",37025,41487,3597755,6402249,82974,12804498,2828,4236,297039,703152,8472,1406304,"100mill-boot"
21,20,"petite","second",37556,41225,3650561,6349475,82450,12698950,2801,4278,293007,707128,8556,1414256,"100mill-boot"
21,21,"petite","second",37263,41164,3623160,6376859,82328,12753718,2825,4250,294090,706235,8500,1412470,"100mill-boot"
21,22,"petite","second",37251,41496,3606580,6393487,82992,12786974,2755,4322,284788,715382,8644,1430764,"100mill-boot"
21,23,"petite","second",37820,41026,3668816,6331370,82052,12662740,2767,4271,289014,711604,8542,1423208,"100mill-boot"
21,24,"petite","second",37357,41476,3612498,6387630,82952,12775260,2823,4249,293607,706690,8498,1413380,"100mill-boot"
21,25,"petite","second",37471,41220,3640761,6359347,82440,12718694,2851,4210,293281,706805,8420,1413610,"100mill-boot"
21,26,"petite","second",37546,41364,3646673,6353332,82728,12706664,2851,4208,298665,701537,8416,1403074,"100mill-boot"
21,27,"petite","second",37446,41236,3640239,6359845,82472,12719690,2805,4277,292913,707193,8554,1414386,"100mill-boot"
21,28,"petite","second",37573,41181,3658314,6341690,82362,12683380,2896,4266,299906,700140,8532,1400280,"100mill-boot"
21,29,"petite","second",37402,41139,3634203,6366055,82278,12732110,2794,4224,291503,708797,8448,1417594,"100mill-boot"
21,30,"petite","second",37265,41318,3627521,6372483,82636,12744966,2852,4249,301156,699005,8498,1398010,"100mill-boot"
26,1,"petite","second",38172,40700,3691135,6308965,81400,12617930,2919,4153,302135,698085,8306,1396170,"100mill-boot"
26,2,"petite","second",37986,40782,3680928,6319296,81564,12638592,2913,4189,302312,697896,8378,1395792,"100mill-boot"
26,3,"petite","second",37980,40845,3683835,6316204,81690,12632408,2856,4197,299174,700898,8394,1401796,"100mill-boot"
26,4,"petite","second",37943,40798,3687285,6312803,81596,12625606,2917,4208,309264,690917,8416,1381834,"100mill-boot"
26,5,"petite","second",38060,40745,3690815,6309371,81490,12618742,2820,4247,294435,705622,8494,1411244,"100mill-boot"
26,6,"petite","second",38349,40687,3701209,6298921,81374,12597842,2920,4232,302954,697115,8464,1394230,"100mill-boot"
26,7,"petite","second",37903,40942,3669858,6330173,81884,12660346,2856,4234,295976,704156,8468,1408312,"100mill-boot"
26,8,"petite","second",38278,40546,3706633,6293378,81092,12586756,2880,4206,297919,702228,8412,1404456,"100mill-boot"
26,9,"petite","second",38549,40537,3722215,6277914,81074,12555828,2977,4142,312085,687928,8284,1375856,"100mill-boot"
26,10,"petite","second",38312,40613,3707104,6292940,81226,12585880,2972,4159,306794,693322,8318,1386644,"100mill-boot"
26,11,"petite","second",38304,40746,3699088,6300917,81492,12601834,2889,4148,301350,699099,8296,1398198,"100mill-boot"
26,12,"petite","second",38193,40750,3691137,6308916,81500,12617832,2824,4252,291729,708333,8504,1416666,"100mill-boot"
26,13,"petite","second",38130,40795,3682083,6318004,81590,12636008,2804,4182,292451,707733,8364,1415466,"100mill-boot"
26,14,"petite","second",37897,41031,3674610,6325497,82062,12650994,2939,4241,307819,692409,8482,1384818,"100mill-boot"
26,15,"petite","second",38249,40622,3708103,6291936,81244,12583872,2905,4209,304246,695890,8418,1391780,"100mill-boot"
26,16,"petite","second",38155,40623,3686417,6313626,81246,12627252,2789,4215,290744,709313,8430,1418626,"100mill-boot"
26,17,"petite","second",38167,40856,3678074,6321978,81712,12643956,2910,4218,299609,700981,8436,1401962,"100mill-boot"
26,18,"petite","second",38001,40885,3675138,6324984,81770,12649968,2827,4269,291033,709513,8538,1419026,"100mill-boot"
26,19,"petite","second",38009,40889,3691084,6308997,81778,12617994,2932,4114,307427,692642,8228,1385284,"100mill-boot"
26,20,"petite","second",38439,40690,3712922,6287088,81380,12574176,2956,4158,305221,694828,8316,1389656,"100mill-boot"
26,21,"petite","second",38279,40713,3714151,6285922,81426,12571844,2909,4222,302307,697723,8444,1395446,"100mill-boot"
26,22,"petite","second",38523,40644,3733673,6266424,81288,12532848,2862,4223,302217,697921,8446,1395842,"100mill-boot"
26,23,"petite","second",38583,40531,3737126,6262896,81062,12525792,2794,4251,294522,705595,8502,1411190,"100mill-boot"
26,24,"petite","second",38170,40628,3694964,6305068,81256,12610136,2819,4246,292289,707835,8492,1415670,"100mill-boot"
26,25,"petite","second",38282,40809,3693377,6306653,81618,12613306,2862,4226,294008,706333,8452,1412666,"100mill-boot"
26,26,"petite","second",38259,40958,3685889,6314334,81916,12628668,2896,4242,299108,700991,8484,1401982,"100mill-boot"
26,27,"petite","second",38178,40971,3693249,6306770,81942,12613540,2899,4250,302306,697942,8500,1395884,"100mill-boot"
26,28,"petite","second",38559,40663,3734250,6265765,81326,12531530,3023,4174,311602,688454,8348,1376908,"100mill-boot"
26,29,"petite","second",38329,40639,3699470,6300629,81278,12601258,2920,4194,304448,695732,8388,1391464,"100mill-boot"
26,30,"petite","second",38200,40777,3716654,6283453,81554,12566906,2987,4177,311304,688827,8354,1377654,"100mill-boot"
19,1,"petite","second",37603,41654,3697735,6302319,83308,12604638,2838,4294,304087,696043,8588,1392086,"100mill-boot"
19,2,"petite","second",37456,41515,3705845,6294320,83030,12588640,2819,4274,299135,701193,8548,1402386,"100mill-boot"
19,3,"petite","second",37486,41668,3697032,6303069,83336,12606138,2819,4367,296241,704063,8734,1408126,"100mill-boot"
19,4,"petite","second",37436,41628,3701894,6298111,83256,12596222,2886,4220,311787,688243,8440,1376486,"100mill-boot"
19,5,"petite","second",37651,41562,3704364,6295677,83124,12591354,2855,4259,306822,693211,8518,1386422,"100mill-boot"
19,6,"petite","second",37459,41681,3695259,6304778,83362,12609556,2871,4310,305508,694882,8620,1389764,"100mill-boot"
19,7,"petite","second",37645,41562,3715263,6284748,83124,12569496,2855,4253,302040,698102,8506,1396204,"100mill-boot"
19,8,"petite","second",37609,41586,3706386,6293620,83172,12587240,2824,4339,300543,699526,8678,1399052,"100mill-boot"
19,9,"petite","second",37664,41480,3695727,6304367,82960,12608734,2863,4248,304344,695697,8496,1391394,"100mill-boot"
19,10,"petite","second",37537,41720,3693530,6306536,83440,12613072,2905,4272,309209,690834,8544,1381668,"100mill-boot"
19,11,"petite","second",37798,41453,3726791,6273278,82906,12546556,2900,4227,309693,690615,8454,1381230,"100mill-boot"
19,12,"petite","second",37783,41537,3732384,6267629,83074,12535258,2888,4292,309210,690810,8584,1381620,"100mill-boot"
19,13,"petite","second",37729,41429,3731594,6268586,82858,12537172,2912,4279,308289,691850,8558,1383700,"100mill-boot"
19,14,"petite","second",37627,41637,3720921,6279284,83274,12558568,2829,4262,304915,695670,8524,1391340,"100mill-boot"
19,15,"petite","second",37740,41583,3711173,6288846,83166,12577692,2824,4224,300949,699189,8448,1398378,"100mill-boot"
19,16,"petite","second",37589,41596,3713874,6286174,83192,12572348,2927,4225,315515,684553,8450,1369106,"100mill-boot"
19,17,"petite","second",37353,41684,3685528,6314482,83368,12628964,2794,4334,294692,705333,8668,1410666,"100mill-boot"
19,18,"petite","second",37585,41607,3700274,6299769,83214,12599538,2806,4357,297701,702639,8714,1405278,"100mill-boot"
19,19,"petite","second",37519,41602,3707331,6292789,83204,12585578,2891,4253,309439,690737,8506,1381474,"100mill-boot"
19,20,"petite","second",37618,41533,3708514,6291577,83066,12583154,2881,4218,308075,691999,8436,1383998,"100mill-boot"
19,21,"petite","second",37590,41509,3711190,6288933,83018,12577866,2795,4321,297367,702956,8642,1405912,"100mill-boot"
19,22,"petite","second",37305,41734,3689988,6310190,83468,12620380,2852,4297,305097,694914,8594,1389828,"100mill-boot"
19,23,"petite","second",37863,41392,3725033,6275054,82784,12550108,2890,4295,303379,696727,8590,1393454,"100mill-boot"
19,24,"petite","second",37467,41675,3677071,6323111,83350,12646222,2839,4353,297997,702073,8706,1404146,"100mill-boot"
19,25,"petite","second",37674,41594,3704098,6295983,83188,12591966,2856,4288,300894,699119,8576,1398238,"100mill-boot"
19,26,"petite","second",37682,41710,3707153,6292976,83420,12585952,2740,4393,289040,711193,8786,1422386,"100mill-boot"
19,27,"petite","second",37458,41759,3695126,6304948,83518,12609896,2761,4347,292449,707577,8694,1415154,"100mill-boot"
19,28,"petite","second",37414,41662,3691777,6308409,83324,12616818,2820,4318,301291,699107,8636,1398214,"100mill-boot"
19,29,"petite","second",37402,41693,3690562,6309456,83386,12618912,2821,4307,297346,702701,8614,1405402,"100mill-boot"
19,30,"petite","second",37532,41559,3716574,6283464,83118,12566928,2935,4232,313440,686712,8464,1373424,"100mill-boot"
45,1,"petite","second",38005,41245,3689098,6310978,82490,12621956,2894,4224,304022,696100,8448,1392200,"100mill-boot"
45,2,"petite","second",37680,41442,3673082,6327060,82884,12654120,2882,4235,301708,698305,8470,1396610,"100mill-boot"
45,3,"petite","second",37403,41668,3634436,6365607,83336,12731214,2838,4310,296562,703473,8620,1406946,"100mill-boot"
45,4,"petite","second",37547,41788,3643001,6357103,83576,12714206,2878,4285,302366,697811,8570,1395622,"100mill-boot"
45,5,"petite","second",37807,41583,3663745,6336270,83166,12672540,2924,4305,306412,693980,8610,1387960,"100mill-boot"
45,6,"petite","second",38121,41225,3702118,6297972,82450,12595944,2929,4239,305920,694094,8478,1388188,"100mill-boot"
45,7,"petite","second",37544,41714,3633849,6366170,83428,12732340,2851,4335,295893,704122,8670,1408244,"100mill-boot"
45,8,"petite","second",37592,41493,3658522,6341520,82986,12683040,2786,4279,291131,709188,8558,1418376,"100mill-boot"
45,9,"petite","second",37860,41419,3680572,6319443,82838,12638886,2883,4269,300820,699281,8538,1398562,"100mill-boot"
45,10,"petite","second",38027,41184,3704428,6295650,82368,12591300,2880,4220,304850,695273,8440,1390546,"100mill-boot"
45,11,"petite","second",37583,41480,3646028,6354034,82960,12708068,2869,4263,301493,698588,8526,1397176,"100mill-boot"
45,12,"petite","second",37817,41259,3683066,6317095,82518,12634190,2846,4221,302250,697916,8442,1395832,"100mill-boot"
45,13,"petite","second",37531,41554,3649895,6350173,83108,12700346,2844,4307,293510,706630,8614,1413260,"100mill-boot"
45,14,"petite","second",37366,41619,3645247,6354805,83238,12709610,2859,4253,302637,697598,8506,1395196,"100mill-boot"
45,15,"petite","second",37515,41574,3648477,6351634,83148,12703268,2869,4279,300529,700010,8558,1400020,"100mill-boot"
45,16,"petite","second",37648,41379,3657646,6342378,82758,12684756,2915,4186,307534,692565,8372,1385130,"100mill-boot"
45,17,"petite","second",37766,41414,3685125,6314992,82828,12629984,2826,4307,297132,703056,8614,1406112,"100mill-boot"
45,18,"petite","second",37442,41632,3639174,6361035,83264,12722070,2882,4331,299758,700549,8662,1401098,"100mill-boot"
45,19,"petite","second",37617,41360,3673506,6326564,82720,12653128,2881,4271,300312,699755,8542,1399510,"100mill-boot"
45,20,"petite","second",37332,41509,3639520,6360481,83018,12720962,2976,4213,313320,687134,8426,1374268,"100mill-boot"
45,21,"petite","second",37734,41349,3666609,6333473,82698,12666946,2832,4254,297694,702440,8508,1404880,"100mill-boot"
45,22,"petite","second",37738,41359,3663265,6336758,82718,12673516,2852,4279,298717,701415,8558,1402830,"100mill-boot"
45,23,"petite","second",37778,41522,3661250,6338781,83044,12677562,2910,4231,304932,695428,8462,1390856,"100mill-boot"
45,24,"petite","second",37373,41596,3629507,6370568,83192,12741136,2830,4275,299723,700350,8550,1400700,"100mill-boot"
45,25,"petite","second",37776,41407,3673681,6326475,82814,12652950,2861,4261,300984,699167,8522,1398334,"100mill-boot"
45,26,"petite","second",37756,41574,3668224,6331887,83148,12663774,2844,4261,298166,702147,8522,1404294,"100mill-boot"
45,27,"petite","second",37688,41387,3665455,6334640,82774,12669280,2852,4229,300129,699908,8458,1399816,"100mill-boot"
45,28,"petite","second",38006,41397,3697470,6302648,82794,12605296,2856,4288,300114,700640,8576,1401280,"100mill-boot"
45,29,"petite","second",37731,41368,3668667,6331433,82736,12662866,2958,4240,308400,691896,8480,1383792,"100mill-boot"
45,30,"petite","second",37479,41584,3647919,6352135,83168,12704270,2834,4311,297964,702184,8622,1404368,"100mill-boot"
42,1,"petite","second",37360,41284,3690008,6310090,82568,12620180,2870,4263,302443,697602,8526,1395204,"100mill-boot"
42,2,"petite","second",37529,41222,3710579,6289449,82444,12578898,2849,4293,301324,699016,8586,1398032,"100mill-boot"
42,3,"petite","second",37319,41212,3694394,6305646,82424,12611292,2833,4210,304963,695099,8420,1390198,"100mill-boot"
42,4,"petite","second",37326,41481,3677860,6322176,82962,12644352,2835,4293,297799,702263,8586,1404526,"100mill-boot"
42,5,"petite","second",37280,41444,3680690,6319321,82888,12638642,2734,4293,292451,707733,8586,1415466,"100mill-boot"
42,6,"petite","second",37419,41439,3701031,6299034,82878,12598068,2898,4256,305989,694388,8512,1388776,"100mill-boot"
42,7,"petite","second",37682,41206,3722681,6277362,82412,12554724,2982,4193,314596,685498,8386,1370996,"100mill-boot"
42,8,"petite","second",37089,41684,3678386,6321632,83368,12643264,2834,4350,298625,701518,8700,1403036,"100mill-boot"
42,9,"petite","second",37434,41312,3707000,6293094,82624,12586188,2875,4241,305077,695506,8482,1391012,"100mill-boot"
42,10,"petite","second",37490,41277,3709981,6290052,82554,12580104,2896,4258,307834,692175,8516,1384350,"100mill-boot"
42,11,"petite","second",37179,41601,3662279,6337841,83202,12675682,2804,4300,298669,701497,8600,1402994,"100mill-boot"
42,12,"petite","second",37349,41381,3697254,6302818,82762,12605636,2852,4304,302748,697567,8608,1395134,"100mill-boot"
42,13,"petite","second",37492,41305,3701415,6298759,82610,12597518,2879,4245,302874,697170,8490,1394340,"100mill-boot"
42,14,"petite","second",37262,41342,3688240,6311781,82684,12623562,2811,4262,300850,699530,8524,1399060,"100mill-boot"
42,15,"petite","second",37616,41220,3712878,6287146,82440,12574292,2847,4241,301863,698811,8482,1397622,"100mill-boot"
42,16,"petite","second",37478,41371,3697145,6302943,82742,12605886,2874,4207,310308,690040,8414,1380080,"100mill-boot"
42,17,"petite","second",37727,41115,3723632,6276412,82230,12552824,2954,4173,312337,687768,8346,1375536,"100mill-boot"
42,18,"petite","second",37531,41279,3709103,6291053,82558,12582106,2905,4186,308536,691664,8372,1383328,"100mill-boot"
42,19,"petite","second",37457,41397,3697080,6302959,82794,12605918,2879,4281,301092,699166,8562,1398332,"100mill-boot"
42,20,"petite","second",37902,40919,3747665,6252354,81838,12504708,2829,4232,302732,697500,8464,1395000,"100mill-boot"
42,21,"petite","second",37417,41237,3691776,6308312,82474,12616624,2846,4244,301764,698294,8488,1396588,"100mill-boot"
42,22,"petite","second",37670,41332,3714166,6286005,82664,12572010,2812,4281,300825,699252,8562,1398504,"100mill-boot"
42,23,"petite","second",37693,41307,3717580,6282515,82614,12565030,2835,4263,304085,695935,8526,1391870,"100mill-boot"
42,24,"petite","second",37102,41606,3652174,6347941,83212,12695882,2857,4289,302825,697407,8578,1394814,"100mill-boot"
42,25,"petite","second",37499,41161,3706876,6293190,82322,12586380,2839,4284,300275,699945,8568,1399890,"100mill-boot"
42,26,"petite","second",37250,41456,3665208,6334800,82912,12669600,2810,4299,294944,705083,8598,1410166,"100mill-boot"
42,27,"petite","second",37827,41172,3729765,6270338,82344,12540676,2867,4259,302543,697526,8518,1395052,"100mill-boot"
42,28,"petite","second",37452,41287,3701377,6298772,82574,12597544,2783,4280,298472,701600,8560,1403200,"100mill-boot"
42,29,"petite","second",37670,41164,3731215,6268854,82328,12537708,2800,4254,297701,702337,8508,1404674,"100mill-boot"
42,30,"petite","second",37605,41395,3705678,6294325,82790,12588650,2831,4296,297988,702046,8592,1404092,"100mill-boot"
27,1,"petite","second",36949,41816,3633201,6366799,83632,12733598,2911,4249,307254,693164,8498,1386328,"100mill-boot"
27,2,"petite","second",36890,41827,3636227,6363773,83654,12727546,2826,4274,300717,699450,8548,1398900,"100mill-boot"
27,3,"petite","second",36701,41796,3618328,6381674,83592,12763348,2770,4267,294258,705920,8534,1411840,"100mill-boot"
27,4,"petite","second",36673,42098,3608934,6391079,84196,12782158,2711,4409,283607,716643,8818,1433286,"100mill-boot"
27,5,"petite","second",37253,41726,3662651,6337378,83452,12674756,2825,4271,300729,699325,8542,1398650,"100mill-boot"
27,6,"petite","second",36754,42016,3619177,6380935,84032,12761870,2783,4299,295940,704254,8598,1408508,"100mill-boot"
27,7,"petite","second",37030,41815,3628883,6371183,83630,12742366,2808,4328,294073,706121,8656,1412242,"100mill-boot"
27,8,"petite","second",37155,41693,3663587,6336441,83386,12672882,2851,4232,304099,696322,8464,1392644,"100mill-boot"
27,9,"petite","second",36911,41708,3639474,6360545,83416,12721090,2723,4288,290396,709862,8576,1419724,"100mill-boot"
27,10,"petite","second",36852,41849,3625971,6374064,83698,12748128,2793,4306,296749,703263,8612,1406526,"100mill-boot"
27,11,"petite","second",36932,41810,3632514,6367490,83620,12734980,2800,4313,296539,703791,8626,1407582,"100mill-boot"
27,12,"petite","second",36787,41861,3619619,6380706,83722,12761412,2829,4230,301107,699025,8460,1398050,"100mill-boot"
27,13,"petite","second",36839,41930,3624619,6375391,83860,12750782,2827,4272,299479,700658,8544,1401316,"100mill-boot"
27,14,"petite","second",36712,41944,3627972,6372076,83888,12744152,2801,4315,298431,701779,8630,1403558,"100mill-boot"
27,15,"petite","second",36790,41993,3617031,6383092,83986,12766184,2778,4315,296492,703522,8630,1407044,"100mill-boot"
27,16,"petite","second",36971,41741,3637642,6362574,83482,12725148,2870,4227,305967,694061,8454,1388122,"100mill-boot"
27,17,"petite","second",36981,41853,3635297,6364748,83706,12729496,2864,4272,308042,692022,8544,1384044,"100mill-boot"
27,18,"petite","second",36531,41990,3596842,6403177,83980,12806354,2738,4333,291295,708891,8666,1417782,"100mill-boot"
27,19,"petite","second",36661,41750,3619806,6380230,83500,12760460,2887,4201,307184,692819,8402,1385638,"100mill-boot"
27,20,"petite","second",36688,41940,3609097,6391021,83880,12782042,2816,4275,295508,704587,8550,1409174,"100mill-boot"
27,21,"petite","second",36697,41923,3614977,6385061,83846,12770122,2677,4341,283564,716628,8682,1433256,"100mill-boot"
27,22,"petite","second",36838,41832,3631536,6368577,83664,12737154,2761,4299,291702,709174,8598,1418348,"100mill-boot"
27,23,"petite","second",36851,41895,3620910,6379112,83790,12758224,2818,4234,303139,696953,8468,1393906,"100mill-boot"
27,24,"petite","second",36741,41874,3621630,6378479,83748,12756958,2907,4269,308840,691541,8538,1383082,"100mill-boot"
27,25,"petite","second",36988,41843,3628317,6371702,83686,12743404,2810,4336,293058,707033,8672,1414066,"100mill-boot"
27,26,"petite","second",36861,42009,3625668,6374407,84018,12748814,2776,4304,295577,704514,8608,1409028,"100mill-boot"
27,27,"petite","second",36733,41893,3607525,6392630,83786,12785260,2758,4298,292819,707291,8596,1414582,"100mill-boot"
27,28,"petite","second",37083,41841,3642898,6357141,83682,12714282,2856,4271,302041,698317,8542,1396634,"100mill-boot"
27,29,"petite","second",36795,41934,3613407,6386652,83868,12773304,2850,4239,304583,695603,8478,1391206,"100mill-boot"
27,30,"petite","second",36850,42059,3623577,6376516,84118,12753032,2855,4308,303889,696337,8616,1392674,"100mill-boot"
18,1,"petite","second",38486,41243,3761197,6238816,82486,12477632,2907,4308,307152,692882,8616,1385764,"100mill-boot"
18,2,"petite","second",37871,41652,3704579,6295629,83304,12591258,2872,4309,300639,699362,8618,1398724,"100mill-boot"
18,3,"petite","second",37914,41685,3704794,6295260,83370,12590520,2873,4273,304663,695601,8546,1391202,"100mill-boot"
18,4,"petite","second",37939,41626,3715256,6284891,83252,12569782,2977,4267,309193,690863,8534,1381726,"100mill-boot"
18,5,"petite","second",38141,41520,3730587,6269461,83040,12538922,2891,4288,308381,691695,8576,1383390,"100mill-boot"
18,6,"petite","second",38085,41654,3733221,6266809,83308,12533618,2922,4299,305933,694355,8598,1388710,"100mill-boot"
18,7,"petite","second",38070,41608,3722971,6277061,83216,12554122,2895,4293,303886,696258,8586,1392516,"100mill-boot"
18,8,"petite","second",38338,41410,3758667,6241564,82820,12483128,2953,4295,312444,687595,8590,1375190,"100mill-boot"
18,9,"petite","second",38101,41433,3719187,6280918,82866,12561836,2945,4231,310430,689668,8462,1379336,"100mill-boot"
18,10,"petite","second",37979,41630,3708668,6291392,83260,12582784,2913,4281,306938,693213,8562,1386426,"100mill-boot"
18,11,"petite","second",38178,41546,3747520,6252558,83092,12505116,2966,4250,315617,684633,8500,1369266,"100mill-boot"
18,12,"petite","second",38123,41392,3727559,6272442,82784,12544884,2918,4242,306988,693307,8484,1386614,"100mill-boot"
18,13,"petite","second",37693,41693,3692480,6307521,83386,12615042,2941,4308,305582,694809,8616,1389618,"100mill-boot"
18,14,"petite","second",37952,41667,3714472,6285536,83334,12571072,2897,4332,303527,696771,8664,1393542,"100mill-boot"
18,15,"petite","second",38344,41447,3750424,6249598,82894,12499196,2888,4354,303750,696383,8708,1392766,"100mill-boot"
18,16,"petite","second",37943,41508,3716402,6283753,83016,12567506,2905,4305,304835,695411,8610,1390822,"100mill-boot"
18,17,"petite","second",38167,41482,3736990,6263130,82964,12526260,2910,4325,303850,696319,8650,1392638,"100mill-boot"
18,18,"petite","second",37832,41664,3701285,6298907,83328,12597814,2829,4352,300278,699963,8704,1399926,"100mill-boot"
18,19,"petite","second",37984,41440,3733790,6266281,82880,12532562,2829,4349,300664,699599,8698,1399198,"100mill-boot"
18,20,"petite","second",37848,41535,3713980,6286087,83070,12572174,2914,4308,308130,692257,8616,1384514,"100mill-boot"
18,21,"petite","second",38064,41479,3732973,6267040,82958,12534080,2965,4236,311996,688386,8472,1376772,"100mill-boot"
18,22,"petite","second",38025,41605,3721119,6278980,83210,12557960,2875,4253,303860,696392,8506,1392784,"100mill-boot"
18,23,"petite","second",38238,41495,3727844,6272210,82990,12544420,2935,4274,306832,693637,8548,1387274,"100mill-boot"
18,24,"petite","second",38164,41509,3732736,6267361,83018,12534722,2962,4254,310263,689775,8508,1379550,"100mill-boot"
18,25,"petite","second",38055,41675,3709363,6290693,83350,12581386,2953,4314,309343,690838,8628,1381676,"100mill-boot"
18,26,"petite","second",37933,41519,3707281,6292850,83038,12585700,2834,4296,299868,700300,8592,1400600,"100mill-boot"
18,27,"petite","second",38133,41396,3742767,6257270,82792,12514540,2889,4290,304988,695615,8580,1391230,"100mill-boot"
18,28,"petite","second",37992,41529,3723467,6276640,83058,12553280,2922,4294,309514,690526,8588,1381052,"100mill-boot"
18,29,"petite","second",38288,41458,3748695,6251358,82916,12502716,2985,4349,310281,690217,8698,1380434,"100mill-boot"
18,30,"petite","second",37656,41757,3689842,6310205,83514,12620410,2948,4320,308325,691946,8640,1383892,"100mill-boot"
20,1,"petite","second",37671,41586,3644920,6355279,83172,12710558,2836,4324,297241,702824,8648,1405648,"100mill-boot"
20,2,"petite","second",37447,41804,3631974,6368076,83608,12736152,2827,4373,290525,709828,8746,1419656,"100mill-boot"
20,3,"petite","second",37559,41622,3650250,6349773,83244,12699546,2827,4286,297090,703219,8572,1406438,"100mill-boot"
20,4,"petite","second",37466,41678,3647819,6352289,83356,12704578,2825,4280,295461,704609,8560,1409218,"100mill-boot"
20,5,"petite","second",37659,41636,3656506,6343572,83272,12687144,2883,4235,301446,698938,8470,1397876,"100mill-boot"
20,6,"petite","second",37500,41735,3630509,6369595,83470,12739190,2781,4320,288486,711571,8640,1423142,"100mill-boot"
20,7,"petite","second",37685,41595,3653401,6346638,83190,12693276,2926,4215,302225,698253,8430,1396506,"100mill-boot"
20,8,"petite","second",37950,41431,3676043,6324003,82862,12648006,2847,4253,299530,700559,8506,1401118,"100mill-boot"
20,9,"petite","second",37719,41565,3668043,6331993,83130,12663986,2911,4258,306223,694052,8516,1388104,"100mill-boot"
20,10,"petite","second",37676,41557,3660222,6339895,83114,12679790,2887,4313,300566,699697,8626,1399394,"100mill-boot"
20,11,"petite","second",37526,41668,3654205,6345822,83336,12691644,2847,4285,298595,701415,8570,1402830,"100mill-boot"
20,12,"petite","second",37547,41643,3654983,6345075,83286,12690150,2908,4269,306324,693817,8538,1387634,"100mill-boot"
20,13,"petite","second",37870,41691,3672257,6327873,83382,12655746,2839,4271,298023,702063,8542,1404126,"100mill-boot"
20,14,"petite","second",37428,41690,3636415,6363641,83380,12727282,2821,4250,294317,705942,8500,1411884,"100mill-boot"
20,15,"petite","second",37610,41627,3648936,6351163,83254,12702326,2805,4357,290429,709765,8714,1419530,"100mill-boot"
20,16,"petite","second",37687,41566,3666806,6333298,83132,12666596,2933,4276,308036,692294,8552,1384588,"100mill-boot"
20,17,"petite","second",37721,41756,3653978,6346060,83512,12692120,2810,4401,289952,710218,8802,1420436,"100mill-boot"
20,18,"petite","second",37794,41498,3661376,6338758,82996,12677516,2796,4295,290893,709270,8590,1418540,"100mill-boot"
20,19,"petite","second",37803,41477,3676546,6323464,82954,12646928,2888,4295,303096,697109,8590,1394218,"100mill-boot"
20,20,"petite","second",37365,41666,3635351,6364756,83332,12729512,2851,4309,297979,702382,8618,1404764,"100mill-boot"
20,21,"petite","second",37542,41472,3641882,6358147,82944,12716294,2853,4248,297994,702447,8496,1404894,"100mill-boot"
20,22,"petite","second",37461,41729,3636978,6363235,83458,12726470,2788,4385,288897,711300,8770,1422600,"100mill-boot"
20,23,"petite","second",37886,41474,3666063,6334117,82948,12668234,2832,4346,294895,705223,8692,1410446,"100mill-boot"
20,24,"petite","second",37657,41787,3657125,6342889,83574,12685778,2924,4276,305528,695052,8552,1390104,"100mill-boot"
20,25,"petite","second",37483,41816,3645050,6355111,83632,12710222,2880,4313,303514,696888,8626,1393776,"100mill-boot"
20,26,"petite","second",37662,41703,3645101,6354935,83406,12709870,2759,4316,288012,712146,8632,1424292,"100mill-boot"
20,27,"petite","second",37563,41737,3641201,6358833,83474,12717666,2878,4298,298282,701894,8596,1403788,"100mill-boot"
20,28,"petite","second",37568,41747,3643035,6357059,83494,12714118,2807,4324,292176,708224,8648,1416448,"100mill-boot"
20,29,"petite","second",37504,41437,3643477,6356637,82874,12713274,2868,4272,299341,701149,8544,1402298,"100mill-boot"
20,30,"petite","second",37370,41865,3620105,6379917,83730,12759834,2772,4327,288514,711750,8654,1423500,"100mill-boot"
