"sim_number","transfer","time","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","carr_cap"
20,6,855,"petite","second",4,58,480,9540,62,10020,331,6500,32580,986865,6831,1019445,"1mill"
20,7,850,"petite","second",6,61,700,9518,67,10218,468,6304,45774,954933,6772,1000707,"1mill"
20,8,855,"petite","second",3,63,235,9770,66,10005,155,6583,15495,1008350,6738,1023845,"1mill"
20,9,855,"petite","second",3,55,444,9609,58,10053,293,6477,29221,996568,6770,1025789,"1mill"
20,10,855,"petite","second",3,57,343,9668,60,10011,226,6566,22812,1003747,6792,1026559,"1mill"
20,11,850,"petite","second",1,59,117,10084,60,10201,73,6638,7644,1012740,6711,1020384,"1mill"
26,1,890,"petite","second",54,37,5029,5109,91,10138,3770,4298,368799,652618,8068,1021417,"1mill"
26,2,865,"petite","second",20,50,2186,7890,70,10076,1531,5699,151464,867553,7230,1019017,"1mill"
26,3,855,"petite","second",9,56,1052,9006,65,10058,716,6074,70208,933855,6790,1004063,"1mill"
26,4,850,"petite","second",5,55,452,9803,60,10255,299,6472,29577,987241,6771,1016818,"1mill"
26,5,855,"petite","second",4,63,389,9636,67,10025,267,6558,26019,1001592,6825,1027611,"1mill"
26,6,850,"petite","second",4,63,400,9780,67,10180,253,6416,26328,984196,6669,1010524,"1mill"
26,7,845,"petite","second",1,60,70,10156,61,10226,46,6575,4249,997812,6621,1002061,"1mill"
26,8,850,"petite","second",2,62,122,9938,64,10060,88,6562,8107,1005728,6650,1013835,"1mill"
17,1,890,"petite","second",45,31,5065,5050,76,10115,3821,4153,375743,638284,7974,1014027,"1mill"
17,2,870,"petite","second",27,46,2843,7174,73,10017,2075,5328,203710,811187,7403,1014897,"1mill"
17,3,860,"petite","second",16,51,1447,8557,67,10004,997,5973,99188,912220,6970,1011408,"1mill"
17,4,850,"petite","second",6,58,753,9444,64,10197,493,6255,48456,954417,6748,1002873,"1mill"
17,5,850,"petite","second",1,53,68,9976,54,10044,42,6556,4408,1004363,6598,1008771,"1mill"
11,1,890,"petite","second",58,31,5135,5034,89,10169,3915,4267,377629,639926,8182,1017555,"1mill"
11,2,880,"petite","second",39,35,4221,5837,74,10058,3275,4593,321309,699143,7868,1020452,"1mill"
11,3,865,"petite","second",21,48,2158,7854,69,10012,1514,5656,150637,864105,7170,1014742,"1mill"
11,4,860,"petite","second",11,53,1133,8889,64,10022,782,6204,77823,946717,6986,1024540,"1mill"
11,5,850,"petite","second",4,62,420,9710,66,10130,277,6424,26760,977220,6701,1003980,"1mill"
11,6,850,"petite","second",2,61,180,9841,63,10021,123,6554,11556,991560,6677,1003116,"1mill"
11,7,845,"petite","second",1,59,81,10179,60,10260,50,6611,4996,1000914,6661,1005910,"1mill"
50,1,890,"petite","second",52,36,5017,5067,88,10084,3787,4194,372156,642172,7981,1014328,"1mill"
50,2,870,"petite","second",25,42,2719,7293,67,10012,1988,5390,195127,823604,7378,1018731,"1mill"
50,3,860,"petite","second",12,53,1085,8919,65,10004,747,6250,73353,947974,6997,1021327,"1mill"
50,4,855,"petite","second",5,52,525,9530,57,10055,342,6520,34283,988896,6862,1023179,"1mill"
50,5,855,"petite","second",3,63,387,9700,66,10087,274,6571,26079,999815,6845,1025894,"1mill"
50,6,850,"petite","second",2,60,307,9887,62,10194,197,6504,19579,995203,6701,1014782,"1mill"
13,1,885,"petite","second",52,33,5077,5198,85,10275,3769,4182,367601,637610,7951,1005211,"1mill"
13,2,870,"petite","second",33,40,3418,6808,73,10226,2462,4997,245422,767025,7459,1012447,"1mill"
13,3,855,"petite","second",15,52,1634,8583,67,10217,1101,5802,108325,892503,6903,1000828,"1mill"
13,4,855,"petite","second",6,53,622,9467,59,10089,415,6454,41801,983327,6869,1025128,"1mill"
13,5,850,"petite","second",2,61,134,9879,63,10013,89,6479,8826,993787,6568,1002613,"1mill"
13,6,850,"petite","second",1,57,170,9870,58,10040,113,6469,11048,995747,6582,1006795,"1mill"
13,7,850,"petite","second",1,59,126,10025,60,10151,81,6578,7897,1010085,6659,1017982,"1mill"
13,8,850,"petite","second",1,61,65,10073,62,10138,41,6698,4100,1016326,6739,1020426,"1mill"
37,1,890,"petite","second",509,333,50089,50278,842,100367,37804,41739,3694631,6377814,79543,10072445,"10mill"
37,2,870,"petite","second",277,435,29011,71115,712,100126,21154,52644,2085184,8047437,73798,10132621,"10mill"
37,3,860,"petite","second",162,506,16325,83677,668,100002,11274,58605,1116419,8949683,69879,10066102,"10mill"
37,4,855,"petite","second",97,541,10341,89743,638,100084,7000,60949,689444,9318656,67949,10008100,"10mill"
37,5,855,"petite","second",54,570,5482,94525,624,100007,3672,63986,363873,9800652,67658,10164525,"10mill"
37,6,850,"petite","second",13,601,1698,98469,614,100167,1112,65142,110336,9931446,66254,10041782,"10mill"
37,7,850,"petite","second",11,628,1037,99107,639,100144,682,65458,67184,9987443,66140,10054627,"10mill"
37,8,850,"petite","second",3,618,372,99731,621,100103,238,65865,24064,10050311,66103,10074375,"10mill"
37,9,850,"petite","second",4,605,512,99692,609,100204,338,65830,33437,10050959,66168,10084396,"10mill"
37,10,850,"petite","second",2,595,169,100389,597,100558,110,66336,11036,10120582,66446,10131618,"10mill"
37,11,850,"petite","second",2,632,166,99886,634,100052,109,65888,10660,10068745,65997,10079405,"10mill"
37,12,850,"petite","second",1,600,146,99888,601,100034,96,65980,9520,10074542,66076,10084062,"10mill"
30,1,890,"petite","second",517,333,50053,50067,850,100120,37875,41508,3694935,6342952,79383,10037887,"10mill"
30,2,870,"petite","second",291,423,31373,68678,714,100051,22834,50908,2256243,7774090,73742,10030333,"10mill"
30,3,860,"petite","second",150,493,16542,83474,643,100016,11472,58346,1131778,8912762,69818,10044540,"10mill"
30,4,855,"petite","second",95,563,9876,90331,658,100207,6598,61383,656861,9374426,67981,10031287,"10mill"
30,5,855,"petite","second",33,575,3234,96823,608,100057,2178,65618,214719,10046023,67796,10260742,"10mill"
30,6,850,"petite","second",17,589,1729,98325,606,100054,1144,65093,112624,9918539,66237,10031163,"10mill"
30,7,850,"petite","second",6,614,555,99557,620,100112,344,65936,35462,10039691,66280,10075153,"10mill"
30,8,850,"petite","second",4,604,696,99313,608,100009,474,65404,45233,10005962,65878,10051195,"10mill"
30,9,850,"petite","second",4,617,563,99519,621,100082,373,65784,36456,10044265,66157,10080721,"10mill"
30,10,850,"petite","second",3,625,307,99732,628,100039,190,66149,19848,10057562,66339,10077410,"10mill"
30,11,850,"petite","second",4,596,385,99754,600,100139,248,66021,24854,10064595,66269,10089449,"10mill"
30,12,850,"petite","second",6,622,449,99583,628,100032,293,65791,29088,10045581,66084,10074669,"10mill"
30,13,850,"petite","second",1,620,187,99840,621,100027,123,66070,12120,10082701,66193,10094821,"10mill"
39,1,890,"petite","second",507,330,50062,50078,837,100140,37856,41626,3701391,6347984,79482,10049375,"10mill"
39,2,870,"petite","second",282,411,29913,70382,693,100295,21921,52379,2150756,7970605,74300,10121361,"10mill"
39,3,865,"petite","second",170,530,17733,82285,700,100018,12558,59281,1245994,9033584,71839,10279578,"10mill"
39,4,855,"petite","second",76,577,7519,92614,653,100133,5069,63248,501232,9614731,68317,10115963,"10mill"
39,5,855,"petite","second",34,590,3188,96927,624,100115,2126,66071,211750,10062810,68197,10274560,"10mill"
39,6,850,"petite","second",16,603,1873,98276,619,100149,1214,64891,121974,9898683,66105,10020657,"10mill"
39,7,850,"petite","second",3,610,382,99689,613,100071,255,65720,24599,10039755,65975,10064354,"10mill"
39,8,850,"petite","second",1,603,64,99936,604,100000,46,66078,4237,10077435,66124,10081672,"10mill"
39,9,850,"petite","second",1,613,170,100039,614,100209,102,66107,10957,10085587,66209,10096544,"10mill"
39,10,850,"petite","second",1,608,52,100083,609,100135,34,66051,3190,10089731,66085,10092921,"10mill"
4,1,890,"petite","second",510,329,50023,50085,839,100108,37724,41485,3693188,6343213,79209,10036401,"10mill"
4,2,870,"petite","second",273,428,29372,70629,701,100001,21493,52174,2116683,7989383,73667,10106066,"10mill"
4,3,860,"petite","second",150,517,15728,84317,667,100045,10745,58866,1073806,8992574,69611,10066380,"10mill"
4,4,855,"petite","second",77,556,8425,91649,633,100074,5710,62114,561310,9501436,67824,10062746,"10mill"
4,5,855,"petite","second",44,591,5022,95053,635,100075,3344,64678,332867,9862518,68022,10195385,"10mill"
4,6,850,"petite","second",23,585,2317,97763,608,100080,1507,64413,151149,9852331,65920,10003480,"10mill"
4,7,850,"petite","second",13,601,1566,98461,614,100027,1011,64987,100162,9923569,65998,10023731,"10mill"
4,8,850,"petite","second",6,600,712,99431,606,100143,473,65765,46545,10031390,66238,10077935,"10mill"
4,9,850,"petite","second",7,608,1010,99336,615,100346,683,65435,65656,10002886,66118,10068542,"10mill"
4,10,850,"petite","second",3,622,226,99829,625,100055,149,65905,14429,10074819,66054,10089248,"10mill"
4,11,850,"petite","second",1,602,51,100210,603,100261,32,66220,3214,10095707,66252,10098921,"10mill"
3,1,890,"petite","second",496,333,50063,50079,829,100142,37924,41705,3695121,6354369,79629,10049490,"10mill"
3,2,870,"petite","second",265,444,27630,72487,709,100117,20057,53811,1985173,8204326,73868,10189499,"10mill"
3,3,860,"petite","second",139,516,14174,86016,655,100190,9803,60205,967561,9185664,70008,10153225,"10mill"
3,4,855,"petite","second",71,578,7345,92720,649,100065,4884,63020,488955,9613228,67904,10102183,"10mill"
3,5,855,"petite","second",33,572,3382,96654,605,100036,2232,65608,222313,10017583,67840,10239896,"10mill"
3,6,850,"petite","second",16,617,1803,98356,633,100159,1144,64970,115789,9914599,66114,10030388,"10mill"
3,7,850,"petite","second",3,598,263,99775,601,100038,164,66097,16767,10062583,66261,10079350,"10mill"
3,8,850,"petite","second",2,621,285,99834,623,100119,180,66004,18585,10061848,66184,10080433,"10mill"
2,1,890,"petite","second",496,331,50035,50090,827,100125,37766,41601,3694253,6359983,79367,10054236,"10mill"
2,2,870,"petite","second",300,419,30445,69589,719,100034,22132,51588,2188149,7863557,73720,10051706,"10mill"
2,3,860,"petite","second",135,516,14850,85269,651,100119,10276,59558,1014314,9094255,69834,10108569,"10mill"
2,4,855,"petite","second",85,564,8938,91198,649,100136,5930,62113,595290,9470152,68043,10065442,"10mill"
2,5,855,"petite","second",33,578,3382,96622,611,100004,2268,65588,223688,10025011,67856,10248699,"10mill"
2,6,850,"petite","second",16,599,1684,98469,615,100153,1084,65145,109584,9926062,66229,10035646,"10mill"
2,7,850,"petite","second",10,599,1141,98966,609,100107,731,65107,74562,9956356,65838,10030918,"10mill"
2,8,850,"petite","second",7,588,892,99304,595,100196,578,65583,57456,10003973,66161,10061429,"10mill"
2,9,850,"petite","second",4,617,499,99617,621,100116,332,65923,32535,10036564,66255,10069099,"10mill"
2,10,850,"petite","second",1,605,126,100140,606,100266,81,66116,8182,10091113,66197,10099295,"10mill"
38,1,890,"petite","second",505,324,50019,50093,829,100112,37784,41702,3688278,6362461,79486,10050739,"10mill"
38,2,870,"petite","second",293,419,31364,68657,712,100021,22803,50893,2257063,7769311,73696,10026374,"10mill"
38,3,860,"petite","second",160,494,17017,83038,654,100055,11710,58172,1160092,8881442,69882,10041534,"10mill"
38,4,855,"petite","second",95,543,9889,90270,638,100159,6629,61574,657604,9365954,68203,10023558,"10mill"
38,5,855,"petite","second",54,561,5868,94326,615,100194,3925,64026,389551,9786832,67951,10176383,"10mill"
38,6,855,"petite","second",25,625,2530,97608,650,100138,1656,66369,168773,10111307,68025,10280080,"10mill"
38,7,850,"petite","second",11,594,1327,98707,605,100034,877,65033,86886,9940941,65910,10027827,"10mill"
38,8,850,"petite","second",10,619,1125,99001,629,100126,735,65233,72872,9984809,65968,10057681,"10mill"
38,9,850,"petite","second",6,619,791,99299,625,100090,528,66007,51620,10012918,66535,10064538,"10mill"
38,10,850,"petite","second",2,617,292,99768,619,100060,190,65865,19248,10056167,66055,10075415,"10mill"
38,11,850,"petite","second",1,618,119,100044,619,100163,78,66041,7507,10077193,66119,10084700,"10mill"
38,12,850,"petite","second",4,613,300,99782,617,100082,185,65744,19397,10050900,65929,10070297,"10mill"
5,1,890,"petite","second",512,340,50115,50077,852,100192,37866,41694,3694457,6351831,79560,10046288,"10mill"
5,2,870,"petite","second",292,425,31752,68465,717,100217,23083,50840,2280553,7751482,73923,10032035,"10mill"
5,3,865,"petite","second",175,499,18609,81433,674,100042,13177,58683,1302400,8947533,71860,10249933,"10mill"
5,4,860,"petite","second",98,543,10759,89346,641,100105,7352,62433,736068,9533139,69785,10269207,"10mill"
5,5,855,"petite","second",52,580,6044,94079,632,100123,4080,63949,401596,9759023,68029,10160619,"10mill"
5,6,855,"petite","second",25,623,2919,97220,648,100139,1991,66245,195030,10089915,68236,10284945,"10mill"
5,7,850,"petite","second",6,611,689,99588,617,100277,440,65992,44085,10056674,66432,10100759,"10mill"
5,8,850,"petite","second",2,618,209,99844,620,100053,140,65986,13681,10056559,66126,10070240,"10mill"
5,9,850,"petite","second",1,624,70,100126,625,100196,46,66095,4538,10106996,66141,10111534,"10mill"
31,1,890,"petite","second",507,332,50019,50006,839,100025,37637,41528,3690174,6349825,79165,10039999,"10mill"
31,2,870,"petite","second",266,454,27450,72601,720,100051,19905,53964,1973209,8223335,73869,10196544,"10mill"
31,3,860,"petite","second",127,549,13758,86316,676,100074,9523,60352,941590,9226113,69875,10167703,"10mill"
31,4,855,"petite","second",67,570,7186,92930,637,100116,4863,63364,479748,9648738,68227,10128486,"10mill"
31,5,855,"petite","second",33,592,3603,96500,625,100103,2416,65605,241963,10012538,68021,10254501,"10mill"
31,6,850,"petite","second",11,606,1324,98718,617,100042,867,65198,85590,9956018,66065,10041608,"10mill"
31,7,850,"petite","second",4,623,278,99854,627,100132,168,66176,17798,10071439,66344,10089237,"10mill"
31,8,850,"petite","second",1,602,83,100063,603,100146,57,65993,5571,10083009,66050,10088580,"10mill"
36,1,890,"petite","second",504,342,50048,50089,846,100137,37606,41734,3694145,6359104,79340,10053249,"10mill"
36,2,870,"petite","second",274,456,28324,71831,730,100155,20551,53412,2034270,8131061,73963,10165331,"10mill"
36,3,860,"petite","second",143,505,15334,84808,648,100142,10564,59280,1045883,9056447,69844,10102330,"10mill"
36,4,855,"petite","second",69,555,6822,93296,624,100118,4561,63439,452538,9669028,68000,10121566,"10mill"
36,5,855,"petite","second",51,573,5279,94959,624,100238,3572,64733,352080,9865999,68305,10218079,"10mill"
36,6,850,"petite","second",27,594,2544,97570,621,100114,1640,64426,163528,9842449,66066,10005977,"10mill"
36,7,850,"petite","second",13,627,1235,98866,640,100101,807,65253,79460,9959024,66060,10038484,"10mill"
36,8,850,"petite","second",5,617,455,99680,622,100135,306,65689,29173,10045782,65995,10074955,"10mill"
36,9,850,"petite","second",3,602,247,99846,605,100093,161,66090,16116,10073491,66251,10089607,"10mill"
14,1,890,"petite","second",517,333,50044,50058,850,100102,37909,41935,3685438,6368734,79844,10054172,"10mill"
14,2,870,"petite","second",311,427,32437,67726,738,100163,23623,50429,2336864,7672923,74052,10009787,"10mill"
14,3,865,"petite","second",177,489,19196,81039,666,100235,13552,58452,1348136,8899375,72004,10247511,"10mill"
14,4,860,"petite","second",103,520,10596,89507,623,100103,7223,62558,721520,9548347,69781,10269867,"10mill"
14,5,855,"petite","second",51,571,5538,94632,622,100170,3734,64462,367890,9814884,68196,10182774,"10mill"
14,6,850,"petite","second",19,604,2116,98054,623,100170,1415,64744,137285,9881958,66159,10019243,"10mill"
14,7,850,"petite","second",19,597,2192,98104,616,100296,1407,64741,141326,9888437,66148,10029763,"10mill"
14,8,850,"petite","second",4,632,433,99579,636,100012,276,65679,28365,10029472,65955,10057837,"10mill"
14,9,850,"petite","second",2,603,324,99808,605,100132,216,65869,20772,10068190,66085,10088962,"10mill"
13,1,890,"petite","second",511,321,50023,50064,832,100087,37629,41681,3686466,6347892,79310,10034358,"10mill"
13,2,870,"petite","second",286,423,30471,69579,709,100050,22112,51506,2190869,7859088,73618,10049957,"10mill"
13,3,865,"petite","second",172,504,18412,81621,676,100033,12990,58906,1284707,8988755,71896,10273462,"10mill"
13,4,855,"petite","second",89,548,9386,90671,637,100057,6386,61578,624297,9406102,67964,10030399,"10mill"
13,5,855,"petite","second",47,585,4468,95746,632,100214,3026,65014,296909,9940735,68040,10237644,"10mill"
13,6,855,"petite","second",22,603,2584,97429,625,100013,1736,66318,173168,10100711,68054,10273879,"10mill"
13,7,850,"petite","second",8,622,793,99298,630,100091,524,65539,51310,10006678,66063,10057988,"10mill"
13,8,850,"petite","second",1,602,159,99881,603,100040,108,65942,10662,10048238,66050,10058900,"10mill"
13,9,850,"petite","second",1,578,80,100085,579,100165,55,66096,5124,10080854,66151,10085978,"10mill"
13,10,850,"petite","second",1,625,162,99912,626,100074,102,66071,10173,10075470,66173,10085643,"10mill"
13,11,850,"petite","second",2,610,158,99959,612,100117,96,65998,9906,10081551,66094,10091457,"10mill"
13,12,850,"petite","second",1,637,147,100040,638,100187,93,66205,9222,10092955,66298,10102177,"10mill"
13,13,850,"petite","second",1,618,56,99995,619,100051,37,65879,3683,10078912,65916,10082595,"10mill"
13,14,850,"petite","second",2,607,216,99869,609,100085,142,65824,13922,10067792,65966,10081714,"10mill"
13,15,850,"petite","second",1,606,153,99849,607,100002,102,65821,10107,10073293,65923,10083400,"10mill"
25,1,890,"petite","second",509,334,50058,50093,843,100151,37787,41678,3691111,6362613,79465,10053724,"10mill"
25,2,870,"petite","second",285,440,29787,70244,725,100031,21674,52174,2143218,7956205,73848,10099423,"10mill"
25,3,865,"petite","second",172,504,17824,82276,676,100100,12660,59276,1247317,9037160,71936,10284477,"10mill"
25,4,855,"petite","second",88,557,9005,91185,645,100190,6037,61976,597965,9453807,68013,10051772,"10mill"
25,5,855,"petite","second",30,593,3287,96863,623,100150,2167,65892,217336,10041982,68059,10259318,"10mill"
25,6,855,"petite","second",27,582,3021,97026,609,100047,2081,65891,201191,10056951,67972,10258142,"10mill"
25,7,850,"petite","second",11,603,1256,98785,614,100041,795,65381,80489,9952773,66176,10033262,"10mill"
25,8,850,"petite","second",3,620,224,99858,623,100082,148,65984,14718,10067486,66132,10082204,"10mill"
25,9,850,"petite","second",2,621,115,100015,623,100130,79,66158,7441,10082347,66237,10089788,"10mill"
25,10,850,"petite","second",1,604,68,100124,605,100192,46,66164,4466,10091436,66210,10095902,"10mill"
25,11,850,"petite","second",1,626,139,100048,627,100187,92,66267,8710,10089654,66359,10098364,"10mill"
22,1,890,"petite","second",510,335,50057,50098,845,100155,37835,41668,3699531,6356496,79503,10056027,"10mill"
22,2,870,"petite","second",279,434,29597,70472,713,100069,21502,52240,2130816,7967623,73742,10098439,"10mill"
22,3,860,"petite","second",158,499,16969,83060,657,100029,11722,58245,1159278,8869326,69967,10028604,"10mill"
22,4,855,"petite","second",84,551,8741,91313,635,100054,5830,61984,580219,9477127,67814,10057346,"10mill"
22,5,855,"petite","second",34,582,3363,96809,616,100172,2269,66025,224265,10051917,68294,10276182,"10mill"
22,6,855,"petite","second",21,600,2576,97464,621,100040,1750,66401,171577,10114044,68151,10285621,"10mill"
22,7,850,"petite","second",21,608,2017,98141,629,100158,1333,64805,131851,9895936,66138,10027787,"10mill"
22,8,850,"petite","second",9,603,1135,99029,612,100164,740,65610,73075,9974828,66350,10047903,"10mill"
22,9,850,"petite","second",3,620,416,99599,623,100015,263,65984,27095,10052963,66247,10080058,"10mill"
22,10,850,"petite","second",4,623,605,99591,627,100196,393,65749,39496,10041549,66142,10081045,"10mill"
22,11,850,"petite","second",3,613,292,99807,616,100099,185,66010,18892,10059218,66195,10078110,"10mill"
22,12,850,"petite","second",2,612,221,99800,614,100021,150,65927,14369,10067495,66077,10081864,"10mill"
22,13,850,"petite","second",2,610,261,99837,612,100098,181,65967,17393,10071059,66148,10088452,"10mill"
22,14,850,"petite","second",3,604,290,99930,607,100220,186,65981,18774,10063029,66167,10081803,"10mill"
22,15,850,"petite","second",2,606,318,99887,608,100205,210,66004,20596,10072467,66214,10093063,"10mill"
49,1,890,"petite","second",497,325,50081,50065,822,100146,37647,41573,3701595,6360612,79220,10062207,"10mill"
49,2,870,"petite","second",267,433,29201,71164,700,100365,21079,52731,2096050,8043734,73810,10139784,"10mill"
49,3,860,"petite","second",149,503,16574,83514,652,100088,11429,58477,1128788,8905338,69906,10034126,"10mill"
49,4,855,"petite","second",77,538,9255,90877,615,100132,6233,61843,616292,9433164,68076,10049456,"10mill"
49,5,855,"petite","second",41,594,4986,95017,635,100003,3337,64494,330548,9864667,67831,10195215,"10mill"
49,6,850,"petite","second",30,603,2950,97261,633,100211,1948,63997,192070,9824025,65945,10016095,"10mill"
49,7,850,"petite","second",17,612,1771,98240,629,100011,1164,65005,113946,9902097,66169,10016043,"10mill"
49,8,850,"petite","second",16,590,1638,98486,606,100124,1053,65025,105264,9921919,66078,10027183,"10mill"
49,9,850,"petite","second",14,586,1412,98774,600,100186,917,65238,90770,9955938,66155,10046708,"10mill"
49,10,850,"petite","second",4,619,463,99594,623,100057,320,65857,30472,10035206,66177,10065678,"10mill"
49,11,850,"petite","second",6,611,542,99489,617,100031,372,65814,35128,10035466,66186,10070594,"10mill"
49,12,850,"petite","second",2,605,156,99981,607,100137,96,66226,9677,10092762,66322,10102439,"10mill"
49,13,850,"petite","second",2,613,160,99941,615,100101,108,66081,10493,10078448,66189,10088941,"10mill"
47,1,890,"petite","second",505,324,50031,50064,829,100095,37843,41599,3686928,6341026,79442,10027954,"10mill"
47,2,870,"petite","second",308,435,31399,68706,743,100105,22900,50724,2259700,7756713,73624,10016413,"10mill"
47,3,865,"petite","second",178,501,18942,81093,679,100035,13414,58499,1323757,8906472,71913,10230229,"10mill"
47,4,860,"petite","second",93,561,10153,89871,654,100024,6916,62923,690841,9592344,69839,10283185,"10mill"
47,5,855,"petite","second",54,576,5618,94730,630,100348,3802,64357,374117,9831846,68159,10205963,"10mill"
47,6,855,"petite","second",22,603,2131,97880,625,100011,1438,66474,142497,10134227,67912,10276724,"10mill"
47,7,850,"petite","second",10,608,1029,99187,618,100216,667,65394,66494,9977672,66061,10044166,"10mill"
47,8,850,"petite","second",2,631,247,99908,633,100155,158,66262,15812,10081066,66420,10096878,"10mill"
47,9,850,"petite","second",1,604,123,99960,605,100083,87,66114,8190,10061890,66201,10070080,"10mill"
47,10,850,"petite","second",1,612,55,100005,613,100060,32,66312,3506,10102436,66344,10105942,"10mill"
40,1,890,"petite","second",497,319,50027,50140,816,100167,37839,41711,3691121,6367953,79550,10059074,"10mill"
40,2,870,"petite","second",279,444,28574,71546,723,100120,20703,53092,2050296,8082085,73795,10132381,"10mill"
40,3,860,"petite","second",159,502,15728,84379,661,100107,10825,58952,1072979,8999138,69777,10072117,"10mill"
40,4,855,"petite","second",65,553,7719,92495,618,100214,5153,62942,514339,9595932,68095,10110271,"10mill"
40,5,855,"petite","second",37,594,3860,96153,631,100013,2553,65470,257088,9973021,68023,10230109,"10mill"
40,6,850,"petite","second",21,600,2210,97832,621,100042,1446,64771,143409,9861908,66217,10005317,"10mill"
40,7,850,"petite","second",7,604,707,99413,611,100120,457,65724,45456,10029286,66181,10074742,"10mill"
40,8,850,"petite","second",1,622,141,99965,623,100106,90,66044,9097,10084778,66134,10093875,"10mill"
23,1,890,"petite","second",515,326,50033,50154,841,100187,37994,41693,3697003,6366862,79687,10063865,"10mill"
23,2,870,"petite","second",303,427,31727,68429,730,100156,22928,50787,2270539,7740179,73715,10010718,"10mill"
23,3,865,"petite","second",166,505,17963,82263,671,100226,12679,59245,1254782,9031658,71924,10286440,"10mill"
23,4,855,"petite","second",92,564,10061,90140,656,100201,6734,61215,670642,9358727,67949,10029369,"10mill"
23,5,855,"petite","second",48,565,5367,94683,613,100050,3590,64375,356609,9836039,67965,10192648,"10mill"
23,6,850,"petite","second",20,588,2054,98155,608,100209,1345,64888,132924,9893072,66233,10025996,"10mill"
23,7,850,"petite","second",12,619,959,99051,631,100010,627,65475,61466,9982338,66102,10043804,"10mill"
23,8,850,"petite","second",8,591,908,99097,599,100005,593,65214,59283,9983362,65807,10042645,"10mill"
23,9,850,"petite","second",2,604,215,100071,606,100286,134,66015,14025,10100882,66149,10114907,"10mill"
24,1,890,"petite","second",500,312,50114,50169,812,100283,37840,41739,3698070,6372418,79579,10070488,"10mill"
24,2,870,"petite","second",279,438,28445,71678,717,100123,20691,53061,2047531,8112001,73752,10159532,"10mill"
24,3,860,"petite","second",146,515,16689,83473,661,100162,11546,58270,1141413,8915422,69816,10056835,"10mill"
24,4,855,"petite","second",79,530,8481,91549,609,100030,5672,62437,565137,9512240,68109,10077377,"10mill"
24,5,855,"petite","second",49,572,5607,94554,621,100161,3822,64424,373508,9799738,68246,10173246,"10mill"
24,6,855,"petite","second",28,603,2779,97296,631,100075,1878,66159,183010,10090003,68037,10273013,"10mill"
24,7,850,"petite","second",15,597,1574,98583,612,100157,993,65321,100970,9952548,66314,10053518,"10mill"
24,8,850,"petite","second",3,602,354,99744,605,100098,234,65970,23018,10054986,66204,10078004,"10mill"
24,9,850,"petite","second",5,611,463,99592,616,100055,309,65834,29693,10050924,66143,10080617,"10mill"
24,10,850,"petite","second",1,610,71,100076,611,100147,45,66197,4455,10082779,66242,10087234,"10mill"
12,1,890,"petite","second",505,324,50023,50040,829,100063,37847,41629,3684290,6359107,79476,10043397,"10mill"
12,2,870,"petite","second",278,433,29758,70593,711,100351,21727,52350,2146838,7977739,74077,10124577,"10mill"
12,3,860,"petite","second",163,524,16601,83438,687,100039,11426,58592,1135140,8918229,70018,10053369,"10mill"
12,4,855,"petite","second",90,567,8740,91406,657,100146,5832,62147,581458,9480375,67979,10061833,"10mill"
12,5,855,"petite","second",40,584,4161,95922,624,100083,2777,65334,276884,9958012,68111,10234896,"10mill"
12,6,850,"petite","second",17,622,1632,98604,639,100236,1073,65207,105185,9935177,66280,10040362,"10mill"
12,7,850,"petite","second",9,598,913,99182,607,100095,598,65645,59409,9990820,66243,10050229,"10mill"
12,8,850,"petite","second",3,610,294,99806,613,100100,186,65874,19011,10061027,66060,10080038,"10mill"
15,1,890,"petite","second",511,332,50075,50015,843,100090,37731,41582,3697322,6342669,79313,10039991,"10mill"
15,2,875,"petite","second",299,414,32729,67516,713,100245,24372,51617,2405873,7854399,75989,10260272,"10mill"
15,3,860,"petite","second",155,493,17227,82788,648,100015,11852,58061,1174952,8844928,69913,10019880,"10mill"
15,4,855,"petite","second",75,556,8348,91728,631,100076,5540,62401,554004,9518165,67941,10072169,"10mill"
15,5,855,"petite","second",34,599,3697,96323,633,100020,2493,65480,246088,9989826,67973,10235914,"10mill"
15,6,850,"petite","second",12,599,1210,98868,611,100078,790,65025,77655,9955936,65815,10033591,"10mill"
15,7,850,"petite","second",10,589,1127,98897,599,100024,732,65477,73630,9987118,66209,10060748,"10mill"
15,8,850,"petite","second",6,601,573,99517,607,100090,363,65741,36658,10036275,66104,10072933,"10mill"
15,9,850,"petite","second",2,595,245,99770,597,100015,171,65614,16025,10052583,65785,10068608,"10mill"
15,10,850,"petite","second",1,629,68,100082,630,100150,44,65987,4451,10088293,66031,10092744,"10mill"
41,1,890,"petite","second",502,336,50058,50038,838,100096,37799,41907,3694067,6350787,79706,10044854,"10mill"
41,2,870,"petite","second",291,418,31241,68881,709,100122,22804,50979,2244000,7782586,73783,10026586,"10mill"
41,3,860,"petite","second",139,528,14794,85352,667,100146,10300,59530,1007975,9123781,69830,10131756,"10mill"
41,4,855,"petite","second",68,570,6841,93455,638,100296,4549,63548,455689,9703315,68097,10159004,"10mill"
41,5,855,"petite","second",31,578,3884,96288,609,100172,2598,65356,259520,9998333,67954,10257853,"10mill"
