"sim_number","transfer","time","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","experiment"
37,1,955,"petite","second-15min",52,36,5020,5113,88,10133,5228,3303,516878,505420,8531,1022298,"Equal Growth Rates"
37,2,955,"petite","second-15min",39,35,4396,5664,74,10060,4581,3668,454139,560241,8249,1014380,"Equal Growth Rates"
37,3,955,"petite","second-15min",36,37,4146,5894,73,10040,4337,3854,428981,580127,8191,1009108,"Equal Growth Rates"
37,4,955,"petite","second-15min",40,34,4151,5850,74,10001,4340,3817,428875,579228,8157,1008103,"Equal Growth Rates"
37,5,955,"petite","second-15min",36,44,3412,6787,80,10199,3547,4394,354006,666874,7941,1020880,"Equal Growth Rates"
37,6,955,"petite","second-15min",40,37,3940,6080,77,10020,4112,3878,408776,599130,7990,1007906,"Equal Growth Rates"
37,7,955,"petite","second-15min",34,42,3659,6402,76,10061,3805,4155,374503,628105,7960,1002608,"Equal Growth Rates"
37,8,955,"petite","second-15min",30,48,2966,7199,78,10165,3109,4652,306246,709455,7761,1015701,"Equal Growth Rates"
37,9,960,"petite","second-15min",27,48,2651,7352,75,10003,2843,4907,281358,741830,7750,1023188,"Equal Growth Rates"
37,10,955,"petite","second-15min",24,44,2621,7415,68,10036,2746,4793,269598,731882,7539,1001480,"Equal Growth Rates"
37,11,955,"petite","second-15min",21,52,1993,8069,73,10062,2071,5224,205556,796393,7295,1001949,"Equal Growth Rates"
37,12,960,"petite","second-15min",20,47,2397,7649,67,10046,2551,5075,254449,770822,7626,1025271,"Equal Growth Rates"
37,13,960,"petite","second-15min",15,47,1594,8426,62,10020,1661,5617,167520,848625,7278,1016145,"Equal Growth Rates"
37,14,960,"petite","second-15min",7,62,710,9326,69,10036,755,6220,75168,945643,6975,1020811,"Equal Growth Rates"
37,15,960,"petite","second-15min",4,56,514,9578,60,10092,566,6432,54880,969394,6998,1024274,"Equal Growth Rates"
37,16,960,"petite","second-15min",7,53,907,9139,60,10046,969,6116,96444,924698,7085,1021142,"Equal Growth Rates"
37,17,960,"petite","second-15min",5,58,610,9428,63,10038,640,6309,64742,954644,6949,1019386,"Equal Growth Rates"
37,18,960,"petite","second-15min",3,59,403,9603,62,10006,422,6418,43355,968392,6840,1011747,"Equal Growth Rates"
37,19,955,"petite","second-15min",4,61,253,10038,65,10291,260,6533,26578,985129,6793,1011707,"Equal Growth Rates"
37,20,960,"petite","second-15min",1,62,177,9844,63,10021,181,6568,18769,992631,6749,1011400,"Equal Growth Rates"
30,1,955,"petite","second-15min",53,38,5037,5016,91,10053,5223,3259,517732,493759,8482,1011491,"Equal Growth Rates"
30,2,955,"petite","second-15min",47,31,4817,5274,78,10091,4898,3389,495151,518923,8287,1014074,"Equal Growth Rates"
30,3,955,"petite","second-15min",36,31,3900,6131,67,10031,4099,3983,404074,601859,8082,1005933,"Equal Growth Rates"
30,4,955,"petite","second-15min",31,47,3133,6951,78,10084,3234,4513,321768,684892,7747,1006660,"Equal Growth Rates"
30,5,955,"petite","second-15min",27,45,3033,7017,72,10050,3094,4574,311246,693074,7668,1004320,"Equal Growth Rates"
30,6,955,"petite","second-15min",27,49,2374,7741,76,10115,2451,5044,244599,763071,7495,1007670,"Equal Growth Rates"
30,7,955,"petite","second-15min",20,46,2182,7910,66,10092,2242,5152,223680,779093,7394,1002773,"Equal Growth Rates"
30,8,955,"petite","second-15min",17,52,1858,8324,69,10182,1935,5374,191443,818435,7309,1009878,"Equal Growth Rates"
30,9,955,"petite","second-15min",14,54,1499,8639,68,10138,1569,5579,155763,848806,7148,1004569,"Equal Growth Rates"
30,10,955,"petite","second-15min",18,51,1883,8224,69,10107,1964,5332,193705,809974,7296,1003679,"Equal Growth Rates"
30,11,955,"petite","second-15min",18,49,1958,8122,67,10080,2015,5297,202788,801488,7312,1004276,"Equal Growth Rates"
30,12,960,"petite","second-15min",16,49,1716,8322,65,10038,1828,5511,180948,839462,7339,1020410,"Equal Growth Rates"
30,13,955,"petite","second-15min",21,54,2068,8001,75,10069,2131,5227,213617,788844,7358,1002461,"Equal Growth Rates"
30,14,955,"petite","second-15min",20,50,2149,7951,70,10100,2208,5135,221060,785089,7343,1006149,"Equal Growth Rates"
30,15,960,"petite","second-15min",19,48,2091,7943,67,10034,2222,5276,221137,800213,7498,1021350,"Equal Growth Rates"
30,16,955,"petite","second-15min",11,52,1208,8919,63,10127,1248,5829,124750,878812,7077,1003562,"Equal Growth Rates"
30,17,960,"petite","second-15min",6,57,519,9566,63,10085,562,6356,55834,966587,6918,1022421,"Equal Growth Rates"
30,18,960,"petite","second-15min",7,59,612,9437,66,10049,646,6298,64946,953719,6944,1018665,"Equal Growth Rates"
30,19,960,"petite","second-15min",3,61,291,9765,64,10056,311,6491,31352,985170,6802,1016522,"Equal Growth Rates"
30,20,960,"petite","second-15min",4,58,512,9525,62,10037,534,6391,53429,960517,6925,1013946,"Equal Growth Rates"
39,1,955,"petite","second-15min",54,32,5034,5035,86,10069,5326,3257,521494,497257,8583,1018751,"Equal Growth Rates"
39,2,955,"petite","second-15min",40,36,4224,5779,76,10003,4410,3744,436001,568033,8154,1004034,"Equal Growth Rates"
39,3,955,"petite","second-15min",38,37,3750,6290,75,10040,3861,4087,387730,616711,7948,1004441,"Equal Growth Rates"
39,4,955,"petite","second-15min",29,40,3477,6542,69,10019,3664,4265,359815,645714,7929,1005529,"Equal Growth Rates"
39,5,960,"petite","second-15min",24,44,2449,7562,68,10011,2630,5044,259124,765395,7674,1024519,"Equal Growth Rates"
39,6,955,"petite","second-15min",20,46,2422,7737,66,10159,2533,4986,249895,760599,7519,1010494,"Equal Growth Rates"
39,7,955,"petite","second-15min",18,55,1764,8369,73,10133,1798,5421,181131,819825,7219,1000956,"Equal Growth Rates"
39,8,960,"petite","second-15min",16,48,1989,8096,64,10085,2047,5461,206964,815689,7508,1022653,"Equal Growth Rates"
39,9,960,"petite","second-15min",14,53,1355,8723,67,10078,1452,5830,143563,881305,7282,1024868,"Equal Growth Rates"
39,10,960,"petite","second-15min",11,55,1259,8785,66,10044,1352,5840,132182,888676,7192,1020858,"Equal Growth Rates"
39,11,955,"petite","second-15min",9,60,1003,9097,69,10100,1014,5894,103997,898692,6908,1002689,"Equal Growth Rates"
39,12,960,"petite","second-15min",2,63,209,9906,65,10115,222,6627,22313,1000981,6849,1023294,"Equal Growth Rates"
39,13,955,"petite","second-15min",1,61,73,10131,62,10204,72,6661,7744,1002171,6733,1009915,"Equal Growth Rates"
4,1,955,"petite","second-15min",53,33,5006,5105,86,10111,5238,3333,515055,506354,8571,1021409,"Equal Growth Rates"
4,2,955,"petite","second-15min",41,33,4746,5269,74,10015,4942,3380,492148,517633,8322,1009781,"Equal Growth Rates"
4,3,955,"petite","second-15min",36,39,3604,6416,75,10020,3714,4205,370912,634391,7919,1005303,"Equal Growth Rates"
4,4,955,"petite","second-15min",22,49,2100,7989,71,10089,2207,5195,217057,787322,7402,1004379,"Equal Growth Rates"
4,5,955,"petite","second-15min",21,47,2830,7257,68,10087,2969,4690,293808,713636,7659,1007444,"Equal Growth Rates"
4,6,960,"petite","second-15min",17,48,1873,8194,65,10067,1993,5470,197517,827245,7463,1024762,"Equal Growth Rates"
4,7,960,"petite","second-15min",20,51,2226,7850,71,10076,2371,5248,234289,789983,7619,1024272,"Equal Growth Rates"
4,8,960,"petite","second-15min",13,53,1569,8442,66,10011,1679,5608,166720,853729,7287,1020449,"Equal Growth Rates"
4,9,960,"petite","second-15min",12,55,1255,8784,67,10039,1327,5874,133394,885097,7201,1018491,"Equal Growth Rates"
4,10,960,"petite","second-15min",5,62,525,9492,67,10017,562,6409,56118,962544,6971,1018662,"Equal Growth Rates"
4,11,960,"petite","second-15min",5,60,509,9503,65,10012,549,6254,53829,959788,6803,1013617,"Equal Growth Rates"
4,12,960,"petite","second-15min",3,58,293,9830,61,10123,303,6560,30874,994987,6863,1025861,"Equal Growth Rates"
4,13,960,"petite","second-15min",3,63,344,9728,66,10072,359,6445,36522,984583,6804,1021105,"Equal Growth Rates"
4,14,960,"petite","second-15min",3,60,285,9805,63,10090,310,6586,30671,992251,6896,1022922,"Equal Growth Rates"
4,15,960,"petite","second-15min",4,63,508,9625,67,10133,544,6420,53345,971191,6964,1024536,"Equal Growth Rates"
4,16,960,"petite","second-15min",4,56,395,9605,60,10000,427,6391,41499,967668,6818,1009167,"Equal Growth Rates"
4,17,960,"petite","second-15min",3,64,429,9706,67,10135,437,6501,44455,981252,6938,1025707,"Equal Growth Rates"
4,18,960,"petite","second-15min",4,55,564,9482,59,10046,611,6320,59988,962703,6931,1022691,"Equal Growth Rates"
4,19,960,"petite","second-15min",5,52,492,9547,57,10039,534,6411,52378,964056,6945,1016434,"Equal Growth Rates"
4,20,960,"petite","second-15min",1,62,58,9974,63,10032,56,6650,5942,1010515,6706,1016457,"Equal Growth Rates"
3,1,955,"petite","second-15min",49,33,5042,5042,82,10084,5281,3285,520861,498303,8566,1019164,"Equal Growth Rates"
3,2,955,"petite","second-15min",39,36,4340,5686,75,10026,4516,3704,449088,560371,8220,1009459,"Equal Growth Rates"
3,3,960,"petite","second-15min",30,42,3023,6986,72,10009,3204,4662,320281,702084,7866,1022365,"Equal Growth Rates"
3,4,955,"petite","second-15min",14,54,1628,8470,68,10098,1688,5467,168440,833162,7155,1001602,"Equal Growth Rates"
3,5,960,"petite","second-15min",11,57,951,9128,68,10079,1000,6118,99761,925835,7118,1025596,"Equal Growth Rates"
3,6,960,"petite","second-15min",10,59,976,9053,69,10029,1048,6000,103400,914190,7048,1017590,"Equal Growth Rates"
3,7,960,"petite","second-15min",13,55,1339,8717,68,10056,1413,5822,141252,879968,7235,1021220,"Equal Growth Rates"
3,8,955,"petite","second-15min",9,57,883,9442,66,10325,923,6118,91116,927998,7041,1019114,"Equal Growth Rates"
3,9,960,"petite","second-15min",7,59,636,9448,66,10084,677,6355,68511,955441,7032,1023952,"Equal Growth Rates"
3,10,960,"petite","second-15min",3,59,347,9734,62,10081,356,6464,36921,983381,6820,1020302,"Equal Growth Rates"
3,11,960,"petite","second-15min",3,59,426,9590,62,10016,454,6422,44562,968979,6876,1013541,"Equal Growth Rates"
3,12,960,"petite","second-15min",5,63,566,9461,68,10027,611,6340,59750,954469,6951,1014219,"Equal Growth Rates"
3,13,960,"petite","second-15min",5,56,473,9534,61,10007,510,6329,49506,962767,6839,1012273,"Equal Growth Rates"
3,14,955,"petite","second-15min",5,57,595,9549,62,10144,604,6218,62049,943287,6822,1005336,"Equal Growth Rates"
3,15,960,"petite","second-15min",1,55,134,9923,56,10057,153,6596,14423,1002663,6749,1017086,"Equal Growth Rates"
2,1,950,"petite","second-15min",54,32,5099,5067,86,10166,5235,3177,514258,486279,8412,1000537,"Equal Growth Rates"
2,2,955,"petite","second-15min",46,37,4444,5627,83,10071,4608,3656,459062,555351,8264,1014413,"Equal Growth Rates"
2,3,955,"petite","second-15min",27,40,3015,7132,67,10147,3130,4614,313335,699042,7744,1012377,"Equal Growth Rates"
2,4,955,"petite","second-15min",22,48,2486,7653,70,10139,2574,4991,257032,755111,7565,1012143,"Equal Growth Rates"
2,5,960,"petite","second-15min",16,54,1698,8318,70,10016,1791,5556,178394,839355,7347,1017749,"Equal Growth Rates"
2,6,955,"petite","second-15min",13,57,1339,8770,70,10109,1415,5687,139293,865402,7102,1004695,"Equal Growth Rates"
2,7,960,"petite","second-15min",12,51,1349,8740,63,10089,1435,5790,141971,882206,7225,1024177,"Equal Growth Rates"
2,8,955,"petite","second-15min",9,62,806,9328,71,10134,856,6053,83977,917069,6909,1001046,"Equal Growth Rates"
2,9,960,"petite","second-15min",4,59,418,9624,63,10042,431,6457,44091,974264,6888,1018355,"Equal Growth Rates"
2,10,960,"petite","second-15min",4,61,474,9579,65,10053,516,6380,50841,966555,6896,1017396,"Equal Growth Rates"
2,11,960,"petite","second-15min",6,62,563,9462,68,10025,605,6339,60144,955692,6944,1015836,"Equal Growth Rates"
2,12,955,"petite","second-15min",5,59,592,9576,64,10168,613,6221,60925,945212,6834,1006137,"Equal Growth Rates"
2,13,960,"petite","second-15min",5,64,546,9483,69,10029,604,6359,59133,960703,6963,1019836,"Equal Growth Rates"
2,14,960,"petite","second-15min",7,60,775,9275,67,10050,825,6148,81729,939003,6973,1020732,"Equal Growth Rates"
2,15,955,"petite","second-15min",4,58,348,9787,62,10135,372,6335,36755,964404,6707,1001159,"Equal Growth Rates"
2,16,960,"petite","second-15min",3,62,200,9898,65,10098,220,6570,20502,997250,6790,1017752,"Equal Growth Rates"
2,17,960,"petite","second-15min",1,62,93,10023,63,10116,101,6750,9569,1015892,6851,1025461,"Equal Growth Rates"
2,18,960,"petite","second-15min",1,62,187,9892,63,10079,202,6575,20208,995795,6777,1016003,"Equal Growth Rates"
2,19,960,"petite","second-15min",2,63,121,9971,65,10092,133,6644,13121,1006687,6777,1019808,"Equal Growth Rates"
2,20,960,"petite","second-15min",2,68,189,9890,70,10079,202,6599,19729,998736,6801,1018465,"Equal Growth Rates"
38,1,950,"petite","second-15min",51,34,5096,5214,85,10310,5219,3311,512977,502825,8530,1015802,"Equal Growth Rates"
38,2,955,"petite","second-15min",43,39,4084,5975,82,10059,4204,3881,421040,585597,8085,1006637,"Equal Growth Rates"
38,3,955,"petite","second-15min",26,46,2887,7183,72,10070,2980,4704,297074,708760,7684,1005834,"Equal Growth Rates"
38,4,955,"petite","second-15min",31,48,3197,6939,79,10136,3366,4486,330435,682963,7852,1013398,"Equal Growth Rates"
38,5,960,"petite","second-15min",22,47,2234,7803,69,10037,2366,5211,236088,789840,7577,1025928,"Equal Growth Rates"
38,6,955,"petite","second-15min",21,47,2279,7743,68,10022,2365,5038,234794,766152,7403,1000946,"Equal Growth Rates"
38,7,955,"petite","second-15min",18,48,1767,8329,66,10096,1875,5418,184496,820770,7293,1005266,"Equal Growth Rates"
38,8,955,"petite","second-15min",18,53,2103,8147,71,10250,2149,5303,215522,803068,7452,1018590,"Equal Growth Rates"
38,9,960,"petite","second-15min",19,52,1988,8021,71,10009,2154,5381,211769,810378,7535,1022147,"Equal Growth Rates"
38,10,960,"petite","second-15min",12,60,1195,8808,72,10003,1316,5887,128628,890332,7203,1018960,"Equal Growth Rates"
38,11,955,"petite","second-15min",8,58,685,9537,66,10222,714,6251,70812,939896,6965,1010708,"Equal Growth Rates"
38,12,960,"petite","second-15min",3,58,279,9778,61,10057,305,6507,30208,987847,6812,1018055,"Equal Growth Rates"
38,13,960,"petite","second-15min",2,63,154,9927,65,10081,164,6709,16596,1006033,6873,1022629,"Equal Growth Rates"
38,14,960,"petite","second-15min",2,66,177,9869,68,10046,190,6591,18871,996682,6781,1015553,"Equal Growth Rates"
38,15,960,"petite","second-15min",1,63,92,9993,64,10085,105,6666,9976,1012338,6771,1022314,"Equal Growth Rates"
5,1,955,"petite","second-15min",52,31,5060,5078,83,10138,5249,3246,520148,497729,8495,1017877,"Equal Growth Rates"
5,2,955,"petite","second-15min",41,31,4869,5238,72,10107,5054,3417,504321,515304,8471,1019625,"Equal Growth Rates"
5,3,955,"petite","second-15min",52,27,5883,4191,79,10074,6116,2739,604370,413708,8855,1018078,"Equal Growth Rates"
5,4,955,"petite","second-15min",41,30,4639,5422,71,10061,4811,3504,477800,533691,8315,1011491,"Equal Growth Rates"
5,5,955,"petite","second-15min",36,34,3893,6297,70,10190,4046,4117,400059,623693,8163,1023752,"Equal Growth Rates"
5,6,955,"petite","second-15min",28,46,2719,7525,74,10244,2878,4899,282850,742038,7777,1024888,"Equal Growth Rates"
5,7,955,"petite","second-15min",21,50,2197,7896,71,10093,2271,5150,225960,780941,7421,1006901,"Equal Growth Rates"
5,8,955,"petite","second-15min",21,45,2168,7961,66,10129,2257,5163,224079,783974,7420,1008053,"Equal Growth Rates"
5,9,955,"petite","second-15min",19,55,2034,8078,74,10112,2115,5257,208481,797977,7372,1006458,"Equal Growth Rates"
5,10,960,"petite","second-15min",10,52,1046,9041,62,10087,1110,5938,110619,909194,7048,1019813,"Equal Growth Rates"
5,11,960,"petite","second-15min",3,58,430,9575,61,10005,467,6362,45054,967690,6829,1012744,"Equal Growth Rates"
5,12,955,"petite","second-15min",6,62,624,9565,68,10189,655,6249,64921,941767,6904,1006688,"Equal Growth Rates"
5,13,955,"petite","second-15min",3,59,216,9993,62,10209,219,6495,22123,981653,6714,1003776,"Equal Growth Rates"
31,1,955,"petite","second-15min",54,34,5032,5155,88,10187,5223,3336,517584,507994,8559,1025578,"Equal Growth Rates"
31,2,950,"petite","second-15min",43,33,4416,5822,76,10238,4498,3694,445379,560056,8192,1005435,"Equal Growth Rates"
31,3,955,"petite","second-15min",34,36,3789,6313,70,10102,3903,4123,390302,621795,8026,1012097,"Equal Growth Rates"
31,4,955,"petite","second-15min",29,40,3381,6660,69,10041,3498,4322,350380,654998,7820,1005378,"Equal Growth Rates"
31,5,955,"petite","second-15min",23,46,2250,7937,69,10187,2347,5098,233161,784891,7445,1018052,"Equal Growth Rates"
31,6,955,"petite","second-15min",18,51,1790,8332,69,10122,1852,5377,185749,818584,7229,1004333,"Equal Growth Rates"
31,7,955,"petite","second-15min",12,55,1280,8831,67,10111,1315,5732,132252,869336,7047,1001588,"Equal Growth Rates"
31,8,960,"petite","second-15min",10,53,1153,8889,63,10042,1218,5911,122184,898349,7129,1020533,"Equal Growth Rates"
31,9,955,"petite","second-15min",7,52,1086,9143,59,10229,1118,5954,111873,895387,7072,1007260,"Equal Growth Rates"
31,10,960,"petite","second-15min",8,56,856,9152,64,10008,917,6120,90464,927560,7037,1018024,"Equal Growth Rates"
31,11,960,"petite","second-15min",4,54,478,9536,58,10014,518,6354,50830,963430,6872,1014260,"Equal Growth Rates"
31,12,960,"petite","second-15min",2,60,201,9927,62,10128,212,6613,21019,998717,6825,1019736,"Equal Growth Rates"
31,13,960,"petite","second-15min",2,60,318,9736,62,10054,347,6508,34498,983986,6855,1018484,"Equal Growth Rates"
31,14,960,"petite","second-15min",3,57,285,9716,60,10001,315,6480,30367,984216,6795,1014583,"Equal Growth Rates"
31,15,960,"petite","second-15min",1,64,106,9924,65,10030,121,6588,11598,999994,6709,1011592,"Equal Growth Rates"
31,16,960,"petite","second-15min",1,64,84,9932,65,10016,85,6637,8779,1007000,6722,1015779,"Equal Growth Rates"
31,17,960,"petite","second-15min",1,68,104,9946,69,10050,113,6657,10859,1004781,6770,1015640,"Equal Growth Rates"
31,18,960,"petite","second-15min",1,62,105,9961,63,10066,112,6700,10731,1006517,6812,1017248,"Equal Growth Rates"
31,19,960,"petite","second-15min",1,60,211,9795,61,10006,224,6577,22262,988558,6801,1010820,"Equal Growth Rates"
31,20,960,"petite","second-15min",1,65,93,9917,66,10010,101,6556,9584,998796,6657,1008380,"Equal Growth Rates"
36,1,950,"petite","second-15min",49,34,5102,5201,83,10303,5151,3341,513410,498975,8492,1012385,"Equal Growth Rates"
36,2,955,"petite","second-15min",37,38,3903,6110,75,10013,4032,3966,404746,602338,7998,1007084,"Equal Growth Rates"
36,3,955,"petite","second-15min",30,42,3422,6607,72,10029,3481,4297,351586,652231,7778,1003817,"Equal Growth Rates"
36,4,955,"petite","second-15min",27,48,2845,7382,75,10227,2948,4827,292737,726873,7775,1019610,"Equal Growth Rates"
36,5,955,"petite","second-15min",29,43,3200,6866,72,10066,3288,4475,328551,677038,7763,1005589,"Equal Growth Rates"
36,6,955,"petite","second-15min",21,49,2349,7781,70,10130,2463,5054,243915,766168,7517,1010083,"Equal Growth Rates"
36,7,960,"petite","second-15min",14,55,1288,8819,69,10107,1385,5847,135482,889672,7232,1025154,"Equal Growth Rates"
36,8,955,"petite","second-15min",9,62,858,9358,71,10216,896,6104,89354,924155,7000,1013509,"Equal Growth Rates"
36,9,955,"petite","second-15min",3,55,316,9802,58,10118,330,6360,33377,967812,6690,1001189,"Equal Growth Rates"
36,10,960,"petite","second-15min",1,63,101,9954,64,10055,106,6658,10547,1005608,6764,1016155,"Equal Growth Rates"
36,11,960,"petite","second-15min",1,65,51,10024,66,10075,54,6727,5609,1017171,6781,1022780,"Equal Growth Rates"
14,1,955,"petite","second-15min",50,29,5035,5063,79,10098,5268,3272,521522,497874,8540,1019396,"Equal Growth Rates"
14,2,955,"petite","second-15min",50,32,5028,4979,82,10007,5184,3197,515437,488572,8381,1004009,"Equal Growth Rates"
14,3,955,"petite","second-15min",40,34,4024,6112,74,10136,4169,3965,413955,603939,8134,1017894,"Equal Growth Rates"
14,4,955,"petite","second-15min",31,45,3141,7009,76,10150,3274,4569,324696,690354,7843,1015050,"Equal Growth Rates"
14,5,955,"petite","second-15min",21,47,2559,7503,68,10062,2680,4873,264031,737340,7553,1001371,"Equal Growth Rates"
14,6,955,"petite","second-15min",21,51,2079,8054,72,10133,2142,5237,213294,794792,7379,1008086,"Equal Growth Rates"
14,7,960,"petite","second-15min",18,52,1837,8169,70,10006,1971,5380,193299,820657,7351,1013956,"Equal Growth Rates"
14,8,960,"petite","second-15min",11,54,992,9008,65,10000,1042,6073,103653,911935,7115,1015588,"Equal Growth Rates"
14,9,960,"petite","second-15min",9,61,1027,8979,70,10006,1080,5935,109362,909726,7015,1019088,"Equal Growth Rates"
14,10,960,"petite","second-15min",7,59,642,9421,66,10063,673,6189,67835,948439,6862,1016274,"Equal Growth Rates"
14,11,955,"petite","second-15min",3,57,470,9692,60,10162,487,6349,48810,957615,6836,1006425,"Equal Growth Rates"
14,12,955,"petite","second-15min",3,57,243,9938,60,10181,254,6453,24681,980518,6707,1005199,"Equal Growth Rates"
14,13,960,"petite","second-15min",1,60,188,9844,61,10032,201,6587,20554,996793,6788,1017347,"Equal Growth Rates"
14,14,955,"petite","second-15min",4,62,518,9609,66,10127,545,6261,53769,948729,6806,1002498,"Equal Growth Rates"
14,15,960,"petite","second-15min",1,58,78,9935,59,10013,82,6577,8412,1003141,6659,1011553,"Equal Growth Rates"
14,16,960,"petite","second-15min",1,60,92,9950,61,10042,101,6589,9977,1002008,6690,1011985,"Equal Growth Rates"
13,1,955,"petite","second-15min",52,36,5040,5063,88,10103,5259,3301,517743,501041,8560,1018784,"Equal Growth Rates"
13,2,955,"petite","second-15min",45,35,4865,5157,80,10022,5075,3311,503066,505312,8386,1008378,"Equal Growth Rates"
13,3,955,"petite","second-15min",36,38,3793,6296,74,10089,3912,4049,390667,619932,7961,1010599,"Equal Growth Rates"
13,4,955,"petite","second-15min",24,50,2769,7418,74,10187,2906,4803,286496,729452,7709,1015948,"Equal Growth Rates"
13,5,955,"petite","second-15min",24,50,2404,7625,74,10029,2507,4987,248237,752799,7494,1001036,"Equal Growth Rates"
13,6,960,"petite","second-15min",18,52,1670,8415,70,10085,1765,5586,176700,847112,7351,1023812,"Equal Growth Rates"
13,7,960,"petite","second-15min",12,53,1164,8915,65,10079,1236,5947,123288,900154,7183,1023442,"Equal Growth Rates"
13,8,955,"petite","second-15min",9,53,1072,9086,62,10158,1110,5913,109597,898457,7023,1008054,"Equal Growth Rates"
13,9,960,"petite","second-15min",9,56,927,9139,65,10066,987,6023,98353,921994,7010,1020347,"Equal Growth Rates"
13,10,960,"petite","second-15min",3,57,340,9712,60,10052,372,6473,36305,980532,6845,1016837,"Equal Growth Rates"
13,11,960,"petite","second-15min",2,65,274,9774,67,10048,299,6510,29440,987842,6809,1017282,"Equal Growth Rates"
13,12,960,"petite","second-15min",1,64,80,9922,65,10002,90,6596,8591,998940,6686,1007531,"Equal Growth Rates"
25,1,955,"petite","second-15min",50,34,5103,5031,84,10134,5320,3227,523539,492972,8547,1016511,"Equal Growth Rates"
25,2,955,"petite","second-15min",46,32,5214,4811,78,10025,5439,3093,536496,474544,8532,1011040,"Equal Growth Rates"
25,3,955,"petite","second-15min",51,28,5421,4600,79,10021,5636,3008,559201,455000,8644,1014201,"Equal Growth Rates"
25,4,955,"petite","second-15min",49,28,5540,4606,77,10146,5720,3017,569417,455755,8737,1025172,"Equal Growth Rates"
25,5,955,"petite","second-15min",40,36,4442,5685,76,10127,4624,3741,458121,561994,8365,1020115,"Equal Growth Rates"
25,6,955,"petite","second-15min",31,40,3630,6544,71,10174,3735,4214,373068,641282,7949,1014350,"Equal Growth Rates"
25,7,955,"petite","second-15min",31,41,3085,7025,72,10110,3210,4585,318771,690365,7795,1009136,"Equal Growth Rates"
25,8,960,"petite","second-15min",21,50,2128,7922,71,10050,2262,5268,224512,799320,7530,1023832,"Equal Growth Rates"
25,9,955,"petite","second-15min",21,50,2050,8045,71,10095,2129,5240,212186,793200,7369,1005386,"Equal Growth Rates"
25,10,955,"petite","second-15min",13,56,1426,8810,69,10236,1481,5656,146637,870115,7137,1016752,"Equal Growth Rates"
25,11,955,"petite","second-15min",14,51,1500,8661,65,10161,1599,5630,154659,849645,7229,1004304,"Equal Growth Rates"
25,12,960,"petite","second-15min",12,54,1343,8674,66,10017,1435,5804,143016,876255,7239,1019271,"Equal Growth Rates"
