"sim_number","number_divisions","minutes","experiment","experiment_name"
1,1,60.1416,"fast_first_div","Fast First Division"
1,2,83.5707,"fast_first_div","Fast First Division"
1,1,58.6426,"fast_first_div","Fast First Division"
1,5,98.3452,"fast_first_div","Fast First Division"
1,1,60.6342,"fast_first_div","Fast First Division"
1,3,85.9509,"fast_first_div","Fast First Division"
1,1,63.633,"fast_first_div","Fast First Division"
1,2,89.8939,"fast_first_div","Fast First Division"
1,1,58.7371,"fast_first_div","Fast First Division"
1,2,93.1946,"fast_first_div","Fast First Division"
1,1,61.6162,"fast_first_div","Fast First Division"
1,6,93.8019,"fast_first_div","Fast First Division"
1,1,61.4417,"fast_first_div","Fast First Division"
1,5,79.9112,"fast_first_div","Fast First Division"
1,1,57.2285,"fast_first_div","Fast First Division"
1,2,90.8399,"fast_first_div","Fast First Division"
1,1,60.4223,"fast_first_div","Fast First Division"
1,2,90.2975,"fast_first_div","Fast First Division"
1,1,59.2697,"fast_first_div","Fast First Division"
1,2,95.0467,"fast_first_div","Fast First Division"
1,1,49.2842,"fast_first_div","Fast First Division"
1,4,82.7378,"fast_first_div","Fast First Division"
1,1,66.4177,"fast_first_div","Fast First Division"
1,2,82.6613,"fast_first_div","Fast First Division"
1,1,60.5274,"fast_first_div","Fast First Division"
1,2,102.2588,"fast_first_div","Fast First Division"
1,1,50.1754,"fast_first_div","Fast First Division"
1,2,94.0206,"fast_first_div","Fast First Division"
1,1,60.9203,"fast_first_div","Fast First Division"
1,3,85.6306,"fast_first_div","Fast First Division"
1,1,65.7801,"fast_first_div","Fast First Division"
1,2,92.6197,"fast_first_div","Fast First Division"
1,1,60.6365,"fast_first_div","Fast First Division"
1,3,86.6852,"fast_first_div","Fast First Division"
1,1,66.8881,"fast_first_div","Fast First Division"
1,4,88.352,"fast_first_div","Fast First Division"
1,1,56.7267,"fast_first_div","Fast First Division"
1,3,91.2696,"fast_first_div","Fast First Division"
1,1,70.3754,"fast_first_div","Fast First Division"
1,2,93.6017,"fast_first_div","Fast First Division"
1,1,63.2423,"fast_first_div","Fast First Division"
1,3,94.563,"fast_first_div","Fast First Division"
1,1,51.0906,"fast_first_div","Fast First Division"
1,3,84.038,"fast_first_div","Fast First Division"
1,1,57.5689,"fast_first_div","Fast First Division"
1,2,99.013,"fast_first_div","Fast First Division"
1,1,55.6758,"fast_first_div","Fast First Division"
1,2,89.5981,"fast_first_div","Fast First Division"
1,1,62.8171,"fast_first_div","Fast First Division"
1,10,83.5666,"fast_first_div","Fast First Division"
1,1,61.5719,"fast_first_div","Fast First Division"
1,4,97.6283,"fast_first_div","Fast First Division"
1,1,58.9435,"fast_first_div","Fast First Division"
1,2,78.7084,"fast_first_div","Fast First Division"
1,1,62.0084,"fast_first_div","Fast First Division"
1,6,86.2037,"fast_first_div","Fast First Division"
1,1,55.8931,"fast_first_div","Fast First Division"
1,3,84.7935,"fast_first_div","Fast First Division"
1,1,60.5924,"fast_first_div","Fast First Division"
1,2,84.9452,"fast_first_div","Fast First Division"
1,1,61.2632,"fast_first_div","Fast First Division"
1,2,99.0723,"fast_first_div","Fast First Division"
1,1,65.9939,"fast_first_div","Fast First Division"
1,3,89.0894,"fast_first_div","Fast First Division"
1,1,55.8452,"fast_first_div","Fast First Division"
1,3,98.0846,"fast_first_div","Fast First Division"
1,1,66.4458,"fast_first_div","Fast First Division"
1,2,99.5076,"fast_first_div","Fast First Division"
1,1,60.7091,"fast_first_div","Fast First Division"
1,4,88.4178,"fast_first_div","Fast First Division"
1,1,59.0814,"fast_first_div","Fast First Division"
1,3,92.1067,"fast_first_div","Fast First Division"
1,1,55.5155,"fast_first_div","Fast First Division"
1,3,85.0388,"fast_first_div","Fast First Division"
1,1,55.7921,"fast_first_div","Fast First Division"
1,2,86.5484,"fast_first_div","Fast First Division"
1,1,63.4244,"fast_first_div","Fast First Division"
1,2,86.2998,"fast_first_div","Fast First Division"
1,1,68.7564,"fast_first_div","Fast First Division"
1,2,94.0054,"fast_first_div","Fast First Division"
1,1,65.6249,"fast_first_div","Fast First Division"
1,3,86.1607,"fast_first_div","Fast First Division"
1,1,61.3672,"fast_first_div","Fast First Division"
1,3,98.5374,"fast_first_div","Fast First Division"
1,1,57.0597,"fast_first_div","Fast First Division"
1,2,100.1848,"fast_first_div","Fast First Division"
1,1,59.0857,"fast_first_div","Fast First Division"
1,2,102.8354,"fast_first_div","Fast First Division"
1,1,54.4103,"fast_first_div","Fast First Division"
1,2,90.8495,"fast_first_div","Fast First Division"
1,1,54.3823,"fast_first_div","Fast First Division"
1,2,85.0512,"fast_first_div","Fast First Division"
1,1,53.7142,"fast_first_div","Fast First Division"
1,3,85.3011,"fast_first_div","Fast First Division"
1,1,69.8915,"fast_first_div","Fast First Division"
1,3,89.5473,"fast_first_div","Fast First Division"
1,1,66.1338,"fast_first_div","Fast First Division"
1,2,85.0906,"fast_first_div","Fast First Division"
1,1,56.026,"fast_first_div","Fast First Division"
1,4,99.7162,"fast_first_div","Fast First Division"
1,1,56.1637,"fast_first_div","Fast First Division"
1,4,86.4809,"fast_first_div","Fast First Division"
1,1,48.8813,"fast_first_div","Fast First Division"
1,2,92.2551,"fast_first_div","Fast First Division"
1,1,56.9285,"fast_first_div","Fast First Division"
1,4,84.5018,"fast_first_div","Fast First Division"
1,1,58.2551,"fast_first_div","Fast First Division"
1,2,93.2252,"fast_first_div","Fast First Division"
1,1,69.6506,"fast_first_div","Fast First Division"
1,3,93.2858,"fast_first_div","Fast First Division"
1,1,59.1871,"fast_first_div","Fast First Division"
1,2,84.4582,"fast_first_div","Fast First Division"
1,1,66.3774,"fast_first_div","Fast First Division"
1,6,94.4657,"fast_first_div","Fast First Division"
1,1,66.3059,"fast_first_div","Fast First Division"
1,2,77.1833,"fast_first_div","Fast First Division"
1,1,55.8391,"fast_first_div","Fast First Division"
1,5,87.1099,"fast_first_div","Fast First Division"
1,1,58.9337,"fast_first_div","Fast First Division"
1,2,93.544,"fast_first_div","Fast First Division"
1,1,54.5265,"fast_first_div","Fast First Division"
1,3,96.5527,"fast_first_div","Fast First Division"
1,1,62.2083,"fast_first_div","Fast First Division"
1,2,84.3948,"fast_first_div","Fast First Division"
1,1,58.9617,"fast_first_div","Fast First Division"
1,2,84.5664,"fast_first_div","Fast First Division"
1,1,61.5285,"fast_first_div","Fast First Division"
1,2,85.0639,"fast_first_div","Fast First Division"
1,1,60.5932,"fast_first_div","Fast First Division"
1,2,81.2246,"fast_first_div","Fast First Division"
1,1,71.9256,"fast_first_div","Fast First Division"
1,2,92.8196,"fast_first_div","Fast First Division"
1,1,62.686,"fast_first_div","Fast First Division"
1,2,89.1323,"fast_first_div","Fast First Division"
1,1,55.6906,"fast_first_div","Fast First Division"
1,5,97.6841,"fast_first_div","Fast First Division"
1,1,56.3714,"fast_first_div","Fast First Division"
1,2,81.7168,"fast_first_div","Fast First Division"
1,1,57.6592,"fast_first_div","Fast First Division"
1,2,89.5542,"fast_first_div","Fast First Division"
1,1,59.1108,"fast_first_div","Fast First Division"
1,2,81.8643,"fast_first_div","Fast First Division"
1,1,64.6987,"fast_first_div","Fast First Division"
1,2,86.4161,"fast_first_div","Fast First Division"
1,1,51.8983,"fast_first_div","Fast First Division"
1,4,89.8219,"fast_first_div","Fast First Division"
1,1,65.0265,"fast_first_div","Fast First Division"
1,4,98.3383,"fast_first_div","Fast First Division"
1,1,59.0943,"fast_first_div","Fast First Division"
1,4,82.4307,"fast_first_div","Fast First Division"
1,1,59.0614,"fast_first_div","Fast First Division"
1,2,86.5229,"fast_first_div","Fast First Division"
1,1,60.969,"fast_first_div","Fast First Division"
1,2,87.9891,"fast_first_div","Fast First Division"
1,1,58.7224,"fast_first_div","Fast First Division"
1,2,88.7417,"fast_first_div","Fast First Division"
1,1,68.6769,"fast_first_div","Fast First Division"
1,4,83.0175,"fast_first_div","Fast First Division"
1,1,56.8961,"fast_first_div","Fast First Division"
1,2,88.4824,"fast_first_div","Fast First Division"
1,1,55.8863,"fast_first_div","Fast First Division"
1,2,99.184,"fast_first_div","Fast First Division"
1,1,55.4893,"fast_first_div","Fast First Division"
1,2,92.167,"fast_first_div","Fast First Division"
1,1,65.4106,"fast_first_div","Fast First Division"
1,7,86.832,"fast_first_div","Fast First Division"
1,1,74.2867,"fast_first_div","Fast First Division"
1,2,89.8227,"fast_first_div","Fast First Division"
1,1,57.2688,"fast_first_div","Fast First Division"
1,4,78.7493,"fast_first_div","Fast First Division"
1,1,62.2996,"fast_first_div","Fast First Division"
1,2,100.5487,"fast_first_div","Fast First Division"
1,1,62.3365,"fast_first_div","Fast First Division"
1,3,88.7269,"fast_first_div","Fast First Division"
1,1,57.8331,"fast_first_div","Fast First Division"
1,2,93.3255,"fast_first_div","Fast First Division"
1,1,62.7105,"fast_first_div","Fast First Division"
1,2,96.2622,"fast_first_div","Fast First Division"
1,1,55.7793,"fast_first_div","Fast First Division"
1,3,83.0792,"fast_first_div","Fast First Division"
1,1,67.6739,"fast_first_div","Fast First Division"
1,2,87.6208,"fast_first_div","Fast First Division"
1,1,56.3219,"fast_first_div","Fast First Division"
1,2,97.0335,"fast_first_div","Fast First Division"
1,1,63.6571,"fast_first_div","Fast First Division"
1,2,89.0787,"fast_first_div","Fast First Division"
1,1,61.9313,"fast_first_div","Fast First Division"
1,2,91.8004,"fast_first_div","Fast First Division"
1,1,56.9609,"fast_first_div","Fast First Division"
1,3,94.1485,"fast_first_div","Fast First Division"
1,1,59.3531,"fast_first_div","Fast First Division"
1,4,85.0351,"fast_first_div","Fast First Division"
1,1,60.4316,"fast_first_div","Fast First Division"
1,2,97.7561,"fast_first_div","Fast First Division"
1,1,57.4009,"fast_first_div","Fast First Division"
1,2,88.3865,"fast_first_div","Fast First Division"
1,1,65.1752,"fast_first_div","Fast First Division"
1,3,83.8661,"fast_first_div","Fast First Division"
1,1,61.4381,"fast_first_div","Fast First Division"
1,3,73.9456,"fast_first_div","Fast First Division"
1,1,62.5007,"fast_first_div","Fast First Division"
1,2,81.899,"fast_first_div","Fast First Division"
1,1,53.0508,"fast_first_div","Fast First Division"
1,2,86.2769,"fast_first_div","Fast First Division"
1,1,58.6396,"fast_first_div","Fast First Division"
1,4,85.8465,"fast_first_div","Fast First Division"
1,1,58.1889,"fast_first_div","Fast First Division"
1,3,85.3296,"fast_first_div","Fast First Division"
1,1,57.1546,"fast_first_div","Fast First Division"
1,2,89.9401,"fast_first_div","Fast First Division"
1,1,62.3427,"fast_first_div","Fast First Division"
1,2,99.1595,"fast_first_div","Fast First Division"
1,1,59.2263,"fast_first_div","Fast First Division"
1,3,89.1403,"fast_first_div","Fast First Division"
1,1,66.2743,"fast_first_div","Fast First Division"
1,2,81.9691,"fast_first_div","Fast First Division"
1,1,57.9707,"fast_first_div","Fast First Division"
1,5,88.7731,"fast_first_div","Fast First Division"
1,1,65.9432,"fast_first_div","Fast First Division"
1,3,86.5233,"fast_first_div","Fast First Division"
1,1,66.6957,"fast_first_div","Fast First Division"
1,3,100.9752,"fast_first_div","Fast First Division"
1,1,60.3897,"fast_first_div","Fast First Division"
1,5,84.6138,"fast_first_div","Fast First Division"
1,1,65.1712,"fast_first_div","Fast First Division"
1,2,78.9133,"fast_first_div","Fast First Division"
1,1,52.3507,"fast_first_div","Fast First Division"
1,2,92.23,"fast_first_div","Fast First Division"
1,1,62.7247,"fast_first_div","Fast First Division"
1,5,109.1962,"fast_first_div","Fast First Division"
1,1,70.1318,"fast_first_div","Fast First Division"
1,2,88.1459,"fast_first_div","Fast First Division"
1,1,53.5105,"fast_first_div","Fast First Division"
1,2,86.8144,"fast_first_div","Fast First Division"
1,1,61.9014,"fast_first_div","Fast First Division"
1,2,88.479,"fast_first_div","Fast First Division"
1,1,61.1762,"fast_first_div","Fast First Division"
1,4,87.7614,"fast_first_div","Fast First Division"
1,1,61.2805,"fast_first_div","Fast First Division"
1,2,98.0591,"fast_first_div","Fast First Division"
1,1,62.3476,"fast_first_div","Fast First Division"
1,2,95.6909,"fast_first_div","Fast First Division"
1,1,55.5792,"fast_first_div","Fast First Division"
1,2,94.7931,"fast_first_div","Fast First Division"
1,1,61.8137,"fast_first_div","Fast First Division"
1,3,91.7974,"fast_first_div","Fast First Division"
1,1,60.0464,"fast_first_div","Fast First Division"
1,2,81.7203,"fast_first_div","Fast First Division"
1,1,60.9274,"fast_first_div","Fast First Division"
1,4,87.9194,"fast_first_div","Fast First Division"
1,1,61.7912,"fast_first_div","Fast First Division"
1,2,73.3452,"fast_first_div","Fast First Division"
1,1,58.5752,"fast_first_div","Fast First Division"
1,2,87.91,"fast_first_div","Fast First Division"
1,1,56.4868,"fast_first_div","Fast First Division"
1,3,86.5872,"fast_first_div","Fast First Division"
1,1,50.6101,"fast_first_div","Fast First Division"
1,2,86.6175,"fast_first_div","Fast First Division"
1,1,58.3254,"fast_first_div","Fast First Division"
1,3,81.4106,"fast_first_div","Fast First Division"
1,1,52.2374,"fast_first_div","Fast First Division"
1,2,83.5059,"fast_first_div","Fast First Division"
1,1,60.044,"fast_first_div","Fast First Division"
1,2,99.2861,"fast_first_div","Fast First Division"
1,1,63.8257,"fast_first_div","Fast First Division"
1,2,99.0075,"fast_first_div","Fast First Division"
1,1,48.9176,"fast_first_div","Fast First Division"
1,2,91.8816,"fast_first_div","Fast First Division"
1,1,54.0084,"fast_first_div","Fast First Division"
1,3,84.2958,"fast_first_div","Fast First Division"
1,1,72.2829,"fast_first_div","Fast First Division"
1,3,106.6264,"fast_first_div","Fast First Division"
1,1,57.0643,"fast_first_div","Fast First Division"
1,3,92.4808,"fast_first_div","Fast First Division"
1,1,62.6525,"fast_first_div","Fast First Division"
1,2,89.4785,"fast_first_div","Fast First Division"
1,1,57.5513,"fast_first_div","Fast First Division"
1,2,80.4105,"fast_first_div","Fast First Division"
1,1,62.7951,"fast_first_div","Fast First Division"
1,3,87.9738,"fast_first_div","Fast First Division"
1,1,53.2648,"fast_first_div","Fast First Division"
1,2,88.4012,"fast_first_div","Fast First Division"
1,1,65.8134,"fast_first_div","Fast First Division"
1,2,92.8923,"fast_first_div","Fast First Division"
1,1,54.419,"fast_first_div","Fast First Division"
1,4,93.46,"fast_first_div","Fast First Division"
1,1,61.4427,"fast_first_div","Fast First Division"
1,3,91.9405,"fast_first_div","Fast First Division"
1,1,54.6083,"fast_first_div","Fast First Division"
1,2,85.8642,"fast_first_div","Fast First Division"
1,1,63.749,"fast_first_div","Fast First Division"
1,2,96.5893,"fast_first_div","Fast First Division"
1,1,55.6401,"fast_first_div","Fast First Division"
1,2,100.6728,"fast_first_div","Fast First Division"
1,1,52.1959,"fast_first_div","Fast First Division"
1,2,89.723,"fast_first_div","Fast First Division"
1,1,56.6829,"fast_first_div","Fast First Division"
1,2,74.3065,"fast_first_div","Fast First Division"
1,1,62.3268,"fast_first_div","Fast First Division"
1,2,90.2862,"fast_first_div","Fast First Division"
1,1,57.1465,"fast_first_div","Fast First Division"
1,2,82.4665,"fast_first_div","Fast First Division"
1,1,61.3771,"fast_first_div","Fast First Division"
1,5,93.8808,"fast_first_div","Fast First Division"
1,1,55.333,"fast_first_div","Fast First Division"
1,3,76.3025,"fast_first_div","Fast First Division"
1,1,55.0322,"fast_first_div","Fast First Division"
1,2,89.7831,"fast_first_div","Fast First Division"
1,1,65.7209,"fast_first_div","Fast First Division"
1,2,102.6176,"fast_first_div","Fast First Division"
1,1,60.3487,"fast_first_div","Fast First Division"
1,4,87.8,"fast_first_div","Fast First Division"
1,1,59.8085,"fast_first_div","Fast First Division"
1,2,97.3195,"fast_first_div","Fast First Division"
1,1,60.7329,"fast_first_div","Fast First Division"
1,3,81.1369,"fast_first_div","Fast First Division"
1,1,59.0542,"fast_first_div","Fast First Division"
1,2,71.0977,"fast_first_div","Fast First Division"
1,1,54.0698,"fast_first_div","Fast First Division"
1,2,96.1586,"fast_first_div","Fast First Division"
1,1,60.215,"fast_first_div","Fast First Division"
1,2,95.2513,"fast_first_div","Fast First Division"
1,1,59.772,"fast_first_div","Fast First Division"
1,2,97.2314,"fast_first_div","Fast First Division"
1,1,55.2064,"fast_first_div","Fast First Division"
1,5,88.0902,"fast_first_div","Fast First Division"
1,1,65.4651,"fast_first_div","Fast First Division"
1,3,93.4915,"fast_first_div","Fast First Division"
1,1,54.8649,"fast_first_div","Fast First Division"
1,2,90.3574,"fast_first_div","Fast First Division"
1,1,56.5356,"fast_first_div","Fast First Division"
1,2,91.6912,"fast_first_div","Fast First Division"
1,1,59.0219,"fast_first_div","Fast First Division"
1,2,80.9832,"fast_first_div","Fast First Division"
1,1,66.8831,"fast_first_div","Fast First Division"
1,2,82.4855,"fast_first_div","Fast First Division"
1,1,57.8575,"fast_first_div","Fast First Division"
1,3,100.9153,"fast_first_div","Fast First Division"
1,1,50.3693,"fast_first_div","Fast First Division"
1,2,100.9567,"fast_first_div","Fast First Division"
1,1,60.5865,"fast_first_div","Fast First Division"
1,2,106.6845,"fast_first_div","Fast First Division"
1,1,63.7518,"fast_first_div","Fast First Division"
1,2,91.687,"fast_first_div","Fast First Division"
1,1,64.4222,"fast_first_div","Fast First Division"
1,3,88.0265,"fast_first_div","Fast First Division"
1,1,75.6154,"fast_first_div","Fast First Division"
1,2,84.3687,"fast_first_div","Fast First Division"
1,1,57.4937,"fast_first_div","Fast First Division"
1,6,102.7762,"fast_first_div","Fast First Division"
1,1,67.2824,"fast_first_div","Fast First Division"
1,7,91.9395,"fast_first_div","Fast First Division"
1,1,66.8673,"fast_first_div","Fast First Division"
1,2,84.6414,"fast_first_div","Fast First Division"
1,1,65.8347,"fast_first_div","Fast First Division"
1,2,89.0065,"fast_first_div","Fast First Division"
1,1,64.465,"fast_first_div","Fast First Division"
1,2,98.4856,"fast_first_div","Fast First Division"
1,1,66.7711,"fast_first_div","Fast First Division"
1,3,86.4244,"fast_first_div","Fast First Division"
1,1,59.3262,"fast_first_div","Fast First Division"
1,5,88.5273,"fast_first_div","Fast First Division"
1,1,65.3657,"fast_first_div","Fast First Division"
1,2,85.9634,"fast_first_div","Fast First Division"
1,1,66.5034,"fast_first_div","Fast First Division"
1,3,98.6928,"fast_first_div","Fast First Division"
1,1,55.5987,"fast_first_div","Fast First Division"
1,3,92.5793,"fast_first_div","Fast First Division"
1,1,54.1316,"fast_first_div","Fast First Division"
1,3,90.3577,"fast_first_div","Fast First Division"
1,1,56.552,"fast_first_div","Fast First Division"
1,2,94.4447,"fast_first_div","Fast First Division"
1,1,64.8165,"fast_first_div","Fast First Division"
1,3,94.7713,"fast_first_div","Fast First Division"
1,1,58.8613,"fast_first_div","Fast First Division"
1,2,80.7327,"fast_first_div","Fast First Division"
1,1,59.87,"fast_first_div","Fast First Division"
1,3,86.3246,"fast_first_div","Fast First Division"
1,1,59.6717,"fast_first_div","Fast First Division"
1,2,95.1588,"fast_first_div","Fast First Division"
1,1,61.1142,"fast_first_div","Fast First Division"
1,2,91.2631,"fast_first_div","Fast First Division"
1,1,60.0675,"fast_first_div","Fast First Division"
1,5,80.9416,"fast_first_div","Fast First Division"
1,1,62.8787,"fast_first_div","Fast First Division"
1,2,89.5077,"fast_first_div","Fast First Division"
1,1,64.2735,"fast_first_div","Fast First Division"
1,3,102.4262,"fast_first_div","Fast First Division"
1,1,57.4668,"fast_first_div","Fast First Division"
1,6,88.5516,"fast_first_div","Fast First Division"
1,1,56.5228,"fast_first_div","Fast First Division"
1,4,97.5816,"fast_first_div","Fast First Division"
1,1,54.9459,"fast_first_div","Fast First Division"
1,2,84.3111,"fast_first_div","Fast First Division"
1,1,57.3309,"fast_first_div","Fast First Division"
1,4,93.4155,"fast_first_div","Fast First Division"
1,1,69.0908,"fast_first_div","Fast First Division"
1,2,102.4726,"fast_first_div","Fast First Division"
1,1,60.6705,"fast_first_div","Fast First Division"
1,2,102.4241,"fast_first_div","Fast First Division"
1,1,59.6344,"fast_first_div","Fast First Division"
1,3,80.1364,"fast_first_div","Fast First Division"
1,1,59.7183,"fast_first_div","Fast First Division"
1,2,88.9987,"fast_first_div","Fast First Division"
1,1,65.9048,"fast_first_div","Fast First Division"
1,2,99.7954,"fast_first_div","Fast First Division"
1,1,55.1079,"fast_first_div","Fast First Division"
1,2,106.6855,"fast_first_div","Fast First Division"
1,1,57.7545,"fast_first_div","Fast First Division"
1,2,96.5695,"fast_first_div","Fast First Division"
1,1,57.1512,"fast_first_div","Fast First Division"
1,2,81.1794,"fast_first_div","Fast First Division"
1,1,60.5201,"fast_first_div","Fast First Division"
1,2,98.623,"fast_first_div","Fast First Division"
1,1,55.6147,"fast_first_div","Fast First Division"
1,2,94.5446,"fast_first_div","Fast First Division"
1,1,63.0119,"fast_first_div","Fast First Division"
1,3,90.0612,"fast_first_div","Fast First Division"
1,1,55.9515,"fast_first_div","Fast First Division"
1,2,94.0649,"fast_first_div","Fast First Division"
1,1,59.585,"fast_first_div","Fast First Division"
1,3,81.6842,"fast_first_div","Fast First Division"
1,1,65.4687,"fast_first_div","Fast First Division"
1,2,93.1509,"fast_first_div","Fast First Division"
1,1,56.9598,"fast_first_div","Fast First Division"
1,2,86.4978,"fast_first_div","Fast First Division"
1,1,59.9838,"fast_first_div","Fast First Division"
1,2,84.4837,"fast_first_div","Fast First Division"
1,1,70.8773,"fast_first_div","Fast First Division"
1,2,85.9481,"fast_first_div","Fast First Division"
1,1,58.2961,"fast_first_div","Fast First Division"
1,2,92.2447,"fast_first_div","Fast First Division"
1,1,60.3632,"fast_first_div","Fast First Division"
1,2,99.0101,"fast_first_div","Fast First Division"
1,1,64.797,"fast_first_div","Fast First Division"
1,2,96.7825,"fast_first_div","Fast First Division"
1,1,57.7469,"fast_first_div","Fast First Division"
1,2,87.7069,"fast_first_div","Fast First Division"
1,1,58.4477,"fast_first_div","Fast First Division"
1,2,88.0605,"fast_first_div","Fast First Division"
1,1,56.7655,"fast_first_div","Fast First Division"
1,3,93.4027,"fast_first_div","Fast First Division"
1,1,65.154,"fast_first_div","Fast First Division"
1,3,82.8353,"fast_first_div","Fast First Division"
1,1,66.3201,"fast_first_div","Fast First Division"
1,2,77.1549,"fast_first_div","Fast First Division"
1,1,60.6304,"fast_first_div","Fast First Division"
1,3,93.3051,"fast_first_div","Fast First Division"
1,1,59.0369,"fast_first_div","Fast First Division"
1,2,88.7335,"fast_first_div","Fast First Division"
1,1,53.9247,"fast_first_div","Fast First Division"
1,3,88.0268,"fast_first_div","Fast First Division"
1,1,57.2726,"fast_first_div","Fast First Division"
1,3,91.2993,"fast_first_div","Fast First Division"
1,1,58.7325,"fast_first_div","Fast First Division"
1,2,91.8726,"fast_first_div","Fast First Division"
1,1,63.6885,"fast_first_div","Fast First Division"
1,4,81.5969,"fast_first_div","Fast First Division"
1,1,63.418,"fast_first_div","Fast First Division"
1,4,87.5944,"fast_first_div","Fast First Division"
1,1,58.6681,"fast_first_div","Fast First Division"
1,2,99.6743,"fast_first_div","Fast First Division"
1,1,62.6889,"fast_first_div","Fast First Division"
1,2,97.4235,"fast_first_div","Fast First Division"
1,1,51.4226,"fast_first_div","Fast First Division"
1,2,97.1396,"fast_first_div","Fast First Division"
1,1,67.6282,"fast_first_div","Fast First Division"
1,4,94.3235,"fast_first_div","Fast First Division"
1,1,55.3919,"fast_first_div","Fast First Division"
1,7,82.3394,"fast_first_div","Fast First Division"
1,1,57.2865,"fast_first_div","Fast First Division"
1,5,82.2898,"fast_first_div","Fast First Division"
1,1,52.1968,"fast_first_div","Fast First Division"
1,2,101.5497,"fast_first_div","Fast First Division"
1,1,61.5621,"fast_first_div","Fast First Division"
1,3,82.8223,"fast_first_div","Fast First Division"
1,1,59.2796,"fast_first_div","Fast First Division"
1,3,94.8198,"fast_first_div","Fast First Division"
1,1,67.0095,"fast_first_div","Fast First Division"
1,5,95.5147,"fast_first_div","Fast First Division"
1,1,58.9057,"fast_first_div","Fast First Division"
1,2,90.7089,"fast_first_div","Fast First Division"
1,1,61.7263,"fast_first_div","Fast First Division"
1,2,88.4852,"fast_first_div","Fast First Division"
1,1,62.478,"fast_first_div","Fast First Division"
1,3,99.6487,"fast_first_div","Fast First Division"
1,1,58.5898,"fast_first_div","Fast First Division"
1,4,92.6609,"fast_first_div","Fast First Division"
1,1,63.7997,"fast_first_div","Fast First Division"
1,3,89.8668,"fast_first_div","Fast First Division"
1,1,66.9975,"fast_first_div","Fast First Division"
1,4,89.484,"fast_first_div","Fast First Division"
1,1,56.8625,"fast_first_div","Fast First Division"
1,3,98.8875,"fast_first_div","Fast First Division"
1,1,69.7137,"fast_first_div","Fast First Division"
1,2,90.7336,"fast_first_div","Fast First Division"
1,1,60.8335,"fast_first_div","Fast First Division"
1,3,84.0469,"fast_first_div","Fast First Division"
1,1,62.8553,"fast_first_div","Fast First Division"
1,3,81.9861,"fast_first_div","Fast First Division"
1,1,55.677,"fast_first_div","Fast First Division"
1,2,95.7158,"fast_first_div","Fast First Division"
1,1,64.3482,"fast_first_div","Fast First Division"
1,2,85.6967,"fast_first_div","Fast First Division"
1,1,58.289,"fast_first_div","Fast First Division"
1,4,83.7474,"fast_first_div","Fast First Division"
1,1,57.0687,"fast_first_div","Fast First Division"
1,2,86.0746,"fast_first_div","Fast First Division"
1,1,53.2729,"fast_first_div","Fast First Division"
1,3,103.2688,"fast_first_div","Fast First Division"
1,1,62.4591,"fast_first_div","Fast First Division"
1,3,102.4617,"fast_first_div","Fast First Division"
1,1,59.0923,"fast_first_div","Fast First Division"
1,4,87.9236,"fast_first_div","Fast First Division"
1,1,51.0118,"fast_first_div","Fast First Division"
1,3,87.516,"fast_first_div","Fast First Division"
1,1,53.9451,"fast_first_div","Fast First Division"
1,2,89.2855,"fast_first_div","Fast First Division"
1,1,62.6207,"fast_first_div","Fast First Division"
1,2,89.6754,"fast_first_div","Fast First Division"
1,1,60.3088,"fast_first_div","Fast First Division"
1,2,89.0178,"fast_first_div","Fast First Division"
1,1,57.6564,"fast_first_div","Fast First Division"
1,8,90.5463,"fast_first_div","Fast First Division"
1,1,61.2204,"fast_first_div","Fast First Division"
1,3,93.597,"fast_first_div","Fast First Division"
1,1,54.7988,"fast_first_div","Fast First Division"
1,4,83.5216,"fast_first_div","Fast First Division"
1,1,59.6192,"fast_first_div","Fast First Division"
1,2,95.7561,"fast_first_div","Fast First Division"
1,1,60.1066,"fast_first_div","Fast First Division"
1,3,82.4485,"fast_first_div","Fast First Division"
1,1,71.3341,"fast_first_div","Fast First Division"
1,3,86.188,"fast_first_div","Fast First Division"
1,1,55.0008,"fast_first_div","Fast First Division"
1,2,93.1167,"fast_first_div","Fast First Division"
1,1,60.1956,"fast_first_div","Fast First Division"
1,4,77.9485,"fast_first_div","Fast First Division"
1,1,70.2117,"fast_first_div","Fast First Division"
1,2,88.3268,"fast_first_div","Fast First Division"
1,1,60.0081,"fast_first_div","Fast First Division"
1,2,87.4522,"fast_first_div","Fast First Division"
1,1,56.5995,"fast_first_div","Fast First Division"
1,6,97.8398,"fast_first_div","Fast First Division"
1,1,57.9753,"fast_first_div","Fast First Division"
1,2,85.3345,"fast_first_div","Fast First Division"
1,1,62.4378,"fast_first_div","Fast First Division"
1,3,91.675,"fast_first_div","Fast First Division"
1,1,67.7155,"fast_first_div","Fast First Division"
1,2,92.2731,"fast_first_div","Fast First Division"
1,1,59.2467,"fast_first_div","Fast First Division"
1,2,85.3291,"fast_first_div","Fast First Division"
1,1,60.0417,"fast_first_div","Fast First Division"
1,3,102.269,"fast_first_div","Fast First Division"
1,1,67.8869,"fast_first_div","Fast First Division"
1,4,76.516,"fast_first_div","Fast First Division"
1,1,51.0102,"fast_first_div","Fast First Division"
1,3,97.4316,"fast_first_div","Fast First Division"
1,1,51.509,"fast_first_div","Fast First Division"
1,2,92.1109,"fast_first_div","Fast First Division"
