"sim_number","generation","diameter","experiment","experiment_name"
48,66,19,"fast_first_div","Fast First Division"
48,67,20,"fast_first_div","Fast First Division"
48,68,20,"fast_first_div","Fast First Division"
48,69,20,"fast_first_div","Fast First Division"
48,70,22,"fast_first_div","Fast First Division"
48,71,21,"fast_first_div","Fast First Division"
48,72,20,"fast_first_div","Fast First Division"
48,73,21,"fast_first_div","Fast First Division"
48,74,20,"fast_first_div","Fast First Division"
48,75,21,"fast_first_div","Fast First Division"
48,76,21,"fast_first_div","Fast First Division"
48,77,20,"fast_first_div","Fast First Division"
48,78,21,"fast_first_div","Fast First Division"
48,79,21,"fast_first_div","Fast First Division"
48,80,20,"fast_first_div","Fast First Division"
48,81,21,"fast_first_div","Fast First Division"
48,82,20,"fast_first_div","Fast First Division"
48,83,20,"fast_first_div","Fast First Division"
48,84,20,"fast_first_div","Fast First Division"
48,85,19,"fast_first_div","Fast First Division"
48,86,20,"fast_first_div","Fast First Division"
48,87,20,"fast_first_div","Fast First Division"
48,88,22,"fast_first_div","Fast First Division"
48,89,21,"fast_first_div","Fast First Division"
48,90,21,"fast_first_div","Fast First Division"
48,91,20,"fast_first_div","Fast First Division"
48,92,20,"fast_first_div","Fast First Division"
48,93,19,"fast_first_div","Fast First Division"
48,94,20,"fast_first_div","Fast First Division"
48,95,19,"fast_first_div","Fast First Division"
48,96,20,"fast_first_div","Fast First Division"
48,97,21,"fast_first_div","Fast First Division"
48,98,21,"fast_first_div","Fast First Division"
48,99,22,"fast_first_div","Fast First Division"
48,100,20,"fast_first_div","Fast First Division"
48,101,21,"fast_first_div","Fast First Division"
49,0,20,"fast_first_div","Fast First Division"
49,1,20,"fast_first_div","Fast First Division"
49,2,20,"fast_first_div","Fast First Division"
49,3,20,"fast_first_div","Fast First Division"
49,4,20,"fast_first_div","Fast First Division"
49,5,21,"fast_first_div","Fast First Division"
49,6,21,"fast_first_div","Fast First Division"
49,7,22,"fast_first_div","Fast First Division"
49,8,20,"fast_first_div","Fast First Division"
49,9,21,"fast_first_div","Fast First Division"
49,10,22,"fast_first_div","Fast First Division"
49,11,20,"fast_first_div","Fast First Division"
49,12,20,"fast_first_div","Fast First Division"
49,13,20,"fast_first_div","Fast First Division"
49,14,20,"fast_first_div","Fast First Division"
49,15,20,"fast_first_div","Fast First Division"
49,16,20,"fast_first_div","Fast First Division"
49,17,20,"fast_first_div","Fast First Division"
49,18,19,"fast_first_div","Fast First Division"
49,19,21,"fast_first_div","Fast First Division"
49,20,21,"fast_first_div","Fast First Division"
49,21,22,"fast_first_div","Fast First Division"
49,22,20,"fast_first_div","Fast First Division"
49,23,20,"fast_first_div","Fast First Division"
49,24,21,"fast_first_div","Fast First Division"
49,25,20,"fast_first_div","Fast First Division"
49,26,21,"fast_first_div","Fast First Division"
49,27,20,"fast_first_div","Fast First Division"
49,28,21,"fast_first_div","Fast First Division"
49,29,21,"fast_first_div","Fast First Division"
49,30,20,"fast_first_div","Fast First Division"
49,31,21,"fast_first_div","Fast First Division"
49,32,20,"fast_first_div","Fast First Division"
49,33,20,"fast_first_div","Fast First Division"
49,34,19,"fast_first_div","Fast First Division"
49,35,21,"fast_first_div","Fast First Division"
49,36,21,"fast_first_div","Fast First Division"
49,37,20,"fast_first_div","Fast First Division"
49,38,20,"fast_first_div","Fast First Division"
49,39,20,"fast_first_div","Fast First Division"
49,40,20,"fast_first_div","Fast First Division"
49,41,20,"fast_first_div","Fast First Division"
49,42,21,"fast_first_div","Fast First Division"
49,43,20,"fast_first_div","Fast First Division"
49,44,20,"fast_first_div","Fast First Division"
49,45,20,"fast_first_div","Fast First Division"
49,46,20,"fast_first_div","Fast First Division"
49,47,20,"fast_first_div","Fast First Division"
49,48,20,"fast_first_div","Fast First Division"
49,49,20,"fast_first_div","Fast First Division"
49,50,21,"fast_first_div","Fast First Division"
49,51,20,"fast_first_div","Fast First Division"
49,52,19,"fast_first_div","Fast First Division"
49,53,20,"fast_first_div","Fast First Division"
49,54,20,"fast_first_div","Fast First Division"
49,55,21,"fast_first_div","Fast First Division"
49,56,20,"fast_first_div","Fast First Division"
49,57,20,"fast_first_div","Fast First Division"
49,58,20,"fast_first_div","Fast First Division"
49,59,20,"fast_first_div","Fast First Division"
49,60,20,"fast_first_div","Fast First Division"
49,61,19,"fast_first_div","Fast First Division"
49,62,20,"fast_first_div","Fast First Division"
49,63,21,"fast_first_div","Fast First Division"
49,64,21,"fast_first_div","Fast First Division"
49,65,20,"fast_first_div","Fast First Division"
49,66,20,"fast_first_div","Fast First Division"
49,67,20,"fast_first_div","Fast First Division"
49,68,20,"fast_first_div","Fast First Division"
49,69,21,"fast_first_div","Fast First Division"
49,70,21,"fast_first_div","Fast First Division"
49,71,21,"fast_first_div","Fast First Division"
49,72,21,"fast_first_div","Fast First Division"
49,73,21,"fast_first_div","Fast First Division"
49,74,20,"fast_first_div","Fast First Division"
49,75,20,"fast_first_div","Fast First Division"
49,76,20,"fast_first_div","Fast First Division"
49,77,20,"fast_first_div","Fast First Division"
49,78,20,"fast_first_div","Fast First Division"
49,79,21,"fast_first_div","Fast First Division"
49,80,20,"fast_first_div","Fast First Division"
49,81,21,"fast_first_div","Fast First Division"
49,82,19,"fast_first_div","Fast First Division"
49,83,19,"fast_first_div","Fast First Division"
49,84,20,"fast_first_div","Fast First Division"
49,85,19,"fast_first_div","Fast First Division"
49,86,20,"fast_first_div","Fast First Division"
49,87,19,"fast_first_div","Fast First Division"
49,88,20,"fast_first_div","Fast First Division"
49,89,21,"fast_first_div","Fast First Division"
49,90,19,"fast_first_div","Fast First Division"
49,91,20,"fast_first_div","Fast First Division"
49,92,19,"fast_first_div","Fast First Division"
49,93,20,"fast_first_div","Fast First Division"
49,94,21,"fast_first_div","Fast First Division"
49,95,21,"fast_first_div","Fast First Division"
49,96,20,"fast_first_div","Fast First Division"
49,97,21,"fast_first_div","Fast First Division"
49,98,21,"fast_first_div","Fast First Division"
49,99,21,"fast_first_div","Fast First Division"
49,100,21,"fast_first_div","Fast First Division"
49,101,21,"fast_first_div","Fast First Division"
50,0,20,"fast_first_div","Fast First Division"
50,1,20,"fast_first_div","Fast First Division"
50,2,21,"fast_first_div","Fast First Division"
50,3,20,"fast_first_div","Fast First Division"
50,4,21,"fast_first_div","Fast First Division"
50,5,20,"fast_first_div","Fast First Division"
50,6,19,"fast_first_div","Fast First Division"
50,7,20,"fast_first_div","Fast First Division"
50,8,21,"fast_first_div","Fast First Division"
50,9,19,"fast_first_div","Fast First Division"
50,10,21,"fast_first_div","Fast First Division"
50,11,19,"fast_first_div","Fast First Division"
50,12,20,"fast_first_div","Fast First Division"
50,13,20,"fast_first_div","Fast First Division"
50,14,20,"fast_first_div","Fast First Division"
50,15,20,"fast_first_div","Fast First Division"
50,16,21,"fast_first_div","Fast First Division"
50,17,21,"fast_first_div","Fast First Division"
50,18,21,"fast_first_div","Fast First Division"
50,19,21,"fast_first_div","Fast First Division"
50,20,20,"fast_first_div","Fast First Division"
50,21,21,"fast_first_div","Fast First Division"
50,22,21,"fast_first_div","Fast First Division"
50,23,21,"fast_first_div","Fast First Division"
50,24,21,"fast_first_div","Fast First Division"
50,25,21,"fast_first_div","Fast First Division"
50,26,21,"fast_first_div","Fast First Division"
50,27,20,"fast_first_div","Fast First Division"
50,28,20,"fast_first_div","Fast First Division"
50,29,21,"fast_first_div","Fast First Division"
50,30,20,"fast_first_div","Fast First Division"
50,31,20,"fast_first_div","Fast First Division"
50,32,21,"fast_first_div","Fast First Division"
50,33,20,"fast_first_div","Fast First Division"
50,34,22,"fast_first_div","Fast First Division"
50,35,21,"fast_first_div","Fast First Division"
50,36,21,"fast_first_div","Fast First Division"
50,37,21,"fast_first_div","Fast First Division"
50,38,22,"fast_first_div","Fast First Division"
50,39,21,"fast_first_div","Fast First Division"
50,40,21,"fast_first_div","Fast First Division"
50,41,21,"fast_first_div","Fast First Division"
50,42,22,"fast_first_div","Fast First Division"
50,43,21,"fast_first_div","Fast First Division"
50,44,20,"fast_first_div","Fast First Division"
50,45,21,"fast_first_div","Fast First Division"
50,46,20,"fast_first_div","Fast First Division"
50,47,20,"fast_first_div","Fast First Division"
50,48,21,"fast_first_div","Fast First Division"
50,49,21,"fast_first_div","Fast First Division"
50,50,21,"fast_first_div","Fast First Division"
50,51,20,"fast_first_div","Fast First Division"
50,52,21,"fast_first_div","Fast First Division"
50,53,20,"fast_first_div","Fast First Division"
50,54,19,"fast_first_div","Fast First Division"
50,55,20,"fast_first_div","Fast First Division"
50,56,20,"fast_first_div","Fast First Division"
50,57,22,"fast_first_div","Fast First Division"
50,58,20,"fast_first_div","Fast First Division"
50,59,21,"fast_first_div","Fast First Division"
50,60,21,"fast_first_div","Fast First Division"
50,61,21,"fast_first_div","Fast First Division"
50,62,20,"fast_first_div","Fast First Division"
50,63,19,"fast_first_div","Fast First Division"
50,64,20,"fast_first_div","Fast First Division"
50,65,21,"fast_first_div","Fast First Division"
50,66,20,"fast_first_div","Fast First Division"
50,67,21,"fast_first_div","Fast First Division"
50,68,20,"fast_first_div","Fast First Division"
50,69,20,"fast_first_div","Fast First Division"
50,70,21,"fast_first_div","Fast First Division"
50,71,21,"fast_first_div","Fast First Division"
50,72,20,"fast_first_div","Fast First Division"
50,73,21,"fast_first_div","Fast First Division"
50,74,22,"fast_first_div","Fast First Division"
50,75,20,"fast_first_div","Fast First Division"
50,76,21,"fast_first_div","Fast First Division"
50,77,20,"fast_first_div","Fast First Division"
50,78,21,"fast_first_div","Fast First Division"
50,79,21,"fast_first_div","Fast First Division"
50,80,21,"fast_first_div","Fast First Division"
50,81,21,"fast_first_div","Fast First Division"
50,82,22,"fast_first_div","Fast First Division"
50,83,21,"fast_first_div","Fast First Division"
50,84,23,"fast_first_div","Fast First Division"
50,85,21,"fast_first_div","Fast First Division"
50,86,21,"fast_first_div","Fast First Division"
50,87,21,"fast_first_div","Fast First Division"
50,88,20,"fast_first_div","Fast First Division"
50,89,20,"fast_first_div","Fast First Division"
50,90,20,"fast_first_div","Fast First Division"
50,91,20,"fast_first_div","Fast First Division"
50,92,19,"fast_first_div","Fast First Division"
50,93,20,"fast_first_div","Fast First Division"
50,94,21,"fast_first_div","Fast First Division"
50,95,20,"fast_first_div","Fast First Division"
50,96,21,"fast_first_div","Fast First Division"
50,97,21,"fast_first_div","Fast First Division"
50,98,21,"fast_first_div","Fast First Division"
50,99,20,"fast_first_div","Fast First Division"
50,100,21,"fast_first_div","Fast First Division"
50,101,21,"fast_first_div","Fast First Division"
51,0,20,"fast_first_div","Fast First Division"
51,1,20,"fast_first_div","Fast First Division"
51,2,19,"fast_first_div","Fast First Division"
51,3,20,"fast_first_div","Fast First Division"
51,4,21,"fast_first_div","Fast First Division"
51,5,20,"fast_first_div","Fast First Division"
51,6,20,"fast_first_div","Fast First Division"
51,7,21,"fast_first_div","Fast First Division"
51,8,22,"fast_first_div","Fast First Division"
51,9,21,"fast_first_div","Fast First Division"
51,10,20,"fast_first_div","Fast First Division"
51,11,20,"fast_first_div","Fast First Division"
51,12,21,"fast_first_div","Fast First Division"
51,13,20,"fast_first_div","Fast First Division"
51,14,21,"fast_first_div","Fast First Division"
51,15,21,"fast_first_div","Fast First Division"
51,16,21,"fast_first_div","Fast First Division"
51,17,20,"fast_first_div","Fast First Division"
51,18,20,"fast_first_div","Fast First Division"
51,19,21,"fast_first_div","Fast First Division"
51,20,20,"fast_first_div","Fast First Division"
51,21,19,"fast_first_div","Fast First Division"
51,22,20,"fast_first_div","Fast First Division"
51,23,20,"fast_first_div","Fast First Division"
51,24,20,"fast_first_div","Fast First Division"
51,25,21,"fast_first_div","Fast First Division"
51,26,21,"fast_first_div","Fast First Division"
51,27,19,"fast_first_div","Fast First Division"
51,28,21,"fast_first_div","Fast First Division"
51,29,20,"fast_first_div","Fast First Division"
51,30,20,"fast_first_div","Fast First Division"
51,31,21,"fast_first_div","Fast First Division"
51,32,21,"fast_first_div","Fast First Division"
51,33,20,"fast_first_div","Fast First Division"
51,34,19,"fast_first_div","Fast First Division"
51,35,20,"fast_first_div","Fast First Division"
51,36,20,"fast_first_div","Fast First Division"
51,37,20,"fast_first_div","Fast First Division"
51,38,19,"fast_first_div","Fast First Division"
51,39,19,"fast_first_div","Fast First Division"
51,40,21,"fast_first_div","Fast First Division"
51,41,20,"fast_first_div","Fast First Division"
51,42,22,"fast_first_div","Fast First Division"
51,43,20,"fast_first_div","Fast First Division"
51,44,21,"fast_first_div","Fast First Division"
51,45,20,"fast_first_div","Fast First Division"
51,46,20,"fast_first_div","Fast First Division"
51,47,19,"fast_first_div","Fast First Division"
51,48,20,"fast_first_div","Fast First Division"
51,49,21,"fast_first_div","Fast First Division"
51,50,20,"fast_first_div","Fast First Division"
51,51,20,"fast_first_div","Fast First Division"
51,52,20,"fast_first_div","Fast First Division"
51,53,21,"fast_first_div","Fast First Division"
51,54,21,"fast_first_div","Fast First Division"
51,55,20,"fast_first_div","Fast First Division"
51,56,19,"fast_first_div","Fast First Division"
51,57,20,"fast_first_div","Fast First Division"
51,58,19,"fast_first_div","Fast First Division"
51,59,21,"fast_first_div","Fast First Division"
51,60,22,"fast_first_div","Fast First Division"
51,61,20,"fast_first_div","Fast First Division"
51,62,20,"fast_first_div","Fast First Division"
51,63,20,"fast_first_div","Fast First Division"
51,64,21,"fast_first_div","Fast First Division"
51,65,21,"fast_first_div","Fast First Division"
51,66,20,"fast_first_div","Fast First Division"
51,67,21,"fast_first_div","Fast First Division"
51,68,21,"fast_first_div","Fast First Division"
51,69,22,"fast_first_div","Fast First Division"
51,70,22,"fast_first_div","Fast First Division"
51,71,21,"fast_first_div","Fast First Division"
51,72,21,"fast_first_div","Fast First Division"
51,73,22,"fast_first_div","Fast First Division"
51,74,20,"fast_first_div","Fast First Division"
51,75,20,"fast_first_div","Fast First Division"
51,76,20,"fast_first_div","Fast First Division"
51,77,21,"fast_first_div","Fast First Division"
51,78,21,"fast_first_div","Fast First Division"
51,79,20,"fast_first_div","Fast First Division"
51,80,20,"fast_first_div","Fast First Division"
51,81,20,"fast_first_div","Fast First Division"
51,82,20,"fast_first_div","Fast First Division"
51,83,19,"fast_first_div","Fast First Division"
51,84,21,"fast_first_div","Fast First Division"
51,85,20,"fast_first_div","Fast First Division"
51,86,20,"fast_first_div","Fast First Division"
51,87,21,"fast_first_div","Fast First Division"
51,88,21,"fast_first_div","Fast First Division"
51,89,21,"fast_first_div","Fast First Division"
51,90,21,"fast_first_div","Fast First Division"
51,91,21,"fast_first_div","Fast First Division"
51,92,21,"fast_first_div","Fast First Division"
51,93,20,"fast_first_div","Fast First Division"
51,94,21,"fast_first_div","Fast First Division"
51,95,21,"fast_first_div","Fast First Division"
51,96,20,"fast_first_div","Fast First Division"
51,97,21,"fast_first_div","Fast First Division"
51,98,20,"fast_first_div","Fast First Division"
51,99,21,"fast_first_div","Fast First Division"
51,100,20,"fast_first_div","Fast First Division"
51,101,21,"fast_first_div","Fast First Division"
52,0,21,"fast_first_div","Fast First Division"
52,1,21,"fast_first_div","Fast First Division"
52,2,20,"fast_first_div","Fast First Division"
52,3,21,"fast_first_div","Fast First Division"
52,4,20,"fast_first_div","Fast First Division"
52,5,21,"fast_first_div","Fast First Division"
52,6,21,"fast_first_div","Fast First Division"
52,7,20,"fast_first_div","Fast First Division"
52,8,22,"fast_first_div","Fast First Division"
52,9,20,"fast_first_div","Fast First Division"
52,10,20,"fast_first_div","Fast First Division"
52,11,21,"fast_first_div","Fast First Division"
52,12,20,"fast_first_div","Fast First Division"
52,13,20,"fast_first_div","Fast First Division"
52,14,19,"fast_first_div","Fast First Division"
52,15,21,"fast_first_div","Fast First Division"
52,16,21,"fast_first_div","Fast First Division"
52,17,21,"fast_first_div","Fast First Division"
52,18,20,"fast_first_div","Fast First Division"
52,19,20,"fast_first_div","Fast First Division"
52,20,21,"fast_first_div","Fast First Division"
52,21,20,"fast_first_div","Fast First Division"
52,22,21,"fast_first_div","Fast First Division"
52,23,22,"fast_first_div","Fast First Division"
52,24,21,"fast_first_div","Fast First Division"
52,25,21,"fast_first_div","Fast First Division"
52,26,20,"fast_first_div","Fast First Division"
52,27,20,"fast_first_div","Fast First Division"
52,28,21,"fast_first_div","Fast First Division"
52,29,20,"fast_first_div","Fast First Division"
52,30,21,"fast_first_div","Fast First Division"
52,31,21,"fast_first_div","Fast First Division"
52,32,22,"fast_first_div","Fast First Division"
52,33,21,"fast_first_div","Fast First Division"
52,34,21,"fast_first_div","Fast First Division"
52,35,21,"fast_first_div","Fast First Division"
52,36,20,"fast_first_div","Fast First Division"
52,37,20,"fast_first_div","Fast First Division"
52,38,20,"fast_first_div","Fast First Division"
52,39,19,"fast_first_div","Fast First Division"
52,40,19,"fast_first_div","Fast First Division"
52,41,19,"fast_first_div","Fast First Division"
52,42,20,"fast_first_div","Fast First Division"
52,43,19,"fast_first_div","Fast First Division"
52,44,21,"fast_first_div","Fast First Division"
52,45,21,"fast_first_div","Fast First Division"
52,46,20,"fast_first_div","Fast First Division"
52,47,21,"fast_first_div","Fast First Division"
52,48,21,"fast_first_div","Fast First Division"
52,49,22,"fast_first_div","Fast First Division"
52,50,21,"fast_first_div","Fast First Division"
52,51,19,"fast_first_div","Fast First Division"
52,52,19,"fast_first_div","Fast First Division"
52,53,20,"fast_first_div","Fast First Division"
52,54,21,"fast_first_div","Fast First Division"
52,55,21,"fast_first_div","Fast First Division"
52,56,20,"fast_first_div","Fast First Division"
52,57,20,"fast_first_div","Fast First Division"
52,58,21,"fast_first_div","Fast First Division"
52,59,22,"fast_first_div","Fast First Division"
52,60,22,"fast_first_div","Fast First Division"
52,61,21,"fast_first_div","Fast First Division"
52,62,19,"fast_first_div","Fast First Division"
52,63,19,"fast_first_div","Fast First Division"
52,64,20,"fast_first_div","Fast First Division"
52,65,20,"fast_first_div","Fast First Division"
52,66,21,"fast_first_div","Fast First Division"
52,67,21,"fast_first_div","Fast First Division"
52,68,20,"fast_first_div","Fast First Division"
52,69,21,"fast_first_div","Fast First Division"
52,70,21,"fast_first_div","Fast First Division"
52,71,21,"fast_first_div","Fast First Division"
52,72,21,"fast_first_div","Fast First Division"
52,73,20,"fast_first_div","Fast First Division"
52,74,20,"fast_first_div","Fast First Division"
52,75,20,"fast_first_div","Fast First Division"
52,76,21,"fast_first_div","Fast First Division"
52,77,20,"fast_first_div","Fast First Division"
52,78,20,"fast_first_div","Fast First Division"
52,79,20,"fast_first_div","Fast First Division"
52,80,19,"fast_first_div","Fast First Division"
52,81,19,"fast_first_div","Fast First Division"
52,82,20,"fast_first_div","Fast First Division"
52,83,20,"fast_first_div","Fast First Division"
52,84,19,"fast_first_div","Fast First Division"
52,85,21,"fast_first_div","Fast First Division"
52,86,21,"fast_first_div","Fast First Division"
52,87,20,"fast_first_div","Fast First Division"
52,88,21,"fast_first_div","Fast First Division"
52,89,20,"fast_first_div","Fast First Division"
52,90,21,"fast_first_div","Fast First Division"
52,91,20,"fast_first_div","Fast First Division"
52,92,21,"fast_first_div","Fast First Division"
52,93,20,"fast_first_div","Fast First Division"
52,94,21,"fast_first_div","Fast First Division"
52,95,21,"fast_first_div","Fast First Division"
52,96,20,"fast_first_div","Fast First Division"
52,97,20,"fast_first_div","Fast First Division"
52,98,21,"fast_first_div","Fast First Division"
52,99,20,"fast_first_div","Fast First Division"
52,100,21,"fast_first_div","Fast First Division"
52,101,21,"fast_first_div","Fast First Division"
53,0,21,"fast_first_div","Fast First Division"
53,1,21,"fast_first_div","Fast First Division"
53,2,21,"fast_first_div","Fast First Division"
53,3,22,"fast_first_div","Fast First Division"
53,4,20,"fast_first_div","Fast First Division"
53,5,21,"fast_first_div","Fast First Division"
53,6,20,"fast_first_div","Fast First Division"
53,7,20,"fast_first_div","Fast First Division"
53,8,21,"fast_first_div","Fast First Division"
53,9,22,"fast_first_div","Fast First Division"
53,10,20,"fast_first_div","Fast First Division"
53,11,21,"fast_first_div","Fast First Division"
53,12,21,"fast_first_div","Fast First Division"
53,13,22,"fast_first_div","Fast First Division"
53,14,22,"fast_first_div","Fast First Division"
53,15,20,"fast_first_div","Fast First Division"
53,16,20,"fast_first_div","Fast First Division"
53,17,20,"fast_first_div","Fast First Division"
53,18,21,"fast_first_div","Fast First Division"
53,19,21,"fast_first_div","Fast First Division"
53,20,21,"fast_first_div","Fast First Division"
53,21,21,"fast_first_div","Fast First Division"
53,22,20,"fast_first_div","Fast First Division"
53,23,22,"fast_first_div","Fast First Division"
53,24,20,"fast_first_div","Fast First Division"
53,25,20,"fast_first_div","Fast First Division"
53,26,21,"fast_first_div","Fast First Division"
53,27,20,"fast_first_div","Fast First Division"
53,28,20,"fast_first_div","Fast First Division"
53,29,20,"fast_first_div","Fast First Division"
53,30,21,"fast_first_div","Fast First Division"
53,31,21,"fast_first_div","Fast First Division"
53,32,21,"fast_first_div","Fast First Division"
53,33,20,"fast_first_div","Fast First Division"
53,34,21,"fast_first_div","Fast First Division"
53,35,22,"fast_first_div","Fast First Division"
53,36,22,"fast_first_div","Fast First Division"
53,37,20,"fast_first_div","Fast First Division"
53,38,20,"fast_first_div","Fast First Division"
53,39,19,"fast_first_div","Fast First Division"
53,40,21,"fast_first_div","Fast First Division"
53,41,20,"fast_first_div","Fast First Division"
53,42,20,"fast_first_div","Fast First Division"
53,43,21,"fast_first_div","Fast First Division"
53,44,20,"fast_first_div","Fast First Division"
53,45,20,"fast_first_div","Fast First Division"
53,46,20,"fast_first_div","Fast First Division"
53,47,19,"fast_first_div","Fast First Division"
53,48,20,"fast_first_div","Fast First Division"
53,49,20,"fast_first_div","Fast First Division"
53,50,20,"fast_first_div","Fast First Division"
53,51,21,"fast_first_div","Fast First Division"
53,52,20,"fast_first_div","Fast First Division"
53,53,20,"fast_first_div","Fast First Division"
53,54,20,"fast_first_div","Fast First Division"
53,55,21,"fast_first_div","Fast First Division"
53,56,20,"fast_first_div","Fast First Division"
53,57,20,"fast_first_div","Fast First Division"
53,58,19,"fast_first_div","Fast First Division"
53,59,20,"fast_first_div","Fast First Division"
53,60,20,"fast_first_div","Fast First Division"
53,61,19,"fast_first_div","Fast First Division"
53,62,20,"fast_first_div","Fast First Division"
53,63,21,"fast_first_div","Fast First Division"
53,64,20,"fast_first_div","Fast First Division"
53,65,21,"fast_first_div","Fast First Division"
53,66,21,"fast_first_div","Fast First Division"
53,67,22,"fast_first_div","Fast First Division"
53,68,20,"fast_first_div","Fast First Division"
53,69,22,"fast_first_div","Fast First Division"
53,70,21,"fast_first_div","Fast First Division"
53,71,20,"fast_first_div","Fast First Division"
53,72,20,"fast_first_div","Fast First Division"
53,73,21,"fast_first_div","Fast First Division"
53,74,22,"fast_first_div","Fast First Division"
53,75,21,"fast_first_div","Fast First Division"
53,76,22,"fast_first_div","Fast First Division"
53,77,22,"fast_first_div","Fast First Division"
53,78,22,"fast_first_div","Fast First Division"
53,79,21,"fast_first_div","Fast First Division"
53,80,20,"fast_first_div","Fast First Division"
53,81,20,"fast_first_div","Fast First Division"
53,82,20,"fast_first_div","Fast First Division"
53,83,21,"fast_first_div","Fast First Division"
53,84,21,"fast_first_div","Fast First Division"
53,85,22,"fast_first_div","Fast First Division"
53,86,20,"fast_first_div","Fast First Division"
53,87,20,"fast_first_div","Fast First Division"
53,88,20,"fast_first_div","Fast First Division"
53,89,20,"fast_first_div","Fast First Division"
53,90,21,"fast_first_div","Fast First Division"
53,91,20,"fast_first_div","Fast First Division"
53,92,21,"fast_first_div","Fast First Division"
53,93,22,"fast_first_div","Fast First Division"
53,94,20,"fast_first_div","Fast First Division"
53,95,20,"fast_first_div","Fast First Division"
53,96,21,"fast_first_div","Fast First Division"
53,97,21,"fast_first_div","Fast First Division"
53,98,21,"fast_first_div","Fast First Division"
53,99,20,"fast_first_div","Fast First Division"
53,100,20,"fast_first_div","Fast First Division"
53,101,21,"fast_first_div","Fast First Division"
54,0,21,"fast_first_div","Fast First Division"
54,1,21,"fast_first_div","Fast First Division"
54,2,21,"fast_first_div","Fast First Division"
54,3,20,"fast_first_div","Fast First Division"
54,4,20,"fast_first_div","Fast First Division"
54,5,21,"fast_first_div","Fast First Division"
54,6,20,"fast_first_div","Fast First Division"
54,7,22,"fast_first_div","Fast First Division"
54,8,20,"fast_first_div","Fast First Division"
54,9,20,"fast_first_div","Fast First Division"
54,10,20,"fast_first_div","Fast First Division"
54,11,21,"fast_first_div","Fast First Division"
54,12,19,"fast_first_div","Fast First Division"
54,13,19,"fast_first_div","Fast First Division"
54,14,20,"fast_first_div","Fast First Division"
54,15,20,"fast_first_div","Fast First Division"
54,16,20,"fast_first_div","Fast First Division"
54,17,20,"fast_first_div","Fast First Division"
54,18,20,"fast_first_div","Fast First Division"
54,19,20,"fast_first_div","Fast First Division"
54,20,20,"fast_first_div","Fast First Division"
54,21,20,"fast_first_div","Fast First Division"
54,22,20,"fast_first_div","Fast First Division"
54,23,20,"fast_first_div","Fast First Division"
54,24,21,"fast_first_div","Fast First Division"
54,25,21,"fast_first_div","Fast First Division"
54,26,20,"fast_first_div","Fast First Division"
54,27,21,"fast_first_div","Fast First Division"
54,28,20,"fast_first_div","Fast First Division"
54,29,20,"fast_first_div","Fast First Division"
54,30,20,"fast_first_div","Fast First Division"
54,31,21,"fast_first_div","Fast First Division"
54,32,21,"fast_first_div","Fast First Division"
54,33,20,"fast_first_div","Fast First Division"
54,34,20,"fast_first_div","Fast First Division"
54,35,19,"fast_first_div","Fast First Division"
54,36,20,"fast_first_div","Fast First Division"
54,37,21,"fast_first_div","Fast First Division"
54,38,21,"fast_first_div","Fast First Division"
54,39,20,"fast_first_div","Fast First Division"
54,40,19,"fast_first_div","Fast First Division"
54,41,20,"fast_first_div","Fast First Division"
54,42,21,"fast_first_div","Fast First Division"
54,43,21,"fast_first_div","Fast First Division"
54,44,20,"fast_first_div","Fast First Division"
54,45,20,"fast_first_div","Fast First Division"
54,46,21,"fast_first_div","Fast First Division"
54,47,21,"fast_first_div","Fast First Division"
54,48,21,"fast_first_div","Fast First Division"
54,49,20,"fast_first_div","Fast First Division"
54,50,21,"fast_first_div","Fast First Division"
54,51,20,"fast_first_div","Fast First Division"
54,52,20,"fast_first_div","Fast First Division"
54,53,19,"fast_first_div","Fast First Division"
54,54,21,"fast_first_div","Fast First Division"
54,55,20,"fast_first_div","Fast First Division"
54,56,20,"fast_first_div","Fast First Division"
54,57,20,"fast_first_div","Fast First Division"
54,58,20,"fast_first_div","Fast First Division"
54,59,19,"fast_first_div","Fast First Division"
54,60,19,"fast_first_div","Fast First Division"
54,61,18,"fast_first_div","Fast First Division"
54,62,19,"fast_first_div","Fast First Division"
54,63,20,"fast_first_div","Fast First Division"
54,64,21,"fast_first_div","Fast First Division"
54,65,21,"fast_first_div","Fast First Division"
54,66,20,"fast_first_div","Fast First Division"
54,67,20,"fast_first_div","Fast First Division"
54,68,18,"fast_first_div","Fast First Division"
54,69,21,"fast_first_div","Fast First Division"
54,70,21,"fast_first_div","Fast First Division"
54,71,21,"fast_first_div","Fast First Division"
54,72,20,"fast_first_div","Fast First Division"
54,73,20,"fast_first_div","Fast First Division"
54,74,21,"fast_first_div","Fast First Division"
54,75,20,"fast_first_div","Fast First Division"
54,76,20,"fast_first_div","Fast First Division"
54,77,20,"fast_first_div","Fast First Division"
54,78,21,"fast_first_div","Fast First Division"
54,79,20,"fast_first_div","Fast First Division"
54,80,21,"fast_first_div","Fast First Division"
54,81,21,"fast_first_div","Fast First Division"
54,82,19,"fast_first_div","Fast First Division"
54,83,20,"fast_first_div","Fast First Division"
54,84,20,"fast_first_div","Fast First Division"
54,85,21,"fast_first_div","Fast First Division"
54,86,22,"fast_first_div","Fast First Division"
54,87,21,"fast_first_div","Fast First Division"
54,88,20,"fast_first_div","Fast First Division"
