"Area","Mean","StdDev","Min","Max","X","Y","Perim.","Major","Minor","Angle","Circ.","IntDen","Median","X.Area","RawIntDen","Slice","AR","Round","Solidity","group_id","num_cells","date","strain","replicate","image_num"
174.93015,255,0,255,255,328.20496,127.35199,60.30164,20.92563,10.64379,112.16461,0.60453,44607.1886,255,100,2117265,1,1.96599,0.50865,0.88931,"7",4,"2025may19","grande","3","043"
64.00552,255,0,255,255,331.69128,166.19337,31.39704,9.5068,8.57221,101.359,0.81592,16321.4066,255,100,774690,1,1.10903,0.90169,0.94509,"8",1,"2025may19","grande","3","043"
41.56777,255,0,255,255,453.63237,186.72297,25.45019,7.91828,6.68399,112.00784,0.80646,10599.78118,255,100,503115,1,1.18466,0.84412,0.9393,"9",1,"2025may19","grande","3","043"
138.37664,255,0,255,255,307.17309,192.25936,49.05294,15.19749,11.59314,104.2551,0.72267,35286.04296,255,100,1674840,1,1.3109,0.76283,0.92111,"10",3,"2025may19","grande","3","043"
130.83419,255,0,255,255,650.93505,226.19852,47.81276,15.14643,10.99819,167.47811,0.71919,33362.71724,255,100,1583550,1,1.37718,0.72612,0.90836,"11",3,"2025may19","grande","3","043"
3461.20678,255,0,255,255,86.42451,264.01713,390.91721,72.61875,60.68605,122.24702,0.28462,882607.72966,255,100,41892675,1,1.19663,0.83568,0.7943,"12",125,"2025may19","grande","3","043"
50.41646,255,0,255,255,625.90194,240.80283,27.92805,9.97518,6.4352,140.93514,0.81227,12856.19684,255,100,610215,1,1.5501,0.64512,0.94735,"13",2,"2025may19","grande","3","043"
117.91931,255,0,255,255,204.19628,297.24077,44.11787,15.07718,9.95806,134.45444,0.76132,30069.42486,255,100,1427235,1,1.51407,0.66047,0.92627,"14",3,"2025may19","grande","3","043"
719.37734,255,0,255,255,50.57547,316.85807,132.50302,38.30658,23.91077,67.19868,0.51489,183441.22062,255,100,8706975,1,1.60206,0.62419,0.85206,"15",23,"2025may19","grande","3","043"
6881.54105,255,0,255,255,177.78111,364.0237,528.5958,109.64969,79.90766,115.727,0.30949,1754792.96795,255,100,83290650,1,1.3722,0.72875,0.84945,"16",269,"2025may19","grande","3","043"
113.83206,255,0,255,255,33.84934,374.9329,42.69555,14.11132,10.27086,141.89231,0.78471,29027.17572,255,100,1377765,1,1.37392,0.72785,0.94014,"17",3,"2025may19","grande","3","043"
45.67609,255,0,255,255,165.54741,413.09325,26.22148,7.81467,7.44198,125.99444,0.8348,11647.40273,255,100,552840,1,1.05008,0.95231,0.93087,"18",1,"2025may19","grande","3","043"
187.71861,255,0,255,255,100.70192,431.70515,69.04331,24.61621,9.70949,64.06297,0.49485,47868.24647,255,100,2272050,1,2.53527,0.39443,0.81649,"19",5,"2025may19","grande","3","043"
196.60944,255,0,255,255,262.60437,451.91961,61.4422,18.54606,13.49779,119.9134,0.65446,50135.40696,255,100,2379660,1,1.37401,0.7278,0.90982,"20",5,"2025may19","grande","3","043"
43.96956,255,0,255,255,133.58986,3.75215,26.68183,8.34854,6.70582,104.53304,0.77612,11212.23686,255,100,532185,1,1.24497,0.80323,0.91475,"1",1,"2025may19","grande","3","044"
6018.94137,255,0,255,255,216.47142,73.5622,577.12045,103.02862,74.38277,57.72379,0.22709,1534830.04817,255,100,72850185,1,1.38511,0.72196,0.75157,"2",198,"2025may19","grande","3","044"
64.76398,255,0,255,255,226.62129,23.72765,30.83103,9.5961,8.59308,92.56532,0.85618,16514.81365,255,100,783870,1,1.11672,0.89548,0.96258,"3",1,"2025may19","grande","3","044"
94.21747,255,0,255,255,300.13036,85.25023,40.49341,14.59853,8.21736,136.77411,0.72206,24025.45434,255,100,1140360,1,1.77655,0.56289,0.92655,"4",2,"2025may19","grande","3","044"
58.08532,255,0,255,255,548.42151,120.49623,30.76664,9.98944,7.40347,126.91429,0.77111,14811.75707,255,100,703035,1,1.34929,0.74113,0.919,"5",1,"2025may19","grande","3","044"
54.96721,255,0,255,255,653.42599,132.33826,29.94555,9.35949,7.47759,121.7015,0.77028,14016.63917,255,100,665295,1,1.25167,0.79893,0.91899,"6",1,"2025may19","grande","3","044"
99.69523,255,0,255,255,243.33785,155.19946,41.29386,15.02485,8.4484,141.59069,0.73471,25422.28309,255,100,1206660,1,1.77843,0.5623,0.93232,"7",2,"2025may19","grande","3","044"
5867.62879,255,0,255,255,656.76082,244.59022,496.48082,103.63655,72.08748,86.89559,0.29914,1496245.34041,255,100,71018775,1,1.43765,0.69558,0.81949,"8",179,"2025may19","grande","3","044"
190.41536,255,0,255,255,537.75039,208.7744,61.13732,17.71339,13.68707,17.10466,0.64018,48555.916,255,100,2304690,1,1.29417,0.7727,0.87594,"9",5,"2025may19","grande","3","044"
119.94187,255,0,255,255,602.2265,344.15007,45.03857,14.98803,10.18911,114.30277,0.74304,30585.17701,255,100,1451715,1,1.47098,0.67982,0.92871,"10",3,"2025may19","grande","3","044"
81.61862,255,0,255,255,198.33949,381.74869,37.12403,13.04649,7.96537,141.76247,0.7442,20812.74824,255,100,987870,1,1.6379,0.61054,0.92624,"11",2,"2025may19","grande","3","044"
50.69035,255,0,255,255,257.5247,386.79598,27.96327,8.72247,7.39939,113.65168,0.81463,12926.03827,255,100,613530,1,1.17881,0.84831,0.93401,"12",1,"2025may19","grande","3","044"
2546.52624,255,0,255,255,194.48603,418.96856,317.53652,62.36307,51.99131,35.20548,0.31737,649364.19201,255,100,30821850,1,1.19949,0.83369,0.84351,"13",87,"2025may19","grande","3","044"
119.35196,255,0,255,255,543.52313,411.95226,45.30824,15.13546,10.04024,155.09008,0.73061,30434.7493,255,100,1444575,1,1.50748,0.66336,0.916,"14",3,"2025may19","grande","3","044"
66.66012,255,0,255,255,285.15324,414.30474,31.70797,11.15166,7.61091,145.29481,0.83318,16998.33129,255,100,806820,1,1.46522,0.68249,0.95015,"15",2,"2025may19","grande","3","044"
57.91678,255,0,255,255,664.17103,461.29809,30.03057,9.45768,7.79705,114.83156,0.80702,14768.77773,255,100,700995,1,1.21298,0.82441,0.94842,"16",1,"2025may19","grande","3","044"
139.85142,255,0,255,255,620.68829,22.44106,51.65708,17.05094,10.44308,112.02423,0.65859,35662.11224,255,100,1692690,1,1.63275,0.61246,0.90485,"3",4,"2025may19","grande","3","045"
47.44583,255,0,255,255,89.67356,29.55805,25.57044,8.30525,7.2737,152.14814,0.91187,12098.68586,255,100,574260,1,1.14182,0.8758,0.9686,"4",1,"2025may19","grande","3","045"
107.21661,255,0,255,255,80.60363,53.27641,44.16767,13.35157,10.22445,69.20548,0.69066,27340.2364,255,100,1297695,1,1.30585,0.76579,0.89015,"5",3,"2025may19","grande","3","045"
111.346,255,0,255,255,95.27192,55.63648,43.12068,13.06134,10.85418,131.77341,0.75251,28393.23037,255,100,1347675,1,1.20335,0.83102,0.93136,"6",3,"2025may19","grande","3","045"
82.08212,255,0,255,255,663.73436,62.77109,36.52884,13.83026,7.55663,134.18246,0.77301,20930.94144,255,100,993480,1,1.83022,0.54638,0.94027,"7",2,"2025may19","grande","3","045"
4489.65618,255,0,255,255,186.993,113.53928,425.58402,99.23023,57.60753,84.29578,0.3115,1144862.32578,255,100,54340500,1,1.72252,0.58054,0.79872,"8",166,"2025may19","grande","3","045"
125.96741,255,0,255,255,529.31451,113.91339,45.27906,15.25811,10.51157,123.21543,0.7721,32121.68862,255,100,1524645,1,1.45155,0.68892,0.94209,"9",3,"2025may19","grande","3","045"
80.4388,255,0,255,255,384.306,117.39381,36.76933,13.52116,7.57464,139.14391,0.74766,20511.89282,255,100,973590,1,1.78506,0.56021,0.92378,"10",2,"2025may19","grande","3","045"
41.20961,255,0,255,255,708.66706,123.28819,24.78457,7.57586,6.92591,159.57646,0.84303,10508.45007,255,100,498780,1,1.09384,0.91421,0.94333,"11",1,"2025may19","grande","3","045"
153.10339,255,0,255,255,68.42865,147.80352,53.68313,17.2669,11.28965,70.43565,0.6676,39041.36331,255,100,1853085,1,1.52945,0.65383,0.90172,"12",4,"2025may19","grande","3","045"
6318.55376,255,0,255,255,459.35512,196.98811,543.96099,96.90896,83.01639,80.18874,0.26834,1611231.20788,255,100,76476540,1,1.16735,0.85664,0.8046,"13",222,"2025may19","grande","3","045"
8840.32474,255,0,255,255,617.78304,243.72512,585.05666,132.50773,84.94486,92.39758,0.32455,2254282.80847,255,100,106998765,1,1.55993,0.64106,0.8449,"14",324,"2025may19","grande","3","045"
73.61266,255,0,255,255,335.19205,211.84526,34.81623,11.60651,8.07534,130.33042,0.76313,18771.22931,255,100,890970,1,1.43728,0.69576,0.92336,"15",2,"2025may19","grande","3","045"
52.83931,255,0,255,255,59.79588,212.79373,27.14218,8.49341,7.92109,124.75478,0.90132,13474.02493,255,100,639540,1,1.07225,0.93262,0.96406,"16",1,"2025may19","grande","3","045"
316.99374,255,0,255,255,415.69355,234.58545,94.57249,26.73989,15.09389,95.39965,0.44538,80833.40476,255,100,3836730,1,1.77157,0.56447,0.81727,"17",10,"2025may19","grande","3","045"
67.56606,255,0,255,255,554.16083,225.25338,32.0189,11.71687,7.34221,148.82729,0.82818,17229.34528,255,100,817785,1,1.59582,0.62664,0.96075,"18",2,"2025may19","grande","3","045"
43.16896,255,0,255,255,673.45851,224.59071,25.0955,7.69475,7.1431,113.35143,0.86137,11008.08496,255,100,522495,1,1.07723,0.92831,0.95614,"19",1,"2025may19","grande","3","045"
87.20172,255,0,255,255,274.83559,230.40947,39.53748,13.57929,8.17632,147.73447,0.701,22236.43907,255,100,1055445,1,1.66081,0.60212,0.905,"20",2,"2025may19","grande","3","045"
3720.03093,255,0,255,255,342.2545,307.79182,355.89571,75.18139,63.00084,112.80339,0.36907,948607.88767,255,100,45025350,1,1.19334,0.83798,0.83902,"21",127,"2025may19","grande","3","045"
52.6497,255,0,255,255,357.75351,270.02231,27.94868,8.57879,7.81412,125.56962,0.847,13425.67317,255,100,637245,1,1.09786,0.91087,0.94659,"22",1,"2025may19","grande","3","045"
51.99658,255,0,255,255,494.39178,276.27902,27.70819,8.51032,7.77927,64.716,0.85108,13259.1282,255,100,629340,1,1.09397,0.9141,0.94705,"23",1,"2025may19","grande","3","045"
2739.17484,255,0,255,255,253.63429,329.69615,380.5565,69.69354,50.04231,53.06877,0.23768,698489.58435,255,100,33153570,1,1.39269,0.71803,0.78516,"24",90,"2025may19","grande","3","045"
155.44197,255,0,255,255,160.67006,309.63203,53.90299,17.98704,11.00319,87.77171,0.67228,39637.70173,255,100,1881390,1,1.63471,0.61173,0.90907,"25",4,"2025may19","grande","3","045"
7185.32497,255,0,255,255,411.00071,379.45396,566.87852,116.09058,78.80605,75.11497,0.28098,1832257.86647,255,100,86967495,1,1.47312,0.67883,0.85187,"26",251,"2025may19","grande","3","045"
3613.36209,255,0,255,255,541.08778,369.34795,571.55601,88.76026,51.8326,48.29654,0.139,921407.33415,255,100,43734285,1,1.71244,0.58396,0.68926,"27",129,"2025may19","grande","3","045"
92.13171,255,0,255,255,690.21504,349.2821,40.57843,14.98108,7.83026,150.63625,0.70312,23493.58494,255,100,1115115,1,1.91323,0.52268,0.93171,"28",2,"2025may19","grande","3","045"
58.6963,255,0,255,255,275.90915,375.73375,30.13623,10.61609,7.03973,147.13718,0.81216,14967.5572,255,100,710430,1,1.50802,0.66312,0.9481,"29",2,"2025may19","grande","3","045"
117.22406,255,0,255,255,340.04357,386.59245,44.30855,14.63531,10.19823,11.50972,0.75033,29892.13506,255,100,1418820,1,1.43508,0.69682,0.93051,"30",3,"2025may19","grande","3","045"
1054.02632,255,0,255,255,355.11045,425.091,169.52743,40.01356,33.53933,18.12562,0.46087,268776.71186,255,100,12757395,1,1.19303,0.8382,0.84293,"31",36,"2025may19","grande","3","045"
49.17343,255,0,255,255,160.47382,425.29547,27.58794,8.34452,7.50307,124.59475,0.8119,12539.22416,255,100,595170,1,1.11215,0.89916,0.93735,"32",1,"2025may19","grande","3","045"
42.78973,255,0,255,255,597.13779,471.96203,31.38496,12.7807,4.2628,174.78889,0.54589,10911.38143,255,100,517905,1,2.99819,0.33353,0.9504,"34",1,"2025may19","grande","3","045"
417.80559,255,0,255,255,23.78305,18.27212,238.73976,28.15716,18.89277,69.7733,0.09212,106540.42601,255,100,5056905,1,1.49037,0.67098,0.27894,"1",2,"2025may19","grande","3","046"
89.45603,255,0,255,255,369.2876,55.64454,37.14466,12.32512,9.2412,141.44377,0.81475,22811.28782,255,100,1082730,1,1.33371,0.74979,0.94851,"4",2,"2025may19","grande","3","046"
6969.01666,255,0,255,255,542.87747,147.44716,608.37765,118.54445,74.85148,74.1854,0.23661,1777099.24846,255,100,84349410,1,1.58373,0.63142,0.74124,"5",234,"2025may19","grande","3","046"
13979.07438,255,0,255,255,85.30575,244.83521,902.41458,147.76131,120.45582,129.98339,0.21571,3564663.96764,255,100,169195560,1,1.22668,0.81521,0.7907,"6",518,"2025may19","grande","3","046"
8010.71802,255,0,255,255,298.49392,320.42087,668.34773,106.36656,95.89069,39.05387,0.22536,2042733.09565,255,100,96957630,1,1.10925,0.90151,0.75368,"7",268,"2025may19","grande","3","046"
163.80609,255,0,255,255,683.33452,285.86002,54.51026,15.94722,13.07841,8.7115,0.69276,41770.55177,255,100,1982625,1,1.21935,0.82011,0.92963,"8",3,"2025may19","grande","3","046"
382.28443,255,0,255,255,350.97236,297.55886,86.25949,25.51257,19.07842,54.8895,0.64563,97482.52887,255,100,4626975,1,1.33725,0.7478,0.90802,"9",12,"2025may19","grande","3","046"
197.17828,255,0,255,255,82.36501,324.24626,60.16681,18.99157,13.2193,179.06311,0.68447,50280.46226,255,100,2386545,1,1.43666,0.69606,0.90868,"10",5,"2025may19","grande","3","046"
215.12848,255,0,255,255,54.30597,341.28469,66.8643,19.83495,13.80947,111.55514,0.60467,54857.76259,255,100,2603805,1,1.43633,0.69622,0.90975,"11",4,"2025may19","grande","3","046"
153.71437,255,0,255,255,131.15067,351.38077,50.80077,16.03391,12.20633,104.35839,0.74849,39197.16344,255,100,1860480,1,1.31357,0.76128,0.93091,"12",3,"2025may19","grande","3","046"
131.61371,255,0,255,255,98.27591,381.56525,50.40482,15.94219,10.51147,108.33656,0.65098,33561.49671,255,100,1592985,1,1.51665,0.65935,0.89678,"13",3,"2025may19","grande","3","046"
8884.67352,255,0,255,255,601.59453,104.1456,631.95623,134.32072,84.21871,47.21542,0.27956,2265591.74885,255,100,107535540,1,1.5949,0.627,0.77516,"2",325,"2025may19","grande","3","048"
264.40725,255,0,255,255,222.46586,52.14813,77.61139,19.15201,17.57799,115.73917,0.55161,67423.84884,255,100,3200250,1,1.08954,0.91781,0.83728,"3",6,"2025may19","grande","3","048"
96.11362,255,0,255,255,332.72486,54.45798,38.44069,13.19034,9.27767,165.62771,0.81736,24508.97199,255,100,1163310,1,1.42173,0.70337,0.95549,"4",2,"2025may19","grande","3","048"
169.5156,255,0,255,255,146.96252,64.7937,58.55985,16.00788,13.48298,8.43596,0.62118,43226.47712,255,100,2051730,1,1.18727,0.84227,0.89172,"5",3,"2025may19","grande","3","048"
79.84888,255,0,255,255,660.82918,105.72373,38.06536,10.76427,9.44483,166.3533,0.6925,20361.46511,255,100,966450,1,1.1397,0.87742,0.89376,"6",1,"2025may19","grande","3","048"
159.17106,255,0,255,255,633.87314,179.8584,54.1143,16.12545,12.56789,30.99697,0.68305,40588.61976,255,100,1926525,1,1.28307,0.77938,0.92033,"7",3,"2025may19","grande","3","048"
9327.29758,255,0,255,255,535.95916,330.89359,613.8556,120.86097,98.2607,49.35764,0.31105,2378460.88354,255,100,112892835,1,1.23,0.81301,0.85914,"8",345,"2025may19","grande","3","048"
109.44985,255,0,255,255,406.11202,322.78598,43.91259,15.5493,8.96219,146.009,0.71326,27909.71273,255,100,1324725,1,1.73499,0.57637,0.92793,"9",2,"2025may19","grande","3","048"
196.25128,255,0,255,255,327.74254,329.31603,60.33686,19.42002,12.86687,37.02942,0.67742,50044.07585,255,100,2375325,1,1.5093,0.66256,0.90608,"10",4,"2025may19","grande","3","048"
88.86612,255,0,255,255,209.49831,341.16428,42.56072,10.93122,10.35089,133.04617,0.61649,22660.86011,255,100,1075590,1,1.05607,0.94691,0.85924,"11",1,"2025may19","grande","3","048"
66.70226,255,0,255,255,3.90023,342.71028,31.06548,9.66138,8.79046,101.76241,0.86855,17009.07613,255,100,807330,1,1.09908,0.90985,0.97012,"12",1,"2025may19","grande","3","048"
3364.44005,255,0,255,255,182.96413,388.33202,456.14538,78.71702,54.41946,76.50679,0.2032,857932.21271,255,100,40721460,1,1.44649,0.69133,0.75636,"13",107,"2025may19","grande","3","048"
136.39622,255,0,255,255,323.95047,384.61098,46.93582,16.51657,10.51459,153.19568,0.77804,34781.03565,255,100,1650870,1,1.57082,0.63661,0.94058,"14",2,"2025may19","grande","3","048"
191.32129,255,0,255,255,218.20317,419.46202,58.70073,20.18284,12.06955,110.47262,0.69773,48786.92999,255,100,2315655,1,1.67221,0.59801,0.92574,"15",4,"2025may19","grande","3","048"
121.05849,255,0,255,255,401.19937,422.13137,44.52841,15.38341,10.01965,144.86511,0.76724,30869.91518,255,100,1465230,1,1.53532,0.65133,0.94289,"16",2,"2025may19","grande","3","048"
9573.96532,255,0,255,255,273.45518,103.63644,571.5062,118.50633,102.86329,147.07138,0.36835,2441361.15623,255,100,115878375,1,1.15208,0.868,0.86188,"1",357,"2025may19","grande","4","001"
271.71795,255,0,255,255,367.41141,247.66855,74.91972,21.91063,15.78969,46.84728,0.60833,69288.07797,255,100,3288735,1,1.38765,0.72064,0.87295,"2",6,"2025may19","grande","4","001"
80.86016,255,0,255,255,271.02377,248.83053,35.68712,11.60445,8.87197,154.44751,0.79785,20619.34118,255,100,978690,1,1.30799,0.76453,0.94023,"3",1,"2025may19","grande","4","001"
8169.10955,255,0,255,255,216.02783,313.16117,602.56314,122.39723,84.97932,4.88828,0.28273,2083122.93593,255,100,98874720,1,1.44032,0.69429,0.8204,"4",289,"2025may19","grande","4","001"
2330.68144,255,0,255,255,155.03972,89.40828,259.47578,62.05662,47.81948,55.20407,0.43501,594323.7672,255,100,28209375,1,1.29773,0.77058,0.86006,"1",71,"2025may19","grande","4","002"
162.05742,255,0,255,255,179.88935,129.48976,57.70959,18.93346,10.89806,72.19388,0.61148,41324.64106,255,100,1961460,1,1.73732,0.5756,0.89556,"2",3,"2025may19","grande","4","002"
196.77799,255,0,255,255,171.9959,215.11749,61.53327,19.43762,12.88972,144.07359,0.65308,50178.38631,255,100,2381700,1,1.50799,0.66313,0.88813,"3",4,"2025may19","grande","4","002"
191.57411,255,0,255,255,485.32119,219.84761,57.37802,17.62933,13.83602,116.75025,0.73123,48851.39901,255,100,2318715,1,1.27416,0.78483,0.92587,"4",4,"2025may19","grande","4","002"
8028.75249,255,0,255,255,349.59105,318.68891,539.5542,112.17671,91.12876,79.61007,0.34657,2047331.88566,255,100,97175910,1,1.23097,0.81237,0.85998,"5",310,"2025may19","grande","4","002"
118.5935,255,0,255,255,242.42805,323.83659,47.34637,15.53239,9.72149,79.22554,0.66481,30241.34224,255,100,1435395,1,1.59774,0.62588,0.90915,"6",2,"2025may19","grande","4","002"
143.77013,255,0,255,255,220.73201,362.0477,49.9651,16.97135,10.78605,128.42528,0.72368,36661.38203,255,100,1740120,1,1.57345,0.63554,0.93186,"7",2,"2025may19","grande","4","002"
209.31363,255,0,255,255,541.47045,457.58242,72.78197,19.06432,13.97933,31.41649,0.49655,53374.97516,255,100,2533425,1,1.36375,0.73327,0.86384,"8",3,"2025may19","grande","4","002"
7612.25314,255,0,255,255,424.48581,96.71936,516.55873,104.23196,92.98704,78.7563,0.3585,1941124.54958,255,100,92134815,1,1.12093,0.89212,0.83454,"1",284,"2025may19","grande","4","003"
98.95784,255,0,255,255,597.67852,141.44773,41.17362,13.28212,9.48622,156.73601,0.73354,25234.24845,255,100,1197735,1,1.40015,0.71421,0.93343,"2",2,"2025may19","grande","4","003"
7439.51409,255,0,255,255,318.79033,196.198,477.68686,100.19753,94.5361,47.98465,0.4097,1897076.09247,255,100,90044070,1,1.05989,0.9435,0.87287,"3",277,"2025may19","grande","4","003"
149.22682,255,0,255,255,175.84023,241.7739,52.42232,15.93055,11.92686,109.40434,0.68238,38052.83836,255,100,1806165,1,1.33569,0.74868,0.90293,"4",3,"2025may19","grande","4","003"
131.29769,255,0,255,255,643.78198,305.44383,49.3845,15.90365,10.51164,145.27378,0.67653,33480.91044,255,100,1589160,1,1.51296,0.66096,0.90641,"5",2,"2025may19","grande","4","003"
45.339,255,0,255,255,196.51402,374.11978,25.35058,7.90661,7.30115,171.56634,0.88656,11561.44404,255,100,548760,1,1.08293,0.92342,0.952,"6",1,"2025may19","grande","4","003"
11925.73613,255,0,255,255,575.16177,121.38866,672.4713,132.79162,114.34697,21.48051,0.3314,3041062.71408,255,100,144343005,1,1.1613,0.8611,0.87166,"1",480,"2025may19","grande","4","004"
5713.09276,255,0,255,255,295.59355,132.26096,441.91722,99.54719,73.07224,51.12118,0.36762,1456838.65266,255,100,69148350,1,1.36231,0.73405,0.84546,"2",206,"2025may19","grande","4","004"
197.05187,255,0,255,255,696.60492,146.92093,61.51868,16.9339,14.81609,115.04246,0.6543,50248.22775,255,100,2385015,1,1.14294,0.87494,0.90037,"3",4,"2025may19","grande","4","004"
12839.13151,255,0,255,255,128.21321,295.77447,762.97711,139.63023,117.07558,174.08916,0.27715,3273978.53422,255,100,155398275,1,1.19265,0.83847,0.85541,"4",513,"2025may19","grande","4","004"
149.85887,255,0,255,255,245.60323,412.66512,50.27603,17.93863,10.63661,137.23402,0.74502,38214.0109,255,100,1813815,1,1.6865,0.59294,0.94324,"5",2,"2025may19","grande","4","004"
88.25514,255,0,255,255,169.42028,33.22267,59.52181,14.13973,7.9471,153.26314,0.31304,22505.05998,255,100,1068195,1,1.77923,0.56204,0.74011,"1",1,"2025may19","grande","4","005"
102.93975,255,0,255,255,231.80298,215.38638,52.52193,13.85631,9.45901,144.62747,0.46893,26249.63549,255,100,1245930,1,1.46488,0.68265,0.82374,"4",2,"2025may19","grande","4","005"
114.8012,255,0,255,255,516.81738,248.01617,43.05629,15.30403,9.55104,59.46183,0.77819,29274.30696,255,100,1389495,1,1.60234,0.62409,0.94437,"6",2,"2025may19","grande","4","005"
127.52646,255,0,255,255,416.51308,260.93425,87.35879,28.76207,5.64534,161.46296,0.20999,32519.24757,255,100,1543515,1,5.09483,0.19628,0.66063,"7",3,"2025may19","grande","4","005"
205.24744,255,0,255,255,36.48469,265.75752,61.10814,19.72879,13.24608,100.0222,0.6907,52338.09844,255,100,2484210,1,1.48941,0.67141,0.91927,"8",5,"2025may19","grande","4","005"
275.61559,255,0,255,255,473.78377,275.21639,146.68742,43.09085,8.14383,154.63476,0.16096,70281.97534,255,100,3335910,1,5.29123,0.18899,0.68221,"9",3,"2025may19","grande","4","005"
4456.5368,255,0,255,255,147.95209,315.74888,341.49749,76.23508,74.43081,5.84616,0.48021,1136416.88432,255,100,53939640,1,1.02424,0.97633,0.88944,"10",158,"2025may19","grande","4","005"
204.46792,255,0,255,255,511.41993,290.57056,135.83718,35.60788,7.31121,164.54347,0.13925,52139.31897,255,100,2474775,1,4.87031,0.20533,0.5557,"11",7,"2025may19","grande","4","005"
7986.44733,255,0,255,255,289.96401,350.17859,585.88025,113.0027,89.986,76.32321,0.29238,2036544.06984,255,100,96663870,1,1.25578,0.79632,0.82553,"12",316,"2025may19","grande","4","005"
54.14555,255,0,255,255,601.11628,314.86025,41.48455,9.31333,7.40232,178.77379,0.39537,13807.11486,255,100,655350,1,1.25816,0.79481,0.75333,"13",1,"2025may19","grande","4","005"
96.57712,255,0,255,255,633.27668,321.8535,90.79006,22.97251,5.35274,163.19339,0.14723,24627.16519,255,100,1168920,1,4.29173,0.23301,0.50263,"14",1,"2025may19","grande","4","005"
4341.3353,255,0,255,255,502.17191,417.05936,389.26045,82.22775,67.22256,61.06131,0.36004,1107040.50141,255,100,52545300,1,1.22322,0.81752,0.82943,"15",150,"2025may19","grande","4","005"
5600.60907,255,0,255,255,302.53641,64.12639,469.93029,96.53202,73.871,119.37695,0.3187,1428155.31171,255,100,67786905,1,1.30676,0.76525,0.82843,"1",222,"2025may19","grande","4","006"
4401.10609,255,0,255,255,660.77656,185.06025,392.93472,84.2845,66.48509,32.02517,0.3582,1122282.05194,255,100,53268735,1,1.26772,0.78882,0.86269,"5",162,"2025may19","grande","4","006"
5695.22683,255,0,255,255,75.46863,245.04771,539.52753,102.8395,70.5117,56.15428,0.24586,1452282.842,255,100,68932110,1,1.45847,0.68565,0.80141,"7",218,"2025may19","grande","4","006"
80.88123,255,0,255,255,677.72689,234.93568,37.02441,13.12803,7.84437,141.97834,0.74145,20624.7136,255,100,978945,1,1.67356,0.59753,0.90896,"8",2,"2025may19","grande","4","006"
23330.20022,255,0,255,255,446.58532,356.85779,1253.40586,273.81843,108.48405,12.69204,0.18661,5949201.0562,255,100,282376800,1,2.52404,0.39619,0.78851,"10",1012,"2025may19","grande","4","006"
3923.10834,255,0,255,255,48.6496,418.88686,383.0877,77.25752,64.65464,32.23022,0.33593,1000392.62704,255,100,47483295,1,1.19493,0.83687,0.83486,"11",137,"2025may19","grande","4","006"
155.80013,255,0,255,255,511.03276,421.99673,56.13785,17.80094,11.14385,144.23215,0.62125,39729.03284,255,100,1885725,1,1.59738,0.62603,0.89387,"12",4,"2025may19","grande","4","006"
5401.68211,255,0,255,255,307.57316,110.88009,411.91332,85.28414,80.64378,22.16973,0.40006,1377428.93874,255,100,65379195,1,1.05754,0.94559,0.8572,"1",187,"2025may19","grande","4","007"
6622.19019,255,0,255,255,135.92342,276.92795,549.74987,109.90073,76.72046,126.60245,0.27535,1688658.49948,255,100,80151600,1,1.43248,0.69809,0.80199,"2",223,"2025may19","grande","4","007"
2823.4902,255,0,255,255,490.95237,319.53014,280.35163,72.18879,49.79969,153.36196,0.45143,719990.00212,255,100,34174080,1,1.44958,0.68985,0.87129,"3",95,"2025may19","grande","4","007"
8364.5813,255,0,255,255,352.819,401.56246,565.04816,109.8508,96.95074,99.0165,0.32922,2132968.23231,255,100,101240610,1,1.13306,0.88257,0.86302,"4",323,"2025may19","grande","4","007"
141.3262,255,0,255,255,693.03995,403.70619,50.41086,16.84487,10.68231,143.93639,0.69885,36038.18152,255,100,1710540,1,1.57689,0.63416,0.9174,"5",2,"2025may19","grande","4","007"
11846.09793,255,0,255,255,476.33696,106.5771,700.24388,133.75813,112.76264,41.10797,0.30359,3020754.97315,255,100,143379105,1,1.18619,0.84303,0.86227,"1",454,"2025may19","grande","4","008"
6630.53324,255,0,255,255,340.35679,214.93334,535.76927,103.35068,81.68555,75.30959,0.29027,1690785.9771,255,100,80252580,1,1.26523,0.79037,0.8478,"2",234,"2025may19","grande","4","008"
11791.08858,255,0,255,255,409.89433,349.06524,661.13757,132.60996,113.2108,112.25956,0.33898,3006727.58914,255,100,142713300,1,1.17135,0.85371,0.86246,"3",479,"2025may19","grande","4","008"
10108.46826,255,0,255,255,598.68165,363.1048,627.91018,144.44069,89.10579,96.17608,0.32218,2577659.40684,255,100,122347725,1,1.621,0.6169,0.83201,"4",366,"2025may19","grande","4","008"
157.48559,255,0,255,255,203.25928,62.06385,61.73,14.47006,13.85737,125.00079,0.51935,40158.8263,255,100,1906125,1,1.04421,0.95766,0.85531,"1",3,"2025may19","grande","4","009"
111.24066,255,0,255,255,108.07679,103.25638,47.17632,13.48456,10.50357,166.41476,0.6281,28366.36828,255,100,1346400,1,1.28381,0.77893,0.88383,"2",2,"2025may19","grande","4","009"
6409.99021,255,0,255,255,66.91902,149.60549,458.74098,97.77452,83.47219,34.15212,0.38276,1634547.50302,255,100,77583240,1,1.17134,0.85372,0.87478,"3",224,"2025may19","grande","4","009"
