LABEL,TRACK_ID,N_PREDECESSORS,N_SUCCESSORS,DELTA_T,DISTANCE,MEAN_VELOCITY,FIRST,LAST,best_ellipse_angle,best_ellipse_id,ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX,date,strain,strain_date,complete_id,cell_death,timepoint,strain_timepoint,strain_timepoint_date,id_file,big_clust,cell_id,division_number,mother_cell_id,budd_angle,mother_delta_t,max_num_div,TOTAL_DISTANCE,MEAN_SUCCESSORS_DELAY,MEAN_PREDECESSORS_DELAY
Track_98: ID10644 → ID11015,98,1,0,6600.0,4.2078990935116,0.3269642546599735,10644,11015,53.24405022267919,11015,11015,1380.0,151.29647649482155,78.13199088633537,0.0,33600.0,112,3.0475243280885387,1,,10545.70643528561,10603.0,7076.0,12851.0,14584712.0,1064.0651199335884,-0.959210583814982,-466.126655363393,0.0080178897629502,0.0215817285403112,3.165963952799852,2.986373932287461,0.9292836512044372,1.0601364814267686,29.177241843280346,19.75342032883196,0.9396572933975542,0.9878528045730616,3.656959810377501,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0042,1,PA1_t600_11_2023jan26_0042_1,26.831807546537355,5700.0,1,,,
Track_367: ID10693 → ID11345,367,1,2,5100.0,3.2913894640458947,0.2830814524939777,10693,11345,84.87824507903045,11345,11345,2423.0,139.73372156922974,171.51579994703616,0.0,34200.0,114,4.036179597130721,1,,9816.32976092333,9704.0,7087.0,13168.0,23814416.0,1237.043156735149,-0.9641544782283606,-426.8801889731165,0.0138413224618899,-0.0049638875674841,5.793726838187487,2.854627869554633,1.4814043102466576,2.0295909319666943,51.17888713920781,28.744003009780144,0.7784060501193063,0.9760515194204068,4.017925044542582,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0045,1,PA1_t600_11_2023jan26_0045_1,5.979997878711401,5100.0,2,,,
Track_367: ID28407 → ID11347,367,1,2,5100.0,7.786819973959435,0.4993146440836766,28407,11347,97.25411922158476,11347,11347,2204.0,139.6702120940297,183.1818319471444,0.0,34200.0,114,3.846123881977382,1,,9371.39055404178,9324.0,6776.0,12368.0,20635802.0,1116.8040189647395,-0.9683792261669876,-513.9608461756102,0.0481214645470698,0.0202681104509683,5.690890548598812,2.694000400898374,-1.4441875456563176,2.1124312181620533,46.47253999197357,27.584182795296936,0.7675135113441642,0.983255190890824,4.0463357607146575,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0056,0,PA1_t600_11_2023jan26_0045_1,NA,5100.0,2,,,
Track_367: ID11081 → ID11173,367,1,0,300.0,0.8356437915344775,0.8356437915344775,11081,11173,89.39439698366719,11173,11173,1746.0,140.2940848324353,172.79308770631062,0.0,34800.0,116,3.418922335070235,1,,9855.055140723722,9695.0,7302.0,12372.0,17157651.0,1064.5403872273762,-0.9635885365126772,-489.98231065313627,0.02956272881424,-0.0387997314985523,4.365364238492994,2.7263614272785928,1.5602260023189691,1.6011685739151706,36.722170565864594,23.176172385174887,0.8591218854428972,0.98166431593794,3.824525322525121,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0045,2,PA1_t600_11_2023jan26_0045_2,NA,5100.0,2,,,
Track_130: ID10880 → ID11163,130,1,0,4500.0,4.271443593475969,0.4178495035025246,10880,11163,170.93092076343729,11163,11163,876.0,204.5512979017377,128.91052966374554,0.0,35100.0,117,2.436227763593364,1,,8521.597048808173,8504.0,7316.0,10272.0,7507527.0,575.1117282283728,-0.9649279891016568,-815.3292111749631,0.0566912755120751,-0.0153801047576371,3.0996532630653038,1.9534054533956549,2.98330629406409,1.586794619456548,18.645998675253725,17.57897510655798,0.758243001958075,0.952560646900268,4.070996477741781,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0046,1,PA1_t600_11_2023jan26_0046_1,NA,4800.0,1,,,
Track_98: ID10956 → ID11134,98,1,0,2700.0,1.1655605248714354,0.2629514110847284,10956,11134,87.81943934406304,11112,11134,1107.0,150.47604795357796,70.96591570149683,0.0,35400.0,118,2.7202377422581767,1,,9521.930253623188,9348.0,7078.0,11560.0,10512211.0,843.1734799809474,-0.9594657361870842,-534.6200395318841,0.0302205121149814,0.0339233870896091,3.563293891374113,2.116347088473133,1.489905181053215,1.6837001410505394,23.24682234385052,20.26704276516801,0.7112015474408384,0.918682235195995,4.203476129969624,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0055,1,PA1_t600_11_2023jan26_0055_1,29.23888827218063,5400.0,1,,,
Track_130: ID28219 → ID11106,130,1,2,5100.0,9.291602425804058,0.570610333244226,28219,11106,21.78019826353169,11106,11106,2845.0,214.6399548832189,132.5623730802632,0.0,35700.0,119,4.367911006156778,1,,7684.514436619718,7620.0,5416.0,11358.0,21824021.0,1135.268459887587,-0.9715606537665612,-462.4855455832311,0.0308836623869666,0.0124501923703858,6.486294594842915,2.9947978093760628,0.3801360355127547,2.165853926610916,59.93733586612383,31.699708982487305,0.749543338598899,0.9771202477206256,4.09455357130796,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0058,0,PA1_t600_11_2023jan26_0046_1,17.030576664102597,4800.0,1,,,
Track_98: ID27754 → ID11001,98,1,2,4200.0,5.594834400860283,0.4574885084301571,27754,11001,95.64321028022638,11001,11001,1464.0,170.15741782788066,56.57957603287255,0.0,36000.0,120,3.136065679132263,1,,8925.773752563226,9013.0,5753.0,12184.0,13058407.0,1337.8347376647062,-0.9659805176141982,-378.8908064193042,0.0014506007870644,-0.0007894955073267836,4.005729317880482,2.479029082464036,-1.4723032005796868,1.6158460367471683,30.89727454507232,20.909449356360383,0.8880651836628601,0.9885212694125588,3.761685733521378,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0064,0,PA1_t600_11_2023jan26_0043_2,17.952940476149962,4800.0,1,,,
Track_98: ID10907 → ID11184,98,1,2,5100.0,2.1021439641446378,0.2589336856956852,10907,11184,136.22157188500572,11184,11184,2034.0,176.35840747225225,61.0782096285286,0.0,36900.0,123,3.6914935783284255,1,,9238.608866995071,9370.0,5929.0,12880.0,18754376.0,1130.2130513183463,-0.96271500488184,-422.12386767635286,0.0026439769660254,-0.0287466532045552,5.2009369192228,2.673708055757201,2.3775140915216424,1.9452149639239056,42.810875283250766,26.35419437335674,0.7745767944442137,0.9719693339722076,4.027844457194912,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0051,1,PA1_t600_11_2023jan26_0051_1,NA,4800.0,2,,,
Track_98: ID27598 → ID11181,98,1,2,5100.0,2.86808114691632,0.4066359424845026,27598,11181,65.5787427100218,11181,11181,1128.0,158.50078110215122,59.2378751717694,0.0,36900.0,123,2.750934242540161,1,,9464.456965394853,9697.0,6668.0,13324.0,10666443.0,1371.4373175118003,-0.96958488664472,-439.9933693685956,-0.0108425723143869,0.0005747657779768924,3.196997901071351,2.4087544202505318,1.1445645703528322,1.327241114409179,23.774439737038165,17.978723516684656,0.9242776422107494,0.9885914874945156,3.687259541410316,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0061,0,PA1_t600_11_2023jan26_0050_1,NA,5100.0,1,,,
Track_98: ID27788 → ID11180,98,1,2,5100.0,5.130845533831813,0.4231011320978396,27788,11180,108.25231262824337,11180,11180,2145.0,181.4572612538949,52.1578213191551,0.0,36900.0,123,3.7929197198426494,1,,8201.693277310924,8165.0,5865.0,11355.0,17568027.0,1115.99310177749,-0.9701321730052882,-477.41855036816776,0.0248814540351619,0.0072326347267234,5.5247574659342655,2.6672787803935583,-1.2522329275750863,2.0713085960662445,45.19570590045921,26.983408325480926,0.78003380989701,0.9868663594470046,4.013730590238726,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0062,0,PA1_t600_11_2023jan26_0051_1,32.604745938235595,4800.0,2,,,
Track_98: ID27669 → ID27669,98,1,0,0.0,0.0,,27669,27669,NA,NA,27669,-1.0,158.80324566595164,59.23569895509825,0.0,37200.0,124,2.3850580473531124,1,,9501.337278106508,9611.0,6641.0,12998.0,8028630.0,1254.7089081398797,-0.1480147368422808,-2.631144039333297,0.0,0.0,2.3850580473531124,2.3850580473531124,0.0,1.0,17.87095574518011,14.98576167989951,1.0000000000000002,1.0,3.544907701811032,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0061,1,PA1_t600_11_2023jan26_0061_1,NA,5100.0,1,,,
Track_98: ID11182 → ID11215,98,1,0,300.0,0.4283660127221365,0.4283660127221365,11182,11215,137.14484502057547,11215,11215,1876.0,176.3930458667609,61.38559269718887,0.0,37500.0,125,3.557583158229378,1,,9407.7,9483.0,6559.0,13735.0,17686476.0,1311.68621651727,-0.9625897239757668,-369.0913006311792,-0.0114887203018518,-0.044988378382489,4.8908687318392605,2.6415796944777896,2.393628241870704,1.8514939155777128,39.76124675062581,24.57425786578769,0.8273876523616526,0.986645718774548,3.897179544270825,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0051,2,PA1_t600_11_2023jan26_0051_2,16.61816399899749,5100.0,2,,,
Track_98: ID27558 → ID11217,98,1,2,4800.0,4.064181627923632,0.3932792706540918,27558,11217,61.48607320599764,11217,11217,2395.0,147.38836398448933,62.77474004354282,0.0,37500.0,125,4.008203877663025,1,,9680.212970711296,9738.0,6593.0,11708.0,23135709.0,877.9891144765706,-0.9616626004463102,-553.128265129552,0.034093923320709,0.0376975707035378,5.428730674474699,3.003731384642561,1.0731340378526462,1.8073289450017544,50.47187983233624,27.78704759514886,0.8214375175247077,0.9843589215888038,3.911268809976117,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0065,0,PA1_t600_11_2023jan26_0055_1,NA,5400.0,1,,,
Track_98: ID11228 → ID11245,98,1,0,600.0,0.1967225408101117,0.1179767448583673,11228,11245,61.769277568032095,11245,11245,2579.0,147.18209992639487,62.97076812459654,0.0,38400.0,128,4.163979795136993,1,,9069.480449090206,8839.0,6902.0,12186.0,23426468.0,1259.1733509701696,-0.9640037565341422,-385.7877440272365,0.000948949647452912,0.0268794371676418,5.315309177543621,3.294500594197307,1.0780768846587725,1.6133884409994093,54.47121967269912,28.650309295748293,0.8339083724926374,0.9780219780219782,3.881912704994488,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0065,1,PA1_t600_11_2023jan26_0065_1,26.477770560235392,4800.0,1,,,
Track_367: ID28422 → ID11274,367,1,2,4800.0,8.069425405614494,0.5612293023858237,28422,11274,68.08473106711335,11274,11274,1733.0,146.59355396012532,183.61563054427364,0.0,39300.0,131,3.412530441889835,1,,9187.741488747835,9109.0,7197.0,13053.0,15922356.0,969.8230297919682,-0.9684242081779896,-581.1090740952271,0.0230337595080759,0.0346271794090849,4.737216117045518,2.5315239206652462,1.1883023025616772,1.8712902842334784,36.58499004363581,23.73265836318552,0.816244053125713,0.9793785310734474,3.9236920714446977,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0066,0,PA1_t600_11_2023jan26_0045_2,16.793514011917097,5100.0,1,,,
Track_367: ID28415 → ID11501,367,1,2,6000.0,7.5442548113659615,0.4194834774353852,28415,11501,95.12588949625649,11501,11501,2357.0,140.20719858133836,196.9258237571224,0.0,40500.0,135,3.981297233248732,1,,8552.247248094835,8511.0,6150.0,12702.0,20200408.0,1216.4143890753871,-0.9713473674251468,-476.6929528555828,-0.0264825278044419,-0.0206656255699929,5.672146155369674,2.864905786697077,1.6602593819487028,1.9798717925412264,49.79652956905608,28.293489650403192,0.7816924362828953,0.9745972738537798,4.00947008167688,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0067,0,PA1_t600_11_2023jan26_0056_1,2.128229725328268,5100.0,2,,,
Track_367: ID11083 → ID11481,367,1,2,6000.0,3.972311900736968,0.2635129239227118,11083,11481,97.24596186774507,11481,11481,1457.0,141.08327824606988,187.2175922391476,0.0,40500.0,135,3.12909603997928,1,,10265.38556701031,10246.0,7568.0,13050.0,14936136.0,1290.9808760057024,-0.9666316654775132,-460.6933464826179,-0.0296657814106053,-0.0010594172047363,3.8873717027738897,2.579519869391893,1.6972616119810713,1.507013669055519,30.76009402284349,21.077137042830984,0.8701102486091612,0.9808209959623144,3.800299197800443,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0056,1,PA1_t600_11_2023jan26_0056_1,NA,5100.0,2,,,
Track_367: ID11340 → ID11340,367,1,0,0.0,0.0,,11340,11340,NA,NA,11340,1547.0,141.3845302835974,187.3680230486321,0.0,40800.0,136,3.222174942080441,1,,10360.278137128073,10451.0,6965.0,12929.0,16016990.0,1336.834579451102,-0.9660922088142636,-441.61398632578187,-0.0168616333124068,0.0245856095975067,4.148769641267126,2.5107328654949805,-1.431061590372719,1.6524138024732526,32.61730724686427,21.906374398502056,0.8541161954687893,0.9834552974864784,3.835716083420387,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0056,2,PA1_t600_11_2023jan26_0056_2,24.09336902304453,6000.0,2,,,
Track_367: ID28451 → ID11361,367,1,0,1500.0,2.9841820484471064,0.6396791910010664,28451,11361,47.247324751793855,11361,11361,709.0,151.78137007922797,190.0005368121193,0.0,41100.0,137,2.16929532870105,1,,8386.519258202568,8448.0,6208.0,11306.0,5878950.0,1143.2499208022302,-0.9710557383588312,-492.2120572358379,-0.0040981027765278,-0.035779512893001,2.583098122697708,1.8955221879416584,0.8246210848228641,1.3627369487574743,14.783839357119636,14.375603734846289,0.8989694082964816,0.9824684431977584,3.738802078768599,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0074,0,PA1_t600_11_2023jan26_0066_1,NA,4800.0,0,,,
Track_98: ID11121 → ID11354,98,1,0,4800.0,2.212708554284988,0.2831124683510845,11121,11354,107.66386925217179,11354,11354,1786.0,172.5440162855028,58.15779072129772,0.0,41100.0,137,3.459453716265505,1,,8218.788202247191,8211.0,6261.0,10446.0,14629443.0,910.8747937621968,-0.9675927584587084,-538.8025514829587,0.0068536957040029,-0.0072174565661098,3.811071895765552,3.1960455712453117,-1.2625031982768058,1.1924335278738225,37.59801543855615,22.741146462363957,0.9135873456660738,0.982625482625482,3.708769940084654,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0064,1,PA1_t600_11_2023jan26_0064_1,NA,4200.0,1,,,
Track_98: ID27834 → ID11349,98,1,2,4800.0,5.769363600083794,0.477923559560065,27834,11349,97.96001588226817,11349,11349,2773.0,175.89343786791306,50.34237909636865,0.0,41100.0,137,4.317636783418988,1,,8485.305525460455,8243.0,6437.0,12632.0,23495811.0,1195.2211853500116,-0.969172364648494,-446.38542538987576,-0.0195845302066365,0.0253677393654505,5.377927648936099,3.5366648505777523,-1.4318673291538269,1.5206212282335876,58.56553064383576,29.363198188598485,0.8535819715826192,0.9798728813559316,3.8369162087175934,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0069,0,PA1_t600_11_2023jan26_0064_1,2.316805602041782,4200.0,1,,,
Track_98: ID27813 → ID11370,98,1,2,4500.0,7.384614541848893,0.5784232000724747,27813,11370,152.8397358840032,11370,11370,988.0,188.73746272516763,57.96094517080198,0.0,41700.0,139,2.585390517599206,1,,8371.166666666666,8409.0,6242.0,10534.0,8287455.0,978.919501695,-0.9705564829277012,-563.7676255439445,-0.0086983888619243,-0.0052326484425893,3.039392637291252,2.232978202486245,-0.4740358650371719,1.3611385162233685,20.999172248870835,17.53286034022826,0.858433175246329,0.969785575048733,3.826059199342904,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0070,0,PA1_t600_11_2023jan26_0051_2,NA,5100.0,1,,,
Track_367: ID11306 → ID11466,367,1,0,2400.0,2.920640595173524,0.661631836513031,11306,11466,77.4891813212438,11466,11466,1435.0,148.70474198163,186.22938638836712,0.0,42000.0,140,3.1075529539357274,1,,9942.442428471735,10089.0,7674.0,12304.0,14247520.0,838.2668445809526,-0.9650843538929812,-655.6710117746317,0.0074554321754198,0.0141939778835077,3.511394736618076,2.7942257906558403,1.3524408651462028,1.2566610573707098,30.338000108293283,20.61299252622493,0.8972525907058,0.9829059829059826,3.7423773114839056,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0066,1,PA1_t600_11_2023jan26_0066_1,20.837406315319498,4800.0,1,,,
Track_98: ID28059 → ID28059,98,1,0,0.0,0.0,,28059,28059,NA,NA,28059,-1.0,188.639006972888,58.29141436108688,0.0,42000.0,140,2.094508941503458,1,,8670.132420091324,8911.0,6789.0,10380.0,5696277.0,951.7496784480644,-0.1260291565032651,-2.6272843125255987,0.0,0.0,2.094508941503458,2.094508941503458,0.0,1.0,13.782065516824447,13.160187807010796,1.0000000000000002,1.0,3.544907701811032,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0070,1,PA1_t600_11_2023jan26_0070_1,NA,4500.0,1,,,
Track_98: ID11177 → ID11400,98,1,2,5100.0,2.7287684624420936,0.2864739139480627,11177,11400,106.08039122472995,11400,11400,1301.0,184.36906472144764,51.58784557654753,0.0,42300.0,141,2.963708324577333,1,,8839.562116564417,8853.0,6686.0,12442.0,11526789.0,1154.776363836184,-0.9695997433167408,-488.2903065731076,-0.0014550941898652,0.0060605285832814,3.4397647332720798,2.5690339424612127,1.8514514366625467,1.3389331594337286,27.59438966371718,19.29144859154461,0.9317533799011866,0.992033383915022,3.6724377553073553,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0062,1,PA1_t600_11_2023jan26_0062_1,24.59896760098175,5100.0,2,,,
Track_98: ID27657 → ID11418,98,1,2,5400.0,3.9592111420108185,0.4480994895424701,27657,11418,66.69330526087823,11418,11418,1757.0,156.99131309757465,52.045539304084535,0.0,42600.0,142,3.440956434245987,1,,8920.861853325754,8642.0,7168.0,13856.0,15691796.0,1163.9145845316684,-0.9701636850726189,-498.4430342864064,-0.0032994071573715,-0.0161382124923893,4.843175789076539,2.4732413987089408,1.1640173496290869,1.9582301151859784,37.19702621973353,24.05334479896675,0.8079177155802647,0.9791666666666666,3.943858878885621,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0071,0,PA1_t600_11_2023jan26_0061_1,1.1145625508564336,5100.0,1,,,
Track_98: ID28034 → ID28050,98,1,0,600.0,0.9166409867835116,0.4611197771810007,28034,28050,NA,NA,28050,-1.0,191.2902675637661,54.40532007034775,0.0,42600.0,142,1.803959835653804,1,,9772.128834355828,9715.0,8022.0,12339.0,4778571.0,1078.9834040598346,-0.0820143968948658,-1.6182985325113877,0.0,0.0,1.803959835653804,1.803959835653804,0.0,1.0,10.223594144899092,11.334613934122082,1.0,1.0,3.5449077018110327,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0078,0,PA1_t600_11_2023jan26_0070_1,NA,4500.0,0,,,
Track_98: ID27827 → ID11384,98,1,2,5400.0,6.541709428006741,0.4182867861177409,27827,11384,132.85128022922513,11384,11384,1981.0,190.02943787932557,44.351971625826295,0.0,42600.0,142,3.648937597523976,1,,7983.192230070636,7943.0,5564.0,11671.0,15822687.0,1221.0116947383035,-0.9709811714042432,-437.5399271628864,0.0187244363285317,-0.0126439288695259,5.105992431764334,2.592940213203569,-0.8229001038605774,1.9691901902573743,41.8295069319216,25.838486611373177,0.7873330158521233,0.9751537515375162,3.995082023509207,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0072,0,PA1_t600_11_2023jan26_0062_1,NA,5100.0,1,,,
Track_98: ID11283 → ID11393,98,1,0,1500.0,0.4128903194188321,0.1832621495460439,11283,11393,99.60229236958985,11393,11393,1957.0,176.0567524833243,50.06264419913609,0.0,42900.0,143,3.6277038777772113,1,,8865.705160960653,8673.0,6658.0,13254.0,17350185.0,1143.1648501777604,-0.9655167887821025,-434.2967156863505,0.0068926194248571,-0.00803976534289,4.948147187193769,2.708185261351972,-1.403204207470882,1.8271080851845305,41.34409893018892,26.36455710466792,0.7474504971319634,0.9539810080350616,4.100281884754521,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0069,1,PA1_t600_11_2023jan26_0069_1,NA,4800.0,1,,,
Track_98: ID27582 → ID11447,98,1,0,5400.0,5.57163874038842,0.4316582838233131,27582,11447,35.00830264576225,11447,11447,2106.0,139.25049686697477,56.27083746647282,0.0,43200.0,144,3.7622433138348312,1,,10004.918918918918,10088.0,7524.0,11991.0,21100374.0,894.2396983525422,-0.9563659899928824,-490.443089842314,0.0122469577932882,-0.0008462045034011471,4.196714282454902,3.4102331445704706,0.6110099282279373,1.2306238619305576,44.46759389786016,24.45728577988077,0.934193794949828,0.9875790953831726,3.667637823454492,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0073,0,PA1_t600_11_2023jan26_0065_1,NA,4800.0,0,,,
Track_98: ID27880 → ID11438,98,1,0,600.0,0.1319797379891425,0.1319797379891425,27880,11438,100.20733276467348,11438,11438,1196.0,184.56055616923672,51.41164247131415,0.0,43200.0,144,2.838077187228196,1,,8917.0375,8815.0,7034.0,12415.0,10700445.0,985.4366073893692,-0.9697503288181728,-580.1778903062927,-0.0096319211848019,0.0066729967892286,3.1387118909772025,2.60941416216975,-1.3926442642449623,1.2028415942861812,25.30453017728256,18.360300742662197,0.9432972339048202,0.9925496688741716,3.649897358827984,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0062,2,PA1_t600_11_2023jan26_0062_2,NA,5100.0,2,,,
Track_98: ID27709 → ID11429,98,1,0,600.0,0.4938747000379173,0.2988940990879276,27709,11429,67.82719603692986,11429,11429,1450.0,156.86726988699328,51.0572810732529,0.0,43500.0,145,3.118343100825233,1,,8762.908839779006,8717.0,5982.0,12839.0,12688692.0,1366.719382841731,-0.9713757996330794,-435.163891689883,0.0073731584447762,-0.0062018584365521,3.647277339326947,2.6931596221966894,1.1838074699529435,1.354274477185287,30.54904706556836,20.584109093667617,0.9060316767066984,0.9843590615436932,3.724202104054741,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0071,1,PA1_t600_11_2023jan26_0071_1,NA,5400.0,1,,,
Track_130: ID11023 → ID11478,130,1,0,8100.0,8.414266624792287,0.4131720653921163,11023,11478,22.916390835901534,11478,11478,1974.0,222.1391127097239,137.37099383405723,0.0,44100.0,147,3.6406434995711057,1,,8617.048101265822,8603.0,6228.0,11177.0,17018670.0,1007.129433217739,-0.9705615508902632,-564.1718082316734,0.0183815436372955,0.0060399961691938,3.978537779194984,3.3683343362225413,0.3999663297467098,1.1811588108729023,41.63956467037402,24.05496036103915,0.9042879698960002,0.9764909675822808,3.727790999022918,2023jan26,PA1,PA1_2023jan26,PA1_t600_11_2023jan26,NA,t600,PA1_t600,PA1_t600_2023jan26,2023jan26_gob1405_11,False,PA1_t600_11_2023jan26_0058,1,PA1_t600_11_2023jan26_0058_1,NA,5100.0,1,,,
