LABEL,TRACK_ID,N_PREDECESSORS,N_SUCCESSORS,DELTA_T,DISTANCE,MEAN_VELOCITY,FIRST,LAST,best_ellipse_angle,best_ellipse_id,ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX,date,strain,strain_date,complete_id,cell_death,timepoint,strain_timepoint,strain_timepoint_date,id_file,big_clust,cell_id,division_number,mother_cell_id,budd_angle,mother_delta_t,max_num_div,TOTAL_DISTANCE,MEAN_SUCCESSORS_DELAY,MEAN_PREDECESSORS_DELAY,minutes,hours,mother_delta_hours,transfer,unique_id_branch
Track_298: ID33602 → ID51068,298,1,2,5400,4.322278576,1.06882989,33602,51068,99.32916982,33666,51068,-1,126.6259293,100.1222592,0,23100,77,2.359412945,1,NA,5751.236686,5872,4561,6721,4859795,567.5585535,-0.077132865,-1.693873007,0,0,2.359412945,2.359412945,0,1,17.48871048,14.82462875,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0026,2,PA2_t1000_5_2022nov22_0026_1,NA,5400,2,NA,NA,NA,90,1.5,1.5,1000,PA2_t1000_5_2022nov22_298
Track_93: ID33625 → ID33873,93,1,2,6000,0.43799357,0.261617359,33625,33873,49.73462846,33873,33873,2231,166.5060149,107.6384303,0,23100,77,3.911962049,1,NA,6909.181574,7098,4123,8902,15448930,1096.793813,-0.954017064,-261.3912528,0.073576031,0.041858598,5.684967689,2.759161502,0.868032708,2.060396858,48.07719689,28.34936978,0.751730524,0.972361262,4.088592612,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0023,2,PA2_t1000_5_2022nov22_0023_1,15.65778997,5100,3,NA,NA,NA,100,1.666666667,1.416666667,1000,PA2_t1000_5_2022nov22_93
Track_298: ID33592 → ID33885,298,1,2,5700,6.094356884,0.402576383,33592,33885,81.93256963,33885,33885,2223,125.5984174,90.94732461,0,23400,78,3.899245891,1,NA,5549.782432,5549,4519,7257,12320517,580.5922121,-0.963528265,-505.0597841,-0.010542836,-0.065229317,6.491777451,2.384613993,1.429992593,2.722359875,47.76514705,29.84061718,0.674070593,0.971122293,4.317697793,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0043,1,PA2_t1000_5_2022nov22_0026_1,18.39782424,5400,2,NA,NA,NA,95,1.583333333,1.5,1000,PA2_t1000_5_2022nov22_298
Track_93: ID43700 → ID33957,93,1,2,8400,7.347679742,0.399964656,43700,33957,170.9828898,33957,33957,2478,177.0270206,88.39213342,0,25200,84,4.121723828,1,NA,7236.774285,7152,4326,10720,17954437,1693.789913,-0.952075764,-169.758604,-0.012198009,0.031837758,6.094625873,2.781362617,-0.157378206,2.19123743,53.37128393,29.83848755,0.75329295,0.98004347,4.084350279,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0033,1,PA2_t1000_5_2022nov22_0015_2,59.27368675,4800,2,NA,NA,NA,140,2.333333333,1.333333333,1000,PA2_t1000_5_2022nov22_93
Track_93: ID50249 → ID50360,93,1,2,5100,8.03546901,1.40308849,50249,50360,49.23157003,33888,50360,-1,133.7897441,94.36431241,0,27000,90,2.652811506,1,NA,6180.575955,6024,4264,9180,6631758,977.0399813,-0.065393298,-0.885219476,0,0,2.652811506,2.652811506,0,1,22.10867206,16.66810628,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0044,1,PA2_t1000_5_2022nov22_0040_1,NA,4200,1,NA,NA,NA,85,1.416666667,1.166666667,1000,PA2_t1000_5_2022nov22_93
Track_252: ID51660 → ID51836,252,1,2,5100,7.526831171,0.566476277,51660,51836,25.18817491,34122,51836,-1,60.84352673,136.2836319,0,27300,91,2.946210068,1,NA,7141.472201,6868,4717,10482,9376753,1487.945506,0.087457741,0.771998733,0,0,2.946210068,2.946210068,0,1,27.2695073,18.51158381,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0048,1,PA2_t1000_5_2022nov22_0036_1,24.39248095,4800,2,NA,NA,NA,85,1.416666667,1.333333333,1000,PA2_t1000_5_2022nov22_252
Track_93: ID33835 → ID34105,93,1,2,4800,0.821543772,0.318999476,33835,34105,116.7982149,34105,34105,2569,171.2299896,81.21836166,0,27300,91,4.190128594,1,NA,6736.885547,6914,4623,9561,17246427,960.8800466,-0.957060455,-312.5373467,0.046978151,-0.0113892,6.22338148,2.864970163,2.038512682,2.172232563,55.15750028,30.91340832,0.72530498,0.97359924,4.162407567,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0024,3,PA2_t1000_5_2022nov22_0024_2,NA,5400,4,NA,NA,NA,80,1.333333333,1.5,1000,PA2_t1000_5_2022nov22_93
Track_252: ID51663 → ID34140,252,1,2,5100,3.372136444,1.185854403,51663,34140,5.448918595,34140,34140,2308,73.53958173,140.8597675,0,27300,91,3.979669103,1,NA,6817.977499,6703,4567,9650,15756346,1372.60707,-0.953275246,-202.679873,0.014325425,0.007973497,5.938016432,2.718560879,0.095101536,2.184249938,49.75580985,28.37617039,0.776508291,0.981949458,4.022831884,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0036,2,PA2_t1000_5_2022nov22_0036_1,NA,4800,3,NA,NA,NA,85,1.416666667,1.333333333,1000,PA2_t1000_5_2022nov22_252
Track_252: ID51699 → ID34138,252,1,2,5100,1.475826586,0.958355475,51699,34138,26.55107004,34104,34138,832,85.43810785,134.4611167,0,27300,91,2.387342402,1,NA,6281.407186,6185,4285,7775,5244975,981.1518445,-0.960054965,-307.740046,0.033068597,-0.043811114,2.66473427,2.159662423,0.62399169,1.233866109,17.90520493,17.99074039,0.695170104,0.913783635,4.251668432,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0034,2,PA2_t1000_5_2022nov22_0034_1,NA,5100,2,NA,NA,NA,85,1.416666667,1.416666667,1000,PA2_t1000_5_2022nov22_252
Track_93: ID33889 → ID50581,93,1,2,4200,2.777305738,1.40544236,33889,50581,48.62891237,33909,50581,-1,168.8019725,109.4621134,0,27600,92,2.359412945,1,NA,6809.508876,6881,4674,8338,5754035,842.8771233,0.030841059,0.483413851,0,0,2.359412945,2.359412945,0,1,17.48871048,14.82462875,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0023,3,PA2_t1000_5_2022nov22_0023_2,NA,6000,3,NA,NA,NA,70,1.166666667,1.666666667,1000,PA2_t1000_5_2022nov22_93
Track_252: ID51688 → ID34150,252,1,2,5400,5.970141823,0.38743135,51688,34150,48.58106192,34150,34150,2021,80.01399475,128.2525547,0,27600,92,3.718957437,1,NA,5549.837704,5430,4256,7970,11216222,769.7263841,-0.964876258,-396.136401,-0.059415075,-0.069530692,5.772081642,2.443075853,0.847899181,2.362628911,43.45025091,27.74133493,0.709491899,0.971373587,4.208537598,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0047,1,PA2_t1000_5_2022nov22_0034_1,31.92330629,5100,1,NA,NA,NA,90,1.5,1.416666667,1000,PA2_t1000_5_2022nov22_252
Track_93: ID50398 → ID34151,93,1,2,5400,7.524345716,0.617213497,50398,34151,15.95179228,34151,34151,1788,177.6097918,126.7393575,0,27600,92,3.496810993,1,NA,6058.187325,5877,4477,8502,10801748,909.124476,-0.958294898,-306.2381801,-0.05850931,0.004021318,4.809766293,2.657220867,0.278411197,1.810073958,38.41441202,24.66167242,0.793704796,0.973282443,3.979013656,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0046,1,PA2_t1000_5_2022nov22_0038_1,17.26163523,4800,1,NA,NA,NA,90,1.5,1.333333333,1000,PA2_t1000_5_2022nov22_93
Track_93: ID50490 → ID34180,93,1,2,5400,1.48390036,0.317930606,50490,34180,18.52356272,34180,34180,2076,176.9131394,113.3659423,0,28200,94,3.77335845,1,NA,7340.984127,7259,4928,9992,15261906,1342.031146,-0.951692446,-215.5277798,-0.018251472,0.04424984,5.541044451,2.62529647,0.323297043,2.110635699,44.73073131,27.21367676,0.758999375,0.98320719,4.068967516,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0037,2,PA2_t1000_5_2022nov22_0037_1,11.55864755,5400,2,NA,NA,NA,90,1.5,1.5,1000,PA2_t1000_5_2022nov22_93
Track_93: ID43728 → ID34166,93,1,2,5700,5.199210101,0.438547291,43728,34166,108.1969611,34166,34166,1420,182.3491556,62.35338627,0,28200,94,3.122710936,1,NA,7287.021067,7286,4735,10060,10376718,1191.748121,-0.9493067,-229.0084626,0.032309956,-0.05092374,4.598816071,2.185946048,1.888392536,2.103810418,30.63468656,22.33217754,0.771900215,0.980371901,4.034821731,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0050,1,PA2_t1000_5_2022nov22_0032_1,NA,5400,1,NA,NA,NA,95,1.583333333,1.5,1000,PA2_t1000_5_2022nov22_93
Track_93: ID33828 → ID49557,93,1,2,5700,3.505738384,0.603251521,33828,49557,130.7071461,34157,49557,-1,179.7310689,68.97311188,0,28200,94,2.359412945,1,NA,6894.35503,7024,5228,8321,5825730,709.5528292,0.060384856,1.106632512,0,0,2.359412945,2.359412945,0,1,17.48871048,14.82462875,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0032,2,PA2_t1000_5_2022nov22_0032_1,16.43838618,5400,2,NA,NA,NA,95,1.583333333,1.5,1000,PA2_t1000_5_2022nov22_93
Track_93: ID50487 → ID50543,93,1,2,5700,7.905784717,1.035860198,50487,50543,40.12744798,34046,50543,-1,188.3985514,121.0635815,0,28500,95,2.066014383,1,NA,7766.506849,7958,5095,10255,5102595,1487.575621,0.105256918,0.994406789,0,0,2.066014383,2.066014383,0,1,13.40962256,12.98115122,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0051,1,PA2_t1000_5_2022nov22_0037_1,NA,5400,1,NA,NA,NA,95,1.583333333,1.5,1000,PA2_t1000_5_2022nov22_93
Track_310: ID50743 → ID50808,310,1,2,5400,8.924206252,1.948170447,50743,50808,57.17759732,34067,50808,-1,123.618594,187.8239792,0,28500,95,2.066014383,1,NA,7135.158295,7046,5095,9442,4687799,1177.393726,0.055410046,0.636325283,0,0,2.066014383,2.066014383,0,1,13.40962256,12.98115122,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0053,1,PA2_t1000_5_2022nov22_0035_1,NA,6000,2,NA,NA,NA,90,1.5,1.666666667,1000,PA2_t1000_5_2022nov22_310
Track_298: ID51078 → ID34208,298,1,2,5100,4.55120257,0.354323207,51078,34208,93.21419722,34208,34208,1964,126.5907413,80.78317544,0,28800,96,3.668886915,1,NA,5746.061069,5691,4205,7506,11291010,671.6203507,-0.963036005,-445.7999367,0.018833237,0.06853386,4.353577694,3.177556294,1.626894069,1.37010246,42.28813424,24.07601998,0.916767055,0.989924433,3.702332615,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0056,1,PA2_t1000_5_2022nov22_0043_1,11.28162759,5700,1,NA,NA,NA,85,1.416666667,1.583333333,1000,PA2_t1000_5_2022nov22_298
Track_298: ID33905 → ID34211,298,1,2,5100,2.160906693,0.451090431,33905,34211,88.33717873,33952,34211,1389,125.8804196,88.79836599,0,28800,96,3.081304822,1,NA,5600.191643,5579,4441,6822,7773066,573.9630737,-0.9641022,-524.0879441,0.024945268,-0.065097749,4.455885364,2.19666659,1.565664171,2.028475958,29.8276611,22.73019793,0.725475297,0.94996573,4.161918941,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0043,2,PA2_t1000_5_2022nov22_0043_1,NA,5700,2,NA,NA,NA,85,1.416666667,1.583333333,1000,PA2_t1000_5_2022nov22_298
Track_3: ID51384 → ID51446,3,1,2,6000,10.1306331,0.699205249,51384,51446,80.76186391,34163,51446,-1,115.0855858,89.75551,0,29100,97,2.359412945,1,NA,7303.2,7318,5019,10243,6171204,1291.906204,0.082566797,0.862309041,0,0,2.359412945,2.359412945,0,1,17.48871048,14.82462875,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0052,1,PA2_t1000_5_2022nov22_0041_1,NA,5400,1,NA,NA,NA,100,1.666666667,1.5,1000,PA2_t1000_5_2022nov22_3
Track_93: ID43710 → ID34296,93,1,2,5100,5.399020467,0.402095597,43710,34296,134.3537554,34296,34296,2012,186.4519763,82.17512475,0,30600,102,3.714810671,1,NA,7593.235586,7585,4675,10762,15277590,1418.143822,-0.947050049,-191.5331561,0.003622689,-0.014835629,5.310681226,2.629023126,-0.796676975,2.020020735,43.35340785,26.6974792,0.764350567,0.97483668,4.05469915,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0057,1,PA2_t1000_5_2022nov22_0033_1,36.62913444,8400,1,NA,NA,NA,85,1.416666667,2.333333333,1000,PA2_t1000_5_2022nov22_93
Track_93: ID34038 → ID34316,93,1,2,5400,1.68757019,0.265765921,34038,34316,165.4563807,34316,34316,2056,178.5783283,87.96836619,0,30900,103,3.756528246,1,NA,7338.775243,7323,4221,10880,15117877,1778.770962,-0.950155407,-157.2932717,0.012146788,0.004733512,4.650024774,3.050546797,-0.253833952,1.524325009,44.33259874,25.21279505,0.876377193,0.983763133,3.786686912,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0033,2,PA2_t1000_5_2022nov22_0033_1,NA,8400,2,NA,NA,NA,90,1.5,2.333333333,1000,PA2_t1000_5_2022nov22_93
Track_93: ID34139 → ID34393,93,1,2,4800,1.047994076,0.272625411,34139,34393,118.2555893,34393,34393,2072,171.6629517,80.78891291,0,32400,108,3.76199494,1,NA,7008.787131,7220,4228,8768,14487163,987.3222732,-0.956297736,-310.672725,0.037446859,-0.136207669,5.309817765,2.725039093,2.063948654,1.948529025,44.46172282,26.59456795,0.789969406,0.978914949,3.988409994,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0024,4,PA2_t1000_5_2022nov22_0024_3,NA,4800,4,NA,NA,NA,80,1.333333333,1.333333333,1000,PA2_t1000_5_2022nov22_93
Track_93: ID43748 → ID34395,93,1,2,5100,5.873801123,0.489243283,43748,34395,64.64009448,34395,34395,2440,169.7950025,69.80028494,0,32700,109,4.076183137,1,NA,6707.056907,6715,4187,8346,16264613,928.7243767,-0.95561059,-310.9400931,-0.032094351,-0.091961869,6.743768236,2.521207855,1.128182074,2.674816447,52.19840692,32.12732522,0.635503539,0.95774926,4.446783087,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0060,1,PA2_t1000_5_2022nov22_0024_3,52.15812044,4800,1,NA,NA,NA,85,1.416666667,1.333333333,1000,PA2_t1000_5_2022nov22_93
Track_252: ID51815 → ID34424,252,1,2,5100,3.852652114,0.525995517,51815,34424,29.71249223,34406,34424,1546,54.15881307,132.3945486,0,32700,109,3.25166926,1,NA,7099.218629,7020,4812,9707,10975392,1199.459308,-0.950531439,-227.453295,0.000465161,0.013837804,4.967511866,2.150671531,0.524874278,2.309749208,33.21716804,25.32482036,0.650848219,0.936305732,4.394050782,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0059,1,PA2_t1000_5_2022nov22_0048_1,4.524317324,5100,2,NA,NA,NA,85,1.416666667,1.416666667,1000,PA2_t1000_5_2022nov22_252
Track_252: ID52241 → ID52282,252,1,2,5400,0.597147968,0.597147968,52241,52282,NA,NA,52282,-1,72.9462174,140.2078377,0,33000,110,2.652811506,1,NA,7863.546132,7805,4542,11202,8437585,1618.55885,0.118232019,1.02736111,0,0,2.652811506,2.652811506,0,1,22.10867206,16.66810628,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0036,3,PA2_t1000_5_2022nov22_0036_2,NA,5100,3,NA,NA,NA,90,1.5,1.416666667,1000,PA2_t1000_5_2022nov22_252
Track_252: ID51818 → ID34436,252,1,2,5400,2.094786457,0.422662138,51818,34436,21.03440184,34436,34436,2611,63.41267349,136.860908,0,33000,110,4.232825947,1,NA,6669.216692,6502,4427,9458,17419994,1249.573982,-0.955577785,-229.6194566,0.000734531,-0.002851756,6.010453864,3.053629772,0.367119437,1.968298161,56.28733593,29.68495246,0.802689982,0.984936923,3.956680756,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0048,2,PA2_t1000_5_2022nov22_0048_1,NA,5100,2,NA,NA,NA,90,1.5,1.416666667,1000,PA2_t1000_5_2022nov22_252
Track_93: ID50435 → ID34477,93,1,2,5700,7.504757833,0.494690567,50435,34477,24.34867891,34477,34477,2197,189.7806377,128.7521447,0,33600,112,3.878548409,1,NA,6278.353315,6083,4638,10498,13824934,1117.073364,-0.961039014,-277.2714325,-0.006840026,0.023941856,5.636530072,2.727786357,0.424964464,2.066338538,47.25941109,28.20650252,0.746448229,0.964850615,4.10303372,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0065,1,PA2_t1000_5_2022nov22_0046_1,8.396886626,5400,1,NA,NA,NA,95,1.583333333,1.5,1000,PA2_t1000_5_2022nov22_93
Track_93: ID49541 → ID34460,93,1,2,5100,4.881304994,0.604755837,49541,34460,131.6322208,34460,34460,1448,184.5182505,63.52175374,0,33600,112,3.145115834,1,NA,6651.433426,6688,3976,9929,9591367,1299.216689,-0.956276209,-223.9387242,0.046120292,-0.074156054,4.600087388,2.229626241,2.297414833,2.063165253,31.07586048,22.80238126,0.751056521,0.966209435,4.090426764,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0068,1,PA2_t1000_5_2022nov22_0032_2,NA,5700,2,NA,NA,NA,85,1.416666667,1.583333333,1000,PA2_t1000_5_2022nov22_93
Track_3: ID51417 → ID51529,3,1,2,5100,9.345996667,0.587627786,51417,51529,74.24297881,34485,51529,-1,111.3447542,77.43277041,0,34500,115,2.652811506,1,NA,7208.909599,7184,4679,9881,7735160,1291.039071,0.088792479,0.910733384,0,0,2.652811506,2.652811506,0,1,22.10867206,16.66810628,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0073,1,PA2_t1000_5_2022nov22_0052_1,NA,6000,1,NA,NA,NA,85,1.416666667,1.666666667,1000,PA2_t1000_5_2022nov22_3
Track_310: ID50791 → ID34527,310,1,2,5700,5.547848424,0.424934615,50791,34527,28.56205215,34527,34527,1816,131.0919864,190.1494188,0,34500,115,3.530441979,1,NA,7095.765256,7178,4600,9773,12907197,1240.355867,-0.953162311,-232.8382512,0.085765705,0.012362242,5.1201226,2.431123088,0.498501673,2.106072961,39.15687544,25.7377113,0.742810516,0.976912752,4.113068195,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0070,1,PA2_t1000_5_2022nov22_0053_1,NA,5400,2,NA,NA,NA,95,1.583333333,1.5,1000,PA2_t1000_5_2022nov22_310
Track_93: ID49533 → ID34507,93,1,2,6000,6.733999769,0.510735129,49533,34507,100.5570523,34507,34507,2407,185.1304487,51.57098181,0,34500,115,4.067771689,1,NA,6909.332919,6851,4997,10107,16686039,1142.622345,-0.953565676,-248.3561324,0.005313533,-0.06863646,6.560434742,2.651678609,1.755051022,2.474068584,51.98320013,30.17378482,0.717485779,0.983910387,4.185027183,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0067,1,PA2_t1000_5_2022nov22_0050_1,NA,5700,2,NA,NA,NA,100,1.666666667,1.583333333,1000,PA2_t1000_5_2022nov22_93
Track_310: ID50822 → ID34563,310,1,2,6000,3.325312659,1.769566085,50822,34563,54.95635609,34563,34563,1550,123.109866,184.3219325,0,34800,116,3.257457494,1,NA,7139.716129,7175,4781,8940,11066560,895.3179552,-0.953386049,-326.2019257,-0.008466598,0.003938454,5.102658005,2.144718681,0.959169016,2.379173572,33.33553177,24.33444876,0.707414937,0.972379159,4.214711179,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0053,2,PA2_t1000_5_2022nov22_0053_1,28.61554517,5400,2,NA,NA,NA,100,1.666666667,1.5,1000,PA2_t1000_5_2022nov22_310
Track_298: ID51119 → ID34544,298,1,2,6000,9.609403043,0.594596518,51119,34544,86.71926324,34544,34544,1297,129.0933924,66.5373584,0,35100,117,2.984178002,1,NA,5546.298691,5459,4352,8298,7204642,609.7872726,-0.964851772,-499.3580492,-0.014575167,0.005607541,3.459356672,2.594342006,1.513536127,1.333423529,27.9768827,19.50702882,0.923904186,0.985968904,3.688004689,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0071,1,PA2_t1000_5_2022nov22_0056_1,6.494933978,5100,2,NA,NA,NA,100,1.666666667,1.416666667,1000,PA2_t1000_5_2022nov22_298
Track_93: ID49975 → ID50013,93,1,2,5100,11.84690048,0.898118256,49975,50013,140.3325741,34547,50013,-1,199.9877946,71.29585049,0,36000,120,2.652811506,1,NA,8474.799627,8929,4787,10519,9093460,1554.283875,0.151571685,1.435344651,0,0,2.652811506,2.652811506,0,1,22.10867206,16.66810628,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0074,1,PA2_t1000_5_2022nov22_0057_1,NA,5100,1,NA,NA,NA,85,1.416666667,1.416666667,1000,PA2_t1000_5_2022nov22_93
Track_93: ID49938 → ID49966,93,1,2,5400,3.129823417,3.129823417,49938,49966,NA,NA,49966,-1,185.4645658,90.91687931,0,36600,122,3.23960863,1,NA,8021.484503,7814,4645,11598,12681967,1896.385216,0.147254938,1.085845696,0,0,3.23960863,3.23960863,0,1,32.97121619,20.35506134,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0075,1,PA2_t1000_5_2022nov22_0033_2,NA,5400,1,NA,NA,NA,90,1.5,1.5,1000,PA2_t1000_5_2022nov22_93
