"","LABEL","TRACK_ID","N_PREDECESSORS","N_SUCCESSORS","DELTA_T","DISTANCE","MEAN_VELOCITY","FIRST","LAST","best_ellipse_angle","best_ellipse_id","ID","QUALITY","POSITION_X","POSITION_Y","POSITION_Z","POSITION_T","FRAME","RADIUS","VISIBILITY","MANUAL_SPOT_COLOR","MEAN_INTENSITY_CH1","MEDIAN_INTENSITY_CH1","MIN_INTENSITY_CH1","MAX_INTENSITY_CH1","TOTAL_INTENSITY_CH1","STD_INTENSITY_CH1","CONTRAST_CH1","SNR_CH1","ELLIPSE_X0","ELLIPSE_Y0","ELLIPSE_MAJOR","ELLIPSE_MINOR","ELLIPSE_THETA","ELLIPSE_ASPECTRATIO","AREA","PERIMETER","CIRCULARITY","SOLIDITY","SHAPE_INDEX","date","strain","strain_date","complete_id","cell_death","timepoint","strain_timepoint","strain_timepoint_date","id_file","big_clust","cell_id","division_number","mother_cell_id","budd_angle","mother_delta_t","max_num_div","TOTAL_DISTANCE","MEAN_SUCCESSORS_DELAY","MEAN_PREDECESSORS_DELAY","minutes","hours","mother_delta_hours","transfer","unique_id_branch"
"17055","Track_101: ID4887 → ID4851",101,1,0,2400,1.43487439676449,0.367998433637512,4887,4851,71.5092057097059,4851,4851,1669,157.911058431097,56.4297575452781,0,38700,129,3.34743871280782,1,NA,7034.46974236069,6815,4356,11062,11740530,1543.46368163426,-0.968779765425197,-282.848476743762,0.0100216092484063,-0.0142760349896688,4.23250367238061,2.6811546700936,1.24807063885496,1.57861227462602,35.202632473484,22.6686546064447,0.860861954654947,0.978299120234604,3.82065809093491,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0099","3","PA1_t600_5_2023jan24_0099_2",NA,4800,2,NA,NA,NA,40,0.666666666666667,1.33333333333333,600,"PA1_t600_5_2023jan24_101"
"17056","Track_130: ID11842 → ID4861",130,1,2,5100,8.00242999945136,0.509101938191458,11842,4861,92.8099793148389,4861,4861,2164,127.266554477175,68.2722778459287,0,38700,129,3.81323355788175,1,NA,9454.3856812933,9397,5858,12701,20468745,1025.39443674322,-0.954156631015954,-383.809305917388,-0.02934407175329,-0.0407486422250058,5.822401953869,2.50174532844536,-1.5217523917139,2.32733599526183,45.6811139021919,27.8160484321661,0.741917613637059,0.986554238833181,4.11554250288456,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0123","1","PA1_t600_5_2023jan24_0103_1",2.46614350946555,4800,1,NA,NA,NA,85,1.41666666666667,1.33333333333333,600,"PA1_t600_5_2023jan24_130"
"17057","Track_130: ID11510 → ID4865",130,1,2,5100,4.9555129284738,0.346527174959721,11510,4865,38.6872030226137,4865,4865,2387,85.9129858583377,85.3843681802746,0,38700,129,4.00526976724172,1,NA,7366.84142259414,7313,4862,11956,17606751,1102.689059694,-0.971183045803846,-450.30966394432,0.0316493076652883,0.0291627472640506,5.90883392045902,2.78260127609876,0.675218829698053,2.12349285225056,50.3980133972901,28.2947795476653,0.791062236001835,0.982918295945668,3.98565410503333,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0122","1","PA1_t600_5_2023jan24_0101_1",1.12366353610142,5100,2,NA,NA,NA,85,1.41666666666667,1.41666666666667,600,"PA1_t600_5_2023jan24_130"
"17058","Track_130: ID4564 → ID5029",130,1,2,5400,3.52132195927973,0.357384398876352,4564,5029,49.3594773784316,5029,5029,969,92.1385895940871,90.3730720816429,0,39000,130,2.54941242502666,1,NA,8078.17458677686,7932,6556,10489,7819673,814.346690965645,-0.966794243916256,-577.63643271559,-0.0075953096759354,0.0024155462837413,2.83802736010087,2.33297273158239,0.861485089281091,1.21648544009167,20.4187931163644,17.3966486094442,0.847829942257188,0.962207856787668,3.84990982147046,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0101","2","PA1_t600_5_2023jan24_0101_1",NA,5100,2,NA,NA,NA,90,1.5,1.41666666666667,600,"PA1_t600_5_2023jan24_130"
"17059","Track_1: ID4721 → ID12980",1,1,2,5100,2.96010341591393,0.603546036112324,4721,12980,99.4117312677673,5022,12980,-1,123.241245731228,169.026942328036,0,39000,130,2.09450894150346,1,NA,8852.20852359209,8626,6976,12525,5815901,905.691462391685,-0.0217023642918402,-0.433648054906298,0,0,2.09450894150346,2.09450894150346,0,1,13.7820655168244,13.1601878070108,1,1,3.54490770181103,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0102","2","PA1_t600_5_2023jan24_0102_1",17.4151843680258,5100,2,NA,NA,NA,85,1.41666666666667,1.41666666666667,600,"PA1_t600_5_2023jan24_1"
"17060","Track_1: ID12954 → ID5040",1,1,2,5100,5.38599201846279,0.418479644273566,12954,5040,99.0040494286479,5040,5040,2145,121.21473806131,176.767571109348,0,39000,130,3.79336248173289,1,NA,9037.49579045837,9023,5177,14081,19322166,1911.75872577554,-0.960091997828393,-227.456255529412,0.001943398185841,0.0106910212823121,5.2459453427418,2.78610798932321,-1.4136455127837,1.88289375819066,45.206258248323,26.3405841772849,0.818761891835106,0.984827586206896,3.91765440000822,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0125","1","PA1_t600_5_2023jan24_0102_1",NA,5100,1,NA,NA,NA,85,1.41666666666667,1.41666666666667,600,"PA1_t600_5_2023jan24_1"
"17061","Track_1: ID12976 → ID12976",1,1,0,0,0,NA,12976,12976,NA,NA,12976,-1,123.192820880253,169.486978412298,0,39300,131,2.09450894150346,1,NA,9115.47792998478,8744,7040,13375,5988869,1268.66648104897,-0.000640639831917366,-0.0092120063127841,0,0,2.09450894150346,2.09450894150346,0,1,13.7820655168244,13.1601878070108,1,1,3.54490770181103,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0102","3","PA1_t600_5_2023jan24_0102_2",NA,5100,2,NA,NA,NA,0,0,1.41666666666667,600,"PA1_t600_5_2023jan24_1"
"17062","Track_202: ID15407 → ID4955",202,1,2,5400,6.09974613263031,0.779032964088377,15407,4955,94.3269570932316,4986,4955,1247,136.965695596261,178.661701273331,0,39300,131,2.9099534134253,1,NA,8716.54321966693,8725,5400,12019,10991561,1431.08568423787,-0.967526548648663,-362.946897305128,-0.0262996852384337,0.0030825812168626,3.52067849497596,2.37499269396836,2.27794405806575,1.48239550543344,26.6024689645243,21.8115240024268,0.702683549475745,0.919066715275245,4.22887685648063,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0126","1","PA1_t600_5_2023jan24_0106_1",NA,4500,1,NA,NA,NA,90,1.5,1.25,600,"PA1_t600_5_2023jan24_202"
"17063","Track_202: ID15380 → ID15380",202,1,0,0,0,NA,15380,15380,NA,NA,15380,-1,136.667035664031,179.305116947468,0,39600,132,2.38505804735311,1,NA,8797.65443786982,8930,5682,11847,7434018,1699.66916598797,-0.12446193712717,-1.47161438370358,0,0,2.38505804735311,2.38505804735311,0,1,17.8709557451801,14.9857616798995,1,1,3.54490770181103,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0126","2","PA1_t600_5_2023jan24_0126_1",NA,5400,1,NA,NA,NA,0,0,1.5,600,"PA1_t600_5_2023jan24_202"
"17064","Track_130: ID4944 → ID5134",130,1,0,600,0.894918676689562,0.470417375334947,4944,5134,91.075764515494,5134,5134,1319,92.3465475468795,89.3666721120834,0,39900,133,2.98178677404815,1,NA,7160.65506807867,7077,4761,11127,9466386,1165.66066126579,-0.970596862477159,-405.560656607033,-0.012730351915828,0.0228874905685135,3.26231291877797,2.73802508626569,-1.55202013907662,1.19148394042924,27.9320647953573,19.6847390689666,0.905844350497865,0.981097108969607,3.72458716170668,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0101","3","PA1_t600_5_2023jan24_0101_2",NA,5400,2,NA,NA,NA,10,0.166666666666667,1.5,600,"PA1_t600_5_2023jan24_130"
"17065","Track_185: ID12619 → ID12669",185,1,2,4800,7.57446559789425,1.28813060398045,12619,12669,103.492093920815,4932,12669,-1,140.480492678308,219.873035851726,0,40200,134,2.09450894150346,1,NA,6229.16894977169,6138,4573,8259,4092564,651.119100236624,-0.145039294637122,-3.24593033596369,0,0,2.09450894150346,2.09450894150346,0,1,13.7820655168244,13.1601878070108,1,1,3.54490770181103,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0132","1","PA1_t600_5_2023jan24_0110_1",NA,5100,1,NA,NA,NA,80,1.33333333333333,1.41666666666667,600,"PA1_t600_5_2023jan24_185"
"17066","Track_1: ID12961 → ID12971",1,1,0,900,1.52691932869478,0.514167536757761,12961,12971,NA,NA,12971,-1,123.144396029278,173.748365298093,0,40200,134,1.8039598356538,1,NA,8779.25971370143,8669,5548,12215,4293058,1675.72071111891,-0.0705713021248783,-0.795606472955562,0,0,1.8039598356538,1.8039598356538,0,1,10.2235941448991,11.3346139341221,1,1,3.54490770181103,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0146","1","PA1_t600_5_2023jan24_0102_2",NA,5100,0,NA,NA,NA,15,0.25,1.41666666666667,600,"PA1_t600_5_2023jan24_1"
"17067","Track_185: ID12754 → ID5317",185,1,2,4800,5.89655063792552,0.428418966593663,12754,5317,125.63568295825,5317,5317,2859,126.757921722769,195.323151535616,0,40200,134,4.38364712770683,1,NA,7085.30532212885,6945,4474,11070,20235632,1129.61216811499,-0.971850391039226,-433.098072565781,-0.0488312060388716,-0.0193635253692322,7.09927734343343,2.72931279216971,2.19275554156238,2.60112265761586,60.3699821285377,33.6380483764033,0.670454530312073,0.954136090727152,4.32932577645002,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0129","1","PA1_t600_5_2023jan24_0115_1",NA,4800,2,NA,NA,NA,80,1.33333333333333,1.33333333333333,600,"PA1_t600_5_2023jan24_185"
"17068","Track_10: ID12160 → ID5255",10,1,2,4800,6.7385967412386,0.460300573958732,12160,5255,153.7731436636,5255,5255,2280,192.874570815217,96.5371623271904,0,40200,134,3.91150422846336,1,NA,9568.8899122807,9080,6106,14955,21817069,1973.04917581479,-0.958352546852662,-223.19810202208,-0.0192396643974,-0.0046333897282139,5.52098440144073,2.82261117731746,2.68384669842466,1.95598474412893,48.0659445194003,27.7462754214379,0.784581311131924,0.975792630676949,4.00208172117256,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0130","1","PA1_t600_5_2023jan24_0114_1",10.4708492014865,4800,1,NA,NA,NA,80,1.33333333333333,1.33333333333333,600,"PA1_t600_5_2023jan24_10"
"17069","Track_185: ID4769 → ID12696",185,1,2,4800,1.6086183261508,0.721959746549478,4769,12696,87.111999345911,4902,12696,-1,142.478017781024,194.195758622263,0,40200,134,2.38505804735311,1,NA,8316.48875739645,8407,6054,11370,7027433,892.135733636577,-0.0811235488885616,-1.64599641588323,0,0,2.38505804735311,2.38505804735311,0,1,17.8709557451801,14.9857616798995,1,1,3.54490770181103,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0093","3","PA1_t600_5_2023jan24_0093_2",52.2513252358448,5100,3,NA,NA,NA,80,1.33333333333333,1.41666666666667,600,"PA1_t600_5_2023jan24_185"
"17070","Track_202: ID15367 → ID15375",202,1,0,600,1.4312492896247,0.721899553948176,15367,15375,NA,NA,15375,-1,135.286927411245,183.554397620519,0,40200,134,1.8039598356538,1,NA,7251.29038854806,7144,4071,12702,3545881,1975.29434036436,-0.204655676536728,-1.88921803628361,0,0,1.8039598356538,1.8039598356538,0,1,10.2235941448991,11.3346139341221,1,1,3.54490770181103,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0148","1","PA1_t600_5_2023jan24_0126_1",NA,5400,0,NA,NA,NA,10,0.166666666666667,1.5,600,"PA1_t600_5_2023jan24_202"
"17071","Track_1: ID4953 → ID5289",1,1,0,900,0.685336491280994,0.404914631335482,4953,5289,99.1880673557325,5289,5289,2101,121.002247493125,176.61244976698,0,40200,134,3.75688271745674,1,NA,9164.98714897668,9311,5139,12795,19255638,1837.67150604249,-0.956724169140849,-220.513562359278,-0.0040092230703575,-0.0226120639463442,4.70926399184519,3.04074086592494,-1.41043379522177,1.5487225644967,44.3409657234951,25.4007575840798,0.863617973235193,0.981317141522653,3.81455688690248,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0125","2","PA1_t600_5_2023jan24_0125_1",37.6343904199208,5100,1,NA,NA,NA,15,0.25,1.41666666666667,600,"PA1_t600_5_2023jan24_1"
"17072","Track_10: ID4757 → ID12191",10,1,2,5100,2.14193889929374,0.501205282625235,4757,12191,163.859438418095,4950,12191,-1,184.087070981243,99.7794054338688,0,40500,135,2.09450894150346,1,NA,7740.80365296804,7816,6390,9355,5085708,571.578411590563,-0.0526851299201913,-1.50637788396726,0,0,2.09450894150346,2.09450894150346,0,1,13.7820655168244,13.1601878070108,1,1,3.54490770181103,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0114","2","PA1_t600_5_2023jan24_0114_1",NA,4800,2,NA,NA,NA,85,1.41666666666667,1.33333333333333,600,"PA1_t600_5_2023jan24_10"
"17073","Track_185: ID12704 → ID12704",185,1,0,0,0,NA,12704,12704,NA,NA,12704,-1,142.078512760481,195.721141427973,0,40500,135,2.38505804735311,1,NA,8014.39289940828,7997,6010,11356,6772162,1022.65606206414,-0.11506108644492,-2.03791565625034,0,0,2.38505804735311,2.38505804735311,0,1,17.8709557451801,14.9857616798995,1,1,3.54490770181103,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0093","4","PA1_t600_5_2023jan24_0093_3",58.1476953487807,4800,3,NA,NA,NA,0,0,1.33333333333333,600,"PA1_t600_5_2023jan24_185"
"17074","Track_185: ID12665 → ID12665",185,1,0,0,0,NA,12665,12665,NA,NA,12665,-1,140.189943572458,220.744683169275,0,40500,135,2.09450894150346,1,NA,5755.73363774734,5785,3966,7698,3781517,792.328975147085,-0.18515705004497,-3.30134936230399,0,0,2.09450894150346,2.09450894150346,0,1,13.7820655168244,13.1601878070108,1,1,3.54490770181103,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0132","2","PA1_t600_5_2023jan24_0132_1",NA,4800,1,NA,NA,NA,0,0,1.33333333333333,600,"PA1_t600_5_2023jan24_185"
"17075","Track_101: ID8573 → ID5052",101,1,2,4500,8.63527260340044,0.653280789882375,8573,5052,107.895870678644,4915,5052,3312,162.160193315361,45.063785168726,0,40800,136,4.71978126676541,1,NA,7447.51972297501,7350,3772,12359,24733213,1571.63473895757,-0.967536087692532,-282.4596091959,0.0577961672169497,0.0604555502621768,5.17014312158919,4.32137441378137,-1.25666668560599,1.1964117492576,69.9831710324179,33.8383019282493,0.768044456213238,0.938180789362003,4.04493691419431,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0138","1","PA1_t600_5_2023jan24_0099_2",40.4404524628883,4800,2,NA,NA,NA,75,1.25,1.33333333333333,600,"PA1_t600_5_2023jan24_101"
"17076","Track_185: ID4770 → ID5138",185,1,0,5400,0.8861478998903,0.377101803291152,4770,5138,84.7480468625821,5068,5138,1617,142.894418326433,205.277279501259,0,40800,136,3.29535696417152,1,NA,7461.229244114,7425,5712,9310,12042424,666.34252476469,-0.966079003674455,-637.803492456097,-0.0396848620805335,-0.0572068144888164,4.69584657458625,2.5201891699345,1.57661195655469,1.86329130789348,34.1157406435174,26.5538670722624,0.608007749116654,0.909679234665168,4.54621923147215,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0110","2","PA1_t600_5_2023jan24_0110_1",22.5467373186771,5100,1,NA,NA,NA,90,1.5,1.41666666666667,600,"PA1_t600_5_2023jan24_185"
"17077","Track_101: ID8528 → ID5066",101,1,2,5100,7.09101834537377,0.506587514735231,8528,5066,60.9104390201377,5066,5066,1815,139.902454278625,55.3815331375309,0,40800,136,3.49663503912539,1,NA,8059.03415977961,8107,5634,10625,14627147,880.897871192761,-0.967619413873199,-546.773300483992,0.0268240656796609,0.026568560716319,5.56393442873243,2.27333427344705,1.0630873296147,2.44747747558297,38.4105462240652,26.0017125335186,0.71393133199454,0.974304068522483,4.19543223747013,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0135","1","PA1_t600_5_2023jan24_0097_2",1.65400933859351,5100,2,NA,NA,NA,85,1.41666666666667,1.41666666666667,600,"PA1_t600_5_2023jan24_101"
"17078","Track_101: ID8564 → ID5047",101,1,2,4500,6.06043799997449,0.418487772555532,8564,5047,61.8491911725551,5047,5047,2156,147.030130362481,38.5056329913465,0,40800,136,3.8088267222966,1,NA,8224.99953703704,8169,4991,12567,17765999,1557.41324873242,-0.963395278259395,-277.990155589216,0.0522475098616935,-0.0786137708894572,5.90818527313636,2.52542523416459,1.07947163967612,2.33948136464661,45.5755904235544,28.2246091632479,0.718929482633892,0.982260632249261,4.18082303308598,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0136","1","PA1_t600_5_2023jan24_0117_1",NA,4800,2,NA,NA,NA,75,1.25,1.33333333333333,600,"PA1_t600_5_2023jan24_101"
"17079","Track_185: ID12646 → ID12658",185,1,0,600,1.3039352167755,0.677688327123479,12646,12658,NA,NA,12658,-1,140.080987657765,225.72033660695,0,41100,137,1.8039598356538,1,NA,6785.72188139059,6631,5064,9478,3318218,1013.48191223423,-0.139117745925451,-2.16395799352875,0,0,1.8039598356538,1.8039598356538,0,1,10.2235941448991,11.3346139341221,1,1,3.54490770181103,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0149","1","PA1_t600_5_2023jan24_0132_1",NA,4800,0,NA,NA,NA,10,0.166666666666667,1.33333333333333,600,"PA1_t600_5_2023jan24_185"
"17080","Track_101: ID8549 → ID5223",101,1,2,5400,5.75968180628696,0.396037964599957,8549,5223,106.593529046685,5223,5223,1384,150.525366509252,52.5701259063725,0,41100,137,3.06017313451112,1,NA,11827.1707317073,11893,4521,16383,16487076,3460.24738350259,-0.940460468034207,-107.97888568121,-0.0324553478667921,0.0162032661265486,4.26055255177211,2.30051121510109,1.86040737796984,1.85200251309572,29.4199458441467,22.0981260521942,0.757078372543558,0.95906432748538,4.07412652374815,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0134","1","PA1_t600_5_2023jan24_0112_1",29.4324278496714,5100,1,NA,NA,NA,90,1.5,1.41666666666667,600,"PA1_t600_5_2023jan24_101"
"17081","Track_10: ID12173 → ID12183",10,1,0,600,1.46400105855086,0.823067676753914,12173,12183,NA,NA,12183,-1,188.178970888626,95.0095576128369,0,41400,138,1.8039598356538,1,NA,7925.21063394683,7784,6290,11039,3875428,809.054327170257,-0.0509436278880232,-1.0516251994008,0,0,1.8039598356538,1.8039598356538,0,1,10.2235941448991,11.3346139341221,1,1,3.54490770181103,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0153","1","PA1_t600_5_2023jan24_0114_2",NA,5100,0,NA,NA,NA,10,0.166666666666667,1.41666666666667,600,"PA1_t600_5_2023jan24_10"
"17082","Track_101: ID4733 → ID9093",101,1,0,5700,6.69952696241391,0.51951453007058,4733,9093,137.019703089278,5042,9093,-1,152.102456912294,57.2623862778694,0,41400,138,1.51341072980415,1,NA,8621.18624641834,8610,6063,12516,3008794,1222.38897774552,-0.130615289961205,-2.11918864751907,0,0,1.51341072980415,1.51341072980415,0,1,7.19554162940404,9.50904006123337,1,1,3.54490770181103,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0112","2","PA1_t600_5_2023jan24_0112_1",NA,5100,1,NA,NA,NA,95,1.58333333333333,1.41666666666667,600,"PA1_t600_5_2023jan24_101"
"17083","Track_130: ID5003 → ID5093",130,1,0,2400,0.753107337953346,0.358596005370018,5003,5093,103.411320803213,5093,5093,2780,127.467744257838,68.0796324164955,0,41400,138,4.32191340457615,1,NA,10490.8423132184,10477,6155,13544,29206505,1453.99029990911,-0.948636329653247,-266.515547015374,-0.0131497820683527,-0.0580412721738608,6.29433392460035,2.97618075490225,-1.33672414377297,2.11490310668549,58.6816064703371,31.1056966324689,0.762135154371066,0.97475898334794,4.0605880743593,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0123","2","PA1_t600_5_2023jan24_0123_1",NA,5100,1,NA,NA,NA,40,0.666666666666667,1.41666666666667,600,"PA1_t600_5_2023jan24_130"
"17084","Track_101: ID8638 → ID5091",101,1,2,4800,5.28180222670503,0.47177145349096,8638,5091,168.914756023962,5091,5091,2055,179.524533587049,64.4773356930504,0,41400,138,3.71597986240562,1,NA,6478.35540408958,6290,4244,10419,13306542,1206.1026037498,-0.972822341411275,-384.531575799229,0.0109463977849807,0.013698102829385,4.88905083129448,2.83374584699384,-0.193473936589386,1.72529616107986,43.3807020678935,25.7700278630869,0.82087430970573,0.974401516947143,3.9126103548572,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0140","1","PA1_t600_5_2023jan24_0098_2",NA,5100,1,NA,NA,NA,80,1.33333333333333,1.41666666666667,600,"PA1_t600_5_2023jan24_101"
"17085","Track_101: ID4839 → ID5075",101,1,2,5100,3.33850131197237,0.274068566310133,4839,5075,47.1039791170097,5075,5075,1908,153.283867230587,46.1811767852922,0,41400,138,3.58064028400565,1,NA,7237.0571278826,7303,3707,11528,13808305,1261.66945958962,-0.967637712140065,-343.020420831876,-0.0152557548197594,0.0402565781358431,4.73093249701915,2.76258909855819,0.822119232422091,1.7124995170249,40.2783117959498,24.5615316564995,0.839015978353643,0.977214541730671,3.87007887345592,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0117","2","PA1_t600_5_2023jan24_0117_1",12.8242004378786,4800,2,NA,NA,NA,85,1.41666666666667,1.33333333333333,600,"PA1_t600_5_2023jan24_101"
"17086","Track_101: ID8589 → ID8825",101,1,2,5400,9.94023280742184,1.28779808025361,8589,8825,88.6676190241928,5007,8825,-1,165.612990334303,40.6405561807204,0,41700,139,2.38505804735311,1,NA,5993.04378698225,5929,3292,9788,5064122,1352.46559705169,-0.185820350314772,-2.02266635847079,0,0,2.38505804735311,2.38505804735311,0,1,17.8709557451801,14.9857616798995,1,1,3.54490770181103,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0137","1","PA1_t600_5_2023jan24_0119_1",12.026145650591,4800,1,NA,NA,NA,90,1.5,1.33333333333333,600,"PA1_t600_5_2023jan24_101"
"17087","Track_10: ID5127 → ID5241",10,1,0,900,1.46516070247584,0.757941604801857,5127,5241,158.122616636228,5241,5241,1400,185.500293795915,99.5382510615532,0,41700,139,3.06456048175974,1,NA,8490.47571428571,8265,6553,11415,11886666,852.586961505652,-0.959416948402342,-470.853734081464,0.0085093346938648,0.0036392004769759,3.90619516491635,2.45006199730665,2.75975929537991,1.59432502900352,29.5043646270567,21.0117603729912,0.839791069694621,0.976256983240224,3.8682925023023,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0114","3","PA1_t600_5_2023jan24_0114_2",NA,5100,2,NA,NA,NA,15,0.25,1.41666666666667,600,"PA1_t600_5_2023jan24_10"
"17088","Track_101: ID8599 → ID5160",101,1,2,5100,5.00409763905934,0.489751170158431,8599,5160,144.068615642337,5160,5160,1901,169.599240658995,59.7610295167842,0,42000,140,3.57124719257773,1,NA,7250.67509215377,6954,5178,11626,13769032,1185.46278695181,-0.970858589022159,-407.535941362459,0.016380969411911,0.0165578185559503,4.83796600239746,2.64298051546961,-0.627120737604909,1.83049628027161,40.0672648386747,24.6329794714795,0.829785173890679,0.982152095188825,3.89154535660218,"2023jan24","PA1","PA1_2023jan24","PA1_t600_5_2023jan24",NA,"t600","PA1_t600","PA1_t600_2023jan24","2023jan24_gob1405_5","False","PA1_t600_5_2023jan24_0141","1","PA1_t600_5_2023jan24_0075_3",55.9160500372891,5400,1,NA,NA,NA,85,1.41666666666667,1.5,600,"PA1_t600_5_2023jan24_101"
