LABEL,TRACK_ID,N_PREDECESSORS,N_SUCCESSORS,minutes,FIRST,LAST,d1_id,d1_minutes,d2_id,d2_minutes,diff_minutes,mother_id,mother_minutes,daughter_id,daughter_minutes,date,strain,timepoint,strain_timepoint,complete_id,id_file
Track_42: ID37931 → ID14686,42,1,2,115.0,37931,14686,37957,115,14694,115,0,14694,115,37957,115,2023jan13,PA4,t400,PA4_t400,PA4_t400_6_2023jan13,2023jan13_pa4-t400_6
Track_42: ID37957 → ID14960,42,1,2,115.0,37957,14960,38093,125,15113,125,0,15113,125,38093,125,2023jan13,PA4,t400,PA4_t400,PA4_t400_6_2023jan13,2023jan13_pa4-t400_6
Track_42: ID38093 → ID15324,42,1,2,125.0,38093,15324,38109,115,15360,120,5,15360,120,38109,115,2023jan13,PA4,t400,PA4_t400,PA4_t400_6_2023jan13,2023jan13_pa4-t400_6
Track_42: ID38109 → ID16041,42,1,2,115.0,38109,16041,38132,115,15788,120,5,15788,120,38132,115,2023jan13,PA4,t400,PA4_t400,PA4_t400_6_2023jan13,2023jan13_pa4-t400_6
Track_6: ID38396 → ID38448,6,1,2,105.0,38396,38448,38413,105,38438,105,0,38438,105,38413,105,2023jan13,PA4,t400,PA4_t400,PA4_t400_6_2023jan13,2023jan13_pa4-t400_6
Track_66: ID38647 → ID15320,66,1,2,125.0,38647,15320,15067,120,38689,135,15,15067,120,38689,135,2023jan13,PA4,t400,PA4_t400,PA4_t400_6_2023jan13,2023jan13_pa4-t400_6
Track_66: ID38689 → ID15535,66,1,2,135.0,38689,15535,39472,135,15569,135,0,15569,135,39472,135,2023jan13,PA4,t400,PA4_t400,PA4_t400_6_2023jan13,2023jan13_pa4-t400_6
Track_80: ID38865 → ID14701,80,1,2,110.0,38865,14701,38889,115,14731,115,0,14731,115,38889,115,2023jan13,PA4,t400,PA4_t400,PA4_t400_6_2023jan13,2023jan13_pa4-t400_6
Track_80: ID38889 → ID14954,80,1,2,115.0,38889,14954,38937,115,14906,120,5,14906,120,38937,115,2023jan13,PA4,t400,PA4_t400,PA4_t400_6_2023jan13,2023jan13_pa4-t400_6
Track_80: ID38937 → ID15445,80,1,2,115.0,38937,15445,15256,120,39030,115,5,15256,120,39030,115,2023jan13,PA4,t400,PA4_t400,PA4_t400_6_2023jan13,2023jan13_pa4-t400_6
Track_80: ID39030 → ID15708,80,1,2,115.0,39030,15708,15875,105,39044,105,0,15875,105,39044,105,2023jan13,PA4,t400,PA4_t400,PA4_t400_6_2023jan13,2023jan13_pa4-t400_6
Track_94: ID39230 → ID15471,94,1,2,110.0,39230,15471,15478,110,39250,110,0,15478,110,39250,110,2023jan13,PA4,t400,PA4_t400,PA4_t400_6_2023jan13,2023jan13_pa4-t400_6
Track_94: ID39250 → ID15707,94,1,2,110.0,39250,15707,39296,125,15695,120,5,15695,120,39296,125,2023jan13,PA4,t400,PA4_t400,PA4_t400_6_2023jan13,2023jan13_pa4-t400_6
Track_43: ID40994 → ID41040,43,0,2,70.0,40994,41040,41206,125,44877,140,15,41206,125,44877,140,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_6: ID41004 → ID40950,6,0,2,65.0,41004,40950,44836,115,41042,120,5,41042,120,44836,115,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_64: ID41025 → ID41211,64,0,2,75.0,41025,41211,46258,130,41059,130,0,41059,130,46258,130,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_50: ID41034 → ID41053,50,0,2,70.0,41034,41053,41213,125,45838,130,5,41213,125,45838,130,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_50: ID41213 → ID41325,50,1,2,125.0,41213,41325,41359,120,45857,120,0,41359,120,45857,120,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_43: ID41314 → ID44912,43,1,2,115.0,41314,44912,44936,115,44909,105,10,44936,115,44909,105,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_43: ID41394 → ID41660,43,1,2,130.0,41394,41660,41706,115,45643,115,0,41706,115,45643,115,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_50: ID41653 → ID41951,50,1,2,130.0,41653,41951,45996,120,41959,125,5,41959,125,45996,120,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_6: ID44836 → ID41327,6,1,2,115.0,44836,41327,41277,135,46436,135,0,41277,135,46436,135,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_43: ID44877 → ID41361,43,1,2,140.0,44877,41361,45671,155,41394,130,25,41394,130,45671,155,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_43: ID44909 → ID41861,43,1,2,105.0,44909,41861,45386,115,45364,120,5,45386,115,45364,120,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_6: ID45003 → ID41602,6,1,2,110.0,45003,41602,41624,120,45035,120,0,41624,120,45035,120,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_6: ID45035 → ID45071,6,1,2,120.0,45035,45071,45048,120,45061,120,0,45061,120,45048,120,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_6: ID45048 → ID42182,6,1,2,120.0,45048,42182,45143,115,42210,115,0,42210,115,45143,115,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_6: ID45143 → ID42436,6,1,2,115.0,45143,42436,42426,125,45156,130,5,42426,125,45156,130,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_43: ID45689 → ID42077,43,1,2,115.0,45689,42077,45732,135,41993,120,15,41993,120,45732,135,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_43: ID45732 → ID42324,43,1,2,135.0,45732,42324,45777,115,42345,110,5,42345,110,45777,115,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_50: ID45838 → ID41367,50,1,2,130.0,45838,41367,41366,190,45878,195,5,41366,190,45878,195,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_50: ID45857 → ID41652,50,1,2,120.0,45857,41652,41653,130,46238,125,5,41653,130,46238,125,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_50: ID46014 → ID42316,50,1,2,160.0,46014,42316,46163,135,42313,140,5,42313,140,46163,135,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_64: ID46258 → ID41332,64,1,2,130.0,46258,41332,41375,120,46310,140,20,41375,120,46310,140,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_64: ID46310 → ID41710,64,1,2,140.0,46310,41710,41702,120,41703,115,5,41703,115,41702,120,2022sep30,PA4,t1000,PA4_t1000,PA4_t1000_4_2022sep30,2022sep30_gob2152_4
Track_191: ID13764 → ID13912,191,0,2,100.0,13764,13912,18216,90,13914,95,5,13914,95,18216,90,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_83: ID13777 → ID13847,83,0,2,85.0,13777,13847,13851,95,17134,90,5,13851,95,17134,90,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_4: ID13782 → ID13906,4,0,2,80.0,13782,13906,16640,115,13854,115,0,13854,115,16640,115,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_4: ID13854 → ID14110,4,1,2,115.0,13854,14110,16656,115,14120,120,5,14120,120,16656,115,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_191: ID13914 → ID18271,191,1,2,95.0,13914,18271,14102,95,18254,90,5,14102,95,18254,90,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_191: ID14093 → ID14491,191,1,2,100.0,14093,14491,14355,95,18597,100,5,14355,95,18597,100,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_83: ID14284 → ID14429,83,1,2,95.0,14284,14429,17203,90,17191,95,5,17203,90,17191,95,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_4: ID16640 → ID14104,4,1,2,115.0,16640,14104,14114,115,16668,140,25,14114,115,16668,140,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_4: ID16656 → ID16750,4,1,2,115.0,16656,16750,14726,120,16722,115,5,14726,120,16722,115,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_4: ID16722 → ID14905,4,1,2,115.0,16722,14905,14910,100,16772,95,5,14910,100,16772,95,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_4: ID16772 → ID15250,4,1,2,95.0,16772,15250,16793,105,15267,110,5,15267,110,16793,105,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_4: ID16793 → ID15616,4,1,2,105.0,16793,15616,16806,120,15986,120,0,15986,120,16806,120,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_4: ID16914 → ID15618,4,1,2,90.0,16914,15618,16928,105,15857,105,0,15857,105,16928,105,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_83: ID17134 → ID14292,83,1,2,90.0,17134,14292,17162,110,14294,110,0,14294,110,17162,110,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_83: ID17162 → ID14345,83,1,2,110.0,17162,14345,17616,105,14704,105,0,14704,105,17616,105,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_83: ID17191 → ID14887,83,1,2,95.0,17191,14887,17236,105,17218,105,0,17236,105,17218,105,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_83: ID17218 → ID15087,83,1,2,105.0,17218,15087,15397,100,17347,105,5,15397,100,17347,105,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_83: ID17616 → ID14808,83,1,2,105.0,17616,14808,14800,105,17652,170,65,14800,105,17652,170,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_83: ID17652 → ID15459,83,1,2,170.0,17652,15459,17691,110,15487,110,0,15487,110,17691,110,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_83: ID17673 → ID15610,83,1,2,120.0,17673,15610,17707,120,15777,115,5,15777,115,17707,120,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_83: ID17691 → ID15786,83,1,2,110.0,17691,15786,17724,125,15801,120,5,15801,120,17724,125,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_176: ID17929 → ID14105,176,1,2,100.0,17929,14105,14161,100,17982,100,0,14161,100,17982,100,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_176: ID17982 → ID14356,176,1,2,100.0,17982,14356,14405,105,18010,110,5,14405,105,18010,110,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_176: ID18010 → ID14844,176,1,2,110.0,18010,14844,15066,110,18050,110,0,15066,110,18050,110,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_176: ID18050 → ID15188,176,1,2,110.0,18050,15188,15231,115,18073,120,5,15231,115,18073,120,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_176: ID18073 → ID15853,176,1,2,120.0,18073,15853,15699,135,18134,140,5,15699,135,18134,140,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_191: ID18216 → ID14174,191,1,2,90.0,18216,14174,18240,100,14093,100,0,14093,100,18240,100,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_191: ID18240 → ID14527,191,1,2,100.0,18240,14527,18393,95,14362,100,5,14362,100,18393,95,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_229: ID18672 → ID14115,229,1,2,105.0,18672,14115,18698,115,18724,115,0,18724,115,18698,115,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_229: ID18789 → ID15292,229,1,2,115.0,18789,15292,18811,115,15295,105,10,15295,105,18811,115,2023jan12,PA4,t400,PA4_t400,PA4_t400_14_2023jan12,2023jan12_pa4-t400_14
Track_42: ID10388 → ID10525,42,0,2,100.0,10388,10525,41269,90,10542,90,0,10542,90,41269,90,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_76: ID10401 → ID10598,76,0,2,150.0,10401,10598,10606,100,41860,105,5,10606,100,41860,105,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_80: ID10422 → ID10537,80,0,2,100.0,10422,10537,10569,95,41973,100,5,10569,95,41973,100,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_91: ID10669 → ID10711,91,0,2,40.0,10669,10711,10735,95,42294,95,0,10735,95,42294,95,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_117: ID10830 → ID10865,117,0,2,45.0,10830,10865,10878,95,42599,95,0,10878,95,42599,95,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_42: ID10682 → ID10852,42,1,2,95.0,10682,10852,10863,95,41322,95,0,10863,95,41322,95,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_42: ID10851 → ID11114,42,1,2,85.0,10851,11114,11132,95,41338,90,5,11132,95,41338,90,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_80: ID11801 → ID11961,80,1,2,80.0,11801,11961,11963,75,42167,80,5,11963,75,42167,80,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_42: ID41269 → ID10665,42,1,2,90.0,41269,10665,10682,95,41292,90,5,10682,95,41292,90,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_42: ID41292 → ID10850,42,1,2,90.0,41292,10850,10851,85,41306,85,0,10851,85,41306,85,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_42: ID41306 → ID11107,42,1,2,85.0,41306,11107,41347,85,11117,80,5,11117,80,41347,85,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_42: ID41347 → ID11465,42,1,2,85.0,41347,11465,11463,75,41429,75,0,11463,75,41429,75,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_42: ID41706 → ID11105,42,1,2,85.0,41706,11105,41748,90,11113,85,5,11113,85,41748,90,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_76: ID41860 → ID10771,76,1,2,105.0,41860,10771,10798,105,41876,100,5,10798,105,41876,100,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_76: ID41876 → ID11283,76,1,2,100.0,41876,11283,41918,100,11371,95,5,11371,95,41918,100,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_80: ID42027 → ID42071,80,1,2,80.0,42027,42071,42051,80,42075,80,0,42075,80,42051,80,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_80: ID42051 → ID11786,80,1,2,80.0,42051,11786,42082,75,11801,80,5,11801,80,42082,75,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_80: ID42075 → ID42127,80,1,2,80.0,42075,42127,42101,85,42121,85,0,42121,85,42101,85,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_80: ID42082 → ID12029,80,1,2,75.0,42082,12029,42144,100,11966,95,5,11966,95,42144,100,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_80: ID42305 → ID10988,80,1,2,80.0,42305,10988,11009,80,42337,80,0,11009,80,42337,80,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_80: ID42337 → ID11439,80,1,2,80.0,42337,11439,11361,85,42356,85,0,11361,85,42356,85,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_80: ID42356 → ID11499,80,1,2,85.0,42356,11499,42396,80,11521,80,0,11521,80,42396,80,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_117: ID42631 → ID11543,117,1,2,85.0,42631,11543,42646,85,11574,80,5,11574,80,42646,85,2023jan24,PA4,t600,PA4_t600,PA4_t600_2_2023jan24,2023jan24_gob1413_2
Track_135: ID13217 → ID13434,135,0,2,75.0,13217,13434,13438,95,24632,95,0,13438,95,24632,95,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_79: ID13339 → ID13321,79,0,2,5.0,13339,13321,23880,95,13205,100,5,13205,100,23880,95,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_42: ID13358 → ID13216,42,0,2,20.0,13358,13216,22919,90,13191,95,5,13191,95,22919,90,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_98: ID13369 → ID13325,98,0,2,5.0,13369,13325,24348,110,13212,110,0,13212,110,24348,110,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_60: ID13386 → ID13333,60,0,2,5.0,13386,13333,13223,115,23419,110,5,13223,115,23419,110,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_98: ID13212 → ID13488,98,1,2,110.0,13212,13488,24373,110,13535,110,0,13535,110,24373,110,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_120: ID14442 → ID14863,120,1,2,110.0,14442,14863,14862,80,24529,90,10,14862,80,24529,90,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_60: ID14919 → ID15315,60,1,2,90.0,14919,15315,15322,100,23709,100,0,15322,100,23709,100,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_42: ID22919 → ID13485,42,1,2,90.0,22919,13485,13498,105,22936,100,5,13498,105,22936,100,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_42: ID22936 → ID13775,42,1,2,100.0,22936,13775,13784,90,22959,95,5,13784,90,22959,95,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_42: ID22959 → ID14185,42,1,2,95.0,22959,14185,22981,85,14174,90,5,14174,90,22981,85,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_42: ID22981 → ID14429,42,1,2,85.0,22981,14429,14398,100,22990,100,0,14398,100,22990,100,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_42: ID22990 → ID14746,42,1,2,100.0,22990,14746,14817,90,23012,90,0,14817,90,23012,90,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_42: ID23012 → ID15171,42,1,2,90.0,23012,15171,23038,100,15179,100,0,15179,100,23038,100,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_60: ID23419 → ID13528,60,1,2,110.0,23419,13528,13570,105,23433,100,5,13570,105,23433,100,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_60: ID23433 → ID13821,60,1,2,100.0,23433,13821,23467,105,13856,100,5,13856,100,23467,105,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_60: ID23467 → ID14162,60,1,2,105.0,23467,14162,23497,90,14329,95,5,14329,95,23497,90,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_60: ID23509 → ID14778,60,1,2,100.0,23509,14778,23525,95,14481,95,0,14481,95,23525,95,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_60: ID23525 → ID15077,60,1,2,95.0,23525,15077,23554,105,14903,105,0,14903,105,23554,105,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_60: ID23541 → ID15093,60,1,2,100.0,23541,15093,14919,90,23666,85,5,14919,90,23666,85,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_60: ID23666 → ID15649,60,1,2,85.0,23666,15649,23673,95,15321,95,0,15321,95,23673,95,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_79: ID23880 → ID13446,79,1,2,95.0,23880,13446,23899,100,13454,105,5,13454,105,23899,100,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_79: ID23899 → ID13752,79,1,2,100.0,23899,13752,23930,100,13739,105,5,13739,105,23930,100,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_79: ID23930 → ID14091,79,1,2,100.0,23930,14091,14178,95,23993,95,0,14178,95,23993,95,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_85: ID24188 → ID14212,85,1,2,100.0,24188,14212,14244,95,24222,95,0,14244,95,24222,95,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_85: ID24222 → ID14477,85,1,2,95.0,24222,14477,14500,95,24239,95,0,14500,95,24239,95,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_120: ID24506 → ID14409,120,1,2,100.0,24506,14409,14453,110,14442,110,0,14453,110,14442,110,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_135: ID24632 → ID13675,135,1,2,95.0,24632,13675,13698,95,24650,95,0,13698,95,24650,95,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_135: ID24650 → ID14045,135,1,2,95.0,24650,14045,24734,90,14023,95,5,14023,95,24734,90,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_135: ID24836 → ID15078,135,1,2,95.0,24836,15078,24851,95,15172,100,5,15172,100,24851,95,2023jan13,PA5,t400,PA5_t400,PA5_t400_16_2023jan13,2023jan13_pa5-t400_16
Track_119: ID2009 → ID2102,119,0,2,90.0,2009,2102,54075,100,2122,180,80,2122,180,54075,100,2022nov23,PA3,t1000,PA3_t1000,PA3_t1000_1_2022nov23,2022nov23_gob2151_1
Track_65: ID2013 → ID2006,65,0,2,10.0,2013,2006,2012,90,53401,90,0,2012,90,53401,90,2022nov23,PA3,t1000,PA3_t1000,PA3_t1000_1_2022nov23,2022nov23_gob2151_1
Track_3: ID2015 → ID2021,3,0,2,5.0,2015,2021,57377,105,2007,105,0,2007,105,57377,105,2022nov23,PA3,t1000,PA3_t1000,PA3_t1000_1_2022nov23,2022nov23_gob2151_1
Track_65: ID2114 → ID2331,65,1,2,85.0,2114,2331,53468,100,2289,85,15,2289,85,53468,100,2022nov23,PA3,t1000,PA3_t1000,PA3_t1000_1_2022nov23,2022nov23_gob2151_1
Track_3: ID2177 → ID2415,3,1,2,100.0,2177,2415,57086,85,2373,85,0,2373,85,57086,85,2022nov23,PA3,t1000,PA3_t1000,PA3_t1000_1_2022nov23,2022nov23_gob2151_1
Track_119: ID2279 → ID2592,119,1,2,95.0,2279,2592,2587,140,54426,140,0,2587,140,54426,140,2022nov23,PA3,t1000,PA3_t1000,PA3_t1000_1_2022nov23,2022nov23_gob2151_1
Track_65: ID2286 → ID2561,65,1,2,105.0,2286,2561,2578,100,53570,105,5,2578,100,53570,105,2022nov23,PA3,t1000,PA3_t1000,PA3_t1000_1_2022nov23,2022nov23_gob2151_1
Track_65: ID2289 → ID2534,65,1,2,85.0,2289,2534,53559,85,2549,85,0,2549,85,53559,85,2022nov23,PA3,t1000,PA3_t1000,PA3_t1000_1_2022nov23,2022nov23_gob2151_1
Track_3: ID2373 → ID2584,3,1,2,85.0,2373,2584,57187,90,2713,100,10,2713,100,57187,90,2022nov23,PA3,t1000,PA3_t1000,PA3_t1000_1_2022nov23,2022nov23_gob2151_1
Track_3: ID2375 → ID2633,3,1,2,95.0,2375,2633,2708,85,57352,85,0,2708,85,57352,85,2022nov23,PA3,t1000,PA3_t1000,PA3_t1000_1_2022nov23,2022nov23_gob2151_1
Track_119: ID2587 → ID3107,119,1,2,140.0,2587,3107,54377,70,3065,70,0,3065,70,54377,70,2022nov23,PA3,t1000,PA3_t1000,PA3_t1000_1_2022nov23,2022nov23_gob2151_1
Track_65: ID2623 → ID3056,65,1,2,85.0,2623,3056,2971,95,53643,105,10,2971,95,53643,105,2022nov23,PA3,t1000,PA3_t1000,PA3_t1000_1_2022nov23,2022nov23_gob2151_1
Track_3: ID2710 → ID2986,3,1,2,85.0,2710,2986,57415,105,2964,105,0,2964,105,57415,105,2022nov23,PA3,t1000,PA3_t1000,PA3_t1000_1_2022nov23,2022nov23_gob2151_1
Track_3: ID2964 → ID3449,3,1,2,105.0,2964,3449,57731,85,3532,85,0,3532,85,57731,85,2022nov23,PA3,t1000,PA3_t1000,PA3_t1000_1_2022nov23,2022nov23_gob2151_1
Track_65: ID2971 → ID3350,65,1,2,95.0,2971,3350,3399,85,53671,90,5,3399,85,53671,90,2022nov23,PA3,t1000,PA3_t1000,PA3_t1000_1_2022nov23,2022nov23_gob2151_1
